,Day-ahead demand forecast1
20191012T08-05,34005
20191012T07-05,32430
20191012T06-05,31119
20191012T05-05,30446
20191012T04-05,30425
20191012T03-05,30981
20191012T02-05,32214
20191012T01-05,33800
20191012T00-05,35592
20191011T23-05,37144
20191011T22-05,38614
20191011T21-05,39696
20191011T20-05,40077
20191011T19-05,40172
20191011T18-05,41036
20191011T17-05,41758
20191011T16-05,42435
20191011T15-05,42715
20191011T14-05,42952
20191011T13-05,43316
20191011T12-05,43256
20191011T11-05,42863
20191011T10-05,42257
20191011T09-05,41502
20191011T08-05,41423
20191011T07-05,40436
20191011T06-05,38320
20191011T05-05,37065
20191011T04-05,37057
20191011T03-05,37543
20191011T02-05,39016
20191011T01-05,40646
20191011T00-05,45326
20191010T23-05,48896
20191010T22-05,52852
20191010T21-05,55863
20191010T20-05,58276
20191010T19-05,59779
20191010T18-05,61940
20191010T17-05,62868
20191010T16-05,62196
20191010T15-05,60624
20191010T14-05,58325
20191010T13-05,55806
20191010T12-05,52794
20191010T11-05,50190
20191010T10-05,47064
20191010T09-05,44834
20191010T08-05,44465
20191010T07-05,43133
20191010T06-05,39914
20191010T05-05,38509
20191010T04-05,38394
20191010T03-05,39391
20191010T02-05,40575
20191010T01-05,42490
20191010T00-05,41648
20191009T23-05,45475
20191009T22-05,49385
20191009T21-05,52311
20191009T20-05,54210
20191009T19-05,55396
20191009T18-05,57111
20191009T17-05,57251
20191009T16-05,55967
20191009T15-05,53976
20191009T14-05,51295
20191009T13-05,48166
20191009T12-05,45266
20191009T11-05,42546
20191009T10-05,40006
20191009T09-05,38087
20191009T08-05,37512
20191009T07-05,36334
20191009T06-05,33353
20191009T05-05,31781
20191009T04-05,31692
20191009T03-05,32389
20191009T02-05,33582
20191009T01-05,35433
20191009T00-05,37494
20191008T23-05,40781
20191008T22-05,43918
20191008T21-05,46274
20191008T20-05,47668
20191008T19-05,48390
20191008T18-05,49779
20191008T17-05,50066
20191008T16-05,49068
20191008T15-05,47673
20191008T14-05,46070
20191008T13-05,44058
20191008T12-05,42355
20191008T11-05,40654
20191008T10-05,39041
20191008T09-05,37850
20191008T08-05,37705
20191008T07-05,36537
20191008T06-05,33528
20191008T05-05,31834
20191008T04-05,31589
20191008T03-05,32067
20191008T02-05,33179
20191008T01-05,34979
20191008T00-05,37650
20191007T23-05,40925
20191007T22-05,43905
20191007T21-05,46073
20191007T20-05,47155
20191007T19-05,47362
20191007T18-05,48561
20191007T17-05,49111
20191007T16-05,48893
20191007T15-05,48371
20191007T14-05,47690
20191007T13-05,46650
20191007T12-05,45493
20191007T11-05,43999
20191007T10-05,42502
20191007T09-05,41053
20191007T08-05,40776
20191007T07-05,39613
20191007T06-05,36861
20191007T05-05,35284
20191007T04-05,35020
20191007T03-05,35611
20191007T02-05,37066
20191007T01-05,39284
20191007T00-05,43592
20191006T23-05,47520
20191006T22-05,51191
20191006T21-05,54132
20191006T20-05,56473
20191006T19-05,58135
20191006T18-05,60506
20191006T17-05,61505
20191006T16-05,61251
20191006T15-05,59574
20191006T14-05,57470
20191006T13-05,54403
20191006T12-05,50992
20191006T11-05,47177
20191006T10-05,43320
20191006T09-05,39892
20191006T08-05,38053
20191006T07-05,37351
20191006T06-05,36976
20191006T05-05,37163
20191006T04-05,37822
20191006T03-05,39100
20191006T02-05,40665
20191006T01-05,43023
20191006T00-05,45661
20191005T23-05,48837
20191005T22-05,51768
20191005T21-05,54551
20191005T20-05,56818
20191005T19-05,58393
20191005T18-05,60594
20191005T17-05,61457
20191005T16-05,60783
20191005T15-05,59189
20191005T14-05,56941
20191005T13-05,53849
20191005T12-05,50825
20191005T11-05,47261
20191005T10-05,43541
20191005T09-05,40290
20191005T08-05,38387
20191005T07-05,37547
20191005T06-05,36902
20191005T05-05,36808
20191005T04-05,37381
20191005T03-05,38579
20191005T02-05,40266
20191005T01-05,42515
20191005T00-05,44619
20191004T23-05,47826
20191004T22-05,50796
20191004T21-05,53325
20191004T20-05,55289
20191004T19-05,56727
20191004T18-05,59134
20191004T17-05,60109
20191004T16-05,59747
20191004T15-05,58612
20191004T14-05,56649
20191004T13-05,53970
20191004T12-05,51378
20191004T11-05,48617
20191004T10-05,45903
20191004T09-05,43618
20191004T08-05,42771
20191004T07-05,41651
20191004T06-05,39140
20191004T05-05,37829
20191004T04-05,37931
20191004T03-05,38853
20191004T02-05,40416
20191004T01-05,42851
20191004T00-05,46967
20191003T23-05,50990
20191003T22-05,54893
20191003T21-05,58022
20191003T20-05,60107
20191003T19-05,61859
20191003T18-05,64241
20191003T17-05,65596
20191003T16-05,65156
20191003T15-05,63680
20191003T14-05,61427
20191003T13-05,58113
20191003T12-05,54899
20191003T11-05,51463
20191003T10-05,47999
20191003T09-05,45386
20191003T08-05,44478
20191003T07-05,43287
20191003T06-05,40733
20191003T05-05,39343
20191003T04-05,39439
20191003T03-05,40410
20191003T02-05,42008
20191003T01-05,44493
20191003T00-05,48178
20191002T23-05,52514
20191002T22-05,56668
20191002T21-05,59850
20191002T20-05,62236
20191002T19-05,63880
20191002T18-05,66203
20191002T17-05,67051
20191002T16-05,66204
20191002T15-05,64497
20191002T14-05,61794
20191002T13-05,58338
20191002T12-05,54899
20191002T11-05,51497
20191002T10-05,48189
20191002T09-05,45642
20191002T08-05,44768
20191002T07-05,43621
20191002T06-05,40857
20191002T05-05,39344
20191002T04-05,39316
20191002T03-05,40156
20191002T02-05,41625
20191002T01-05,43954
20191002T00-05,47789
20191001T23-05,51435
20191001T22-05,55374
20191001T21-05,58194
20191001T20-05,60416
20191001T19-05,61914
20191001T18-05,63869
20191001T17-05,64996
20191001T16-05,64330
20191001T15-05,62882
20191001T14-05,60709
20191001T13-05,57853
20191001T12-05,55007
20191001T11-05,51796
20191001T10-05,48753
20191001T09-05,46311
20191001T08-05,45180
20191001T07-05,44417
20191001T06-05,41773
20191001T05-05,40375
20191001T04-05,40371
20191001T03-05,41358
20191001T02-05,42691
20191001T01-05,44907
20191001T00-05,47967
20190930T23-05,51794
20190930T22-05,55673
20190930T21-05,58521
20190930T20-05,59924
20190930T19-05,61647
20190930T18-05,63412
20190930T17-05,63969
20190930T16-05,63768
20190930T15-05,62679
20190930T14-05,60820
20190930T13-05,58027
20190930T12-05,54992
20190930T11-05,52028
20190930T10-05,48895
20190930T09-05,46737
20190930T08-05,45736
20190930T07-05,44684
20190930T06-05,41888
20190930T05-05,40231
20190930T04-05,40083
20190930T03-05,40911
20190930T02-05,42264
20190930T01-05,44483
20190930T00-05,46803
20190929T23-05,50328
20190929T22-05,53828
20190929T21-05,56474
20190929T20-05,57759
20190929T19-05,59252
20190929T18-05,60749
20190929T17-05,61059
20190929T16-05,60674
20190929T15-05,59483
20190929T14-05,57793
20190929T13-05,55164
20190929T12-05,52063
20190929T11-05,48854
20190929T10-05,45475
20190929T09-05,42580
20190929T08-05,40826
20190929T07-05,40368
20190929T06-05,39785
20190929T05-05,39583
20190929T04-05,40151
20190929T03-05,41354
20190929T02-05,42928
20190929T01-05,45105
20190929T00-05,47493
20190928T23-05,50500
20190928T22-05,53595
20190928T21-05,56163
20190928T20-05,57493
20190928T19-05,59282
20190928T18-05,61119
20190928T17-05,61803
20190928T16-05,61545
20190928T15-05,60536
20190928T14-05,58920
20190928T13-05,56385
20190928T12-05,53366
20190928T11-05,50128
20190928T10-05,46543
20190928T09-05,43503
20190928T08-05,41521
20190928T07-05,40906
20190928T06-05,40084
20190928T05-05,39721
20190928T04-05,40186
20190928T03-05,41447
20190928T02-05,43076
20190928T01-05,45438
20190928T00-05,47891
20190927T23-05,51190
20190927T22-05,54619
20190927T21-05,57468
20190927T20-05,59142
20190927T19-05,61429
20190927T18-05,63719
20190927T17-05,64533
20190927T16-05,64218
20190927T15-05,63017
20190927T14-05,60912
20190927T13-05,57881
20190927T12-05,54614
20190927T11-05,51365
20190927T10-05,48048
20190927T09-05,45548
20190927T08-05,44342
20190927T07-05,43371
20190927T06-05,40857
20190927T05-05,39465
20190927T04-05,39573
20190927T03-05,40708
20190927T02-05,42334
20190927T01-05,44795
20190927T00-05,48028
20190926T23-05,52152
20190926T22-05,56301
20190926T21-05,59575
20190926T20-05,61408
20190926T19-05,63538
20190926T18-05,65778
20190926T17-05,66627
20190926T16-05,66210
20190926T15-05,64963
20190926T14-05,62623
20190926T13-05,59442
20190926T12-05,55878
20190926T11-05,52330
20190926T10-05,48725
20190926T09-05,45989
20190926T08-05,44728
20190926T07-05,43782
20190926T06-05,41117
20190926T05-05,39665
20190926T04-05,39769
20190926T03-05,40923
20190926T02-05,42470
20190926T01-05,44977
20190926T00-05,47274
20190925T23-05,51405
20190925T22-05,55629
20190925T21-05,58831
20190925T20-05,60658
20190925T19-05,62715
20190925T18-05,64771
20190925T17-05,65351
20190925T16-05,64831
20190925T15-05,63543
20190925T14-05,61283
20190925T13-05,58123
20190925T12-05,54635
20190925T11-05,51220
20190925T10-05,47809
20190925T09-05,45332
20190925T08-05,44121
20190925T07-05,43165
20190925T06-05,40502
20190925T05-05,38936
20190925T04-05,38895
20190925T03-05,39983
20190925T02-05,41495
20190925T01-05,43898
20190925T00-05,46517
20190924T23-05,50398
20190924T22-05,54410
20190924T21-05,57279
20190924T20-05,58903
20190924T19-05,60952
20190924T18-05,62959
20190924T17-05,63815
20190924T16-05,63659
20190924T15-05,62695
20190924T14-05,60982
20190924T13-05,58054
20190924T12-05,54919
20190924T11-05,51557
20190924T10-05,48391
20190924T09-05,45958
20190924T08-05,44668
20190924T07-05,43657
20190924T06-05,40911
20190924T05-05,39307
20190924T04-05,39215
20190924T03-05,40051
20190924T02-05,41649
20190924T01-05,43972
20190924T00-05,46778
20190923T23-05,50774
20190923T22-05,54752
20190923T21-05,57598
20190923T20-05,59190
20190923T19-05,61102
20190923T18-05,62979
20190923T17-05,63761
20190923T16-05,63562
20190923T15-05,62579
20190923T14-05,60875
20190923T13-05,58056
20190923T12-05,54880
20190923T11-05,51480
20190923T10-05,48390
20190923T09-05,46055
20190923T08-05,44777
20190923T07-05,43660
20190923T06-05,40891
