,Day-ahead demand forecast1
20191221T07-05,1640
20191221T06-05,1543
20191221T05-05,1486
20191221T04-05,1464
20191221T03-05,1474
20191221T02-05,1514
20191221T01-05,1578
20191221T00-05,1687
20191220T23-05,1836
20191220T22-05,1987
20191220T21-05,2112
20191220T20-05,2192
20191220T19-05,2262
20191220T18-05,2229
20191220T17-05,2106
20191220T16-05,2065
20191220T15-05,2045
20191220T14-05,2036
20191220T13-05,2084
20191220T12-05,2089
20191220T11-05,2109
20191220T10-05,2156
20191220T09-05,2203
20191220T08-05,2228
20191220T07-05,2230
20191220T06-05,2006
20191220T05-05,1770
20191220T04-05,1679
20191220T03-05,1641
20191220T02-05,1669
20191220T01-05,1715
20191220T00-05,1793
20191219T23-05,1936
20191219T22-05,2117
20191219T21-05,2254
20191219T20-05,2324
20191219T19-05,2358
20191219T18-05,2313
20191219T17-05,2112
20191219T16-05,2059
20191219T15-05,2052
20191219T14-05,2064
20191219T13-05,2124
20191219T12-05,2193
20191219T11-05,2288
20191219T10-05,2396
20191219T09-05,2515
20191219T08-05,2600
20191219T07-05,2616
20191219T06-05,2338
20191219T05-05,2070
20191219T04-05,1948
20191219T03-05,1899
20191219T02-05,1896
20191219T01-05,1913
20191219T00-05,1918
20191218T23-05,2050
20191218T22-05,2216
20191218T21-05,2340
20191218T20-05,2400
20191218T19-05,2396
20191218T18-05,2317
20191218T17-05,2094
20191218T16-05,2041
20191218T15-05,2018
20191218T14-05,2017
20191218T13-05,2020
20191218T12-05,2016
20191218T11-05,2018
20191218T10-05,2006
20191218T09-05,1974
20191218T08-05,1948
20191218T07-05,1934
20191218T06-05,1725
20191218T05-05,1543
20191218T04-05,1483
20191218T03-05,1518
20191218T02-05,1569
20191218T01-05,1653
20191218T00-05,1792
20191217T23-05,1990
20191217T22-05,2217
20191217T21-05,2399
20191217T20-05,2548
20191217T19-05,2661
20191217T18-05,2687
20191217T17-05,2592
20191217T16-05,2636
20191217T15-05,2656
20191217T14-05,2641
20191217T13-05,2599
20191217T12-05,2478
20191217T11-05,2360
20191217T10-05,2218
20191217T09-05,2084
20191217T08-05,1986
20191217T07-05,1949
20191217T06-05,1770
20191217T05-05,1570
20191217T04-05,1496
20191217T03-05,1510
20191217T02-05,1557
20191217T01-05,1638
20191217T00-05,1737
20191216T23-05,1909
20191216T22-05,2135
20191216T21-05,2313
20191216T20-05,2445
20191216T19-05,2563
20191216T18-05,2581
20191216T17-05,2472
20191216T16-05,2461
20191216T15-05,2430
20191216T14-05,2373
20191216T13-05,2288
20191216T12-05,2210
20191216T11-05,2101
20191216T10-05,2064
20191216T09-05,1972
20191216T08-05,1914
20191216T07-05,1881
20191216T06-05,1689
20191216T05-05,1490
20191216T04-05,1410
20191216T03-05,1400
20191216T02-05,1429
20191216T01-05,1485
20191216T00-05,1613
20191215T23-05,1761
20191215T22-05,1924
20191215T21-05,2056
20191215T20-05,2149
20191215T19-05,2214
20191215T18-05,2228
20191215T17-05,2105
20191215T16-05,2077
20191215T15-05,2050
20191215T14-05,2004
20191215T13-05,1975
20191215T12-05,1944
20191215T11-05,1931
20191215T10-05,1914
20191215T09-05,1853
20191215T08-05,1728
20191215T07-05,1589
20191215T06-05,1505
20191215T05-05,1457
20191215T04-05,1427
20191215T03-05,1431
20191215T02-05,1457
20191215T01-05,1517
20191215T00-05,1614
20191214T23-05,1730
20191214T22-05,1866
20191214T21-05,1981
20191214T20-05,2071
20191214T19-05,2150
20191214T18-05,2185
20191214T17-05,2153
20191214T16-05,2208
20191214T15-05,2247
20191214T14-05,2255
20191214T13-05,2271
20191214T12-05,2247
20191214T11-05,2165
20191214T10-05,2071
20191214T09-05,1941
20191214T08-05,1765
20191214T07-05,1643
20191214T06-05,1555
20191214T05-05,1504
20191214T04-05,1493
20191214T03-05,1526
20191214T02-05,1564
20191214T01-05,1636
20191214T00-05,1748
20191213T23-05,1906
20191213T22-05,2079
20191213T21-05,2215
20191213T20-05,2334
20191213T19-05,2448
20191213T18-05,2503
20191213T17-05,2426
20191213T16-05,2441
20191213T15-05,2426
20191213T14-05,2407
20191213T13-05,2387
20191213T12-05,2318
20191213T11-05,2237
20191213T10-05,2146
20191213T09-05,2042
20191213T08-05,1951
20191213T07-05,1904
20191213T06-05,1728
20191213T05-05,1544
20191213T04-05,1485
20191213T03-05,1498
20191213T02-05,1537
20191213T01-05,1616
20191213T00-05,1765
20191212T23-05,1953
20191212T22-05,2161
20191212T21-05,2325
20191212T20-05,2448
20191212T19-05,2569
20191212T18-05,2582
20191212T17-05,2485
20191212T16-05,2465
20191212T15-05,2442
20191212T14-05,2391
20191212T13-05,2330
20191212T12-05,2272
20191212T11-05,2198
20191212T10-05,2126
20191212T09-05,2022
20191212T08-05,1940
20191212T07-05,1895
20191212T06-05,1720
20191212T05-05,1535
20191212T04-05,1475
20191212T03-05,1480
20191212T02-05,1516
20191212T01-05,1587
20191212T00-05,1708
20191211T23-05,1891
20191211T22-05,2103
20191211T21-05,2274
20191211T20-05,2415
20191211T19-05,2540
20191211T18-05,2621
20191211T17-05,2580
20191211T16-05,2583
20191211T15-05,2585
20191211T14-05,2566
20191211T13-05,2525
20191211T12-05,2437
20191211T11-05,2315
20191211T10-05,2211
20191211T09-05,2078
20191211T08-05,1972
20191211T07-05,1912
20191211T06-05,1747
20191211T05-05,1562
20191211T04-05,1516
20191211T03-05,1528
20191211T02-05,1568
20191211T01-05,1655
20191211T00-05,1832
20191210T23-05,2049
20191210T22-05,2289
20191210T21-05,2488
20191210T20-05,2632
20191210T19-05,2823
20191210T18-05,2909
20191210T17-05,2824
20191210T16-05,2857
20191210T15-05,2857
20191210T14-05,2799
20191210T13-05,2651
20191210T12-05,2486
20191210T11-05,2350
20191210T10-05,2185
20191210T09-05,2037
20191210T08-05,1953
20191210T07-05,1895
20191210T06-05,1733
20191210T05-05,1544
20191210T04-05,1484
20191210T03-05,1494
20191210T02-05,1537
20191210T01-05,1616
20191210T00-05,1752
20191209T23-05,1928
20191209T22-05,2154
20191209T21-05,2336
20191209T20-05,2474
20191209T19-05,2590
20191209T18-05,2647
20191209T17-05,2560
20191209T16-05,2613
20191209T15-05,2604
20191209T14-05,2563
20191209T13-05,2438
20191209T12-05,2308
20191209T11-05,2209
20191209T10-05,2117
20191209T09-05,2035
20191209T08-05,1952
20191209T07-05,1908
20191209T06-05,1735
20191209T05-05,1543
20191209T04-05,1468
20191209T03-05,1473
20191209T02-05,1502
20191209T01-05,1578
20191209T00-05,1622
20191208T23-05,1781
20191208T22-05,1967
20191208T21-05,2100
20191208T20-05,2231
20191208T19-05,2320
20191208T18-05,2335
20191208T17-05,2247
20191208T16-05,2223
20191208T15-05,2226
20191208T14-05,2194
20191208T13-05,2149
20191208T12-05,2077
20191208T11-05,2029
20191208T10-05,1956
20191208T09-05,1848
20191208T08-05,1686
20191208T07-05,1560
20191208T06-05,1498
20191208T05-05,1454
20191208T04-05,1450
20191208T03-05,1463
20191208T02-05,1500
20191208T01-05,1561
20191208T00-05,1655
20191207T23-05,1777
20191207T22-05,1897
20191207T21-05,1999
20191207T20-05,2075
20191207T19-05,2151
20191207T18-05,2138
20191207T17-05,2055
20191207T16-05,2033
20191207T15-05,2048
20191207T14-05,2026
20191207T13-05,2052
20191207T12-05,2055
20191207T11-05,2070
20191207T10-05,2091
20191207T09-05,2071
20191207T08-05,2013
20191207T07-05,1900
20191207T06-05,1778
20191207T05-05,1703
20191207T04-05,1655
20191207T03-05,1639
