,Day-ahead demand forecast1
20191129T12-05,246
20191129T11-05,244
20191129T10-05,238
20191129T09-05,224
20191129T08-05,206
20191129T07-05,197
20191129T06-05,192
20191129T05-05,190
20191129T04-05,191
20191129T03-05,191
20191129T02-05,194
20191129T01-05,200
20191129T00-05,236
20191128T23-05,252
20191128T22-05,268
20191128T21-05,284
20191128T20-05,291
20191128T19-05,288
20191128T18-05,279
20191128T17-05,274
20191128T16-05,273
20191128T15-05,272
20191128T14-05,269
20191128T13-05,265
20191128T12-05,257
20191128T11-05,251
20191128T10-05,241
20191128T09-05,226
20191128T08-05,212
20191128T07-05,202
20191128T06-05,191
20191128T05-05,187
20191128T04-05,188
20191128T03-05,195
20191128T02-05,206
20191128T01-05,221
20191128T00-05,235
20191127T23-05,255
20191127T22-05,276
20191127T21-05,295
20191127T20-05,310
20191127T19-05,318
20191127T18-05,311
20191127T17-05,307
20191127T16-05,304
20191127T15-05,299
20191127T14-05,294
20191127T13-05,288
20191127T12-05,283
20191127T11-05,277
20191127T10-05,272
20191127T09-05,267
20191127T08-05,264
20191127T07-05,245
20191127T06-05,215
20191127T05-05,200
20191127T04-05,197
20191127T03-05,199
20191127T02-05,205
20191127T01-05,215
20191127T00-05,238
20191126T23-05,256
20191126T22-05,276
20191126T21-05,290
20191126T20-05,298
20191126T19-05,301
20191126T18-05,284
20191126T17-05,274
20191126T16-05,273
20191126T15-05,274
20191126T14-05,276
20191126T13-05,281
20191126T12-05,290
20191126T11-05,302
20191126T10-05,320
20191126T09-05,339
20191126T08-05,346
20191126T07-05,325
20191126T06-05,285
20191126T05-05,262
20191126T04-05,254
20191126T03-05,251
20191126T02-05,252
20191126T01-05,257
20191126T00-05,260
20191125T23-05,278
20191125T22-05,297
20191125T21-05,311
20191125T20-05,318
20191125T19-05,316
20191125T18-05,290
20191125T17-05,276
20191125T16-05,274
20191125T15-05,277
20191125T14-05,283
20191125T13-05,291
20191125T12-05,303
20191125T11-05,320
20191125T10-05,339
20191125T09-05,356
20191125T08-05,357
20191125T07-05,334
20191125T06-05,292
20191125T05-05,267
20191125T04-05,256
20191125T03-05,252
20191125T02-05,252
20191125T01-05,258
20191125T00-05,248
20191124T23-05,266
20191124T22-05,283
20191124T21-05,294
20191124T20-05,299
20191124T19-05,296
20191124T18-05,277
20191124T17-05,262
20191124T16-05,258
20191124T15-05,260
20191124T14-05,262
20191124T13-05,263
20191124T12-05,262
20191124T11-05,260
20191124T10-05,252
20191124T09-05,238
20191124T08-05,219
20191124T07-05,207
20191124T06-05,194
20191124T05-05,190
20191124T04-05,188
20191124T03-05,191
20191124T02-05,198
20191124T01-05,208
20191124T00-05,232
20191123T23-05,248
20191123T22-05,264
20191123T21-05,275
20191123T20-05,285
20191123T19-05,293
20191123T18-05,284
20191123T17-05,277
20191123T16-05,274
20191123T15-05,272
20191123T14-05,269
20191123T13-05,267
20191123T12-05,263
20191123T11-05,257
20191123T10-05,249
20191123T09-05,235
20191123T08-05,221
20191123T07-05,213
20191123T06-05,203
20191123T05-05,197
20191123T04-05,197
20191123T03-05,201
20191123T02-05,207
20191123T01-05,217
20191123T00-05,226
20191122T23-05,242
20191122T22-05,259
20191122T21-05,271
20191122T20-05,281
20191122T19-05,288
20191122T18-05,279
20191122T17-05,275
20191122T16-05,274
20191122T15-05,275
20191122T14-05,274
20191122T13-05,276
20191122T12-05,280
20191122T11-05,284
20191122T10-05,289
20191122T09-05,296
20191122T08-05,298
20191122T07-05,278
20191122T06-05,243
20191122T05-05,224
20191122T04-05,219
20191122T03-05,219
20191122T02-05,222
20191122T01-05,230
20191122T00-05,238
20191121T23-05,257
20191121T22-05,278
20191121T21-05,291
20191121T20-05,299
20191121T19-05,299
20191121T18-05,281
20191121T17-05,273
20191121T16-05,272
20191121T15-05,272
20191121T14-05,273
20191121T13-05,278
20191121T12-05,286
20191121T11-05,297
20191121T10-05,309
20191121T09-05,322
20191121T08-05,329
20191121T07-05,308
20191121T06-05,265
20191121T05-05,243
20191121T04-05,234
20191121T03-05,232
20191121T02-05,234
20191121T01-05,242
20191121T00-05,242
20191120T23-05,263
20191120T22-05,283
20191120T21-05,298
20191120T20-05,307
20191120T19-05,306
20191120T18-05,287
20191120T17-05,279
20191120T16-05,275
20191120T15-05,276
20191120T14-05,278
20191120T13-05,281
20191120T12-05,286
20191120T11-05,294
20191120T10-05,303
20191120T09-05,315
20191120T08-05,320
20191120T07-05,299
20191120T06-05,257
20191120T05-05,237
20191120T04-05,230
20191120T03-05,228
20191120T02-05,231
20191120T01-05,239
20191120T00-05,242
20191119T23-05,263
20191119T22-05,284
20191119T21-05,300
20191119T20-05,306
20191119T19-05,305
20191119T18-05,284
20191119T17-05,276
20191119T16-05,273
20191119T15-05,274
20191119T14-05,277
20191119T13-05,283
20191119T12-05,290
20191119T11-05,300
20191119T10-05,312
20191119T09-05,324
20191119T08-05,327
20191119T07-05,302
20191119T06-05,258
20191119T05-05,235
20191119T04-05,227
20191119T03-05,223
20191119T02-05,225
20191119T01-05,232
20191119T00-05,238
20191118T23-05,259
20191118T22-05,280
20191118T21-05,297
20191118T20-05,306
20191118T19-05,305
20191118T18-05,286
20191118T17-05,277
20191118T16-05,276
20191118T15-05,276
20191118T14-05,277
20191118T13-05,278
20191118T12-05,279
20191118T11-05,282
20191118T10-05,286
20191118T09-05,289
20191118T08-05,288
20191118T07-05,266
20191118T06-05,230
20191118T05-05,213
20191118T04-05,207
20191118T03-05,207
20191118T02-05,212
20191118T01-05,222
20191118T00-05,246
20191117T23-05,264
