,Day-ahead demand forecast1
20191014T00-07,1019
20191013T23-07,1257
20191013T22-07,1166
20191013T21-07,1333
20191013T20-07,1327
20191013T19-07,1306
20191013T18-07,1206
20191013T17-07,1129
20191013T16-07,1079
20191013T15-07,1087
20191013T14-07,1136
20191013T13-07,1130
20191013T12-07,1108
20191013T11-07,1144
20191013T10-07,1142
20191013T09-07,1101
20191013T08-07,949
20191013T07-07,787
20191013T06-07,971
20191013T05-07,888
20191013T04-07,1001
20191013T03-07,993
20191013T02-07,1079
20191013T01-07,1047
20191013T00-07,1282
20191012T23-07,1632
20191012T22-07,1630
20191012T21-07,1627
20191012T20-07,1631
20191012T19-07,1631
20191012T18-07,1607
20191012T17-07,1596
20191012T16-07,1551
20191012T15-07,1571
20191012T14-07,1633
20191012T13-07,1703
20191012T12-07,1766
20191012T11-07,1766
20191012T10-07,1767
20191012T09-07,1768
20191012T08-07,1766
20191012T07-07,1454
20191012T06-07,1512
20191012T05-07,1589
20191012T04-07,1540
20191012T03-07,1536
20191012T02-07,1551
20191012T01-07,1590
20191012T00-07,1573
20191011T23-07,1857
20191011T22-07,1657
20191011T21-07,1858
20191011T20-07,1859
20191011T19-07,1859
20191011T18-07,1822
20191011T17-07,1638
20191011T16-07,1602
20191011T15-07,1671
20191011T14-07,1672
20191011T13-07,1741
20191011T12-07,1894
20191011T11-07,1879
20191011T10-07,1914
20191011T09-07,1831
20191011T08-07,1826
20191011T07-07,1853
20191011T06-07,1740
20191011T05-07,1769
20191011T04-07,1541
20191011T03-07,1488
20191011T02-07,1519
20191011T01-07,1538
20191011T00-07,1490
20191010T23-07,1651
20191010T22-07,1834
20191010T21-07,1857
20191010T20-07,1899
20191010T19-07,1878
20191010T18-07,1625
20191010T17-07,1530
20191010T16-07,1509
20191010T15-07,1599
20191010T14-07,1604
20191010T13-07,1814
20191010T12-07,1871
20191010T11-07,1934
20191010T10-07,1986
20191010T09-07,1986
20191010T08-07,1925
20191010T07-07,1808
20191010T06-07,1802
20191010T05-07,1658
20191010T04-07,1477
