,Day-ahead demand forecast1
20191206T23-08,2868
20191206T22-08,3011
20191206T21-08,3099
20191206T20-08,3164
20191206T19-08,3214
20191206T18-08,3225
20191206T17-08,3075
20191206T16-08,2901
20191206T15-08,2864
20191206T14-08,2841
20191206T13-08,2813
20191206T12-08,2803
20191206T11-08,2795
20191206T10-08,2787
20191206T09-08,2766
20191206T08-08,2671
20191206T07-08,2509
20191206T06-08,2293
20191206T05-08,2077
20191206T04-08,2002
20191206T03-08,2000
20191206T02-08,2108
20191206T01-08,2143
20191206T00-08,2618
20191205T23-08,2820
20191205T22-08,2962
20191205T21-08,3045
20191205T20-08,3107
20191205T19-08,3146
20191205T18-08,3150
20191205T17-08,3017
20191205T16-08,2897
20191205T15-08,2847
20191205T14-08,2821
20191205T13-08,2848
20191205T12-08,2857
20191205T11-08,2839
20191205T10-08,2796
20191205T09-08,2718
20191205T08-08,2618
20191205T07-08,2470
20191205T06-08,2271
20191205T05-08,2131
20191205T04-08,2103
20191205T03-08,2100
20191205T02-08,2194
20191205T01-08,2225
20191205T00-08,2703
20191204T23-08,2836
20191204T22-08,2930
20191204T21-08,2992
20191204T20-08,3056
20191204T19-08,3097
20191204T18-08,3100
20191204T17-08,2952
20191204T16-08,2812
20191204T15-08,2765
20191204T14-08,2790
20191204T13-08,2862
20191204T12-08,2918
20191204T11-08,2935
20191204T10-08,2921
20191204T09-08,2835
20191204T08-08,2661
20191204T07-08,2481
20191204T06-08,2297
20191204T05-08,2157
20191204T04-08,2107
20191204T03-08,2100
20191204T02-08,2189
20191204T01-08,2218
20191204T00-08,2644
20191203T23-08,2828
20191203T22-08,2939
20191203T21-08,2996
20191203T20-08,3057
20191203T19-08,3096
20191203T18-08,3100
20191203T17-08,3014
20191203T16-08,2917
20191203T15-08,2885
20191203T14-08,2863
20191203T13-08,2837
20191203T12-08,2801
20191203T11-08,2785
20191203T10-08,2766
20191203T09-08,2718
20191203T08-08,2634
20191203T07-08,2517
20191203T06-08,2341
20191203T05-08,2173
20191203T04-08,2109
20191203T03-08,2100
20191203T02-08,2151
20191203T01-08,2169
20191203T00-08,2592
20191202T23-08,2758
20191202T22-08,2880
20191202T21-08,2965
20191202T20-08,3040
20191202T19-08,3078
20191202T18-08,3090
20191202T17-08,3100
20191202T16-08,2931
20191202T15-08,2909
20191202T14-08,2857
20191202T13-08,2823
20191202T12-08,2808
20191202T11-08,2784
20191202T10-08,2763
20191202T09-08,2742
20191202T08-08,2678
20191202T07-08,2552
20191202T06-08,2345
20191202T05-08,2167
20191202T04-08,2108
20191202T03-08,2100
20191202T02-08,2187
20191202T01-08,2220
20191202T00-08,2624
20191201T23-08,2790
20191201T22-08,2898
20191201T21-08,2945
20191201T20-08,2965
20191201T19-08,2975
20191201T18-08,2846
20191201T17-08,2541
20191201T16-08,2279
20191201T15-08,2196
20191201T14-08,2188
20191201T13-08,2206
20191201T12-08,2247
20191201T11-08,2291
20191201T10-08,2294
20191201T09-08,2280
20191201T08-08,2248
20191201T07-08,2190
20191201T06-08,2122
20191201T05-08,2067
20191201T04-08,2050
20191201T03-08,2137
20191201T02-08,2222
20191201T01-08,2265
20191201T00-08,2667
20191130T23-08,2807
20191130T22-08,2926
20191130T21-08,3010
20191130T20-08,3067
20191130T19-08,3098
20191130T18-08,3100
20191130T17-08,2874
20191130T16-08,2720
20191130T15-08,2708
20191130T14-08,2661
20191130T13-08,2567
20191130T12-08,2543
20191130T11-08,2517
20191130T10-08,2451
20191130T09-08,2364
20191130T08-08,2273
20191130T07-08,2236
20191130T06-08,2193
20191130T05-08,2127
20191130T04-08,2100
20191130T03-08,2126
20191130T02-08,2182
20191130T01-08,2215
20191130T00-08,2745
20191129T23-08,2904
20191129T22-08,2991
20191129T21-08,3065
20191129T20-08,3120
20191129T19-08,3138
20191129T18-08,3150
20191129T17-08,2907
20191129T16-08,2715
20191129T15-08,2689
20191129T14-08,2688
20191129T13-08,2685
20191129T12-08,2673
20191129T11-08,2657
20191129T10-08,2613
20191129T09-08,2525
20191129T08-08,2406
20191129T07-08,2331
20191129T06-08,2247
20191129T05-08,2140
20191129T04-08,2102
20191129T03-08,2100
20191129T02-08,2185
20191129T01-08,2237
20191129T00-08,2699
20191128T23-08,2817
20191128T22-08,2891
20191128T21-08,2947
20191128T20-08,3009
20191128T19-08,3068
20191128T18-08,3090
20191128T17-08,3100
20191128T16-08,2778
20191128T15-08,2841
20191128T14-08,2862
20191128T13-08,2846
20191128T12-08,2820
20191128T11-08,2757
20191128T10-08,2665
20191128T09-08,2559
20191128T08-08,2403
20191128T07-08,2297
20191128T06-08,2219
20191128T05-08,2127
20191128T04-08,2100
20191128T03-08,2201
20191128T02-08,2315
20191128T01-08,2371
20191128T00-08,2580
20191127T23-08,2812
20191127T22-08,2973
20191127T21-08,3080
20191127T20-08,3154
20191127T19-08,3195
20191127T18-08,3200
20191127T17-08,3041
20191127T16-08,2898
20191127T15-08,2839
20191127T14-08,2808
20191127T13-08,2840
20191127T12-08,2851
20191127T11-08,2829
20191127T10-08,2779
20191127T09-08,2685
20191127T08-08,2567
20191127T07-08,2390
20191127T06-08,2154
20191127T05-08,1987
20191127T04-08,1953
20191127T03-08,1950
20191127T02-08,2049
20191127T01-08,2099
20191127T00-08,2517
20191126T23-08,2713
20191126T22-08,2856
20191126T21-08,2965
20191126T20-08,3064
20191126T19-08,3123
20191126T18-08,3147
20191126T17-08,3150
20191126T16-08,3006
20191126T15-08,3036
20191126T14-08,3029
20191126T13-08,2968
20191126T12-08,2908
20191126T11-08,2868
20191126T10-08,2815
20191126T09-08,2706
20191126T08-08,2564
20191126T07-08,2412
20191126T06-08,2225
20191126T05-08,2063
20191126T04-08,2004
20191126T03-08,2000
20191126T02-08,2102
20191126T01-08,2136
20191126T00-08,2567
20191125T23-08,2780
20191125T22-08,2897
20191125T21-08,2962
20191125T20-08,3043
20191125T19-08,3084
20191125T18-08,3089
20191125T17-08,3100
20191125T16-08,2904
20191125T15-08,2927
20191125T14-08,2936
20191125T13-08,2920
20191125T12-08,2906
20191125T11-08,2878
20191125T10-08,2824
20191125T09-08,2730
20191125T08-08,2572
20191125T07-08,2398
20191125T06-08,2208
20191125T05-08,2040
20191125T04-08,1967
20191125T03-08,1950
20191125T02-08,2039
20191125T01-08,2081
20191125T00-08,2452
20191124T23-08,2610
20191124T22-08,2737
20191124T21-08,2817
20191124T20-08,2865
20191124T19-08,2896
20191124T18-08,2900
20191124T17-08,2679
20191124T16-08,2542
20191124T15-08,2514
20191124T14-08,2463
20191124T13-08,2406
20191124T12-08,2350
20191124T11-08,2304
20191124T10-08,2260
20191124T09-08,2185
20191124T08-08,2085
20191124T07-08,2025
20191124T06-08,1999
20191124T05-08,1965
20191124T04-08,1950
20191124T03-08,2009
20191124T02-08,2080
20191124T01-08,2116
20191124T00-08,2390
20191123T23-08,2529
20191123T22-08,2638
20191123T21-08,2723
20191123T20-08,2787
20191123T19-08,2821
20191123T18-08,2825
20191123T17-08,2677
20191123T16-08,2568
20191123T15-08,2553
20191123T14-08,2532
20191123T13-08,2526
20191123T12-08,2504
20191123T11-08,2451
20191123T10-08,2412
20191123T09-08,2333
20191123T08-08,2182
20191123T07-08,2081
20191123T06-08,2020
20191123T05-08,1961
20191123T04-08,1950
20191123T03-08,2015
20191123T02-08,2098
20191123T01-08,2139
20191123T00-08,2491
20191122T23-08,2665
20191122T22-08,2810
