,Day-ahead demand forecast1
20191225T23-07,5204
20191225T22-07,5468
20191225T21-07,5622
20191225T20-07,5655
20191225T19-07,5658
20191225T18-07,5756
20191225T17-07,5439
20191225T16-07,5189
20191225T15-07,5081
20191225T14-07,4997
20191225T13-07,5047
20191225T12-07,5088
20191225T11-07,5230
20191225T10-07,5321
20191225T09-07,5307
20191225T08-07,5231
20191225T07-07,5034
20191225T06-07,4832
20191225T05-07,4737
20191225T04-07,4654
20191225T03-07,4710
20191225T02-07,4735
20191225T01-07,4864
20191225T00-07,5069
20191224T23-07,5311
20191224T22-07,5464
20191224T21-07,5616
20191224T20-07,5714
20191224T19-07,5896
20191224T18-07,5988
20191224T17-07,5619
20191224T16-07,5411
20191224T15-07,5358
20191224T14-07,5330
20191224T13-07,5402
20191224T12-07,5429
20191224T11-07,5535
20191224T10-07,5581
20191224T09-07,5603
20191224T08-07,5561
20191224T07-07,5334
20191224T06-07,5029
20191224T05-07,4827
20191224T04-07,4733
20191224T03-07,4728
20191224T02-07,4808
20191224T01-07,4927
20191224T00-07,5239
20191223T23-07,5456
20191223T22-07,5750
20191223T21-07,5983
20191223T20-07,6075
20191223T19-07,6192
20191223T18-07,6155
20191223T17-07,5811
20191223T16-07,5606
20191223T15-07,5530
20191223T14-07,5497
20191223T13-07,5511
20191223T12-07,5568
20191223T11-07,5625
20191223T10-07,5701
20191223T09-07,5724
20191223T08-07,5668
20191223T07-07,5533
20191223T06-07,5205
20191223T05-07,4972
20191223T04-07,4841
20191223T03-07,4831
20191223T02-07,4876
20191223T01-07,4977
20191223T00-07,5055
20191222T23-07,5300
20191222T22-07,5591
20191222T21-07,5832
20191222T20-07,5961
20191222T19-07,6069
20191222T18-07,6143
20191222T17-07,5731
20191222T16-07,5428
20191222T15-07,5326
20191222T14-07,5319
20191222T13-07,5336
20191222T12-07,5377
20191222T11-07,5396
20191222T10-07,5389
20191222T09-07,5370
20191222T08-07,5329
20191222T07-07,5203
20191222T06-07,5047
20191222T05-07,4957
20191222T04-07,4912
20191222T03-07,4924
20191222T02-07,4974
20191222T01-07,5065
20191222T00-07,5269
20191221T23-07,5464
20191221T22-07,5759
20191221T21-07,5896
20191221T20-07,6065
20191221T19-07,6179
20191221T18-07,6171
20191221T17-07,5712
20191221T16-07,5344
20191221T15-07,5304
20191221T14-07,5346
20191221T13-07,5390
20191221T12-07,5487
20191221T11-07,5568
20191221T10-07,5637
20191221T09-07,5665
20191221T08-07,5582
20191221T07-07,5407
20191221T06-07,5149
20191221T05-07,4985
20191221T04-07,4894
20191221T03-07,4908
20191221T02-07,4984
20191221T01-07,5098
20191221T00-07,5311
20191220T23-07,5667
20191220T22-07,5944
20191220T21-07,6120
20191220T20-07,6190
20191220T19-07,6266
20191220T18-07,6253
20191220T17-07,5877
20191220T16-07,5602
20191220T15-07,5539
20191220T14-07,5546
20191220T13-07,5581
20191220T12-07,5671
20191220T11-07,5824
20191220T10-07,5961
20191220T09-07,6079
20191220T08-07,6126
20191220T07-07,5982
20191220T06-07,5570
20191220T05-07,5339
20191220T04-07,5220
20191220T03-07,5203
20191220T02-07,5163
20191220T01-07,5292
20191220T00-07,5479
20191219T23-07,5804
20191219T22-07,6194
20191219T21-07,6465
20191219T20-07,6606
20191219T19-07,6686
20191219T18-07,6668
20191219T17-07,6215
20191219T16-07,5962
20191219T15-07,5847
20191219T14-07,5838
20191219T13-07,5859
20191219T12-07,5929
20191219T11-07,6028
20191219T10-07,6133
20191219T09-07,6270
20191219T08-07,6353
20191219T07-07,6150
20191219T06-07,5634
20191219T05-07,5285
20191219T04-07,5173
20191219T03-07,5120
20191219T02-07,5140
20191219T01-07,5203
20191219T00-07,5408
20191218T23-07,5746
20191218T22-07,6202
20191218T21-07,6481
20191218T20-07,6585
20191218T19-07,6683
20191218T18-07,6632
20191218T17-07,6117
20191218T16-07,5752
20191218T15-07,5699
20191218T14-07,5720
20191218T13-07,5773
20191218T12-07,5867
20191218T11-07,5981
20191218T10-07,6137
20191218T09-07,6297
20191218T08-07,6407
20191218T07-07,6261
20191218T06-07,5778
20191218T05-07,5462
20191218T04-07,5297
20191218T03-07,5268
20191218T02-07,5278
20191218T01-07,5387
20191218T00-07,5598
20191217T23-07,5905
20191217T22-07,6341
20191217T21-07,6642
20191217T20-07,6761
20191217T19-07,6848
20191217T18-07,6835
20191217T17-07,6347
20191217T16-07,5914
20191217T15-07,5838
20191217T14-07,5870
20191217T13-07,5938
20191217T12-07,6080
20191217T11-07,6195
20191217T10-07,6334
20191217T09-07,6497
20191217T08-07,6635
20191217T07-07,6462
20191217T06-07,5961
20191217T05-07,5660
20191217T04-07,5477
20191217T03-07,5461
20191217T02-07,5519
20191217T01-07,5616
20191217T00-07,5823
20191216T23-07,6076
20191216T22-07,6516
20191216T21-07,6839
20191216T20-07,6988
20191216T19-07,7099
20191216T18-07,7074
20191216T17-07,6555
20191216T16-07,6122
20191216T15-07,6040
20191216T14-07,6017
20191216T13-07,6068
20191216T12-07,6148
20191216T11-07,6247
20191216T10-07,6291
20191216T09-07,6326
20191216T08-07,6445
20191216T07-07,6193
20191216T06-07,5692
20191216T05-07,5361
20191216T04-07,5190
20191216T03-07,5125
20191216T02-07,5138
20191216T01-07,5242
20191216T00-07,5373
20191215T23-07,5788
20191215T22-07,6162
20191215T21-07,6476
20191215T20-07,6665
20191215T19-07,6787
20191215T18-07,6851
20191215T17-07,6513
20191215T16-07,6227
20191215T15-07,6158
20191215T14-07,6132
20191215T13-07,6139
20191215T12-07,6130
20191215T11-07,6101
20191215T10-07,5961
20191215T09-07,5721
20191215T08-07,5493
20191215T07-07,5344
20191215T06-07,5125
20191215T05-07,4982
20191215T04-07,4945
20191215T03-07,4922
20191215T02-07,4975
20191215T01-07,5117
20191215T00-07,5369
20191214T23-07,5691
20191214T22-07,5960
20191214T21-07,6154
20191214T20-07,6272
20191214T19-07,6449
20191214T18-07,6496
20191214T17-07,6026
20191214T16-07,5810
20191214T15-07,5743
20191214T14-07,5740
20191214T13-07,5803
20191214T12-07,5848
20191214T11-07,5842
20191214T10-07,5834
20191214T09-07,5771
20191214T08-07,5640
20191214T07-07,5434
20191214T06-07,5170
20191214T05-07,5028
20191214T04-07,4918
20191214T03-07,4948
20191214T02-07,4987
20191214T01-07,5117
20191214T00-07,5290
20191213T23-07,5578
20191213T22-07,5935
20191213T21-07,6163
20191213T20-07,6253
20191213T19-07,6393
20191213T18-07,6490
20191213T17-07,6086
20191213T16-07,5735
20191213T15-07,5649
20191213T14-07,5636
20191213T13-07,5612
20191213T12-07,5694
20191213T11-07,5733
20191213T10-07,5815
20191213T09-07,5891
20191213T08-07,5980
20191213T07-07,5789
20191213T06-07,5287
20191213T05-07,4976
20191213T04-07,4816
20191213T03-07,4780
20191213T02-07,4797
20191213T01-07,4937
20191213T00-07,5198
20191212T23-07,5512
20191212T22-07,5939
20191212T21-07,6262
20191212T20-07,6389
20191212T19-07,6515
20191212T18-07,6561
20191212T17-07,6139
20191212T16-07,5812
20191212T15-07,5697
20191212T14-07,5651
20191212T13-07,5708
20191212T12-07,5799
20191212T11-07,5912
20191212T10-07,6003
20191212T09-07,6087
20191212T08-07,6156
20191212T07-07,6003
20191212T06-07,5491
20191212T05-07,5170
20191212T04-07,4994
20191212T03-07,4948
20191212T02-07,4957
20191212T01-07,5061
20191212T00-07,5292
20191211T23-07,5579
20191211T22-07,6017
20191211T21-07,6340
