,Day-ahead demand forecast1
20191223T18-05,631
20191223T17-05,598
20191223T16-05,590
20191223T15-05,605
20191223T14-05,615
20191223T13-05,624
20191223T12-05,638
20191223T11-05,651
20191223T10-05,665
20191223T09-05,665
20191223T08-05,645
20191223T07-05,602
20191223T06-05,566
20191223T05-05,540
20191223T04-05,530
20191223T03-05,534
20191223T02-05,541
20191223T01-05,566
20191223T00-05,574
20191222T23-05,609
20191222T22-05,641
20191222T21-05,658
20191222T20-05,667
20191222T19-05,671
20191222T18-05,666
20191222T17-05,636
20191222T16-05,595
20191222T15-05,590
20191222T14-05,598
20191222T13-05,609
20191222T12-05,664
20191222T11-05,706
20191222T10-05,741
20191222T09-05,743
20191222T08-05,714
20191222T07-05,665
20191222T06-05,624
20191222T05-05,577
20191222T04-05,595
20191222T03-05,582
20191222T02-05,588
20191222T01-05,611
20191222T00-05,661
20191221T23-05,673
20191221T22-05,700
20191221T21-05,712
20191221T20-05,720
20191221T19-05,713
20191221T18-05,690
20191221T17-05,649
20191221T16-05,612
20191221T15-05,630
20191221T14-05,643
20191221T13-05,679
20191221T12-05,720
20191221T11-05,752
20191221T10-05,777
20191221T09-05,781
20191221T08-05,758
20191221T07-05,704
20191221T06-05,681
20191221T05-05,649
20191221T04-05,639
20191221T03-05,632
20191221T02-05,641
20191221T01-05,653
20191221T00-05,641
20191220T23-05,653
20191220T22-05,686
20191220T21-05,701
20191220T20-05,699
20191220T19-05,702
20191220T18-05,666
20191220T17-05,619
20191220T16-05,588
20191220T15-05,589
20191220T14-05,600
20191220T13-05,639
20191220T12-05,703
20191220T11-05,774
20191220T10-05,834
20191220T09-05,868
20191220T08-05,887
20191220T07-05,845
20191220T06-05,784
20191220T05-05,731
20191220T04-05,704
20191220T03-05,697
20191220T02-05,687
20191220T01-05,694
20191220T00-05,714
20191219T23-05,746
20191219T22-05,776
20191219T21-05,789
20191219T20-05,789
20191219T19-05,769
20191219T18-05,723
20191219T17-05,658
20191219T16-05,640
20191219T15-05,639
20191219T14-05,662
20191219T13-05,703
20191219T12-05,764
20191219T11-05,817
20191219T10-05,881
20191219T09-05,921
20191219T08-05,936
20191219T07-05,903
20191219T06-05,822
20191219T05-05,778
20191219T04-05,751
20191219T03-05,745
20191219T02-05,733
20191219T01-05,741
20191219T00-05,746
20191218T23-05,783
20191218T22-05,814
20191218T21-05,833
20191218T20-05,839
20191218T19-05,832
20191218T18-05,795
20191218T17-05,728
20191218T16-05,695
20191218T15-05,696
20191218T14-05,709
20191218T13-05,733
20191218T12-05,768
20191218T11-05,808
20191218T10-05,853
20191218T09-05,887
20191218T08-05,888
20191218T07-05,838
20191218T06-05,764
20191218T05-05,724
20191218T04-05,689
20191218T03-05,659
20191218T02-05,647
20191218T01-05,653
20191218T00-05,684
20191217T23-05,698
20191217T22-05,728
20191217T21-05,742
20191217T20-05,754
20191217T19-05,748
20191217T18-05,716
20191217T17-05,669
20191217T16-05,636
20191217T15-05,613
20191217T14-05,614
20191217T13-05,611
20191217T12-05,607
20191217T11-05,611
20191217T10-05,624
20191217T09-05,614
20191217T08-05,612
20191217T07-05,574
20191217T06-05,500
20191217T05-05,464
20191217T04-05,444
20191217T03-05,445
20191217T02-05,446
20191217T01-05,458
20191217T00-05,502
20191216T23-05,548
20191216T22-05,588
20191216T21-05,612
20191216T20-05,628
20191216T19-05,631
20191216T18-05,602
20191216T17-05,563
20191216T16-05,550
20191216T15-05,564
20191216T14-05,575
20191216T13-05,587
20191216T12-05,594
20191216T11-05,618
20191216T10-05,630
20191216T09-05,641
20191216T08-05,650
20191216T07-05,633
20191216T06-05,533
20191216T05-05,482
20191216T04-05,474
20191216T03-05,478
20191216T02-05,485
20191216T01-05,500
20191216T00-05,527
20191215T23-05,590
20191215T22-05,625
20191215T21-05,656
20191215T20-05,664
20191215T19-05,670
20191215T18-05,645
20191215T17-05,581
20191215T16-05,556
20191215T15-05,555
20191215T14-05,565
20191215T13-05,581
20191215T12-05,611
20191215T11-05,647
20191215T10-05,689
20191215T09-05,694
20191215T08-05,666
20191215T07-05,626
20191215T06-05,592
20191215T05-05,562
20191215T04-05,568
20191215T03-05,568
20191215T02-05,566
20191215T01-05,582
20191215T00-05,586
20191214T23-05,596
20191214T22-05,620
20191214T21-05,634
20191214T20-05,641
20191214T19-05,637
20191214T18-05,616
20191214T17-05,587
20191214T16-05,577
20191214T15-05,576
20191214T14-05,596
20191214T13-05,622
20191214T12-05,639
20191214T11-05,673
20191214T10-05,683
20191214T09-05,675
20191214T08-05,641
20191214T07-05,604
20191214T06-05,570
20191214T05-05,556
20191214T04-05,553
20191214T03-05,555
20191214T02-05,560
20191214T01-05,578
20191214T00-05,614
20191213T23-05,625
20191213T22-05,663
20191213T21-05,687
20191213T20-05,706
20191213T19-05,715
20191213T18-05,713
20191213T17-05,694
20191213T16-05,684
20191213T15-05,686
20191213T14-05,712
20191213T13-05,725
20191213T12-05,739
20191213T11-05,738
20191213T10-05,773
20191213T09-05,794
20191213T08-05,800
20191213T07-05,767
20191213T06-05,698
20191213T05-05,672
20191213T04-05,659
20191213T03-05,654
20191213T02-05,658
20191213T01-05,671
20191213T00-05,700
20191212T23-05,744
20191212T22-05,788
20191212T21-05,809
20191212T20-05,817
20191212T19-05,799
20191212T18-05,762
20191212T17-05,706
20191212T16-05,681
20191212T15-05,680
20191212T14-05,694
20191212T13-05,720
20191212T12-05,763
20191212T11-05,813
20191212T10-05,872
20191212T09-05,913
20191212T08-05,922
20191212T07-05,887
20191212T06-05,812
20191212T05-05,762
20191212T04-05,739
20191212T03-05,726
20191212T02-05,716
20191212T01-05,722
20191212T00-05,686
20191211T23-05,730
20191211T22-05,774
20191211T21-05,791
20191211T20-05,794
20191211T19-05,795
20191211T18-05,769
20191211T17-05,714
20191211T16-05,680
20191211T15-05,678
20191211T14-05,697
20191211T13-05,706
20191211T12-05,724
20191211T11-05,738
20191211T10-05,763
20191211T09-05,778
20191211T08-05,775
20191211T07-05,733
20191211T06-05,657
20191211T05-05,614
20191211T04-05,597
20191211T03-05,585
20191211T02-05,569
20191211T01-05,585
20191211T00-05,571
20191210T23-05,603
20191210T22-05,634
20191210T21-05,651
20191210T20-05,662
20191210T19-05,655
20191210T18-05,631
20191210T17-05,583
20191210T16-05,566
20191210T15-05,570
20191210T14-05,581
20191210T13-05,585
20191210T12-05,594
20191210T11-05,594
20191210T10-05,609
20191210T09-05,626
20191210T08-05,629
20191210T07-05,609
20191210T06-05,542
20191210T05-05,496
20191210T04-05,480
20191210T03-05,475
20191210T02-05,474
20191210T01-05,490
20191210T00-05,526
20191209T23-05,586
20191209T22-05,624
20191209T21-05,649
20191209T20-05,667
20191209T19-05,670
20191209T18-05,656
20191209T17-05,613
20191209T16-05,592
20191209T15-05,600
20191209T14-05,611
20191209T13-05,626
20191209T12-05,638
20191209T11-05,647
20191209T10-05,666
20191209T09-05,692
20191209T08-05,687
20191209T07-05,650
20191209T06-05,577
20191209T05-05,550
20191209T04-05,528
20191209T03-05,522
20191209T02-05,522
20191209T01-05,533
20191209T00-05,561
20191208T23-05,609
20191208T22-05,652
20191208T21-05,684
20191208T20-05,697
20191208T19-05,705
20191208T18-05,689
20191208T17-05,630
20191208T16-05,606
20191208T15-05,597
20191208T14-05,600
20191208T13-05,611
20191208T12-05,632
20191208T11-05,661
20191208T10-05,694
20191208T09-05,686
20191208T08-05,651
20191208T07-05,607
20191208T06-05,574
20191208T05-05,545
20191208T04-05,550
20191208T03-05,548
20191208T02-05,544
20191208T01-05,559
20191208T00-05,624
20191207T23-05,651
20191207T22-05,670
20191207T21-05,681
20191207T20-05,684
20191207T19-05,680
20191207T18-05,659
20191207T17-05,616
20191207T16-05,606
20191207T15-05,596
20191207T14-05,600
20191207T13-05,626
20191207T12-05,657
20191207T11-05,686
20191207T10-05,708
20191207T09-05,701
20191207T08-05,663
20191207T07-05,628
20191207T06-05,593
20191207T05-05,581
20191207T04-05,570
20191207T03-05,568
20191207T02-05,569
20191207T01-05,577
20191207T00-05,588
20191206T23-05,610
20191206T22-05,644
20191206T21-05,656
20191206T20-05,665
20191206T19-05,664
20191206T18-05,648
20191206T17-05,610
20191206T16-05,587
20191206T15-05,593
20191206T14-05,607
20191206T13-05,625
20191206T12-05,656
20191206T11-05,700
20191206T10-05,745
20191206T09-05,770
20191206T08-05,781
20191206T07-05,748
20191206T06-05,680
20191206T05-05,652
20191206T04-05,624
20191206T03-05,609
20191206T02-05,607
20191206T01-05,611
20191206T00-05,588
20191205T23-05,634
20191205T22-05,672
20191205T21-05,698
20191205T20-05,707
20191205T19-05,696
20191205T18-05,667
20191205T17-05,614
20191205T16-05,587
20191205T15-05,588
20191205T14-05,607
20191205T13-05,627
20191205T12-05,666
20191205T11-05,719
20191205T10-05,779
20191205T09-05,821
20191205T08-05,825
20191205T07-05,786
20191205T06-05,693
20191205T05-05,647
20191205T04-05,621
20191205T03-05,607
20191205T02-05,601
20191205T01-05,605
20191205T00-05,627
