,Day-ahead demand forecast
20191024T08Z,18731
20191024T07Z,18709
20191024T06Z,18924
20191024T05Z,20077
20191024T04Z,21327
20191024T03Z,22982
20191024T02Z,24466
20191024T01Z,25322
20191024T00Z,25375
20191023T23Z,24517
20191023T22Z,24147
20191023T21Z,23994
20191023T20Z,23925
20191023T19Z,23925
20191023T18Z,23990
20191023T17Z,23999
20191023T16Z,24159
20191023T15Z,24300
20191023T14Z,24462
20191023T13Z,24555
20191023T12Z,24436
20191023T11Z,22681
20191023T10Z,20436
20191023T09Z,19290
20191023T08Z,18900
20191023T07Z,18922
20191023T06Z,19235
20191023T05Z,19911
20191023T04Z,21289
20191023T03Z,23043
20191023T02Z,24676
20191023T01Z,25697
20191023T00Z,25953
20191022T23Z,25424
20191022T22Z,25446
20191022T21Z,25453
20191022T20Z,25491
20191022T19Z,25412
20191022T18Z,25287
20191022T17Z,24972
20191022T16Z,24724
20191022T15Z,24375
20191022T14Z,24007
20191022T13Z,23661
20191022T12Z,23445
20191022T11Z,21847
20191022T10Z,19914
20191022T09Z,19049
20191022T08Z,18940
20191022T07Z,19225
20191022T06Z,19841
20191022T05Z,20852
20191022T04Z,22485
20191022T03Z,24510
20191022T02Z,26370
20191022T01Z,27611
20191022T00Z,27873
20191021T23Z,27449
20191021T22Z,27639
20191021T21Z,27642
20191021T20Z,27374
20191021T19Z,26989
20191021T18Z,26438
20191021T17Z,25683
20191021T16Z,24911
20191021T15Z,24088
20191021T14Z,23269
20191021T13Z,22632
20191021T12Z,22255
20191021T11Z,20690
20191021T10Z,18632
20191021T09Z,17625
20191021T08Z,17381
20191021T07Z,17569
20191021T06Z,18060
20191021T05Z,19534
20191021T04Z,21071
20191021T03Z,22900
20191021T02Z,24566
20191021T01Z,25595
20191021T00Z,26021
20191020T23Z,25701
20191020T22Z,25672
20191020T21Z,25239
20191020T20Z,24715
20191020T19Z,24156
20191020T18Z,23460
20191020T17Z,22640
20191020T16Z,21987
20191020T15Z,21415
20191020T14Z,20753
20191020T13Z,19573
20191020T12Z,18390
20191020T11Z,17741
20191020T10Z,17408
20191020T09Z,17221
20191020T08Z,17379
20191020T07Z,17669
20191020T06Z,18270
20191020T05Z,18441
20191020T04Z,19525
20191020T03Z,20616
20191020T02Z,21713
20191020T01Z,22577
20191020T00Z,22834
20191019T23Z,22547
20191019T22Z,22912
20191019T21Z,22958
20191019T20Z,22785
20191019T19Z,22607
20191019T18Z,22335
20191019T17Z,22161
20191019T16Z,22011
20191019T15Z,21736
20191019T14Z,21241
20191019T13Z,20452
20191019T12Z,19841
20191019T11Z,18977
20191019T10Z,18260
20191019T09Z,17910
20191019T08Z,17890
20191019T07Z,18164
20191019T06Z,18585
20191019T05Z,19689
20191019T04Z,21001
20191019T03Z,22334
20191019T02Z,23421
20191019T01Z,23978
20191019T00Z,24145
20191018T23Z,23970
20191018T22Z,24271
20191018T21Z,24340
20191018T20Z,24238
20191018T19Z,24074
20191018T18Z,23984
20191018T17Z,23857
20191018T16Z,24035
20191018T15Z,24002
