,Day-ahead demand forecast1
20191101T18-07,875
20191101T17-07,849
20191101T16-07,843
20191101T15-07,820
20191101T14-07,839
20191101T13-07,818
20191101T12-07,813
20191101T11-07,823
20191101T10-07,841
20191101T09-07,840
20191101T08-07,843
20191101T07-07,858
20191101T06-07,839
20191101T05-07,739
20191101T04-07,693
20191101T03-07,675
20191101T02-07,684
20191101T01-07,696
20191101T00-07,691
20191031T23-07,736
20191031T22-07,809
20191031T21-07,868
20191031T20-07,878
20191031T19-07,918
20191031T18-07,893
20191031T17-07,861
20191031T16-07,857
20191031T15-07,875
20191031T14-07,869
20191031T13-07,839
20191031T12-07,851
20191031T11-07,852
20191031T10-07,849
20191031T09-07,828
20191031T08-07,815
20191031T07-07,839
20191031T06-07,833
20191031T05-07,735
20191031T04-07,693
20191031T03-07,660
20191031T02-07,659
20191031T01-07,685
20191031T00-07,698
20191030T23-07,749
20191030T22-07,815
20191030T21-07,888
20191030T20-07,909
20191030T19-07,969
20191030T18-07,936
20191030T17-07,875
20191030T16-07,851
20191030T15-07,862
20191030T14-07,843
20191030T13-07,847
20191030T12-07,839
20191030T11-07,821
20191030T10-07,822
20191030T09-07,802
20191030T08-07,802
20191030T07-07,812
20191030T06-07,788
20191030T05-07,696
20191030T04-07,646
20191030T03-07,626
20191030T02-07,639
20191030T01-07,662
20191030T00-07,678
20191029T23-07,740
20191029T22-07,816
20191029T21-07,894
20191029T20-07,943
20191029T19-07,989
20191029T18-07,972
20191029T17-07,933
20191029T16-07,958
20191029T15-07,941
20191029T14-07,927
20191029T13-07,902
20191029T12-07,872
20191029T11-07,849
20191029T10-07,834
20191029T09-07,809
20191029T08-07,799
20191029T07-07,804
20191029T06-07,775
20191029T05-07,684
20191029T04-07,636
20191029T03-07,613
20191029T02-07,626
20191029T01-07,651
20191029T00-07,671
20191028T23-07,728
20191028T22-07,812
20191028T21-07,887
20191028T20-07,941
20191028T19-07,982
20191028T18-07,961
20191028T17-07,923
20191028T16-07,937
20191028T15-07,931
20191028T14-07,907
20191028T13-07,888
20191028T12-07,850
20191028T11-07,848
20191028T10-07,833
20191028T09-07,807
20191028T08-07,800
20191028T07-07,797
20191028T06-07,762
20191028T05-07,673
20191028T04-07,617
20191028T03-07,599
20191028T02-07,607
20191028T01-07,626
20191028T00-07,650
20191027T23-07,703
20191027T22-07,780
20191027T21-07,857
20191027T20-07,906
20191027T19-07,940
20191027T18-07,903
20191027T17-07,871
20191027T16-07,836
20191027T15-07,816
20191027T14-07,807
20191027T13-07,776
20191027T12-07,736
20191027T11-07,710
20191027T10-07,671
20191027T09-07,653
20191027T08-07,640
20191027T07-07,626
20191027T06-07,619
20191027T05-07,606
20191027T04-07,599
20191027T03-07,611
20191027T02-07,617
20191027T01-07,657
20191027T00-07,672
20191026T23-07,734
20191026T22-07,769
20191026T21-07,824
20191026T20-07,850
20191026T19-07,875
20191026T18-07,849
20191026T17-07,811
20191026T16-07,812
20191026T15-07,777
20191026T14-07,751
20191026T13-07,712
20191026T12-07,739
20191026T11-07,743
20191026T10-07,744
20191026T09-07,760
20191026T08-07,727
20191026T07-07,704
20191026T06-07,708
20191026T05-07,694
20191026T04-07,662
20191026T03-07,666
20191026T02-07,683
20191026T01-07,707
20191026T00-07,726
20191025T23-07,762
20191025T22-07,826
20191025T21-07,888
20191025T20-07,920
20191025T19-07,968
20191025T18-07,938
20191025T17-07,884
20191025T16-07,875
20191025T15-07,828
20191025T14-07,827
20191025T13-07,805
20191025T12-07,797
20191025T11-07,833
20191025T10-07,806
20191025T09-07,804
20191025T08-07,793
20191025T07-07,821
20191025T06-07,798
20191025T05-07,695
20191025T04-07,655
20191025T03-07,643
20191025T02-07,665
20191025T01-07,695
20191025T00-07,710
20191024T23-07,770
20191024T22-07,846
20191024T21-07,925
20191024T20-07,963
20191024T19-07,988
20191024T18-07,953
20191024T17-07,902
20191024T16-07,927
20191024T15-07,924
20191024T14-07,924
20191024T13-07,910
20191024T12-07,874
20191024T11-07,869
20191024T10-07,844
20191024T09-07,818
20191024T08-07,805
20191024T07-07,806
20191024T06-07,791
20191024T05-07,703
20191024T04-07,659
20191024T03-07,648
20191024T02-07,653
20191024T01-07,678
20191024T00-07,705
20191023T23-07,763
20191023T22-07,849
20191023T21-07,936
20191023T20-07,1007
20191023T19-07,1052
20191023T18-07,1040
20191023T17-07,1040
20191023T16-07,1054
20191023T15-07,1027
20191023T14-07,982
20191023T13-07,948
20191023T12-07,906
20191023T11-07,867
20191023T10-07,838
20191023T09-07,811
20191023T08-07,804
20191023T07-07,809
20191023T06-07,797
20191023T05-07,707
20191023T04-07,662
20191023T03-07,645
20191023T02-07,654
20191023T01-07,673
20191023T00-07,690
20191022T23-07,750
20191022T22-07,828
20191022T21-07,909
20191022T20-07,983
20191022T19-07,1030
20191022T18-07,1009
20191022T17-07,990
20191022T16-07,1002
20191022T15-07,977
20191022T14-07,944
20191022T13-07,918
20191022T12-07,884
20191022T11-07,841
20191022T10-07,818
20191022T09-07,797
20191022T08-07,792
20191022T07-07,797
20191022T06-07,786
20191022T05-07,692
20191022T04-07,646
20191022T03-07,631
20191022T02-07,638
20191022T01-07,653
20191022T00-07,679
20191021T23-07,730
20191021T22-07,805
20191021T21-07,890
20191021T20-07,957
20191021T19-07,1008
20191021T18-07,981
20191021T17-07,973
20191021T16-07,973
20191021T15-07,950
20191021T14-07,904
20191021T13-07,882
20191021T12-07,862
20191021T11-07,819
20191021T10-07,790
20191021T09-07,775
20191021T08-07,773
20191021T07-07,774
20191021T06-07,763
20191021T05-07,674
20191021T04-07,625
20191021T03-07,609
20191021T02-07,619
20191021T01-07,636
20191021T00-07,663
20191020T23-07,730
20191020T22-07,805
20191020T21-07,875
20191020T20-07,949
20191020T19-07,1007
20191020T18-07,979
20191020T17-07,963
20191020T16-07,955
20191020T15-07,926
20191020T14-07,883
20191020T13-07,853
20191020T12-07,790
20191020T11-07,746
