,Day-ahead demand forecast1
20191102T17-07,1032
20191102T16-07,1064
20191102T15-07,1126
20191102T14-07,1197
20191102T13-07,1269
20191102T12-07,1286
20191102T11-07,1259
20191102T10-07,1214
20191102T09-07,1161
20191102T08-07,1106
20191102T07-07,1074
20191102T06-07,1049
20191102T05-07,1011
20191102T04-07,1030
20191102T03-07,1056
20191102T02-07,1076
20191102T01-07,1103
20191102T00-07,1051
20191101T23-07,1004
20191101T22-07,948
20191101T21-07,908
20191101T20-07,923
20191101T19-07,913
20191101T18-07,939
20191101T17-07,1003
20191101T16-07,1080
20191101T15-07,1140
20191101T14-07,1169
20191101T13-07,1211
20191101T12-07,1257
20191101T11-07,1260
20191101T10-07,1204
20191101T09-07,1145
20191101T08-07,1087
20191101T07-07,1064
20191101T06-07,1039
20191101T05-07,1009
20191101T04-07,1030
20191101T03-07,1066
20191101T02-07,1104
20191101T01-07,1159
20191101T00-07,1226
20191031T23-07,1118
20191031T22-07,1051
20191031T21-07,1004
20191031T20-07,991
20191031T19-07,991
20191031T18-07,1008
20191031T17-07,1042
20191031T16-07,1082
20191031T15-07,1153
20191031T14-07,1179
20191031T13-07,1173
20191031T12-07,1217
20191031T11-07,1225
20191031T10-07,1158
20191031T09-07,1079
20191031T08-07,1033
20191031T07-07,985
20191031T06-07,965
20191031T05-07,964
20191031T04-07,994
20191031T03-07,1029
20191031T02-07,1085
20191031T01-07,1164
20191031T00-07,1172
20191030T23-07,1080
20191030T22-07,1015
20191030T21-07,986
20191030T20-07,963
20191030T19-07,955
20191030T18-07,979
20191030T17-07,982
20191030T16-07,1086
20191030T15-07,1161
20191030T14-07,1221
20191030T13-07,1260
20191030T12-07,1291
20191030T11-07,1248
20191030T10-07,1166
20191030T09-07,1111
20191030T08-07,1050
20191030T07-07,1005
20191030T06-07,982
20191030T05-07,973
20191030T04-07,986
20191030T03-07,1015
20191030T02-07,1091
20191030T01-07,1146
20191030T00-07,1147
20191029T23-07,1070
20191029T22-07,989
20191029T21-07,971
20191029T20-07,957
20191029T19-07,962
20191029T18-07,986
20191029T17-07,1018
20191029T16-07,1056
20191029T15-07,1167
20191029T14-07,1233
20191029T13-07,1300
20191029T12-07,1355
20191029T11-07,1308
20191029T10-07,1268
20191029T09-07,1175
20191029T08-07,1126
20191029T07-07,1054
20191029T06-07,1010
20191029T05-07,1003
20191029T04-07,996
20191029T03-07,976
20191029T02-07,1014
20191029T01-07,1070
20191029T00-07,1104
20191028T23-07,1017
20191028T22-07,950
20191028T21-07,921
20191028T20-07,920
20191028T19-07,922
20191028T18-07,944
20191028T17-07,982
20191028T16-07,1046
20191028T15-07,1158
20191028T14-07,1235
20191028T13-07,1290
20191028T12-07,1355
20191028T11-07,1288
20191028T10-07,1242
20191028T09-07,1196
20191028T08-07,1153
20191028T07-07,1129
20191028T06-07,1074
20191028T05-07,1015
20191028T04-07,1005
20191028T03-07,1000
20191028T02-07,1015
20191028T01-07,1044
20191028T00-07,1086
20191027T23-07,991
20191027T22-07,932
20191027T21-07,918
20191027T20-07,913
20191027T19-07,939
20191027T18-07,969
20191027T17-07,1025
20191027T16-07,1032
20191027T15-07,1102
20191027T14-07,1171
20191027T13-07,1236
20191027T12-07,1265
20191027T11-07,1206
20191027T10-07,1117
20191027T09-07,1050
20191027T08-07,1003
20191027T07-07,973
20191027T06-07,945
20191027T05-07,926
20191027T04-07,882
20191027T03-07,877
20191027T02-07,885
20191027T01-07,905
20191027T00-07,882
20191026T23-07,875
20191026T22-07,832
20191026T21-07,824
20191026T20-07,827
20191026T19-07,852
20191026T18-07,897
20191026T17-07,949
20191026T16-07,1044
20191026T15-07,1085
20191026T14-07,1139
20191026T13-07,1205
20191026T12-07,1278
20191026T11-07,1309
20191026T10-07,1266
20191026T09-07,1200
20191026T08-07,1130
20191026T07-07,1101
20191026T06-07,1009
20191026T05-07,970
20191026T04-07,943
20191026T03-07,952
20191026T02-07,956
20191026T01-07,1000
20191026T00-07,957
20191025T23-07,932
20191025T22-07,896
20191025T21-07,871
20191025T20-07,876
20191025T19-07,860
20191025T18-07,875
20191025T17-07,925
20191025T16-07,1041
20191025T15-07,1108
20191025T14-07,1173
20191025T13-07,1205
20191025T12-07,1213
20191025T11-07,1179
20191025T10-07,1131
20191025T09-07,1090
20191025T08-07,1029
20191025T07-07,985
20191025T06-07,969
20191025T05-07,938
20191025T04-07,935
20191025T03-07,949
20191025T02-07,980
20191025T01-07,1013
20191025T00-07,1063
20191024T23-07,1003
20191024T22-07,947
20191024T21-07,905
20191024T20-07,924
20191024T19-07,927
20191024T18-07,956
20191024T17-07,1003
20191024T16-07,1056
20191024T15-07,1161
20191024T14-07,1257
20191024T13-07,1299
20191024T12-07,1345
20191024T11-07,1336
20191024T10-07,1317
20191024T09-07,1249
20191024T08-07,1193
20191024T07-07,1134
20191024T06-07,1108
20191024T05-07,1033
20191024T04-07,1016
20191024T03-07,981
20191024T02-07,997
20191024T01-07,1031
20191024T00-07,1084
20191023T23-07,995
20191023T22-07,932
20191023T21-07,906
20191023T20-07,909
20191023T19-07,934
20191023T18-07,967
20191023T17-07,1017
20191023T16-07,1099
20191023T15-07,1219
20191023T14-07,1315
20191023T13-07,1383
20191023T12-07,1443
20191023T11-07,1440
20191023T10-07,1433
20191023T09-07,1364
20191023T08-07,1285
20191023T07-07,1209
20191023T06-07,1158
20191023T05-07,1070
20191023T04-07,1026
20191023T03-07,984
20191023T02-07,992
20191023T01-07,1023
20191023T00-07,1233
20191022T23-07,1356
20191022T22-07,1537
20191022T21-07,1669
20191022T20-07,1773
20191022T19-07,1899
20191022T18-07,1947
20191022T17-07,1972
20191022T16-07,1944
20191022T15-07,1868
20191022T14-07,1771
20191022T13-07,1661
20191022T12-07,1565
20191022T11-07,1462
20191022T10-07,1341
20191022T09-07,1279
20191022T08-07,1239
20191022T07-07,1220
20191022T06-07,1156
20191022T05-07,1095
20191022T04-07,1078
20191022T03-07,1099
20191022T02-07,1135
