,Day-ahead demand forecast1
20191017T23-04,1394
20191017T22-04,1510
20191017T21-04,1592
20191017T20-04,1628
20191017T19-04,1670
20191017T18-04,1703
20191017T17-04,1700
20191017T16-04,1662
20191017T15-04,1613
20191017T14-04,1560
20191017T13-04,1500
20191017T12-04,1452
20191017T11-04,1393
20191017T10-04,1359
20191017T09-04,1337
20191017T08-04,1339
20191017T07-04,1310
20191017T06-04,1193
20191017T05-04,1082
20191017T04-04,1067
20191017T03-04,1102
20191017T02-04,1165
20191017T01-04,1278
20191017T00-04,1454
20191016T23-04,1613
20191016T22-04,1748
20191016T21-04,1847
20191016T20-04,1890
20191016T19-04,1958
20191016T18-04,1992
20191016T17-04,2009
20191016T16-04,2001
20191016T15-04,1973
20191016T14-04,1921
20191016T13-04,1844
20191016T12-04,1747
20191016T11-04,1662
20191016T10-04,1591
20191016T09-04,1500
20191016T08-04,1485
20191016T07-04,1459
20191016T06-04,1327
20191016T05-04,1213
20191016T04-04,1175
20191016T03-04,1202
20191016T02-04,1254
20191016T01-04,1325
20191016T00-04,1456
20191015T23-04,1619
20191015T22-04,1745
20191015T21-04,1841
20191015T20-04,1850
20191015T19-04,1885
20191015T18-04,1908
20191015T17-04,1919
20191015T16-04,1919
20191015T15-04,1905
20191015T14-04,1870
20191015T13-04,1800
20191015T12-04,1720
20191015T11-04,1646
20191015T10-04,1573
20191015T09-04,1484
20191015T08-04,1456
20191015T07-04,1434
20191015T06-04,1307
20191015T05-04,1192
20191015T04-04,1168
20191015T03-04,1211
20191015T02-04,1263
20191015T01-04,1366
20191015T00-04,1494
20191014T23-04,1667
20191014T22-04,1826
20191014T21-04,1933
20191014T20-04,1974
20191014T19-04,2045
20191014T18-04,2077
20191014T17-04,2070
20191014T16-04,2052
20191014T15-04,2001
20191014T14-04,1929
20191014T13-04,1830
20191014T12-04,1712
20191014T11-04,1599
20191014T10-04,1477
20191014T09-04,1371
20191014T08-04,1323
20191014T07-04,1286
20191014T06-04,1175
20191014T05-04,1071
20191014T04-04,1044
20191014T03-04,1081
20191014T02-04,1150
20191014T01-04,1247
20191014T00-04,1357
20191013T23-04,1500
20191013T22-04,1623
20191013T21-04,1721
20191013T20-04,1754
20191013T19-04,1814
20191013T18-04,1867
20191013T17-04,1863
20191013T16-04,1842
20191013T15-04,1790
20191013T14-04,1725
20191013T13-04,1646
20191013T12-04,1540
20191013T11-04,1440
20191013T10-04,1330
20191013T09-04,1200
20191013T08-04,1083
20191013T07-04,1034
20191013T06-04,1001
20191013T05-04,1024
20191013T04-04,1040
20191013T03-04,1090
20191013T02-04,1153
20191013T01-04,1251
20191013T00-04,1318
20191012T23-04,1443
20191012T22-04,1545
20191012T21-04,1623
20191012T20-04,1667
20191012T19-04,1722
20191012T18-04,1766
20191012T17-04,1769
20191012T16-04,1761
20191012T15-04,1708
20191012T14-04,1644
20191012T13-04,1591
20191012T12-04,1517
20191012T11-04,1432
20191012T10-04,1349
20191012T09-04,1232
20191012T08-04,1133
20191012T07-04,1084
20191012T06-04,1027
20191012T05-04,1022
20191012T04-04,1026
20191012T03-04,1058
20191012T02-04,1121
20191012T01-04,1215
20191012T00-04,1333
20191011T23-04,1473
20191011T22-04,1587
20191011T21-04,1675
20191011T20-04,1720
20191011T19-04,1817
20191011T18-04,1871
20191011T17-04,1898
20191011T16-04,1881
20191011T15-04,1837
20191011T14-04,1787
20191011T13-04,1728
