,Day-ahead demand forecast1
20191225T23-07,3037
20191225T22-07,3135
20191225T21-07,3144
20191225T20-07,3110
20191225T19-07,3068
20191225T18-07,2893
20191225T17-07,2694
20191225T16-07,2461
20191225T15-07,2530
20191225T14-07,2576
20191225T13-07,2616
20191225T12-07,2665
20191225T11-07,2743
20191225T10-07,2836
20191225T09-07,2904
20191225T08-07,2850
20191225T07-07,2729
20191225T06-07,2588
20191225T05-07,2502
20191225T04-07,2465
20191225T03-07,2499
20191225T02-07,2494
20191225T01-07,2564
20191225T00-07,2780
20191224T23-07,2752
20191224T22-07,2837
20191224T21-07,2868
20191224T20-07,2919
20191224T19-07,2996
20191224T18-07,2917
20191224T17-07,2788
20191224T16-07,2763
20191224T15-07,2734
20191224T14-07,2725
20191224T13-07,2765
20191224T12-07,2823
20191224T11-07,2904
20191224T10-07,2948
20191224T09-07,2962
20191224T08-07,2891
20191224T07-07,2744
20191224T06-07,2604
20191224T05-07,2512
20191224T04-07,2565
20191224T03-07,2508
20191224T02-07,2548
20191224T01-07,2613
20191224T00-07,2629
20191223T23-07,2802
20191223T22-07,2951
20191223T21-07,3021
20191223T20-07,3041
20191223T19-07,3046
20191223T18-07,2862
20191223T17-07,2630
20191223T16-07,2563
20191223T15-07,2566
20191223T14-07,2613
20191223T13-07,2674
20191223T12-07,2777
20191223T11-07,2905
20191223T10-07,3068
20191223T09-07,3202
20191223T08-07,3307
20191223T07-07,3203
20191223T06-07,2892
20191223T05-07,2653
20191223T04-07,2547
20191223T03-07,2515
20191223T02-07,2505
20191223T01-07,2557
20191223T00-07,2690
20191222T23-07,2838
20191222T22-07,2960
20191222T21-07,3006
20191222T20-07,3032
20191222T19-07,3039
20191222T18-07,2899
20191222T17-07,2700
20191222T16-07,2644
20191222T15-07,2629
20191222T14-07,2650
20191222T13-07,2705
20191222T12-07,2773
20191222T11-07,2870
20191222T10-07,2974
20191222T09-07,3032
20191222T08-07,2992
20191222T07-07,2861
20191222T06-07,2704
20191222T05-07,2609
20191222T04-07,2568
20191222T03-07,2558
20191222T02-07,2585
20191222T01-07,2655
20191222T00-07,2753
20191221T23-07,2895
20191221T22-07,2997
20191221T21-07,3019
20191221T20-07,3048
20191221T19-07,3074
20191221T18-07,2947
20191221T17-07,2743
20191221T16-07,2674
20191221T15-07,2651
20191221T14-07,2696
20191221T13-07,2782
20191221T12-07,2929
20191221T11-07,3058
20191221T10-07,3227
20191221T09-07,3343
20191221T08-07,3346
20191221T07-07,3199
20191221T06-07,3004
20191221T05-07,2869
20191221T04-07,2827
20191221T03-07,2802
20191221T02-07,2804
20191221T01-07,2814
20191221T00-07,2940
20191220T23-07,3045
20191220T22-07,3171
20191220T21-07,3204
20191220T20-07,3204
20191220T19-07,3195
20191220T18-07,3012
20191220T17-07,2780
20191220T16-07,2691
20191220T15-07,2699
20191220T14-07,2754
20191220T13-07,2837
20191220T12-07,2976
20191220T11-07,3160
20191220T10-07,3365
20191220T09-07,3600
20191220T08-07,3800
20191220T07-07,3710
20191220T06-07,3334
20191220T05-07,3034
20191220T04-07,2886
20191220T03-07,2831
20191220T02-07,2809
20191220T01-07,2849
20191220T00-07,3020
20191219T23-07,3195
20191219T22-07,3390
20191219T21-07,3445
20191219T20-07,3445
20191219T19-07,3400
20191219T18-07,3145
20191219T17-07,2850
20191219T16-07,2760
20191219T15-07,2770
20191219T14-07,2810
20191219T13-07,2860
20191219T12-07,2940
20191219T11-07,3140
20191219T10-07,3320
20191219T09-07,3475
20191219T08-07,3775
20191219T07-07,3710
20191219T06-07,3315
20191219T05-07,2995
20191219T04-07,2825
20191219T03-07,2780
20191219T02-07,2775
20191219T01-07,2826
20191219T00-07,2918
20191218T23-07,3098
20191218T22-07,3300
20191218T21-07,3360
20191218T20-07,3376
20191218T19-07,3326
20191218T18-07,3053
20191218T17-07,2739
20191218T16-07,2655
20191218T15-07,2655
20191218T14-07,2693
20191218T13-07,2750
20191218T12-07,2878
20191218T11-07,3076
20191218T10-07,3302
20191218T09-07,3608
20191218T08-07,3890
20191218T07-07,3819
20191218T06-07,3426
20191218T05-07,3095
20191218T04-07,2925
20191218T03-07,2852
20191218T02-07,2814
20191218T01-07,2854
20191218T00-07,2872
20191217T23-07,3056
20191217T22-07,3258
20191217T21-07,3343
20191217T20-07,3353
20191217T19-07,3302
20191217T18-07,3029
20191217T17-07,2753
20191217T16-07,2678
20191217T15-07,2702
20191217T14-07,2773
20191217T13-07,2854
20191217T12-07,2992
20191217T11-07,3174
20191217T10-07,3388
20191217T09-07,3638
20191217T08-07,3898
20191217T07-07,3831
20191217T06-07,3414
20191217T05-07,3091
20191217T04-07,2938
20191217T03-07,2945
20191217T02-07,2910
20191217T01-07,2930
20191217T00-07,2733
20191216T23-07,2820
20191216T22-07,2913
20191216T21-07,2968
20191216T20-07,2976
20191216T19-07,2992
20191216T18-07,2883
20191216T17-07,2738
20191216T16-07,2695
20191216T15-07,2690
20191216T14-07,2718
20191216T13-07,2739
20191216T12-07,2783
20191216T11-07,2839
20191216T10-07,2917
20191216T09-07,3012
20191216T08-07,3109
20191216T07-07,3044
20191216T06-07,2849
20191216T05-07,2702
20191216T04-07,2628
20191216T03-07,2605
20191216T02-07,2554
20191216T01-07,2586
20191216T00-07,2740
20191215T23-07,2912
20191215T22-07,3082
20191215T21-07,3163
20191215T20-07,3191
20191215T19-07,3216
20191215T18-07,3062
20191215T17-07,2813
20191215T16-07,2753
20191215T15-07,2744
20191215T14-07,2766
20191215T13-07,2796
20191215T12-07,2820
20191215T11-07,2845
20191215T10-07,2868
20191215T09-07,2835
20191215T08-07,2745
20191215T07-07,2627
20191215T06-07,2479
20191215T05-07,2393
20191215T04-07,2381
20191215T03-07,2391
20191215T02-07,2393
20191215T01-07,2500
20191215T00-07,2636
20191214T23-07,2744
20191214T22-07,2847
20191214T21-07,2902
20191214T20-07,2938
20191214T19-07,2965
20191214T18-07,2875
20191214T17-07,2729
20191214T16-07,2672
20191214T15-07,2652
20191214T14-07,2661
20191214T13-07,2710
20191214T12-07,2770
20191214T11-07,2841
20191214T10-07,2917
20191214T09-07,2963
20191214T08-07,2939
20191214T07-07,2822
20191214T06-07,2644
20191214T05-07,2526
20191214T04-07,2494
20191214T03-07,2483
20191214T02-07,2508
20191214T01-07,2579
20191214T00-07,2720
20191213T23-07,2887
20191213T22-07,3032
20191213T21-07,3109
20191213T20-07,3133
20191213T19-07,3129
20191213T18-07,2967
20191213T17-07,2756
20191213T16-07,2689
20191213T15-07,2689
20191213T14-07,2713
20191213T13-07,2754
20191213T12-07,2824
20191213T11-07,2912
20191213T10-07,3024
20191213T09-07,3171
20191213T08-07,3320
20191213T07-07,3254
20191213T06-07,2934
20191213T05-07,2675
20191213T04-07,2562
20191213T03-07,2537
20191213T02-07,2509
20191213T01-07,2575
20191213T00-07,2701
20191212T23-07,2880
20191212T22-07,3064
20191212T21-07,3143
20191212T20-07,3158
20191212T19-07,3156
20191212T18-07,2981
20191212T17-07,2758
20191212T16-07,2679
20191212T15-07,2688
20191212T14-07,2717
20191212T13-07,2761
20191212T12-07,2819
20191212T11-07,2917
20191212T10-07,3035
20191212T09-07,3151
20191212T08-07,3293
20191212T07-07,3229
20191212T06-07,2911
20191212T05-07,2653
20191212T04-07,2573
20191212T03-07,2536
20191212T02-07,2515
20191212T01-07,2588
20191212T00-07,2686
20191211T23-07,2901
20191211T22-07,3096
20191211T21-07,3191
20191211T20-07,3232
20191211T19-07,3239
20191211T18-07,3063
20191211T17-07,2823
20191211T16-07,2728
20191211T15-07,2719
20191211T14-07,2746
20191211T13-07,2775
20191211T12-07,2847
20191211T11-07,2946
20191211T10-07,3041
20191211T09-07,3169
20191211T08-07,3301
20191211T07-07,3221
20191211T06-07,2898
20191211T05-07,2661
20191211T04-07,2575
20191211T03-07,2540
20191211T02-07,2539
20191211T01-07,2575
20191211T00-07,2711
20191210T23-07,2909
20191210T22-07,3106
20191210T21-07,3208
20191210T20-07,3240
20191210T19-07,3245
20191210T18-07,3058
20191210T17-07,2822
20191210T16-07,2746
20191210T15-07,2755
20191210T14-07,2780
20191210T13-07,2823
20191210T12-07,2883
20191210T11-07,2950
20191210T10-07,2997
20191210T09-07,3111
20191210T08-07,3251
20191210T07-07,3158
20191210T06-07,2829
20191210T05-07,2582
20191210T04-07,2515
20191210T03-07,2453
20191210T02-07,2468
20191210T01-07,2499
20191210T00-07,2603
20191209T23-07,2802
20191209T22-07,2993
20191209T21-07,3117
20191209T20-07,3155
20191209T19-07,3182
20191209T18-07,3040
20191209T17-07,2832
20191209T16-07,2762
20191209T15-07,2768
20191209T14-07,2800
20191209T13-07,2835
20191209T12-07,2878
20191209T11-07,2888
20191209T10-07,2881
20191209T09-07,2867
20191209T08-07,2917
20191209T07-07,2855
20191209T06-07,2581
20191209T05-07,2377
20191209T04-07,2278
20191209T03-07,2292
20191209T02-07,2330
20191209T01-07,2438
20191209T00-07,2457
20191208T23-07,2638
20191208T22-07,2801
20191208T21-07,2896
20191208T20-07,2941
20191208T19-07,2968
20191208T18-07,2891
20191208T17-07,2708
20191208T16-07,2659
20191208T15-07,2659
20191208T14-07,2696
20191208T13-07,2711
20191208T12-07,2749
20191208T11-07,2748
20191208T10-07,2691
20191208T09-07,2574
20191208T08-07,2426
20191208T07-07,2315
20191208T06-07,2225
20191208T05-07,2189
20191208T04-07,2239
20191208T03-07,2237
20191208T02-07,2284
20191208T01-07,2388
20191208T00-07,2480
20191207T23-07,2612
20191207T22-07,2705
20191207T21-07,2755
20191207T20-07,2808
20191207T19-07,2864
20191207T18-07,2797
20191207T17-07,2634
20191207T16-07,2586
20191207T15-07,2576
20191207T14-07,2600
20191207T13-07,2636
20191207T12-07,2686
20191207T11-07,2715
20191207T10-07,2722
20191207T09-07,2697
20191207T08-07,2612
20191207T07-07,2502
20191207T06-07,2385
20191207T05-07,2315
20191207T04-07,2292
20191207T03-07,2283
20191207T02-07,2287
20191207T01-07,2366
20191207T00-07,2565
20191206T23-07,2765
20191206T22-07,2939
20191206T21-07,3042
20191206T20-07,3104
20191206T19-07,3132
20191206T18-07,2991
20191206T17-07,2777
20191206T16-07,2720
20191206T15-07,2722
20191206T14-07,2725
20191206T13-07,2737
20191206T12-07,2759
20191206T11-07,2792
20191206T10-07,2840
20191206T09-07,2884
20191206T08-07,2972
20191206T07-07,2915
20191206T06-07,2621
20191206T05-07,2412
20191206T04-07,2305
20191206T03-07,2282
20191206T02-07,2312
20191206T01-07,2400
20191206T00-07,2507
20191205T23-07,2724
20191205T22-07,2915
20191205T21-07,3018
20191205T20-07,3050
20191205T19-07,3050
20191205T18-07,2885
20191205T17-07,2667
20191205T16-07,2622
20191205T15-07,2647
20191205T14-07,2686
20191205T13-07,2710
20191205T12-07,2737
20191205T11-07,2776
20191205T10-07,2806
20191205T09-07,2817
20191205T08-07,2905
20191205T07-07,2837
20191205T06-07,2538
20191205T05-07,2328
20191205T04-07,2240
20191205T03-07,2239
20191205T02-07,2283
20191205T01-07,2351
20191205T00-07,2538
20191204T23-07,2749
20191204T22-07,2915
20191204T21-07,3024
20191204T20-07,3068
20191204T19-07,3088
20191204T18-07,2962
20191204T17-07,2754
20191204T16-07,2703
20191204T15-07,2734
20191204T14-07,2771
20191204T13-07,2779
20191204T12-07,2806
20191204T11-07,2844
20191204T10-07,2820
