,Day-ahead demand forecast1
20191027T17-04,11944
20191027T16-04,11667
20191027T15-04,11607
20191027T14-04,11427
20191027T13-04,11147
20191027T12-04,10802
20191027T11-04,10516
20191027T10-04,10166
20191027T09-04,9543
20191027T08-04,8924
20191027T07-04,8437
20191027T06-04,8105
20191027T05-04,7884
20191027T04-04,7864
20191027T03-04,7978
20191027T02-04,8136
20191027T01-04,8563
20191027T00-04,9020
20191026T23-04,9607
20191026T22-04,10051
20191026T21-04,10451
20191026T20-04,10654
20191026T19-04,10501
20191026T18-04,10336
20191026T17-04,10287
20191026T16-04,10100
20191026T15-04,9986
20191026T14-04,9902
20191026T13-04,9771
20191026T12-04,9856
20191026T11-04,9864
20191026T10-04,9634
20191026T09-04,9306
20191026T08-04,8892
20191026T07-04,8478
20191026T06-04,8116
20191026T05-04,7881
20191026T04-04,7852
20191026T03-04,8006
20191026T02-04,8240
20191026T01-04,8584
20191026T00-04,9032
20191025T23-04,9648
20191025T22-04,10206
20191025T21-04,10700
20191025T20-04,11022
20191025T19-04,10667
20191025T18-04,10542
20191025T17-04,10514
20191025T16-04,10493
20191025T15-04,10607
20191025T14-04,10718
20191025T13-04,10748
20191025T12-04,10803
20191025T11-04,10894
20191025T10-04,10967
20191025T09-04,10901
20191025T08-04,10895
20191025T07-04,10343
20191025T06-04,9176
20191025T05-04,8585
20191025T04-04,8373
20191025T03-04,8372
20191025T02-04,8490
20191025T01-04,8770
20191025T00-04,9396
20191024T23-04,10043
20191024T22-04,10774
20191024T21-04,11283
20191024T20-04,11527
20191024T19-04,10965
20191024T18-04,10744
20191024T17-04,10616
20191024T16-04,10563
20191024T15-04,10570
20191024T14-04,10805
20191024T13-04,10858
20191024T12-04,11086
20191024T11-04,11425
20191024T10-04,11886
20191024T09-04,12253
20191024T08-04,12547
20191024T07-04,11923
20191024T06-04,10426
20191024T05-04,9527
20191024T04-04,9113
20191024T03-04,8970
20191024T02-04,8958
20191024T01-04,9105
20191024T00-04,9659
20191023T23-04,10271
20191023T22-04,10933
20191023T21-04,11399
20191023T20-04,11539
20191023T19-04,11080
20191023T18-04,10884
20191023T17-04,10808
20191023T16-04,10744
20191023T15-04,10783
20191023T14-04,10753
20191023T13-04,10701
20191023T12-04,10759
20191023T11-04,10919
20191023T10-04,11118
20191023T09-04,11301
20191023T08-04,11366
20191023T07-04,10668
20191023T06-04,9331
20191023T05-04,8550
20191023T04-04,8293
20191023T03-04,8276
20191023T02-04,8347
20191023T01-04,8659
20191023T00-04,9262
20191022T23-04,9972
20191022T22-04,10777
20191022T21-04,11548
20191022T20-04,11937
20191022T19-04,11685
20191022T18-04,11738
20191022T17-04,11929
20191022T16-04,11960
20191022T15-04,11975
20191022T14-04,11944
20191022T13-04,11801
20191022T12-04,11558
20191022T11-04,11344
20191022T10-04,11031
20191022T09-04,10838
20191022T08-04,10831
20191022T07-04,10209
20191022T06-04,8978
20191022T05-04,8283
20191022T04-04,8128
20191022T03-04,8197
20191022T02-04,8350
20191022T01-04,8721
20191022T00-04,9442
20191021T23-04,10324
20191021T22-04,11252
20191021T21-04,11897
20191021T20-04,12189
20191021T19-04,11772
20191021T18-04,11559
