,Day-ahead demand forecast
20191102T05Z,2637
20191102T04Z,2709
20191102T03Z,2780
20191102T02Z,2799
20191102T01Z,2715
20191102T00Z,2593
20191101T23Z,2439
20191101T22Z,2329
20191101T21Z,2305
20191101T20Z,2329
20191101T19Z,2407
20191101T18Z,2516
20191101T17Z,2613
20191101T16Z,2828
20191101T15Z,2989
20191101T14Z,3251
20191101T13Z,3424
20191101T12Z,3412
20191101T11Z,3155
20191101T10Z,2980
20191101T09Z,2899
20191101T08Z,2862
20191101T07Z,2840
20191101T06Z,2842
20191101T05Z,2942
20191101T04Z,3028
20191101T03Z,3147
20191101T02Z,3189
20191101T01Z,3119
20191101T00Z,2975
20191031T23Z,2831
20191031T22Z,2702
20191031T21Z,2647
20191031T20Z,2658
20191031T19Z,2719
20191031T18Z,2800
20191031T17Z,2905
20191031T16Z,3021
20191031T15Z,3085
20191031T14Z,3245
20191031T13Z,3359
20191031T12Z,3313
20191031T11Z,3032
20191031T10Z,2838
20191031T09Z,2749
20191031T08Z,2713
20191031T07Z,2684
20191031T06Z,2693
20191031T05Z,2712
20191031T04Z,2828
20191031T03Z,2977
20191031T02Z,3059
20191031T01Z,3062
20191031T00Z,2998
20191030T23Z,2903
20191030T22Z,2792
20191030T21Z,2735
20191030T20Z,2715
20191030T19Z,2735
20191030T18Z,2759
20191030T17Z,2795
20191030T16Z,2828
20191030T15Z,2855
20191030T14Z,2873
20191030T13Z,2930
20191030T12Z,2878
20191030T11Z,2633
20191030T10Z,2470
20191030T09Z,2411
20191030T08Z,2389
20191030T07Z,2400
20191030T06Z,2415
20191030T05Z,2438
20191030T04Z,2581
20191030T03Z,2728
20191030T02Z,2834
20191030T01Z,2849
20191030T00Z,2788
20191029T23Z,2685
20191029T22Z,2580
20191029T21Z,2506
20191029T20Z,2507
20191029T19Z,2532
20191029T18Z,2579
20191029T17Z,2631
20191029T16Z,2673
20191029T15Z,2717
20191029T14Z,2740
20191029T13Z,2800
20191029T12Z,2727
20191029T11Z,2444
20191029T10Z,2254
20191029T09Z,2157
20191029T08Z,2119
20191029T07Z,2103
20191029T06Z,2104
20191029T05Z,2095
20191029T04Z,2220
20191029T03Z,2357
20191029T02Z,2445
20191029T01Z,2462
20191029T00Z,2383
20191028T23Z,2300
20191028T22Z,2220
20191028T21Z,2184
20191028T20Z,2187
20191028T19Z,2198
20191028T18Z,2258
20191028T17Z,2309
20191028T16Z,2341
20191028T15Z,2382
20191028T14Z,2417
20191028T13Z,2458
20191028T12Z,2389
20191028T11Z,2144
20191028T10Z,1987
20191028T09Z,1917
20191028T08Z,1902
20191028T07Z,1896
20191028T06Z,1917
20191028T05Z,2022
20191028T04Z,2137
20191028T03Z,2269
20191028T02Z,2336
20191028T01Z,2341
20191028T00Z,2261
20191027T23Z,2173
20191027T22Z,2108
20191027T21Z,2091
20191027T20Z,2103
20191027T19Z,2154
20191027T18Z,2178
20191027T17Z,2275
20191027T16Z,2387
20191027T15Z,2514
20191027T14Z,2576
20191027T13Z,2486
20191027T12Z,2365
20191027T11Z,2249
20191027T10Z,2171
20191027T09Z,2127
20191027T08Z,2125
20191027T07Z,2134
20191027T06Z,2146
20191027T05Z,2193
20191027T04Z,2282
20191027T03Z,2369
20191027T02Z,2435
20191027T01Z,2445
20191027T00Z,2395
20191026T23Z,2353
20191026T22Z,2310
20191026T21Z,2280
20191026T20Z,2294
20191026T19Z,2340
20191026T18Z,2394
20191026T17Z,2463
20191026T16Z,2521
20191026T15Z,2543
20191026T14Z,2490
20191026T13Z,2440
20191026T12Z,2300
20191026T11Z,2190
20191026T10Z,2092
20191026T09Z,2079
20191026T08Z,2067
20191026T07Z,2080
20191026T06Z,2123
20191026T05Z,2270
20191026T04Z,2377
20191026T03Z,2461
20191026T02Z,2539
20191026T01Z,2509
20191026T00Z,2462
20191025T23Z,2401
20191025T22Z,2255
20191025T21Z,2302
20191025T20Z,2313
20191025T19Z,2352
20191025T18Z,2409
20191025T17Z,2481
20191025T16Z,2541
20191025T15Z,2539
20191025T14Z,2645
20191025T13Z,2685
20191025T12Z,2614
20191025T11Z,2351
20191025T10Z,2205
20191025T09Z,2133
20191025T08Z,2115
20191025T07Z,2123
20191025T06Z,2138
20191025T05Z,2253
20191025T04Z,2391
20191025T03Z,2543
20191025T02Z,2633
20191025T01Z,2646
20191025T00Z,2565
20191024T23Z,2482
20191024T22Z,2405
20191024T21Z,2342
20191024T20Z,2338
20191024T19Z,2351
20191024T18Z,2367
20191024T17Z,2400
20191024T16Z,2419
20191024T15Z,2446
20191024T14Z,2463
20191024T13Z,2474
20191024T12Z,2401
20191024T11Z,2140
20191024T10Z,1960
20191024T09Z,1884
20191024T08Z,1861
20191024T07Z,1859
20191024T06Z,1886
20191024T05Z,1944
20191024T04Z,2093
20191024T03Z,2240
20191024T02Z,2337
20191024T01Z,2371
20191024T00Z,2299
20191023T23Z,2195
20191023T22Z,2159
20191023T21Z,2116
20191023T20Z,2110
20191023T19Z,2121
20191023T18Z,2123
20191023T17Z,2189
20191023T16Z,2239
20191023T15Z,2327
20191023T14Z,2407
20191023T13Z,2502
20191023T12Z,2475
20191023T11Z,2236
20191023T10Z,2077
20191023T09Z,2017
20191023T08Z,1999
20191023T07Z,1992
20191023T06Z,2007
20191023T05Z,2032
20191023T04Z,2206
20191023T03Z,2345
20191023T02Z,2436
20191023T01Z,2437
20191023T00Z,2340
20191022T23Z,2250
20191022T22Z,2171
20191022T21Z,2123
20191022T20Z,2102
20191022T19Z,2138
20191022T18Z,2161
20191022T17Z,2213
20191022T16Z,2251
20191022T15Z,2313
20191022T14Z,2377
20191022T13Z,2438
20191022T12Z,2393
20191022T11Z,2129
20191022T10Z,1969
20191022T09Z,1892
20191022T08Z,1851
20191022T07Z,1857
20191022T06Z,1879
20191022T05Z,1948
20191022T04Z,2093
20191022T03Z,2241
20191022T02Z,2328
20191022T01Z,2369
20191022T00Z,2312
20191021T23Z,2251
20191021T22Z,2177
20191021T21Z,2134
20191021T20Z,2126
20191021T19Z,2138
20191021T18Z,2136
