,Day-ahead demand forecast1
20191128T21-08,1945
20191128T20-08,1980
20191128T19-08,2005
20191128T18-08,2029
20191128T17-08,1991
20191128T16-08,1859
20191128T15-08,1818
20191128T14-08,1825
20191128T13-08,1872
20191128T12-08,1921
20191128T11-08,1965
20191128T10-08,1998
20191128T09-08,2018
20191128T08-08,2011
20191128T07-08,1932
20191128T06-08,1838
20191128T05-08,1774
20191128T04-08,1722
20191128T03-08,1690
20191128T02-08,1676
20191128T01-08,1728
20191128T00-08,1675
20191127T23-08,1844
20191127T22-08,1950
20191127T21-08,2060
20191127T20-08,2134
20191127T19-08,2180
20191127T18-08,2215
20191127T17-08,2190
20191127T16-08,2061
20191127T15-08,1998
20191127T14-08,1988
20191127T13-08,2003
20191127T12-08,2023
20191127T11-08,2044
20191127T10-08,2076
20191127T09-08,2108
20191127T08-08,2155
20191127T07-08,2168
20191127T06-08,2052
20191127T05-08,1895
20191127T04-08,1802
20191127T03-08,1764
20191127T02-08,1759
20191127T01-08,1678
20191127T00-08,1723
20191126T23-08,1737
20191126T22-08,1860
20191126T21-08,2002
20191126T20-08,2102
20191126T19-08,2161
20191126T18-08,2200
20191126T17-08,2154
20191126T16-08,2002
20191126T15-08,1948
20191126T14-08,1948
20191126T13-08,1986
20191126T12-08,2029
20191126T11-08,2082
20191126T10-08,2135
20191126T09-08,2186
20191126T08-08,2247
20191126T07-08,2263
20191126T06-08,2120
20191126T05-08,1921
20191126T04-08,1800
20191126T03-08,1745
20191126T02-08,1731
20191126T01-08,1763
20191126T00-08,1764
20191125T23-08,1859
20191125T22-08,1967
20191125T21-08,2087
20191125T20-08,2160
20191125T19-08,2188
20191125T18-08,2198
20191125T17-08,2145
20191125T16-08,1991
20191125T15-08,1933
20191125T14-08,1933
20191125T13-08,1978
20191125T12-08,2024
20191125T11-08,2076
20191125T10-08,2150
20191125T09-08,2201
20191125T08-08,2243
20191125T07-08,2210
20191125T06-08,2057
20191125T05-08,1846
20191125T04-08,1717
20191125T03-08,1651
20191125T02-08,1623
20191125T01-08,1576
20191125T00-08,1527
20191124T23-08,1662
20191124T22-08,1753
20191124T21-08,1848
20191124T20-08,1905
20191124T19-08,1930
20191124T18-08,1954
20191124T17-08,1903
20191124T16-08,1754
20191124T15-08,1697
20191124T14-08,1693
20191124T13-08,1716
20191124T12-08,1744
20191124T11-08,1786
20191124T10-08,1830
20191124T09-08,1873
20191124T08-08,1900
20191124T07-08,1850
20191124T06-08,1770
20191124T05-08,1700
20191124T04-08,1655
20191124T03-08,1633
20191124T02-08,1641
20191124T01-08,1586
20191124T00-08,1603
20191123T23-08,1674
20191123T22-08,1754
20191123T21-08,1822
20191123T20-08,1875
20191123T19-08,1903
20191123T18-08,1924
20191123T17-08,1862
20191123T16-08,1720
20191123T15-08,1674
20191123T14-08,1675
20191123T13-08,1708
20191123T12-08,1764
20191123T11-08,1836
20191123T10-08,1900
20191123T09-08,1966
20191123T08-08,2008
20191123T07-08,1953
20191123T06-08,1850
20191123T05-08,1754
20191123T04-08,1692
20191123T03-08,1667
20191123T02-08,1673
20191123T01-08,1639
20191123T00-08,1645
20191122T23-08,1694
20191122T22-08,1773
20191122T21-08,1841
20191122T20-08,1892
20191122T19-08,1923
20191122T18-08,1943
20191122T17-08,1899
20191122T16-08,1802
20191122T15-08,1752
20191122T14-08,1748
20191122T13-08,1770
20191122T12-08,1809
20191122T11-08,1878
20191122T10-08,1954
20191122T09-08,2041
20191122T08-08,2132
20191122T07-08,2161
20191122T06-08,2025
20191122T05-08,1820
20191122T04-08,1692
20191122T03-08,1644
20191122T02-08,1631
20191122T01-08,1640
20191122T00-08,1618
20191121T23-08,1702
20191121T22-08,1802
20191121T21-08,1909
20191121T20-08,1989
20191121T19-08,2014
20191121T18-08,2033
20191121T17-08,1974
20191121T16-08,1836
20191121T15-08,1792
20191121T14-08,1792
20191121T13-08,1814
20191121T12-08,1854
20191121T11-08,1915
20191121T10-08,1977
20191121T09-08,2043
20191121T08-08,2106
20191121T07-08,2119
20191121T06-08,1971
20191121T05-08,1770
20191121T04-08,1652
20191121T03-08,1599
20191121T02-08,1579
20191121T01-08,1555
20191121T00-08,1602
20191120T23-08,1640
20191120T22-08,1726
20191120T21-08,1827
20191120T20-08,1899
20191120T19-08,1930
20191120T18-08,1952
20191120T17-08,1902
20191120T16-08,1777
20191120T15-08,1736
20191120T14-08,1746
20191120T13-08,1779
20191120T12-08,1818
20191120T11-08,1879
20191120T10-08,1941
20191120T09-08,2000
20191120T08-08,2042
20191120T07-08,2048
20191120T06-08,1908
20191120T05-08,1710
20191120T04-08,1594
20191120T03-08,1546
20191120T02-08,1529
20191120T01-08,1528
20191120T00-08,1550
20191119T23-08,1586
20191119T22-08,1675
20191119T21-08,1779
20191119T20-08,1850
20191119T19-08,1888
20191119T18-08,1914
20191119T17-08,1870
20191119T16-08,1747
20191119T15-08,1701
20191119T14-08,1697
20191119T13-08,1712
20191119T12-08,1727
20191119T11-08,1755
20191119T10-08,1784
20191119T09-08,1813
20191119T08-08,1865
20191119T07-08,1890
20191119T06-08,1778
20191119T05-08,1608
20191119T04-08,1502
20191119T03-08,1462
20191119T02-08,1450
20191119T01-08,1466
20191119T00-08,1453
20191118T23-08,1588
20191118T22-08,1689
20191118T21-08,1808
20191118T20-08,1890
20191118T19-08,1937
20191118T18-08,1965
20191118T17-08,1922
20191118T16-08,1810
20191118T15-08,1775
