,Day-ahead demand forecast
20191014T16Z,16572
20191014T15Z,16586
20191014T14Z,16502
20191014T13Z,16265
20191014T12Z,15767
20191014T11Z,14527
20191014T10Z,12911
20191014T09Z,12092
20191014T08Z,11889
20191014T07Z,11981
20191014T06Z,12242
20191014T05Z,12697
20191014T04Z,13563
20191014T03Z,14509
20191014T02Z,15429
20191014T01Z,16184
20191014T00Z,16506
20191013T23Z,16028
20191013T22Z,15277
20191013T21Z,14730
20191013T20Z,14318
20191013T19Z,14149
20191013T18Z,14098
20191013T17Z,14091
20191013T16Z,14071
20191013T15Z,14015
20191013T14Z,13800
20191013T13Z,13344
20191013T12Z,12823
20191013T11Z,12456
20191013T10Z,12078
20191013T09Z,11912
20191013T08Z,11957
20191013T07Z,12171
20191013T06Z,12546
20191013T05Z,13093
20191013T04Z,13958
20191013T03Z,14785
20191013T02Z,15498
20191013T01Z,16063
20191013T00Z,16356
20191012T23Z,16055
20191012T22Z,15435
20191012T21Z,15060
20191012T20Z,14833
20191012T19Z,14807
20191012T18Z,14885
20191012T17Z,15010
20191012T16Z,15084
20191012T15Z,15031
20191012T14Z,14774
20191012T13Z,14231
20191012T12Z,13512
20191012T11Z,12901
20191012T10Z,12322
20191012T09Z,12051
20191012T08Z,12056
20191012T07Z,12246
20191012T06Z,12609
20191012T05Z,13189
20191012T04Z,13841
20191012T03Z,14860
20191012T02Z,15774
20191012T01Z,16519
20191012T00Z,16996
20191011T23Z,16811
20191011T22Z,16490
20191011T21Z,16377
20191011T20Z,16298
20191011T19Z,16340
20191011T18Z,16420
20191011T17Z,16465
20191011T16Z,16571
20191011T15Z,16586
20191011T14Z,16468
20191011T13Z,16198
20191011T12Z,15778
20191011T11Z,14620
20191011T10Z,12960
20191011T09Z,12160
20191011T08Z,11992
20191011T07Z,12110
20191011T06Z,12415
20191011T05Z,12927
20191011T04Z,13920
20191011T03Z,15077
20191011T02Z,16233
20191011T01Z,17169
20191011T00Z,17636
20191010T23Z,17286
20191010T22Z,16889
20191010T21Z,16694
20191010T20Z,16585
20191010T19Z,16581
20191010T18Z,16640
20191010T17Z,16642
20191010T16Z,16719
20191010T15Z,16739
20191010T14Z,16622
20191010T13Z,16382
20191010T12Z,16021
20191010T11Z,14849
20191010T10Z,13136
20191010T09Z,12319
20191010T08Z,12134
20191010T07Z,12230
20191010T06Z,12515
20191010T05Z,13036
20191010T04Z,14025
20191010T03Z,15213
20191010T02Z,16398
20191010T01Z,17364
20191010T00Z,17815
20191009T23Z,17498
20191009T22Z,17115
20191009T21Z,16888
20191009T20Z,16718
20191009T19Z,16684
20191009T18Z,16700
20191009T17Z,16676
20191009T16Z,16729
20191009T15Z,16746
20191009T14Z,16642
20191009T13Z,16421
20191009T12Z,16048
20191009T11Z,14904
20191009T10Z,13245
20191009T09Z,12434
20191009T08Z,12258
20191009T07Z,12373
20191009T06Z,12672
20191009T05Z,13178
20191009T04Z,14048
20191009T03Z,15284
20191009T02Z,16489
20191009T01Z,17464
20191009T00Z,17995
20191008T23Z,17728
20191008T22Z,17260
20191008T21Z,17092
20191008T20Z,16965
20191008T19Z,16966
20191008T18Z,17032
20191008T17Z,17050
20191008T16Z,17145
20191008T15Z,17223
20191008T14Z,17193
20191008T13Z,16994
20191008T12Z,16420
20191008T11Z,15206
20191008T10Z,13489
20191008T09Z,12669
20191008T08Z,12527
20191008T07Z,12724
20191008T06Z,13137
20191008T05Z,13757
20191008T04Z,14648
20191008T03Z,15869
20191008T02Z,17124
20191008T01Z,18215
20191008T00Z,18997
20191007T23Z,18720
20191007T22Z,18597
20191007T21Z,18483
20191007T20Z,18397
20191007T19Z,18348
20191007T18Z,18359
20191007T17Z,18305
20191007T16Z,18272
20191007T15Z,18125
20191007T14Z,17761
20191007T13Z,17207
20191007T12Z,16515
20191007T11Z,15216
20191007T10Z,13568
20191007T09Z,12722
20191007T08Z,12512
20191007T07Z,12590
20191007T06Z,12821
20191007T05Z,13242
20191007T04Z,14036
20191007T03Z,14897
20191007T02Z,15709
20191007T01Z,16491
20191007T00Z,16836
20191006T23Z,16278
20191006T22Z,15761
20191006T21Z,15343
20191006T20Z,15049
20191006T19Z,14942
20191006T18Z,14921
20191006T17Z,14894
20191006T16Z,14810
20191006T15Z,14628
20191006T14Z,14243
20191006T13Z,13624
20191006T12Z,12848
20191006T11Z,12461
