,Day-ahead demand forecast
20191014T00Z,16292
20191013T23Z,16366
20191013T22Z,17067
20191013T21Z,17611
20191013T20Z,17982
20191013T19Z,17868
20191013T18Z,17912
20191013T17Z,17382
20191013T16Z,16621
20191013T15Z,15520
20191013T14Z,14221
20191013T13Z,12610
20191013T12Z,10990
20191013T11Z,10383
20191013T10Z,10125
20191013T09Z,9913
20191013T08Z,10097
20191013T07Z,10249
20191013T06Z,10953
20191013T05Z,11570
20191013T04Z,12117
20191013T03Z,13138
20191013T02Z,14145
20191013T01Z,14991
20191013T00Z,15806
20191012T23Z,16070
20191012T22Z,16859
20191012T21Z,17332
20191012T20Z,17677
20191012T19Z,17753
20191012T18Z,17859
20191012T17Z,17111
20191012T16Z,16447
20191012T15Z,15462
20191012T14Z,14145
20191012T13Z,12693
20191012T12Z,11057
20191012T11Z,10643
20191012T10Z,10211
20191012T09Z,10043
20191012T08Z,10119
20191012T07Z,10339
20191012T06Z,10927
20191012T05Z,11572
20191012T04Z,12767
20191012T03Z,13905
20191012T02Z,15072
20191012T01Z,16035
20191012T00Z,16918
20191011T23Z,17198
20191011T22Z,17924
20191011T21Z,18393
20191011T20Z,18866
20191011T19Z,18774
20191011T18Z,18889
20191011T17Z,18120
20191011T16Z,17493
20191011T15Z,16566
20191011T14Z,15165
20191011T13Z,13683
20191011T12Z,12713
20191011T11Z,12498
20191011T10Z,11454
20191011T09Z,10714
20191011T08Z,10613
20191011T07Z,10738
20191011T06Z,11152
20191011T05Z,11740
20191011T04Z,12537
20191011T03Z,13784
20191011T02Z,15121
20191011T01Z,16221
20191011T00Z,17083
20191010T23Z,17261
20191010T22Z,17683
20191010T21Z,18138
20191010T20Z,18512
20191010T19Z,18290
20191010T18Z,18248
20191010T17Z,17594
20191010T16Z,16811
20191010T15Z,15934
20191010T14Z,14738
20191010T13Z,13403
20191010T12Z,12373
20191010T11Z,12117
20191010T10Z,11205
20191010T09Z,10364
20191010T08Z,10277
20191010T07Z,10344
20191010T06Z,10715
20191010T05Z,11300
20191010T04Z,12514
20191010T03Z,13699
20191010T02Z,14988
20191010T01Z,16020
20191010T00Z,16812
20191009T23Z,16867
20191009T22Z,17431
20191009T21Z,18302
20191009T20Z,18446
20191009T19Z,18661
20191009T18Z,18574
20191009T17Z,17852
20191009T16Z,17108
20191009T15Z,16259
20191009T14Z,14928
20191009T13Z,13534
20191009T12Z,12507
20191009T11Z,12339
20191009T10Z,11450
20191009T09Z,10666
20191009T08Z,10501
20191009T07Z,10591
20191009T06Z,11084
20191009T05Z,11827
20191009T04Z,12513
20191009T03Z,13667
20191009T02Z,14975
20191009T01Z,16090
20191009T00Z,16775
20191008T23Z,16729
20191008T22Z,16954
20191008T21Z,17585
20191008T20Z,17731
