,Day-ahead demand forecast1
20191225T22-06,63392
20191225T21-06,64929
20191225T20-06,65529
20191225T19-06,65844
20191225T18-06,65722
20191225T17-06,63107
20191225T16-06,61026
20191225T15-06,60948
20191225T14-06,61825
20191225T13-06,63077
20191225T12-06,64461
20191225T11-06,65576
20191225T10-06,66069
20191225T09-06,65930
20191225T08-06,65104
20191225T07-06,63392
20191225T06-06,60552
20191225T05-06,58672
20191225T04-06,58361
20191225T03-06,58541
20191225T02-06,59386
20191225T01-06,60629
20191225T00-06,62472
20191224T23-06,65876
20191224T22-06,67710
20191224T21-06,68935
20191224T20-06,69616
20191224T19-06,70541
20191224T18-06,71431
20191224T17-06,69795
20191224T16-06,68136
20191224T15-06,68322
20191224T14-06,69266
20191224T13-06,70354
20191224T12-06,71760
20191224T11-06,73002
20191224T10-06,73811
20191224T09-06,74010
20191224T08-06,73580
20191224T07-06,71874
20191224T06-06,67700
20191224T05-06,64653
20191224T04-06,64374
20191224T03-06,64252
20191224T02-06,64951
20191224T01-06,66378
20191224T00-06,68418
20191223T23-06,71419
20191223T22-06,74762
20191223T21-06,77517
20191223T20-06,78983
20191223T19-06,79562
20191223T18-06,79199
20191223T17-06,75510
20191223T16-06,72406
20191223T15-06,72175
20191223T14-06,73055
20191223T13-06,74164
20191223T12-06,75564
20191223T11-06,77040
20191223T10-06,78310
20191223T09-06,79182
20191223T08-06,79548
20191223T07-06,77744
20191223T06-06,72099
20191223T05-06,67334
20191223T04-06,65399
20191223T03-06,65075
20191223T02-06,65267
20191223T01-06,66131
20191223T00-06,67870
20191222T23-06,70607
20191222T22-06,73263
20191222T21-06,75537
20191222T20-06,76751
20191222T19-06,77028
20191222T18-06,76250
20191222T17-06,71911
20191222T16-06,68147
20191222T15-06,67505
20191222T14-06,68127
20191222T13-06,69129
20191222T12-06,70242
20191222T11-06,71457
20191222T10-06,72390
20191222T09-06,72406
20191222T08-06,71211
20191222T07-06,69322
20191222T06-06,67168
20191222T05-06,65657
20191222T04-06,65327
