,Day-ahead demand forecast
20191009T13Z,2312
20191009T12Z,2324
20191009T11Z,2233
20191009T10Z,2137
20191009T09Z,2113
20191009T08Z,2120
20191009T07Z,2147
20191009T06Z,2208
20191009T05Z,2266
20191009T04Z,2454
20191009T03Z,2662
20191009T02Z,2848
20191009T01Z,3022
20191009T00Z,3119
20191008T23Z,3048
20191008T22Z,3148
20191008T21Z,3179
20191008T20Z,3161
20191008T19Z,3111
20191008T18Z,3028
20191008T17Z,2944
20191008T16Z,2829
20191008T15Z,2719
20191008T14Z,2625
20191008T13Z,2525
20191008T12Z,2520
20191008T11Z,2452
20191008T10Z,2312
20191008T09Z,2198
20191008T08Z,2183
20191008T07Z,2207
20191008T06Z,2289
20191008T05Z,2381
20191008T04Z,2506
20191008T03Z,2656
20191008T02Z,2828
20191008T01Z,2968
20191008T00Z,3097
20191007T23Z,3003
20191007T22Z,3085
20191007T21Z,3184
20191007T20Z,3098
20191007T19Z,3085
20191007T18Z,2996
20191007T17Z,2916
20191007T16Z,2730
20191007T15Z,2613
20191007T14Z,2488
20191007T13Z,2359
20191007T12Z,2206
20191007T11Z,2137
20191007T10Z,2138
20191007T09Z,2081
20191007T08Z,2108
20191007T07Z,2095
20191007T06Z,2149
20191007T05Z,2229
20191007T04Z,2339
20191007T03Z,2466
20191007T02Z,2620
20191007T01Z,2714
20191007T00Z,2738
20191006T23Z,2743
20191006T22Z,2793
20191006T21Z,2851
20191006T20Z,2863
20191006T19Z,2970
20191006T18Z,2955
20191006T17Z,2828
20191006T16Z,2819
20191006T15Z,2804
20191006T14Z,2739
20191006T13Z,2571
20191006T12Z,2489
20191006T11Z,2464
20191006T10Z,2404
20191006T09Z,2425
20191006T08Z,2423
20191006T07Z,2480
20191006T06Z,2633
20191006T05Z,2721
20191006T04Z,2452
20191006T03Z,2573
20191006T02Z,2723
20191006T01Z,2845
20191006T00Z,2861
20191005T23Z,2867
20191005T22Z,2963
20191005T21Z,2963
20191005T20Z,2991
20191005T19Z,3055
20191005T18Z,3020
20191005T17Z,2885
20191005T16Z,2873
20191005T15Z,2837
20191005T14Z,2739
20191005T13Z,2585
20191005T12Z,2489
20191005T11Z,2464
20191005T10Z,2404
20191005T09Z,2425
20191005T08Z,2423
20191005T07Z,2480
20191005T06Z,2633
20191005T05Z,2721
20191005T04Z,3019
20191005T03Z,3249
20191005T02Z,3492
20191005T01Z,3693
20191005T00Z,3907
20191004T23Z,4016
20191004T22Z,4127
20191004T21Z,4195
20191004T20Z,4172
20191004T19Z,4154
20191004T18Z,4038
