,Day-ahead demand forecast
20191019T19Z,572
20191019T18Z,577
20191019T17Z,586
20191019T16Z,589
20191019T15Z,587
20191019T14Z,579
20191019T13Z,568
20191019T12Z,559
20191019T11Z,557
20191019T10Z,555
20191019T09Z,544
20191019T08Z,570
20191019T07Z,556
20191019T06Z,564
20191019T05Z,573
20191019T04Z,581
20191019T03Z,585
20191019T02Z,582
20191019T01Z,578
20191019T00Z,577
20191018T23Z,580
20191018T22Z,584
20191018T21Z,591
20191018T20Z,596
20191018T19Z,602
20191018T18Z,607
20191018T17Z,614
20191018T16Z,624
20191018T15Z,632
20191018T14Z,628
20191018T13Z,606
20191018T12Z,582
20191018T11Z,577
20191018T10Z,572
20191018T09Z,559
20191018T08Z,559
20191018T07Z,556
20191018T06Z,564
20191018T05Z,580
20191018T04Z,588
20191018T03Z,593
20191018T02Z,589
20191018T01Z,586
20191018T00Z,585
20191017T23Z,587
20191017T22Z,589
20191017T21Z,593
20191017T20Z,593
20191017T19Z,594
20191017T18Z,597
20191017T17Z,600
20191017T16Z,605
20191017T15Z,610
20191017T14Z,604
20191017T13Z,581
20191017T12Z,569
20191017T11Z,566
20191017T10Z,563
20191017T09Z,551
20191017T08Z,568
20191017T07Z,548
20191017T06Z,558
20191017T05Z,574
20191017T04Z,585
20191017T03Z,591
20191017T02Z,588
20191017T01Z,586
20191017T00Z,585
20191016T23Z,587
20191016T22Z,587
20191016T21Z,590
20191016T20Z,591
20191016T19Z,595
20191016T18Z,599
20191016T17Z,604
20191016T16Z,611
20191016T15Z,618
20191016T14Z,614
20191016T13Z,593
20191016T12Z,579
20191016T11Z,575
20191016T10Z,573
20191016T09Z,556
20191016T08Z,555
20191016T07Z,545
20191016T06Z,553
20191016T05Z,567
20191016T04Z,575
20191016T03Z,578
20191016T02Z,572
20191016T01Z,569
20191016T00Z,567
20191015T23Z,568
20191015T22Z,565
20191015T21Z,571
20191015T20Z,575
20191015T19Z,582
20191015T18Z,589
20191015T17Z,600
20191015T16Z,616
20191015T15Z,633
20191015T14Z,631
20191015T13Z,610
20191015T12Z,572
20191015T11Z,565
20191015T10Z,554
20191015T09Z,543
20191015T08Z,547
20191015T07Z,548
20191015T06Z,556
20191015T05Z,568
20191015T04Z,576
20191015T03Z,576
20191015T02Z,568
20191015T01Z,563
20191015T00Z,559
20191014T23Z,560
20191014T22Z,561
20191014T21Z,567
20191014T20Z,570
20191014T19Z,577
20191014T18Z,586
20191014T17Z,598
20191014T16Z,617
20191014T15Z,627
20191014T14Z,621
20191014T13Z,595
20191014T12Z,569
20191014T11Z,562
20191014T10Z,552
20191014T09Z,540
20191014T08Z,539
20191014T07Z,526
20191014T06Z,533
20191014T05Z,543
20191014T04Z,547
20191014T03Z,545
20191014T02Z,535
20191014T01Z,528
20191014T00Z,524
20191013T23Z,525
20191013T22Z,527
20191013T21Z,533
20191013T20Z,537
20191013T19Z,543
20191013T18Z,550
20191013T17Z,557
20191013T16Z,564
20191013T15Z,564
20191013T14Z,558
20191013T13Z,548
20191013T12Z,537
20191013T11Z,535
20191013T10Z,532
20191013T09Z,530
