      Time                Qrx             Qth             Qtrans           Flowv              Pp               Px             PxIND            PRZLVL         PRZLVLIND         VelSRG            QHTRP            QHTRB         SCV Position      Spray GPM           THL            THL Ind            TCL            TCL Ind          TaveREF           Tave            Tave Ind          Tmod           Flow SFWS         Flow FD        Flow FD Ind         Demand         Steam Flow     Steam Flow Ind       Wload            Wturb           Omega FP        Texit SG 1      Texit SG IND     SG Exit Void       Dryout 1        SGLVL Ind           Trx            TCL Hot           MDNBR            Tfeed           TfeedIND          Qsteam            PSG             PSG Ind           Pimp          DeltaP SG      DeltaP SG IND     DP elev SG         Deltat             rho             rhoX              FCV              FBV             SFWV             TCV 1            TCV 2            TCV 3            TCV 4            TBV 1            TBV 2            TBV 3            TBV 4            BANK A           BANK B           BANK C           BANK D           RhoCBA           RhoCBB           RhoCBC           RhoCBD          TESLoad       TESFlowDemand       FlowAUX1         FlowAUX2         FlowAUX3           PTAP           Tsat Tap          PTES           TES_TBV(1)       TES_TBV(2)       TES_TBV(3)       TES_TBV(4)
   .00000000E+00    .49280510E+03    .53005420E+03    .51544780E+03    .30017270E+08    .20503950E+04    .20499920E+04    .20499920E+04    .56051590E+02    .56051590E+02    .40799440E-02    .10454690E+02    .00000000E+00    .00000000E+00    .99897480E+00    .61062820E+03    .61062820E+03    .56555770E+03    .56555770E+03    .58799980E+03    .58809290E+03    .58809290E+03    .58809290E+03    .00000000E+00    .26620380E+06    .26620380E+06    .26620030E+06    .26620220E+06    .26620210E+06    .18000000E+03    .17999760E+03    .37085300E+04    .57138360E+03    .57138360E+03    .10000000E+01    .63926060E+02    .13776410E+02    .98539270E+03    .24602000E+04    .31335700E+01    .41394210E+03    .41394210E+03    .53205740E+03    .82499680E+03    .82499680E+03    .80193760E+03    .45666570E+01    .45666570E+01    .23650610E+01    .30000000E+00   -.10037020E-06    .20411300E-03    .78453070E+00    .00000000E+00    .00000000E+00    .81051150E+00    .81051150E+00    .81051150E+00    .81051150E+00    .00000000E+00    .00000000E+00    .00000000E+00    .00000000E+00    .11400000E+03    .11400000E+03    .11400000E+03    .10899920E+03    .81229780E-11   -.11086840E-10   -.61160770E-11   -.16057560E-03    .00000000E+00    .00000000E+00    .00000000E+00    .00000000E+00    .00000000E+00    .42975920E+02    .27183320E+03    .71000000E+00    .00000000E+00    .00000000E+00    .00000000E+00    .00000000E+00
   .30000000E+00    .49280360E+03    .53005270E+03    .51545220E+03    .30017270E+08    .20503940E+04    .20499920E+04    .20499920E+04    .56051580E+02    .56051580E+02   -.36510710E-02    .10456800E+02    .00000000E+00    .00000000E+00    .99897470E+00    .61062840E+03    .61062840E+03    .56555760E+03    .56555760E+03    .58799980E+03    .58809300E+03    .58809300E+03    .58809300E+03    .00000000E+00    .26582990E+06    .26582990E+06    .21294030E+06    .26620520E+06    .26620520E+06    .14400000E+03    .17999830E+03    .37085300E+04    .57137300E+03    .57137300E+03    .10000000E+01    .63925340E+02    .13760030E+02    .98539190E+03    .24601980E+04    .31335400E+01    .41394140E+03    .41394140E+03    .53205740E+03    .82498830E+03    .82498830E+03    .80193620E+03    .45612340E+01    .45612340E+01    .23649090E+01    .13951530E-01   -.15687330E-06    .20410530E-03    .78113690E+00    .00000000E+00    .00000000E+00    .81050530E+00    .81050530E+00    .81050530E+00    .81050530E+00    .00000000E+00    .00000000E+00    .00000000E+00    .00000000E+00    .11400000E+03    .11400000E+03    .11400000E+03    .10899920E+03    .81229780E-11   -.11086840E-10   -.61160770E-11   -.16057560E-03    .00000000E+00    .00000000E+00    .00000000E+00    .00000000E+00    .00000000E+00    .42976520E+02    .27183400E+03    .71000000E+00    .00000000E+00    .00000000E+00    .00000000E+00    .00000000E+00
   .10115720E+01    .49281090E+03    .53005990E+03    .51544490E+03    .30017260E+08    .20504010E+04    .20499980E+04    .20499980E+04    .56051650E+02    .56051650E+02   -.99023040E-02    .10460360E+02    .00000000E+00    .00000000E+00    .99897470E+00    .61062810E+03    .61062810E+03    .56555760E+03    .56555760E+03    .58799920E+03    .58809280E+03    .58809280E+03    .58809280E+03    .00000000E+00    .26520430E+06    .26520430E+06    .21235000E+06    .26621970E+06    .26621970E+06    .14400000E+03    .17999330E+03    .37059240E+04    .57128360E+03    .57128360E+03    .10000000E+01    .63927790E+02    .13731600E+02    .98539090E+03    .24601900E+04    .31336030E+01    .41393750E+03    .41393750E+03    .53198760E+03    .82497100E+03    .82497100E+03    .80189720E+03    .45518240E+01    .45518240E+01    .23642500E+01    .13952970E-01   -.28523120E-07    .20410580E-03    .77841930E+00    .00000000E+00    .00000000E+00    .81007240E+00    .81007240E+00    .81007240E+00    .81007240E+00    .00000000E+00    .00000000E+00    .00000000E+00    .00000000E+00    .11400000E+03    .11400000E+03    .11400000E+03    .10899920E+03    .81229780E-11   -.11086840E-10   -.61160770E-11   -.16057560E-03    .00000000E+00    .00000000E+00    .00000000E+00    .00000000E+00    .00000000E+00    .42974460E+02    .27183110E+03    .71000000E+00    .00000000E+00    .00000000E+00    .00000000E+00    .00000000E+00
   .20023120E+01    .49280050E+03    .53004950E+03    .51544450E+03    .30017240E+08    .20504090E+04    .20500070E+04    .20500070E+04    .56051810E+02    .56051810E+02    .18568080E-01    .10458350E+02    .00000000E+00    .00000000E+00    .99897470E+00    .61062850E+03    .61062850E+03    .56555760E+03    .56555760E+03    .58799890E+03    .58809310E+03    .58809310E+03    .58809310E+03    .00000000E+00    .26426320E+06    .26426320E+06    .21176400E+06    .26622470E+06    .26622470E+06    .14400000E+03    .17998000E+03    .37018970E+04    .57119640E+03    .57119640E+03    .10000000E+01    .63916890E+02    .13688310E+02    .98538960E+03    .24601780E+04    .31336170E+01    .41393540E+03    .41393540E+03    .53184350E+03    .82496950E+03    .82496950E+03    .80178560E+03    .45374750E+01    .45374750E+01    .23622650E+01    .13955170E-01   -.13146060E-06    .20410580E-03    .77463600E+00    .00000000E+00    .00000000E+00    .80935960E+00    .80935960E+00    .80935960E+00    .80935960E+00    .00000000E+00    .00000000E+00    .00000000E+00    .00000000E+00    .11400000E+03    .11400000E+03    .11400000E+03    .10899920E+03    .81229780E-11   -.11086840E-10   -.61160770E-11   -.16057560E-03    .00000000E+00    .00000000E+00    .00000000E+00    .00000000E+00    .00000000E+00    .42968570E+02    .27182270E+03    .71000000E+00    .00000000E+00    .00000000E+00    .00000000E+00    .00000000E+00
   .30071220E+01    .49278730E+03    .53003610E+03    .51543880E+03    .30017110E+08    .20504230E+04    .20500210E+04    .20500210E+04    .56052460E+02    .56052460E+02    .16267750E-01    .10446520E+02    .00000000E+00    .00000000E+00    .99897540E+00    .61062840E+03    .61062840E+03    .56555880E+03    .56555880E+03    .58799620E+03    .58809360E+03    .58809360E+03    .58809360E+03    .00000000E+00    .26329750E+06    .26329750E+06    .21116980E+06    .26618990E+06    .26618990E+06    .14400000E+03    .17994960E+03    .36975280E+04    .57117310E+03    .57117310E+03    .10000000E+01    .63868910E+02    .13643960E+02    .98538640E+03    .24601620E+04    .31336600E+01    .41391790E+03    .41391790E+03    .53155710E+03    .82490550E+03    .82490550E+03    .80161550E+03    .45228220E+01    .45228220E+01    .23589690E+01    .13956310E-01   -.27239050E-06    .20410580E-03    .77079930E+00    .00000000E+00    .00000000E+00    .80797460E+00    .80797460E+00    .80797460E+00    .80797460E+00    .00000000E+00    .00000000E+00    .00000000E+00    .00000000E+00    .11400000E+03    .11400000E+03    .11400000E+03    .10899920E+03    .81229780E-11   -.11086840E-10   -.61160770E-11   -.16057560E-03    .00000000E+00    .00000000E+00    .00000000E+00    .00000000E+00    .00000000E+00    .42959610E+02    .27181000E+03    .71000000E+00    .00000000E+00    .00000000E+00    .00000000E+00    .00000000E+00
   .40120530E+01    .49274490E+03    .52999350E+03    .51542330E+03    .30016890E+08    .20504510E+04    .20500500E+04    .20500500E+04    .56053540E+02    .56053540E+02    .18701690E-01    .10419740E+02    .00000000E+00    .00000000E+00    .99897690E+00    .61062900E+03    .61062900E+03    .56556100E+03    .56556100E+03    .58799070E+03    .58809500E+03    .58809500E+03    .58809500E+03    .00000000E+00    .26231740E+06    .26231740E+06    .21057650E+06    .26607950E+06    .26607950E+06    .14400000E+03    .17987020E+03    .36929020E+04    .57121010E+03    .57121010E+03    .10000000E+01    .63792860E+02    .13599120E+02    .98537850E+03    .24601320E+04    .31337650E+01    .41388130E+03    .41388130E+03    .53120760E+03    .82479430E+03    .82479430E+03    .80114650E+03    .45080460E+01    .45080460E+01    .23544650E+01    .13958700E-01   -.70802750E-06    .20410580E-03    .76696140E+00    .00000000E+00    .00000000E+00    .80423800E+00    .80423800E+00    .80423800E+00    .80423800E+00    .00000000E+00    .00000000E+00    .00000000E+00    .00000000E+00    .11400000E+03    .11400000E+03    .11400000E+03    .10899920E+03    .81229780E-11   -.11086840E-10   -.61160770E-11   -.16057560E-03    .00000000E+00    .00000000E+00    .00000000E+00    .00000000E+00    .00000000E+00    .42934860E+02    .27177490E+03    .71000000E+00    .00000000E+00    .00000000E+00    .00000000E+00    .00000000E+00
   .50032420E+01    .49267880E+03    .52992690E+03    .51540080E+03    .30016550E+08    .20505970E+04    .20501950E+04    .20501950E+04    .56057490E+02    .56057490E+02    .36401550E-01    .10331820E+02    .00000000E+00    .00000000E+00    .99897830E+00    .61062990E+03    .61062990E+03    .56556430E+03    .56556430E+03    .58798080E+03    .58809720E+03    .58809720E+03    .58809720E+03    .00000000E+00    .26134830E+06    .26134830E+06    .20999310E+06    .26586130E+06    .26586130E+06    .14400000E+03    .17972400E+03    .36881460E+04    .57135130E+03    .57135130E+03    .10000000E+01    .63668030E+02    .13556200E+02    .98536390E+03    .24600730E+04    .31340690E+01    .41381670E+03    .41381670E+03    .53067610E+03    .82462870E+03    .82462870E+03    .80026510E+03    .44939460E+01    .44939460E+01    .23489250E+01    .13962630E-01   -.13452350E-05    .20410580E-03    .76317380E+00    .00000000E+00    .00000000E+00    .79729640E+00    .79729640E+00    .79729640E+00    .79729640E+00    .00000000E+00    .00000000E+00    .00000000E+00    .00000000E+00    .11400000E+03    .11400000E+03    .11400000E+03    .10899920E+03    .81229780E-11   -.11086840E-10   -.61160770E-11   -.16057560E-03    .00000000E+00    .00000000E+00    .00000000E+00    .00000000E+00    .00000000E+00    .42888370E+02    .27170880E+03    .71000000E+00    .00000000E+00    .00000000E+00    .00000000E+00    .00000000E+00
   .60087710E+01    .49259580E+03    .52984310E+03    .51536580E+03    .30015970E+08    .20508790E+04    .20504760E+04    .20504760E+04    .56064390E+02    .56064390E+02    .42902150E-01    .10057820E+02    .00000000E+00    .00000000E+00    .99897950E+00    .61063120E+03    .61063120E+03    .56556880E+03    .56556880E+03    .58796290E+03    .58810000E+03    .58810000E+03    .58810000E+03    .00000000E+00    .26036420E+06    .26036420E+06    .20940440E+06    .26549370E+06    .26549370E+06    .14400000E+03    .17947640E+03    .36830670E+04    .57159360E+03    .57159360E+03    .10000000E+01    .63491720E+02    .13513980E+02    .98533920E+03    .24599780E+04    .31346470E+01    .41369940E+03    .41369940E+03    .52998720E+03    .82438620E+03    .82438620E+03    .79874210E+03    .44801360E+01    .44801360E+01    .23423790E+01    .13969930E-01   -.20634510E-05    .20410580E-03    .75933070E+00    .00000000E+00    .00000000E+00    .78493150E+00    .78493150E+00    .78493150E+00    .78493150E+00    .00000000E+00    .00000000E+00    .00000000E+00    .00000000E+00    .11400000E+03    .11400000E+03    .11400000E+03    .10899920E+03    .81229780E-11   -.11086840E-10   -.61160770E-11   -.16057560E-03    .00000000E+00    .00000000E+00    .00000000E+00    .00000000E+00    .00000000E+00    .42808020E+02    .27159450E+03    .71000000E+00    .00000000E+00    .00000000E+00    .00000000E+00    .00000000E+00
   .70010140E+01    .49244490E+03    .52969090E+03    .51529900E+03    .30015110E+08    .20512970E+04    .20508950E+04    .20508950E+04    .56074090E+02    .56074090E+02    .74800890E-01    .95870240E+01    .00000000E+00    .00000000E+00    .99898270E+00    .61063280E+03    .61063280E+03    .56557750E+03    .56557750E+03    .58793740E+03    .58810510E+03    .58810510E+03    .58810510E+03    .00000000E+00    .25936000E+06    .25936000E+06    .20882830E+06    .26497990E+06    .26497990E+06    .14400000E+03    .17912300E+03    .36779090E+04    .57192920E+03    .57192920E+03    .10000000E+01    .63368380E+02    .13472030E+02    .98529830E+03    .24598200E+04    .31355690E+01    .41353110E+03    .41353110E+03    .52911020E+03    .82416880E+03    .82416880E+03    .79646260E+03    .44663980E+01    .44663980E+01    .23351900E+01    .13978900E-01   -.34415010E-05    .20410580E-03    .75553610E+00    .00000000E+00    .00000000E+00    .76679370E+00    .76679370E+00    .76679370E+00    .76679370E+00    .00000000E+00    .00000000E+00    .00000000E+00    .00000000E+00    .11400000E+03    .11400000E+03    .11400000E+03    .10899920E+03    .81229780E-11   -.11086840E-10   -.61160770E-11   -.16057560E-03    .00000000E+00    .00000000E+00    .00000000E+00    .00000000E+00    .00000000E+00    .42687780E+02    .27142320E+03    .71000000E+00    .00000000E+00    .00000000E+00    .00000000E+00    .00000000E+00
   .80083840E+01    .49221260E+03    .52945650E+03    .51519980E+03    .30013910E+08    .20518760E+04    .20514730E+04    .20514730E+04    .56087090E+02    .56087090E+02    .10072390E+00    .91160990E+01    .00000000E+00    .00000000E+00    .99898780E+00    .61063580E+03    .61063580E+03    .56559030E+03    .56559030E+03    .58790360E+03    .58811300E+03    .58811300E+03    .58811300E+03    .00000000E+00    .25830490E+06    .25830490E+06    .20825030E+06    .26433730E+06    .26433730E+06    .14400000E+03    .17866100E+03    .36727220E+04    .57228960E+03    .57228960E+03    .10000000E+01    .63091190E+02    .13426720E+02    .98523300E+03    .24595650E+04    .31368860E+01    .41330730E+03    .41330730E+03    .52819070E+03    .82403940E+03    .82403940E+03    .79334420E+03    .44514780E+01    .44514780E+01    .23273020E+01    .14003810E-01   -.55478380E-05    .20410580E-03    .75167920E+00    .00000000E+00    .00000000E+00    .74361280E+00    .74361280E+00    .74361280E+00    .74361280E+00    .00000000E+00    .00000000E+00    .00000000E+00    .00000000E+00    .11400000E+03    .11400000E+03    .11400000E+03    .10899920E+03    .81229780E-11   -.11086840E-10   -.61160770E-11   -.16057560E-03    .00000000E+00    .00000000E+00    .00000000E+00    .00000000E+00    .00000000E+00    .42523270E+02    .27118800E+03    .71000000E+00    .00000000E+00    .00000000E+00    .00000000E+00    .00000000E+00
