,coal,natural gas,nuclear,petroleum,other,solar,hydro,wind
20191226T17-08,1214,14678,2271.0,92.0,738,4,423,731
20191226T16-08,1136,12707,2269.0,91.0,704,738,344,742
20191226T15-08,1086,11752,2272.0,91.0,707,2271,334,920
20191226T14-08,1062,11609,2270.0,92.0,706,2351,334,1087
20191226T13-08,1137,11214,2270.0,91.0,704,2451,340,1192
20191226T12-08,1367,11176,2270.0,92.0,702,2425,331,1274
20191226T11-08,1390,11841,2271.0,91.0,705,1831,333,1147
20191226T10-08,1390,12044,2272.0,90.0,702,1069,454,1286
20191226T09-08,1366,12050,2270.0,91.0,702,620,398,1467
20191226T08-08,1273,11630,2271.0,47.0,747,299,400,1536
20191226T07-08,1140,10770,2272.0,46.0,736,-1,614,1542
20191226T06-08,897,10459,2272.0,46.0,729,5,245,1372
20191226T05-08,656,10446,2270.0,46.0,709,5,217,1058
20191226T04-08,655,9947,2268.0,90.0,700,5,212,1246
20191226T03-08,658,9487,2269.0,90.0,699,5,211,1294
20191226T02-08,657,9335,2270.0,90.0,703,5,205,1668
20191226T01-08,658,9289,2270.0,90.0,700,5,201,2239
20191226T00-08,657,9966,2271.0,90.0,707,5,216,2409
20191225T23-08,776,10253,2271.0,91.0,725,7,309,2162
20191225T22-08,891,10710,2271.0,90.0,734,7,445,2491
20191225T21-08,956,10927,2272.0,90.0,757,9,555,1980
20191225T20-08,1009,11065,2272.0,90.0,775,9,770,1175
20191225T19-08,1242,10638,2270.0,91.0,772,9,737,1188
20191225T18-08,1451,10333,2269.0,91.0,774,9,833,1309
20191225T17-08,1356,10698,2270.0,90.0,769,406,524,892
20191225T16-08,1084,9973,2270.0,91.0,735,561,371,996
20191225T15-08,751,9228,2270.0,90.0,712,2322,314,1363
20191225T14-08,662,8940,2270.0,91.0,716,4451,315,1568
20191225T13-08,659,8609,2269.0,90.0,709,6107,317,1631
20191225T12-08,661,8442,2270.0,91.0,708,6127,306,1700
20191225T11-08,659,8597,2274.0,90.0,708,6489,308,1686
20191225T10-08,694,8646,2274.0,90.0,707,6378,404,1607
20191225T09-08,681,8621,2273.0,90.0,723,5948,450,1303
20191225T08-08,705,10049,2273.0,90.0,741,1982,417,1639
20191225T07-08,781,10050,2271.0,90.0,742,86,505,1620
20191225T06-08,829,9950,2272.0,91.0,741,4,220,1620
20191225T05-08,833,9843,2271.0,91.0,741,4,192,1607
