,coal,natural gas,nuclear,petroleum,other,solar,hydro,wind
20180922T17Z,20778,28283.0,31207.0,190.0,1545.0,607.0,3090.0,578.0
20180922T16Z,20418,28415.0,31286.0,187.0,1543.0,664.0,2440.0,966.0
20180922T15Z,20269,27922.0,31305.0,193.0,1553.0,642.0,2242.0,1667.0
20180922T14Z,19501,26372.0,31276.0,193.0,1575.0,594.0,1844.0,1938.0
20180922T13Z,19399,25813.0,31251.0,196.0,1219.0,447.0,1762.0,1550.0
20180922T12Z,18254,23374.0,31236.0,201.0,1182.0,211.0,1678.0,1902.0
20180922T11Z,18339,22352.0,31189.0,194.0,1142.0,14.0,1659.0,1543.0
20180922T10Z,17368,22396.0,31176.0,174.0,1132.0,2.0,1733.0,1904.0
20180922T09Z,16472,21291.0,31138.0,198.0,1127.0,2.0,1638.0,1996.0
20180922T08Z,16341,20727.0,31179.0,194.0,1112.0,2.0,1605.0,2186.0
20180922T07Z,16903,20708.0,31523.0,175.0,1126.0,2.0,1602.0,2205.0
20180922T06Z,17528,20752.0,31831.0,180.0,1106.0,2.0,1569.0,2602.0
20180922T05Z,19061,22277.0,31902.0,186.0,1118.0,2.0,1542.0,3000.0
20180922T04Z,25694,26107.0,31799.0,204.0,1400.0,2.0,1338.0,4493.0
20180922T03Z,23541,26709.0,31851.0,193.0,1210.0,2.0,1372.0,4003.0
20180922T02Z,24941,28953.0,31777.0,205.0,1660.0,2.0,1370.0,3978.0
20180922T01Z,26327,32563.0,31764.0,202.0,1627.0,2.0,1646.0,3898.0
20180922T00Z,26442,35136.0,31643.0,200.0,2000.0,2.0,2457.0,3831.0
20180921T23Z,26936,37028.0,31577.0,200.0,2510.0,2.0,3180.0,3684.0
20180921T22Z,27182,38398.0,31531.0,203.0,2527.0,50.0,3787.0,4401.0
20180921T21Z,27852,39689.0,31472.0,202.0,2570.0,270.0,4802.0,4129.0
20180921T20Z,28184,40631.0,31436.0,207.0,2624.0,446.0,5534.0,4501.0
20180921T19Z,29096,40509.0,31383.0,211.0,2601.0,512.0,5191.0,4380.0
20180921T18Z,28677,40765.0,31395.0,213.0,2625.0,482.0,4575.0,4439.0
20180921T17Z,29225,39895.0,31471.0,215.0,2466.0,438.0,4742.0,4730.0
20180921T16Z,28211,38336.0,31403.0,215.0,2426.0,459.0,3988.0,4694.0
20180921T15Z,27387,38220.0,31401.0,217.0,2059.0,422.0,2698.0,4431.0
20180921T14Z,26678,36177.0,31526.0,223.0,1877.0,440.0,2013.0,4672.0
20180921T13Z,26902,33060.0,31544.0,222.0,1749.0,335.0,1866.0,4463.0
20180921T12Z,26566,31642.0,31519.0,221.0,1668.0,225.0,1790.0,3870.0
20180921T11Z,26632,30094.0,31460.0,221.0,1535.0,17.0,1722.0,3972.0
20180921T10Z,24516,27816.0,31466.0,220.0,1525.0,2.0,1374.0,4136.0
20180921T09Z,22504,24779.0,31450.0,220.0,1099.0,2.0,1364.0,4308.0
20180921T08Z,20990,22953.0,31513.0,217.0,1152.0,2.0,1383.0,4764.0
20180921T07Z,20975,22394.0,31526.0,211.0,1243.0,2.0,1365.0,4842.0
20180921T06Z,22155,22486.0,31628.0,209.0,1319.0,2.0,1314.0,4891.0
20180921T05Z,23249,23471.0,31693.0,204.0,1333.0,2.0,1338.0,4912.0
