,coal,natural gas,nuclear,petroleum,other,solar,hydro,wind
20190131T07Z,0,5106,5348,0,826,0,3000,1326
20190131T06Z,0,4919,5295,523,362,0,3505,1239
20190131T05Z,0,5366,5391,514,368,0,3536,1232
20190131T04Z,0,6154,5377,0,1259,0,3652,1346
20190131T03Z,0,6924,5373,0,1112,0,3741,1484
20190131T02Z,0,7465,5385,0,1298,0,3781,1493
20190131T01Z,0,7486,5391,934,430,0,4117,1531
20190131T00Z,0,7570,5381,0,1412,0,4149,1540
20190130T23Z,0,7236,5386,0,1356,0,4016,1544
20190130T22Z,0,6733,5355,0,1234,0,4090,1386
20190130T21Z,0,6375,5346,872,428,0,3912,1257
20190130T20Z,0,6102,5347,813,467,0,3812,935
20190130T19Z,0,5884,5359,730,449,0,3681,892
20190130T18Z,0,6144,5355,735,579,0,3572,810
20190130T17Z,0,6393,5368,915,460,0,3621,748
20190130T16Z,0,6676,5377,883,395,0,3607,767
20190130T15Z,0,6927,5409,781,423,0,3621,862
20190130T14Z,0,7458,5401,0,1368,0,3676,725
20190130T13Z,0,7414,5390,0,1451,0,3811,614
20190130T12Z,0,6201,5400,0,1253,0,3027,643
20190130T11Z,0,5040,5383,0,1086,0,2702,698
20190130T10Z,0,4088,5254,0,1083,0,2542,606
20190130T09Z,0,3890,5275,0,1074,0,1995,885
20190130T08Z,0,3815,5308,0,1175,0,1707,877
20190130T07Z,0,3871,5413,0,1222,0,2006,1006
20190130T06Z,0,3977,5446,0,1310,0,1742,1000
20190130T05Z,0,3909,5376,981,548,0,2021,969
20190130T04Z,0,4369,5330,982,357,0,3170,806
20190130T03Z,0,5401,5342,835,489,0,3520,607
20190130T02Z,0,6348,5351,837,520,0,3566,612
20190130T01Z,0,6626,5364,839,574,0,3495,632
20190130T00Z,0,6894,5384,843,823,0,3495,454
20190129T23Z,0,6969,5388,850,880,0,3507,307
20190129T22Z,0,6335,5387,848,814,0,3505,261
20190129T21Z,0,5959,5393,995,757,0,3518,256
20190129T20Z,0,5921,5396,1069,611,0,3381,347
20190129T19Z,0,5960,5358,1032,553,0,3395,523
20190129T18Z,0,5920,5348,1007,375,0,3338,810
20190129T17Z,0,5964,5350,1035,340,0,3307,1026
20190129T16Z,0,5890,5349,1039,344,0,3337,1059
20190129T15Z,0,6003,5336,1037,493,0,3415,1066
20190129T14Z,0,6014,5361,1024,606,0,3397,1044
20190129T13Z,0,6078,5397,1021,503,0,3389,1118
20190129T12Z,0,5126,5419,1028,361,0,3069,1270
20190129T11Z,0,3940,5401,1021,343,0,2451,1171
20190129T10Z,0,3347,5373,980,343,0,2209,1103
20190129T09Z,0,3354,5403,985,356,0,1793,1138
20190129T08Z,0,3139,5404,980,341,0,1865,1246
20190129T07Z,0,3219,5435,989,351,0,1626,1295
20190129T06Z,0,3371,5454,988,342,0,1573,1251
20190129T05Z,0,4345,5392,982,320,0,1805,1247
20190129T04Z,0,5277,5396,986,389,0,2159,1371
20190129T03Z,0,5963,5386,1026,715,0,2551,1310
20190129T02Z,0,6938,5395,1025,852,0,2941,1027
20190129T01Z,0,7189,5407,1029,862,0,3161,769
20190129T00Z,0,7585,5423,1023,850,0,3261,560
20190128T23Z,0,7429,5422,1024,883,0,3195,488
20190128T22Z,0,6692,5417,1019,863,0,2956,354
20190128T21Z,0,5614,5405,1024,823,0,2816,252
20190128T20Z,0,5438,5405,1016,712,0,2618,276
20190128T19Z,0,5414,5408,1016,733,0,2558,206
20190128T18Z,0,5452,5411,1021,765,0,2563,218
20190128T17Z,0,5667,5418,1022,752,0,2594,154
20190128T16Z,0,5790,5404,1044,778,0,2795,114
20190128T15Z,0,6318,5354,1158,751,0,2763,92
20190128T14Z,0,6839,5316,1221,765,0,2840,112
20190128T13Z,0,7252,5323,1238,756,0,2637,70
20190128T12Z,0,5846,5386,1120,763,0,2189,96
20190128T11Z,0,4633,5436,977,705,0,1759,83
20190128T10Z,0,4250,5436,968,498,0,1717,103
20190128T09Z,0,3897,5423,920,290,0,1736,104
20190128T08Z,0,3543,5438,919,280,0,1730,74
20190128T07Z,0,3534,5429,917,279,0,1728,99
