,coal,natural gas,nuclear,petroleum,other,solar,hydro,wind
20191107T11-05,25986,30610,28702,87,1381,680,1476,3063
20191107T10-05,26113,30561,28563,86,1405,637,1459,3479
20191107T09-05,25504,30333,28557,84,1224,610,1694,3613
20191107T08-05,25155,30487,28519,80,1242,334,2102,3738
20191107T07-05,24612,30038,28479,72,1245,157,2503,3918
20191107T06-05,22008,27680,28384,39,1236,1,2663,4102
20191107T05-05,19690,23986,28388,40,906,1,1057,4312
20191107T04-05,18010,23788,28390,40,899,1,976,4537
20191107T03-05,17235,23340,28402,36,874,1,953,4482
20191107T02-05,17359,23948,28340,37,850,1,941,4050
20191107T01-05,17638,24770,28252,38,854,1,944,4427
20191107T00-05,20342,25436,28096,37,826,1,781,1178
20191106T23-05,20080,26266,28181,35,843,1,961,4004
20191106T22-05,22411,26792,28150,35,1199,1,969,3679
20191106T21-05,23715,29042,28135,36,1391,1,1633,2913
20191106T20-05,23930,31182,28123,37,1386,1,2881,2830
20191106T19-05,24035,32686,28205,71,1370,1,3028,2688
20191106T18-05,24288,32894,28251,72,1373,1,3064,2555
20191106T17-05,23215,31884,28243,71,1362,1,3203,2619
20191106T16-05,22386,29442,28221,99,1346,120,1256,3622
20191106T15-05,22042,28733,28247,110,1346,727,1133,3780
20191106T14-05,21653,28267,28153,110,1351,987,1081,4341
20191106T13-05,20900,27914,28113,111,1360,1056,1015,4910
20191106T12-05,20787,28313,28108,112,1361,1070,1168,4663
20191106T11-05,21684,28559,28012,114,1362,1086,1308,4674
20191106T10-05,21959,29627,28018,116,1372,1052,1426,3466
20191106T09-05,22202,30496,28027,117,1201,986,2244,3475
20191106T08-05,22861,31640,28032,116,1182,743,2812,3445
20191106T07-05,23039,32858,28038,43,1200,104,2902,3090
20191106T06-05,22082,30444,28031,42,1197,1,3142,2665
20191106T05-05,19777,26071,28028,40,1206,1,1029,2250
20191106T04-05,18922,25351,28007,42,839,1,919,1714
20191106T03-05,18901,24790,28012,41,843,1,920,1272
20191106T02-05,18785,25206,28002,41,842,1,818,1151
20191106T01-05,19584,24819,28026,38,833,1,781,1191
20191106T00-05,18504,24888,27403,33,786,1,982,3323
20191105T23-05,21385,25266,27993,37,782,1,960,1216
20191105T22-05,23159,27716,27956,38,862,1,1010,1288
20191105T21-05,23763,30868,27939,38,1284,1,1611,1406
20191105T20-05,23342,32828,27789,38,1377,1,2911,1632
20191105T19-05,23356,34304,27790,39,1366,1,3470,1734
20191105T18-05,22846,34983,27774,104,1374,1,3465,1810
20191105T17-05,21687,33524,27692,104,1359,34,3434,2014
20191105T16-05,21854,30943,27558,103,1366,114,1577,2846
20191105T15-05,21556,29961,27510,113,1303,425,1200,3482
20191105T14-05,21440,29729,27464,113,1225,553,1179,4122
20191105T13-05,21028,30101,27438,117,1231,588,1267,4202
20191105T12-05,20865,29741,27432,116,1227,498,1267,3923
20191105T11-05,21788,32037,27436,116,1233,469,1222,2652
20191105T10-05,21538,33762,27431,116,1237,396,1661,1896
20191105T09-05,21496,33658,27433,114,1069,512,2295,1431
20191105T08-05,21462,33304,27453,41,1063,180,3339,1630
20191105T07-05,21342,32476,27448,38,1057,44,3569,1766
20191105T06-05,20655,28957,27455,38,1068,1,3194,1707
20191105T05-05,19563,23906,27446,35,1064,1,1083,1791
20191105T04-05,18566,24673,27451,34,714,1,990,1999
20191105T03-05,17936,23292,27442,34,710,1,977,2328
20191105T02-05,17428,23383,27414,34,697,1,914,2880
20191105T01-05,17343,23860,27411,34,735,1,943,3116
20191105T00-05,16616,24712,27454,38,927,1,985,4733
20191104T23-05,19560,25426,27385,34,894,1,1154,3049
20191104T22-05,21054,26384,27351,34,883,1,1175,3113
20191104T21-05,22376,27774,27421,35,1395,1,2024,3558
20191104T20-05,22694,30476,27439,35,1394,1,2702,3616
20191104T19-05,22820,32707,27429,37,1397,1,3328,3198
20191104T18-05,22491,33960,27427,37,1394,1,3664,3155
20191104T17-05,21774,33064,27416,37,1402,1,3572,3166
20191104T16-05,20993,30341,27402,82,1399,58,1704,3558
20191104T15-05,20295,29575,27418,38,1395,404,1224,3872
20191104T14-05,20323,29002,27402,98,1398,758,1225,3522
20191104T13-05,21595,29614,27409,99,1377,883,1202,3278
20191104T12-05,21105,29438,27427,100,1389,961,1207,3120
20191104T11-05,21901,29334,27455,103,1386,1057,1492,3372
20191104T10-05,21920,30508,27451,194,1413,1093,1861,3704
20191104T09-05,21702,32766,27453,111,1254,1009,2209,4080
20191104T08-05,21474,33266,27457,110,1240,837,3484,4988
20191104T07-05,21127,34642,27456,48,1269,222,3713,5476
20191104T06-05,19659,32002,27454,39,1287,1,3257,5479
20191104T05-05,18596,27674,27453,37,918,1,1506,5501
20191104T04-05,17761,24233,27454,38,926,1,998,5456
20191104T03-05,17256,23598,27449,38,918,1,996,5537
20191104T02-05,17023,23668,27455,37,924,1,998,5323
20191104T01-05,16668,23764,27450,36,923,1,994,4901
20191103T00-04,18984,28170,27021,35,933,1,662,2652
20191102T23-04,19811,27139,27262,33,930,1,1108,2118
20191102T22-04,19457,28397,27353,32,925,1,1170,2229
20191102T21-04,19979,28759,27434,32,1429,1,1163,2609
20191102T20-04,19983,28839,27440,34,1435,1,1970,2922
20191102T19-04,20099,29075,27438,35,1427,1,2370,2943
20191102T18-04,18597,27911,27421,35,1439,1,2425,3893
20191102T17-04,16978,26506,27421,36,1434,145,1355,4865
20191102T16-04,17141,24668,27431,36,1430,668,1149,5571
20191102T15-04,16863,24416,27402,56,1413,835,1132,5636
20191102T14-04,17245,24052,27400,38,1406,946,1168,4958
20191102T13-04,18373,24666,27395,39,1436,1010,1177,4202
20191102T12-04,19841,25574,27374,40,1434,1084,1164,3121
20191102T11-04,20557,27614,27372,40,1453,1088,1505,2665
20191102T10-04,21068,29566,27344,40,1466,1076,1601,2227
20191102T09-04,21064,31682,27338,38,1300,794,2918,2007
20191102T08-04,20979,32034,27322,39,1311,204,3209,1976
20191102T07-04,20350,30727,27302,38,1304,1,2686,1990
20191102T06-04,20228,28295,27279,38,1310,1,1574,1644
20191102T05-04,19800,26915,27269,39,941,1,1068,1447
20191102T04-04,19072,25430,27264,40,949,1,736,1590
20191102T03-04,19022,26060,27256,39,931,1,687,1586
20191102T02-04,18203,25955,27232,37,940,1,686,2004
20191102T01-04,19003,26356,27198,36,937,1,659,2122
20191102T00-04,17205,26534,27378,34,857,1,1143,4622
20191101T23-04,19370,29877,27022,35,912,1,1188,2985
20191101T22-04,20600,31292,27319,36,903,1,1185,3586
20191101T21-04,20715,32888,27416,36,1425,1,1375,3678
20191101T20-04,20378,33914,27420,45,1426,1,1917,3445
20191101T19-04,20650,33609,27414,38,1405,1,3448,3129
20191101T18-04,20129,32512,27395,38,1405,1,3956,2874
20191101T17-04,18165,31107,27402,39,1418,178,3160,3823
20191101T16-04,17624,30754,27412,40,1396,817,1697,4269
20191101T15-04,17811,29804,27414,40,1394,1045,2021,4434
20191101T14-04,18713,29884,27402,40,1394,1094,2042,4564
20191101T13-04,19951,30227,27393,41,1373,1107,2052,3845
20191101T12-04,20391,31442,27397,42,1414,1117,2051,2993
20191101T11-04,20848,32628,27410,81,1429,1122,2204,2801
20191101T10-04,20673,34244,27403,42,1444,1078,2248,3294
20191101T09-04,20851,34834,27410,42,1258,870,2492,3845
20191101T08-04,20805,36564,27406,40,1254,229,3607,3755
20191101T07-04,20111,34667,27401,36,1247,1,4039,3678
20191101T06-04,18078,31625,27409,37,1246,1,2880,3403
20191101T05-04,16333,26364,27402,36,903,1,1550,3626
20191101T04-04,16439,25684,27393,37,901,1,990,3878
20191101T03-04,15308,25516,27380,36,894,1,896,4054
20191101T02-04,15618,24536,27401,36,883,1,1036,4192
20191101T01-04,16144,25215,27408,35,869,1,1043,4355
20191101T00-04,16232,26544,27335,36,873,1,706,3332
20191031T23-04,18365,28452,27328,34,868,1,1276,4711
20191031T22-04,19958,29874,27263,34,1363,1,1270,4790
20191031T21-04,20512,32494,27254,35,1830,1,2310,5518
20191031T20-04,21079,32658,27259,36,1826,1,3118,6232
20191031T19-04,20663,33508,27252,100,1854,1,3016,6664
20191031T18-04,18903,33996,27231,100,1838,1,3692,6918
20191031T17-04,19298,34005,27247,100,1824,59,2605,6894
20191031T16-04,19290,34339,27227,104,1825,278,1652,7216
20191031T15-04,19716,34089,27209,104,1812,427,1527,7279
20191031T14-04,19902,34033,27234,105,1795,466,1505,7225
20191031T13-04,20262,34171,27255,106,1786,381,1510,7050
20191031T12-04,20229,34513,27258,75,1799,395,1512,6420
20191031T11-04,20417,34842,27258,43,1822,380,1371,5892
20191031T10-04,20242,34314,27253,55,1835,335,1704,5186
20191031T09-04,19892,33176,27277,50,1356,138,1952,4386
20191031T08-04,19492,32383,27290,43,1357,62,3007,4000
20191031T07-04,19339,31280,27291,37,1363,1,3184,3264
20191031T06-04,16070,28987,27316,39,1362,1,2350,3191
20191031T05-04,15764,24413,27323,40,868,1,641,2967
20191031T04-04,13755,24582,27322,39,871,1,610,3322
20191031T03-04,13360,24096,27324,37,875,1,612,3748
20191031T02-04,13723,23807,27322,37,882,1,632,4116
20191031T01-04,14152,24499,27326,36,877,1,647,3933
20191031T00-04,15263,27088,27287,34,858,1,710,518
20191030T23-04,17084,27234,27319,35,876,1,1170,3224
20191030T22-04,17917,29300,27323,36,1223,1,1204,3145
20191030T21-04,18837,33565,27322,37,1540,6,1301,3298
20191030T20-04,18918,35209,27335,38,1509,6,2734,3101
20191030T19-04,19132,36120,27328,102,1536,6,3496,3054
20191030T18-04,18454,36479,27338,104,1546,6,3788,2986
20191030T17-04,18423,34956,27329,104,1541,17,2947,3179
20191030T16-04,18659,35011,27321,83,1539,61,1383,3034
20191030T15-04,19038,34785,27310,68,1530,131,1070,2665
20191030T14-04,18921,34169,27310,46,1532,240,1013,2620
20191030T13-04,19807,34312,27320,47,1522,289,1527,2552
20191030T12-04,19607,34030,27318,53,1540,318,1585,2820
20191030T11-04,20141,33840,27334,74,1558,258,1944,2620
20191030T10-04,19801,33703,27328,55,1568,234,2072,2883
20191030T09-04,19690,33341,27340,50,1390,136,2203,2664
20191030T08-04,19990,32525,27352,63,1394,42,2825,2790
20191030T07-04,19059,31158,27298,51,1407,1,3820,2185
20191030T06-04,16541,28607,27287,42,1392,1,2501,2275
20191030T05-04,15293,25856,27302,41,890,1,816,2279
20191030T04-04,13594,24885,27388,39,875,1,838,2029
20191030T03-04,13358,24494,27290,38,893,1,785,1558
20191030T02-04,14097,24735,27300,36,885,1,706,739
20191030T01-04,14618,25883,27298,35,860,1,699,564
20191030T00-04,12560,27513,27368,36,730,32,638,2146
20191029T23-04,17591,28254,27288,34,854,1,887,465
20191029T22-04,18878,31236,27289,35,884,1,973,504
20191029T21-04,19961,34419,27263,36,1448,1,1677,542
20191029T20-04,19759,36583,27286,42,1511,1,2766,618
20191029T19-04,19711,36866,27274,71,1549,1,3619,648
20191029T18-04,19293,36608,27268,72,1545,1,3312,610
20191029T17-04,19072,35167,27261,136,1526,39,2445,728
20191029T16-04,19015,35115,27261,72,1541,143,1179,680
20191029T15-04,18843,35025,27327,107,1537,286,1087,878
20191029T14-04,18957,34729,27324,163,1526,485,1035,968
20191029T13-04,19321,34617,27337,146,1527,522,1125,1044
20191029T12-04,19451,34567,27337,49,1528,577,1110,1202
20191029T11-04,19483,34844,27346,88,1413,587,1637,1415
20191029T10-04,19340,34837,27324,50,1412,542,1882,1626
20191029T09-04,19240,34990,27339,50,1254,468,1769,1856
20191029T08-04,18687,34190,27359,42,1253,148,2868,1952
20191029T07-04,18279,33903,27380,40,1249,32,2940,1843
20191029T06-04,15351,30900,27373,38,1256,32,1918,2332
20191029T05-04,12878,27847,27397,36,914,32,635,3141
20191029T04-04,11340,25962,27388,36,745,32,589,4273
20191029T03-04,11416,25377,27380,38,734,32,600,4096
20191029T02-04,11843,25803,27373,38,727,32,620,3203
20191029T01-04,11922,26877,27381,37,739,32,635,3061
20191029T00-04,10525,24273,27538,35,928,32,634,3500
20191028T23-04,13803,28499,27371,37,1052,32,1053,1619
20191028T22-04,15790,31608,27364,37,1090,32,1173,1428
20191028T21-04,17260,34153,27352,38,1707,32,1098,1315
20191028T20-04,17533,36942,27349,39,1684,32,1870,1224
20191028T19-04,17838,37138,27342,40,1710,32,3675,895
20191028T18-04,17476,36240,27335,43,1701,32,3409,706
20191028T17-04,17677,34622,27333,48,1672,188,3062,599
20191028T16-04,17598,35080,27342,49,1655,623,1268,598
20191028T15-04,17677,34627,27340,59,1675,839,1046,550
20191028T14-04,17962,34463,27348,55,1700,899,978,512
20191028T13-04,17835,34291,27361,57,1859,972,1333,584
20191028T12-04,17812,34203,27388,57,1866,1011,1450,422
20191028T11-04,17311,34422,27393,59,1890,1097,1546,327
20191028T10-04,17267,34827,27391,56,1903,1099,1582,431
20191028T09-04,16962,34641,27403,55,1746,883,1867,698
20191028T08-04,16767,34891,27401,53,1759,317,2517,565
20191028T07-04,15808,34265,27405,45,1763,32,3109,810
20191028T06-04,13044,30662,27396,44,1760,32,2489,898
20191028T05-04,11277,27155,27397,40,1089,32,739,1493
20191028T04-04,10742,25586,27396,40,902,32,705,1722
20191028T03-04,10497,24313,27408,40,884,32,702,2057
20191028T02-04,10516,23083,27377,37,823,32,676,3098
20191028T01-04,10515,23570,27391,36,868,32,659,3536
20191028T00-04,10200,22620,28045,38,917,31,514,7266
20191027T23-04,11489,26292,27658,36,1202,32,889,3213
20191027T22-04,12582,28032,27794,36,1217,32,1038,3376
20191027T21-04,14006,29706,27814,37,1688,32,1459,3349
20191027T20-04,15246,30615,27993,36,1678,32,2555,3133
20191027T19-04,15623,31458,27979,38,1724,32,3323,2683
20191027T18-04,14382,31095,27959,38,1707,32,2882,2525
20191027T17-04,14126,28543,27946,39,1695,217,2422,2779
20191027T16-04,13564,28641,27945,40,1696,556,1589,2732
20191027T15-04,13731,27991,27969,45,1672,581,891,2758
20191027T14-04,14042,28194,27957,45,1602,564,885,2475
20191027T13-04,14362,28805,27973,45,1674,329,883,2579
20191027T12-04,14058,29040,27978,48,1667,266,892,2737
20191027T11-04,13273,28241,27994,46,1700,297,1076,3225
20191027T10-04,12472,28424,28001,46,1707,132,927,3773
20191027T09-04,11006,27560,27985,46,1531,69,964,4442
20191027T08-04,10598,26123,27999,42,1355,33,847,4486
20191027T07-04,10211,22684,28008,41,1323,31,737,4730
20191027T06-04,10051,20537,28007,39,1239,31,662,5716
20191027T05-04,9927,19935,28014,42,748,31,509,6168
20191027T04-04,9998,19749,28024,36,695,31,510,6641
20191027T03-04,9986,19471,28016,37,794,31,515,6936
20191027T02-04,9910,20252,28023,38,763,31,500,7100
20191027T01-04,10072,21506,28030,39,756,31,489,7337
20191027T00-04,14508,24821,27840,34,1219,31,420,649
20191026T23-04,10196,24515,28024,37,902,31,503,7485
20191026T22-04,10206,26157,28028,38,1059,31,532,7537
20191026T21-04,10461,28377,28027,38,1726,31,633,7457
20191026T20-04,11118,29182,28015,40,1738,31,1130,7374
20191026T19-04,11971,29530,28027,44,1774,31,1753,7230
20191026T18-04,11117,29823,28022,45,1770,31,2198,6864
20191026T17-04,10886,27932,28016,46,1748,73,1753,6744
20191026T16-04,10829,27484,28021,50,1751,376,929,6224
20191026T15-04,11188,27245,28016,51,1747,663,893,5428
20191026T14-04,11961,26877,27996,50,1758,577,812,5026
20191026T13-04,12960,26898,28016,54,1772,842,776,4479
20191026T12-04,13437,27074,28003,58,1779,800,804,4262
20191026T11-04,13132,27352,28000,57,1790,870,800,3871
20191026T10-04,13086,28356,28001,59,1804,845,740,3458
20191026T09-04,13151,28220,28002,53,1795,581,793,2993
20191026T08-04,12646,27990,28000,51,1812,220,806,2781
20191026T07-04,12282,26339,27982,48,1787,31,887,2579
20191026T06-04,11601,24628,27978,45,1761,31,796,1911
20191026T05-04,11538,23780,27967,42,1275,31,421,1654
20191026T04-04,11214,23203,27933,41,1230,31,379,1336
20191026T03-04,11198,23465,27897,39,1257,31,380,1132
20191026T02-04,11922,23287,27881,37,1237,31,380,960
20191026T01-04,12713,23903,27859,35,1257,31,383,725
20191026T00-04,15534,25660,28024,36,1161,31,483,736
20191025T23-04,15707,27694,27818,32,1226,31,461,678
20191025T22-04,16480,29002,27855,32,1254,31,567,609
20191025T21-04,17112,31127,28004,33,1926,31,584,506
20191025T20-04,16608,33081,27991,36,1894,31,1310,465
20191025T19-04,17952,33355,28004,38,1842,31,1886,354
20191025T18-04,17358,33097,28000,40,1900,31,2135,158
20191025T17-04,17370,32446,27989,42,1856,77,1352,138
20191025T16-04,17416,32666,27988,44,1928,321,902,218
20191025T15-04,16848,32430,27994,46,1934,538,861,123
20191025T14-04,16888,33419,28000,46,1936,614,858,86
20191025T13-04,17432,34108,28003,43,1949,617,817,23
20191025T12-04,17585,34964,28013,65,1956,675,802,35
20191025T11-04,17550,35432,28022,55,1976,549,578,43
20191025T10-04,17282,35744,28057,58,1959,509,1148,129
20191025T09-04,17166,36020,28055,50,1994,423,1274,273
20191025T08-04,16841,36725,28062,43,2011,111,2056,448
20191025T07-04,16289,35293,28069,40,1955,31,2784,395
20191025T06-04,15467,29793,28066,41,1858,31,2308,380
20191025T05-04,15351,25492,28054,40,1799,31,427,347
20191025T04-04,15754,24034,28062,38,1196,31,431,394
20191025T03-04,15397,23010,28054,39,1154,31,449,360
20191025T02-04,15129,23137,28034,39,1153,31,451,448
20191025T01-04,15267,24241,28032,37,1140,31,452,514
20191025T00-04,13500,24065,27696,37,1108,31,504,5471
20191024T23-04,15693,27997,28019,224,1075,31,546,744
20191024T22-04,16706,31092,27990,227,1132,31,616,841
20191024T21-04,17059,33868,27990,227,1640,31,816,727
20191024T20-04,16991,35430,27979,228,1622,31,1622,530
20191024T19-04,17175,36333,27963,228,1821,31,3201,468
20191024T18-04,16456,33584,27932,225,1791,31,3436,363
20191024T17-04,16770,34075,27919,223,1767,224,1578,352
20191024T16-04,16556,33425,27912,221,1756,798,1031,401
20191024T15-04,16544,32165,27943,228,1764,1075,969,435
20191024T14-04,16764,32421,27951,228,1751,1123,948,382
20191024T13-04,16624,32985,27962,229,1750,1137,949,364
20191024T12-04,16975,32930,27963,233,1788,1143,954,500
20191024T11-04,16251,32833,27980,240,1784,1138,1922,768
20191024T10-04,16724,34257,27978,52,1781,1104,1141,1018
20191024T09-04,16576,35016,27988,57,1818,946,1336,1523
20191024T08-04,16582,35848,27978,52,1848,393,2756,2104
20191024T07-04,15826,34381,27950,47,1771,31,2893,2719
20191024T06-04,14865,29186,27931,44,1870,31,3043,2911
