,coal,natural gas,nuclear,petroleum,other,solar,hydro,wind
20191210T11-05,104747,174144,97045,4190,7656,8160,31935,35887
20191210T10-05,104929,175324,96980,4041,7690,3089,32704,37371
20191210T09-05,102743,169592,96930,4024,7647,1320,29843,37745
20191210T08-05,99292,164716,96817,3790,7678,324,27749,37857
20191210T07-05,90567,154886,96740,2771,8176,99,23732,38496
20191210T06-05,80764,142394,96647,2337,7545,107,21197,39057
20191210T05-05,76366,133455,96398,2276,6933,107,19399,39965
20191210T04-05,74888,127107,96160,2247,6849,102,19358,42111
20191210T03-05,75193,126478,96040,2272,6840,102,20125,44207
20191210T02-05,76246,129247,96038,2265,7018,101,20527,45926
20191210T01-05,80850,136383,96208,2292,7156,103,23283,47291
20191210T00-05,86812,145109,97371,2210,7588,109,25697,46614
20191209T23-05,91133,152690,96667,2292,7950,107,29187,50684
20191209T22-05,97034,163809,96682,2355,8114,119,32542,50997
20191209T21-05,100725,171668,96665,2522,8257,198,34824,50714
20191209T20-05,102676,174319,96689,3479,7867,1213,35340,52258
20191209T19-05,101109,168794,96681,3551,7834,2157,35852,53449
20191209T18-05,98340,163498,96683,3392,7788,7507,33555,52363
20191209T17-05,95322,159000,96618,2672,8417,10542,31004,51976
20191209T16-05,93861,157186,96588,2855,8210,11629,28139,51219
20191209T15-05,92599,157109,96626,2754,8062,12525,28007,50313
20191209T14-05,93257,155848,96728,2901,8102,12996,28504,50768
20191209T13-05,95236,156892,96775,2578,8174,12411,28943,49650
20191209T12-05,96993,155846,96933,2664,8316,10621,30665,49070
20191209T11-05,97380,156579,97042,2605,8544,7336,31751,49090
20191209T10-05,96156,155009,97085,2651,8233,2810,32655,50859
20191209T09-05,95911,153081,97137,2516,7943,1240,29575,49787
20191209T08-05,93360,148540,97148,2193,7768,302,28172,47639
20191209T07-05,88709,137954,97218,1961,7749,105,23801,46684
20191209T06-05,81120,124502,97289,1837,7338,109,19963,44911
20191209T05-05,75809,117912,97474,1734,7275,106,18264,43323
20191209T04-05,75041,113129,97745,1718,6940,106,18190,42738
20191209T03-05,75293,113658,97815,1691,7013,110,19208,42928
20191209T02-05,77604,115560,98033,1733,7248,111,20736,44246
20191209T01-05,83750,120983,98315,1797,7636,26,21812,39384
20191209T00-05,93008,131088,97677,1979,7778,25,25939,40949
20191208T23-05,94281,140000,98086,1815,7804,24,29287,40650
20191208T22-05,100051,148999,98153,1858,7975,41,32415,41416
20191208T21-05,104085,156766,98345,2644,7395,62,35239,40026
20191208T20-05,106668,162403,98322,2650,7341,551,35063,36505
20191208T19-05,105272,160166,98329,2737,7340,1116,34694,33917
20191208T18-05,101378,151869,98340,2692,7294,4575,31579,34289
20191208T17-05,95622,145927,98357,2582,7198,6729,27326,36224
20191208T16-05,90689,139600,98332,1848,8214,7714,24974,36773
20191208T15-05,89587,137924,98360,1823,8065,9045,24417,36022
20191208T14-05,89726,138124,98364,1909,8143,10186,24859,34788
20191208T13-05,89223,138931,98378,1824,8227,10282,25661,34737
20191208T12-05,89288,139098,98400,1824,8214,10023,26189,36018
20191208T11-05,90170,137887,98434,1826,8166,7795,26913,39943
20191208T10-05,89746,136082,98435,1820,7864,5014,26815,45595
20191208T09-05,89197,132390,98474,1780,7246,2746,27278,48156
20191208T08-05,87508,127881,98487,1444,7275,794,25235,48537
20191208T07-05,84068,122705,98467,1304,7164,66,23792,50285
20191208T06-05,80070,117915,98419,1216,7116,104,21465,51774
20191208T05-05,78903,114707,98410,1125,7179,64,19417,53177
20191208T04-05,78447,114132,98175,1162,7223,85,19002,53656
20191208T03-05,79209,115442,97991,1180,7100,62,20791,54235
20191208T02-05,80120,118787,97814,1197,7186,47,22235,55363
20191208T01-05,83232,124560,97833,1186,7304,137,25029,55750
20191208T00-05,85470,132368,97009,1269,7323,132,26768,51811
20191207T23-05,89052,136797,96904,1478,7325,140,29484,57486
20191207T22-05,92209,143532,95186,1521,7381,152,31239,56888
20191207T21-05,94252,151243,98205,1573,7343,152,32600,54603
20191207T20-05,95832,157176,98265,1737,7267,292,33451,50386
20191207T19-05,95559,157262,98158,1748,7293,614,33102,46177
20191207T18-05,91014,155413,98103,1743,7235,2735,31733,42697
20191207T17-05,86102,149634,98092,1694,7121,4729,29639,41401
20191207T16-05,81965,145438,97914,1647,7382,8495,25532,40113
20191207T15-05,82276,143414,97855,1577,7256,11253,25425,39029
20191207T14-05,84009,143352,97820,1664,7195,12805,26131,38236
20191207T13-05,87122,146293,97665,1909,7281,12372,26906,37051
20191207T12-05,91592,148026,97551,1900,7268,11015,27094,36300
20191207T11-05,94696,152623,97534,1907,7401,8979,27426,37150
20191207T10-05,96013,154732,97499,1891,7165,5242,29241,37171
20191207T09-05,96422,153203,97413,1751,7281,2576,29165,37049
20191207T08-05,92663,148257,97299,1753,7236,818,27475,37679
20191207T07-05,89601,141900,97318,1657,7187,120,25749,36656
20191207T06-05,85720,135801,97241,1574,7086,110,22563,37151
20191207T05-05,82299,132874,97204,1470,7260,116,21781,36190
20191207T04-05,81933,132092,97165,1485,7202,137,21724,34962
20191207T03-05,83385,133144,97109,1541,7122,129,22533,34663
20191207T02-05,86157,136424,97099,1530,7183,125,23678,34504
20191207T01-05,94558,144220,97011,1531,7348,155,26136,24821
20191207T00-05,95333,152170,97397,1716,7791,148,28564,30010
20191206T23-05,100954,162324,97544,1604,7817,150,30843,24164
20191206T22-05,105221,169440,97753,2024,7965,158,32586,22818
20191206T21-05,109258,174605,98159,2958,7308,155,33808,21273
20191206T20-05,112150,178964,98156,3089,7575,744,33474,19344
20191206T19-05,113798,176444,98168,3210,7354,1313,34368,17435
20191206T18-05,110450,173267,98255,3117,7012,5705,32555,16307
20191206T17-05,106453,170117,98230,3229,6967,8786,30631,16441
20191206T16-05,104300,165873,98226,2982,7223,10923,27430,17796
20191206T15-05,102934,163242,98164,3017,7549,12425,27646,18762
20191206T14-05,102568,162255,98151,2372,8109,14149,28354,20006
20191206T13-05,103349,162280,98159,2391,8116,13620,29258,22557
20191206T12-05,104408,163467,98225,2420,8147,12513,31134,25590
20191206T11-05,104469,165664,98234,2328,8234,9204,33094,28812
20191206T10-05,105591,169657,98224,2352,7862,4468,33936,31983
20191206T09-05,103901,170228,98330,2450,7949,2279,33309,34903
20191206T08-05,100535,167775,98348,2347,7905,854,32904,37599
20191206T07-05,94917,156404,98316,2074,7752,161,29749,38464
20191206T06-05,90061,140931,98292,1597,7571,147,26598,39663
20191206T05-05,85984,131986,98328,1420,7215,140,22994,39158
20191206T04-05,85265,128672,98282,1426,7158,144,22846,39652
20191206T03-05,85469,128814,98294,1604,7215,144,23208,39695
20191206T02-05,87579,131247,98294,1602,7275,144,24222,40623
20191206T01-05,85752,136005,98301,1747,7249,111,26309,51691
20191206T00-05,88375,146622,98231,1994,7217,110,28420,49752
20191205T23-05,93092,157269,98269,2225,7320,117,31315,51245
20191205T22-05,98545,167090,98294,2519,7467,127,33494,49568
20191205T21-05,102541,174395,98239,2630,8036,118,34549,47870
20191205T20-05,105446,176901,98247,2734,8010,649,34388,45130
20191205T19-05,104315,173994,98267,2819,8028,1469,33820,43034
20191205T18-05,98982,167911,98262,2586,7931,5037,31335,41938
20191205T17-05,94687,160976,98277,2530,7783,8866,30317,40084
20191205T16-05,91801,155809,98273,3142,6994,12971,25861,39405
20191205T15-05,92211,152056,98235,2396,7465,15525,25876,38408
20191205T14-05,93657,151812,98250,2383,7499,16619,27075,37518
20191205T13-05,95971,153578,98273,2390,7634,15589,27835,36774
20191205T12-05,99472,156731,98292,2467,7754,14442,28960,36386
20191205T11-05,103146,162114,98292,2431,7818,11050,31567,37489
20191205T10-05,106563,166578,98365,2507,7787,6352,33864,38808
20191205T09-05,109736,170609,98328,2623,7901,3312,34588,38566
20191205T08-05,108957,169288,98366,2644,7831,903,36136,37978
20191205T07-05,102099,160137,98404,2430,7750,165,33199,37178
20191205T06-05,93123,146281,98400,1974,7755,136,27435,36940
20191205T05-05,89919,139342,98205,1804,7033,150,22197,36804
20191205T04-05,87047,136456,98166,1790,7017,161,21544,37627
20191205T03-05,85568,135725,98133,1729,6958,165,22256,38544
20191205T02-05,86566,138630,102085,1921,6952,148,23447,38801
20191205T01-05,92989,144380,102150,2082,7065,45,24530,35077
20191205T00-05,98993,149855,102056,2167,7049,44,27463,37682
20191204T23-05,103897,159591,102056,2187,7090,62,30754,36493
20191204T22-05,109178,169968,102126,2313,7232,100,33643,35884
20191204T21-05,112439,177988,102177,2424,7736,113,36080,33629
20191204T20-05,114937,182863,102160,2410,8027,375,36124,30445
20191204T19-05,114928,180462,102142,2373,8379,689,36157,26016
20191204T18-05,110156,175010,102162,2337,8257,2712,32698,24574
20191204T17-05,103303,170385,102177,2283,7797,5901,29373,25034
20191204T16-05,98952,164275,102140,2182,7543,9097,26000,26810
20191204T15-05,98163,163826,102101,2329,7506,11505,25660,26680
20191204T14-05,99332,164523,102110,2482,7484,12252,26590,25562
20191204T13-05,102414,167342,102113,2494,7714,11039,28441,25547
20191204T12-05,105635,169791,102074,2500,7664,10321,30673,26389
20191204T11-05,106834,175429,102116,2499,7539,8272,32504,29751
20191204T10-05,108341,181220,102138,2513,7647,5972,33219,35222
20191204T09-05,111194,183667,102267,2448,7701,3292,34810,37316
20191204T08-05,108363,183140,102271,2330,7722,802,35388,36239
20191204T07-05,101319,173054,102227,2124,7663,41,31087,36950
20191204T06-05,93426,156534,102013,1967,7483,36,25373,37291
20191204T05-05,88776,147617,101747,2396,6218,21,20867,37592
20191204T04-05,87174,144919,101571,2329,6231,29,21069,37486
20191204T03-05,86272,145824,101405,2448,6265,33,20554,37143
20191204T02-05,88467,148410,101365,2487,6334,24,21687,37044
20191204T01-05,88573,153406,101424,2641,6350,121,24777,42079
20191204T00-05,95004,163385,101539,2617,6427,124,28042,38543
20191203T23-05,98786,171845,101405,2851,6604,128,30739,42977
20191203T22-05,102606,180166,101368,3243,6739,131,33854,43828
20191203T21-05,105769,186517,101533,3245,7337,122,36872,43815
20191203T20-05,107130,188940,101434,2641,8024,242,37421,42832
20191203T19-05,105412,187490,101937,2642,8150,606,37739,41132
20191203T18-05,102167,180499,101400,2760,7985,2939,34110,40118
20191203T17-05,97879,173400,101386,2710,7842,6326,30299,40854
20191203T16-05,94419,167198,101384,2679,7679,9911,25893,42100
20191203T15-05,93020,163892,101364,2642,7686,12550,25338,42493
20191203T14-05,95205,164951,101406,2689,7607,13913,26495,42396
20191203T13-05,98359,166920,101448,2744,7642,13595,27751,41560
20191203T12-05,100927,171047,101452,2836,7757,12564,30713,41646
20191203T11-05,105009,175859,101489,2748,7999,10427,33010,42704
20191203T10-05,106823,179497,101531,2751,8506,6847,34808,46026
