,hydro
20190824T09-04,1
20190824T08-04,0
20190824T07-04,1
20190824T06-04,0
20190824T05-04,1
20190824T04-04,0
20190824T03-04,1
20190824T02-04,0
20190824T01-04,1
20190824T00-04,19
20190823T23-04,22
20190823T22-04,21
20190823T21-04,28
20190823T20-04,168
20190823T19-04,169
20190823T18-04,167
20190823T17-04,169
20190823T16-04,169
20190823T15-04,169
20190823T14-04,169
20190823T13-04,159
20190823T12-04,7
20190823T11-04,3
20190823T10-04,0
20190823T09-04,1
20190823T08-04,0
20190823T07-04,1
20190823T06-04,0
20190823T05-04,1
20190823T04-04,0
20190823T03-04,1
20190823T02-04,0
20190823T01-04,3
20190823T00-04,21
20190822T23-04,22
20190822T22-04,21
20190822T21-04,30
20190822T20-04,169
20190822T19-04,168
20190822T18-04,160
20190822T17-04,159
20190822T16-04,159
20190822T15-04,158
20190822T14-04,159
20190822T13-04,152
20190822T12-04,2
20190822T11-04,0
20190822T10-04,1
20190822T09-04,0
20190822T08-04,1
20190822T07-04,0
20190822T06-04,1
20190822T05-04,0
20190822T04-04,1
20190822T03-04,0
20190822T02-04,1
20190822T01-04,1
20190822T00-04,21
20190821T23-04,21
20190821T22-04,22
20190821T21-04,40
20190821T20-04,171
20190821T19-04,171
20190821T18-04,171
20190821T17-04,170
20190821T16-04,171
20190821T15-04,172
20190821T14-04,181
20190821T13-04,172
20190821T12-04,3
20190821T11-04,0
20190821T10-04,1
20190821T09-04,0
20190821T08-04,1
20190821T07-04,0
20190821T06-04,1
20190821T05-04,0
20190821T04-04,1
20190821T03-04,0
20190821T02-04,1
20190821T01-04,1
20190821T00-04,20
20190820T23-04,22
20190820T22-04,31
20190820T21-04,179
20190820T20-04,182
20190820T19-04,181
20190820T18-04,180
20190820T17-04,182
20190820T16-04,181
20190820T15-04,169
20190820T14-04,169
20190820T13-04,170
20190820T12-04,162
20190820T11-04,24
20190820T10-04,21
20190820T09-04,2
20190820T08-04,1
20190820T07-04,0
20190820T06-04,1
20190820T05-04,0
20190820T04-04,1
20190820T03-04,0
20190820T02-04,2
20190820T01-04,1
20190820T00-04,21
20190819T23-04,21
20190819T22-04,30
20190819T21-04,180
20190819T20-04,181
20190819T19-04,182
20190819T18-04,181
20190819T17-04,181
20190819T16-04,184
20190819T15-04,180
20190819T14-04,183
20190819T13-04,170
20190819T12-04,175
20190819T11-04,30
20190819T10-04,22
20190819T09-04,0
20190819T08-04,1
20190819T07-04,0
20190819T06-04,1
20190819T05-04,0
20190819T04-04,1
20190819T03-04,0
20190819T02-04,1
20190819T01-04,0
20190819T00-04,1
20190818T23-04,0
20190818T22-04,0
20190818T21-04,1
20190818T20-04,3
20190818T19-04,141
20190818T18-04,148
20190818T17-04,148
20190818T16-04,149
20190818T15-04,148
20190818T14-04,147
20190818T13-04,3
20190818T12-04,0
20190818T11-04,1
20190818T10-04,0
20190818T09-04,1
20190818T08-04,0
20190818T07-04,1
20190818T06-04,0
20190818T05-04,1
20190818T04-04,0
20190818T03-04,1
20190818T02-04,0
20190818T01-04,1
20190818T00-04,0
20190817T23-04,1
20190817T22-04,0
20190817T21-04,1
20190817T20-04,5
20190817T19-04,146
20190817T18-04,149
20190817T17-04,149
20190817T16-04,149
20190817T15-04,148
20190817T14-04,144
20190817T13-04,3
20190817T12-04,0
20190817T11-04,1
20190817T10-04,0
20190817T09-04,1
20190817T08-04,0
20190817T07-04,1
20190817T06-04,0
20190817T05-04,1
20190817T04-04,0
20190817T03-04,1
20190817T02-04,0
20190817T01-04,1
20190817T00-04,0
20190816T23-04,1
20190816T22-04,0
20190816T21-04,3
20190816T20-04,19
20190816T19-04,31
20190816T18-04,181
20190816T17-04,180
20190816T16-04,182
20190816T15-04,173
20190816T14-04,3
20190816T13-04,1
20190816T12-04,0
20190816T11-04,0
20190816T10-04,1
20190816T09-04,0
20190816T08-04,1
20190816T07-04,0
20190816T06-04,1
20190816T05-04,0
20190816T04-04,1
20190816T03-04,0
20190816T02-04,1
20190816T01-04,6
20190816T00-04,101
20190815T23-04,102
20190815T22-04,103
20190815T21-04,98
20190815T20-04,26
20190815T19-04,29
20190815T18-04,178
20190815T17-04,179
20190815T16-04,171
20190815T15-04,165
20190815T14-04,5
20190815T13-04,1
20190815T12-04,0
20190815T11-04,1
20190815T10-04,0
20190815T09-04,1
20190815T08-04,0
20190815T07-04,1
20190815T06-04,0
20190815T05-04,1
20190815T04-04,0
20190815T03-04,1
20190815T02-04,0
20190815T01-04,1
20190815T00-04,4
20190814T23-04,105
20190814T22-04,105
20190814T21-04,3
20190814T20-04,21
20190814T19-04,30
20190814T18-04,179
20190814T17-04,181
20190814T16-04,182
20190814T15-04,171
20190814T14-04,4
20190814T13-04,0
20190814T12-04,1
20190814T11-04,0
20190814T10-04,1
20190814T09-04,0
20190814T08-04,1
20190814T07-04,0
20190814T06-04,1
20190814T05-04,0
20190814T04-04,1
20190814T03-04,0
20190814T02-04,1
20190814T01-04,0
20190814T00-04,20
20190813T23-04,20
20190813T22-04,21
20190813T21-04,27
20190813T20-04,168
20190813T19-04,171
20190813T18-04,170
20190813T17-04,171
20190813T16-04,169
20190813T15-04,171
20190813T14-04,171
20190813T13-04,172
20190813T12-04,167
20190813T11-04,3
20190813T10-04,1
20190813T09-04,1
20190813T08-04,1
20190813T07-04,0
20190813T06-04,1
20190813T05-04,0
20190813T04-04,1
20190813T03-04,0
20190813T02-04,1
20190813T01-04,0
20190813T00-04,20
20190812T23-04,21
20190812T22-04,20
20190812T21-04,27
20190812T20-04,167
20190812T19-04,169
20190812T18-04,169
20190812T17-04,169
20190812T16-04,169
20190812T15-04,169
20190812T14-04,169
20190812T13-04,163
20190812T12-04,1
20190812T11-04,1
20190812T10-04,0
20190812T09-04,1
20190812T08-04,0
20190812T07-04,1
20190812T06-04,0
20190812T05-04,1
20190812T04-04,0
20190812T03-04,1
20190812T02-04,0
20190812T01-04,1
20190812T00-04,1
20190811T23-04,0
20190811T22-04,0
20190811T21-04,18
20190811T20-04,168
20190811T19-04,169
20190811T18-04,169
20190811T17-04,169
20190811T16-04,169
20190811T15-04,168
20190811T14-04,169
20190811T13-04,163
20190811T12-04,19
20190811T11-04,22
20190811T10-04,21
20190811T09-04,21
20190811T08-04,1
20190811T07-04,1
20190811T06-04,0
20190811T05-04,1
20190811T04-04,0
20190811T03-04,1
20190811T02-04,0
20190811T01-04,1
20190811T00-04,0
20190810T23-04,1
20190810T22-04,0
20190810T21-04,10
20190810T20-04,168
20190810T19-04,168
20190810T18-04,169
20190810T17-04,169
20190810T16-04,169
20190810T15-04,168
20190810T14-04,169
20190810T13-04,161
20190810T12-04,23
20190810T11-04,20
20190810T10-04,22
20190810T09-04,19
20190810T08-04,2
20190810T07-04,0
20190810T06-04,1
20190810T05-04,0
20190810T04-04,1
20190810T03-04,0
20190810T02-04,1
20190810T01-04,1
20190810T00-04,21
20190809T23-04,21
20190809T22-04,32
20190809T21-04,165
20190809T20-04,169
20190809T19-04,169
20190809T18-04,169
20190809T17-04,170
20190809T16-04,160
20190809T15-04,2
20190809T14-04,0
20190809T13-04,1
20190809T12-04,0
20190809T11-04,1
20190809T10-04,0
20190809T09-04,1
20190809T08-04,0
20190809T07-04,1
20190809T06-04,0
20190809T05-04,1
20190809T04-04,0
20190809T03-04,1
20190809T02-04,0
20190809T01-04,6
20190809T00-04,29
20190808T23-04,169
20190808T22-04,168
20190808T21-04,168
20190808T20-04,170
20190808T19-04,168
20190808T18-04,169
20190808T17-04,169
20190808T16-04,165
20190808T15-04,3
20190808T14-04,0
20190808T13-04,1
20190808T12-04,0
20190808T11-04,1
20190808T10-04,0
20190808T09-04,1
20190808T08-04,0
20190808T07-04,1
20190808T06-04,0
20190808T05-04,2
20190808T04-04,20
20190808T03-04,21
20190808T02-04,21
20190808T01-04,27
20190808T00-04,166
20190807T23-04,170
20190807T22-04,169
20190807T21-04,168
20190807T20-04,168
20190807T19-04,170
20190807T18-04,169
20190807T17-04,169
20190807T16-04,136
20190807T15-04,0
20190807T14-04,1
20190807T13-04,0
20190807T12-04,1
20190807T11-04,0
20190807T10-04,1
20190807T09-04,0
20190807T08-04,1
20190807T07-04,2
20190807T06-04,21
20190807T05-04,20
20190807T04-04,21
20190807T03-04,20
20190807T02-04,21
20190807T01-04,28
20190807T00-04,180
20190806T23-04,181
20190806T22-04,181
20190806T21-04,182
20190806T20-04,182
20190806T19-04,182
20190806T18-04,182
20190806T17-04,182
20190806T16-04,160
20190806T15-04,1
20190806T14-04,0
20190806T13-04,0
20190806T12-04,1
20190806T11-04,0
20190806T10-04,0
20190806T09-04,1
20190806T08-04,1
20190806T07-04,4
20190806T06-04,21
20190806T05-04,20
20190806T04-04,21
20190806T03-04,20
20190806T02-04,21
20190806T01-04,29
20190806T00-04,180
20190805T23-04,182
20190805T22-04,181
20190805T21-04,181
20190805T20-04,181
20190805T19-04,182
20190805T18-04,181
20190805T17-04,170
20190805T16-04,159
20190805T15-04,160
20190805T14-04,159
20190805T13-04,159
20190805T12-04,159
20190805T11-04,168
20190805T10-04,169
20190805T09-04,160
20190805T08-04,23
20190805T07-04,22
20190805T06-04,21
20190805T05-04,21
20190805T04-04,21
20190805T03-04,21
20190805T02-04,22
20190805T01-04,20
20190805T00-04,2
20190804T23-04,19
20190804T22-04,182
20190804T21-04,180
20190804T20-04,181
20190804T19-04,180
20190804T18-04,181
20190804T17-04,182
20190804T16-04,182
20190804T15-04,181
20190804T14-04,180
20190804T13-04,176
20190804T12-04,23
20190804T11-04,22
20190804T10-04,21
20190804T09-04,22
20190804T08-04,20
20190804T07-04,1
20190804T06-04,0
20190804T05-04,1
20190804T04-04,0
20190804T03-04,1
20190804T02-04,0
20190804T01-04,1
20190804T00-04,0
20190803T23-04,10
20190803T22-04,181
20190803T21-04,182
20190803T20-04,181
20190803T19-04,181
20190803T18-04,181
20190803T17-04,181
20190803T16-04,181
20190803T15-04,181
20190803T14-04,181
20190803T13-04,178
20190803T12-04,24
20190803T11-04,22
20190803T10-04,21
20190803T09-04,22
20190803T08-04,20
20190803T07-04,1
20190803T06-04,1
20190803T05-04,0
20190803T04-04,1
20190803T03-04,0
20190803T02-04,1
20190803T01-04,8
20190803T00-04,171
20190802T23-04,171
20190802T22-04,172
20190802T21-04,171
20190802T20-04,171
20190802T19-04,171
20190802T18-04,170
20190802T17-04,171
20190802T16-04,172
20190802T15-04,170
20190802T14-04,171
20190802T13-04,172
20190802T12-04,172
20190802T11-04,172
20190802T10-04,170
20190802T09-04,166
20190802T08-04,24
20190802T07-04,20
20190802T06-04,22
20190802T05-04,20
20190802T04-04,21
20190802T03-04,21
20190802T02-04,20
20190802T01-04,30
20190802T00-04,165
20190801T23-04,166
20190801T22-04,166
20190801T21-04,166
20190801T20-04,166
20190801T19-04,165
20190801T18-04,165
20190801T17-04,166
20190801T16-04,166
20190801T15-04,166
20190801T14-04,166
20190801T13-04,166
20190801T12-04,166
20190801T11-04,166
20190801T10-04,167
20190801T09-04,158
20190801T08-04,22
20190801T07-04,22
20190801T06-04,21
20190801T05-04,22
20190801T04-04,20
20190801T03-04,22
20190801T02-04,21
20190801T01-04,26
20190801T00-04,169
20190731T23-04,170
20190731T22-04,171
20190731T21-04,170
20190731T20-04,171
20190731T19-04,170
20190731T18-04,171
20190731T17-04,171
20190731T16-04,171
20190731T15-04,171
20190731T14-04,172
20190731T13-04,171
20190731T12-04,171
20190731T11-04,171
20190731T10-04,171
20190731T09-04,164
20190731T08-04,28
20190731T07-04,119
20190731T06-04,24
20190731T05-04,21
20190731T04-04,22
20190731T03-04,20
20190731T02-04,22
20190731T01-04,25
20190731T00-04,166
20190730T23-04,171
20190730T22-04,171
20190730T21-04,171
20190730T20-04,171
20190730T19-04,174
20190730T18-04,171
20190730T17-04,171
20190730T16-04,170
20190730T15-04,170
20190730T14-04,171
20190730T13-04,172
20190730T12-04,172
20190730T11-04,171
20190730T10-04,170
20190730T09-04,171
20190730T08-04,24
20190730T07-04,21
20190730T06-04,22
20190730T05-04,21
20190730T04-04,22
20190730T03-04,21
20190730T02-04,22
20190730T01-04,25
20190730T00-04,165
20190729T23-04,169
20190729T22-04,168
20190729T21-04,170
20190729T20-04,168
20190729T19-04,169
20190729T18-04,168
20190729T17-04,171
20190729T16-04,168
20190729T15-04,169
20190729T14-04,170
20190729T13-04,169
20190729T12-04,169
20190729T11-04,169
20190729T10-04,169
20190729T09-04,163
20190729T08-04,24
20190729T07-04,22
20190729T06-04,21
20190729T05-04,21
20190729T04-04,20
20190729T03-04,21
20190729T02-04,20
20190729T01-04,22
20190729T00-04,1
20190728T23-04,2
20190728T22-04,0
20190728T21-04,7
20190728T20-04,167
20190728T19-04,168
20190728T18-04,170
20190728T17-04,168
20190728T16-04,171
20190728T15-04,168
20190728T14-04,170
20190728T13-04,163
20190728T12-04,24
20190728T11-04,22
20190728T10-04,21
20190728T09-04,22
20190728T08-04,1
20190728T07-04,1
20190728T06-04,0
20190728T05-04,1
20190728T04-04,0
20190728T03-04,1
20190728T02-04,0
20190728T01-04,1
20190728T00-04,0
20190727T23-04,1
20190727T22-04,0
20190727T21-04,7
20190727T20-04,168
20190727T19-04,170
20190727T18-04,168
20190727T17-04,169
20190727T16-04,169
20190727T15-04,169
20190727T14-04,170
20190727T13-04,165
20190727T12-04,24
20190727T11-04,20
20190727T10-04,20
20190727T09-04,20
20190727T08-04,2
20190727T07-04,0
20190727T06-04,1
20190727T05-04,0
20190727T04-04,1
20190727T03-04,0
20190727T02-04,1
20190727T01-04,9
20190727T00-04,168
20190726T23-04,168
20190726T22-04,169
20190726T21-04,169
20190726T20-04,168
20190726T19-04,169
20190726T18-04,169
20190726T17-04,170
20190726T16-04,170
20190726T15-04,168
20190726T14-04,170
20190726T13-04,169
20190726T12-04,169
20190726T11-04,170
20190726T10-04,168
20190726T09-04,166
20190726T08-04,25
20190726T07-04,23
20190726T06-04,21
20190726T05-04,22
20190726T04-04,21
20190726T03-04,22
20190726T02-04,20
20190726T01-04,21
20190726T00-04,20
20190725T23-04,22
20190725T22-04,25
20190725T21-04,169
20190725T20-04,168
20190725T19-04,169
20190725T18-04,169
20190725T17-04,170
20190725T16-04,168
20190725T15-04,174
20190725T14-04,165
20190725T13-04,21
20190725T12-04,0
20190725T11-04,1
20190725T10-04,0
20190725T09-04,1
20190725T08-04,0
20190725T07-04,1
20190725T06-04,1
20190725T05-04,0
20190725T04-04,1
20190725T03-04,0
20190725T02-04,1
20190725T01-04,1
20190725T00-04,20
20190724T23-04,21
20190724T22-04,27
20190724T21-04,169
20190724T20-04,171
20190724T19-04,171
20190724T18-04,170
20190724T17-04,171
20190724T16-04,174
20190724T15-04,172
20190724T14-04,167
20190724T13-04,25
20190724T12-04,1
20190724T11-04,0
20190724T10-04,1
20190724T09-04,0
20190724T08-04,1
20190724T07-04,0
20190724T06-04,0
20190724T05-04,1
20190724T04-04,0
20190724T03-04,0
20190724T02-04,0
20190724T01-04,0
20190724T00-04,16
20190723T23-04,20
20190723T22-04,27
20190723T21-04,169
20190723T20-04,172
20190723T19-04,170
20190723T18-04,171
20190723T17-04,171
20190723T16-04,172
20190723T15-04,160
20190723T14-04,153
20190723T13-04,23
20190723T12-04,1
20190723T11-04,1
20190723T10-04,0
20190723T09-04,0
20190723T08-04,1
20190723T07-04,1
20190723T06-04,0
20190723T05-04,1
20190723T04-04,0
20190723T03-04,1
20190723T02-04,1
20190723T01-04,1
20190723T00-04,91
20190722T23-04,95
20190722T22-04,94
20190722T21-04,97
20190722T20-04,143
20190722T19-04,143
20190722T18-04,143
20190722T17-04,144
20190722T16-04,143
20190722T15-04,144
20190722T14-04,143
20190722T13-04,143
20190722T12-04,97
20190722T11-04,95
20190722T10-04,94
20190722T09-04,91
20190722T08-04,4
20190722T07-04,1
20190722T06-04,0
20190722T05-04,1
20190722T04-04,0
20190722T03-04,1
20190722T02-04,0
20190722T01-04,1
20190722T00-04,0
20190721T23-04,6
20190721T22-04,169
20190721T21-04,169
20190721T20-04,172
20190721T19-04,170
20190721T18-04,171
20190721T17-04,171
20190721T16-04,171
20190721T15-04,171
20190721T14-04,171
20190721T13-04,72
20190721T12-04,22
20190721T11-04,22
20190721T10-04,21
20190721T09-04,21
20190721T08-04,20
20190721T07-04,1
20190721T06-04,0
20190721T05-04,1
20190721T04-04,0
20190721T03-04,1
20190721T02-04,0
20190721T01-04,1
20190721T00-04,0
20190720T23-04,5
20190720T22-04,170
20190720T21-04,171
20190720T20-04,163
20190720T19-04,20
20190720T18-04,120
20190720T17-04,133
20190720T16-04,182
20190720T15-04,180
20190720T14-04,182
20190720T13-04,175
20190720T12-04,23
20190720T11-04,22
20190720T10-04,20
20190720T09-04,21
20190720T08-04,21
20190720T07-04,2
20190720T06-04,0
20190720T05-04,0
20190720T04-04,1
20190720T03-04,0
20190720T02-04,1
20190720T01-04,5
20190720T00-04,140
20190719T23-04,144
20190719T22-04,144
20190719T21-04,181
20190719T20-04,181
20190719T19-04,180
20190719T18-04,181
20190719T17-04,182
20190719T16-04,180
20190719T15-04,181
20190719T14-04,180
20190719T13-04,153
20190719T12-04,144
20190719T11-04,143
20190719T10-04,144
20190719T09-04,135
20190719T08-04,29
20190719T07-04,24
20190719T06-04,20
20190719T05-04,21
20190719T04-04,21
20190719T03-04,21
20190719T02-04,2
20190719T01-04,4
20190719T00-04,141
20190718T23-04,142
20190718T22-04,144
20190718T21-04,172
20190718T20-04,170
20190718T19-04,171
20190718T18-04,172
20190718T17-04,171
20190718T16-04,170
20190718T15-04,172
20190718T14-04,169
20190718T13-04,143
20190718T12-04,144
20190718T11-04,143
20190718T10-04,143
20190718T09-04,142
20190718T08-04,29
20190718T07-04,22
20190718T06-04,23
20190718T05-04,20
20190718T04-04,20
20190718T03-04,20
20190718T02-04,2
20190718T01-04,7
20190718T00-04,141
20190717T23-04,141
20190717T22-04,143
20190717T21-04,143
20190717T20-04,144
20190717T19-04,144
20190717T18-04,144
20190717T17-04,142
20190717T16-04,144
20190717T15-04,145
20190717T14-04,142
20190717T13-04,144
20190717T12-04,144
20190717T11-04,143
20190717T10-04,144
20190717T09-04,138
20190717T08-04,4
20190717T07-04,1
20190717T06-04,0
20190717T05-04,0
20190717T04-04,0
20190717T03-04,1
20190717T02-04,0
20190717T01-04,1
20190717T00-04,11
20190716T23-04,143
20190716T22-04,143
20190716T21-04,143
20190716T20-04,143
20190716T19-04,143
20190716T18-04,142
20190716T17-04,143
20190716T16-04,143
20190716T15-04,142
20190716T14-04,142
20190716T13-04,144
20190716T12-04,144
20190716T11-04,143
20190716T10-04,144
20190716T09-04,143
20190716T08-04,141
20190716T07-04,4
20190716T06-04,3
20190716T05-04,0
20190716T04-04,1
20190716T03-04,0
20190716T02-04,1
20190716T01-04,7
20190716T00-04,138
20190715T23-04,139
20190715T22-04,138
20190715T21-04,140
20190715T20-04,138
20190715T19-04,138
20190715T18-04,139
20190715T17-04,138
20190715T16-04,139
20190715T15-04,138
20190715T14-04,138
20190715T13-04,137
20190715T12-04,72
20190715T11-04,76
20190715T10-04,76
20190715T09-04,80
20190715T08-04,4
20190715T07-04,0
20190715T06-04,1
20190715T05-04,0
20190715T04-04,1
20190715T03-04,0
20190715T02-04,1
20190715T01-04,4
20190715T00-04,136
20190714T23-04,139
20190714T22-04,138
20190714T21-04,139
20190714T20-04,138
20190714T19-04,139
20190714T18-04,138
20190714T17-04,138
20190714T16-04,140
20190714T15-04,138
20190714T14-04,139
20190714T13-04,136
20190714T12-04,77
20190714T11-04,77
20190714T10-04,77
20190714T09-04,76
20190714T08-04,2
20190714T07-04,0
20190714T06-04,1
20190714T05-04,0
20190714T04-04,1
20190714T03-04,0
20190714T02-04,1
20190714T01-04,1
20190714T00-04,133
20190713T23-04,138
20190713T22-04,138
20190713T21-04,138
20190713T20-04,138
20190713T19-04,138
20190713T18-04,139
20190713T17-04,138
20190713T16-04,138
20190713T15-04,138
20190713T14-04,138
20190713T13-04,139
20190713T12-04,78
20190713T11-04,77
20190713T10-04,77
20190713T09-04,76
20190713T08-04,2
20190713T07-04,1
20190713T06-04,0
20190713T05-04,1
20190713T04-04,0
20190713T03-04,1
20190713T02-04,1
20190713T01-04,5
20190713T00-04,139
20190712T23-04,143
20190712T22-04,143
20190712T21-04,144
20190712T20-04,143
20190712T19-04,143
20190712T18-04,143
20190712T17-04,143
20190712T16-04,142
20190712T15-04,144
20190712T14-04,144
20190712T13-04,144
20190712T12-04,142
20190712T11-04,144
20190712T10-04,142
20190712T09-04,137
20190712T08-04,2
20190712T07-04,1
20190712T06-04,0
20190712T05-04,1
20190712T04-04,0
20190712T03-04,1
20190712T02-04,0
20190712T01-04,7
20190712T00-04,167
20190711T23-04,168
20190711T22-04,170
20190711T21-04,168
20190711T20-04,169
20190711T19-04,167
20190711T18-04,169
20190711T17-04,167
20190711T16-04,168
20190711T15-04,169
20190711T14-04,169
20190711T13-04,163
20190711T12-04,22
20190711T11-04,21
20190711T10-04,20
20190711T09-04,21
20190711T08-04,21
20190711T07-04,23
20190711T06-04,21
20190711T05-04,21
20190711T04-04,0
20190711T03-04,1
20190711T02-04,1
20190711T01-04,8
20190711T00-04,151
20190710T23-04,152
20190710T22-04,151
20190710T21-04,152
20190710T20-04,151
20190710T19-04,152
20190710T18-04,150
20190710T17-04,152
20190710T16-04,152
20190710T15-04,151
20190710T14-04,152
20190710T13-04,149
20190710T12-04,90
20190710T11-04,90
20190710T10-04,91
20190710T09-04,89
20190710T08-04,3
20190710T07-04,0
20190710T06-04,1
20190710T05-04,0
20190710T04-04,1
20190710T03-04,0
20190710T02-04,1
20190710T01-04,0
20190710T00-04,5
20190709T23-04,143
20190709T22-04,143
20190709T21-04,144
20190709T20-04,143
20190709T19-04,144
20190709T18-04,142
20190709T17-04,143
20190709T16-04,144
20190709T15-04,144
20190709T14-04,143
20190709T13-04,144
20190709T12-04,139
20190709T11-04,1
20190709T10-04,1
20190709T09-04,0
20190709T08-04,1
20190709T07-04,0
20190709T06-04,1
20190709T05-04,0
20190709T04-04,1
20190709T03-04,0
20190709T02-04,1
20190709T01-04,9
20190709T00-04,170
20190708T23-04,171
20190708T22-04,170
20190708T21-04,171
20190708T20-04,170
20190708T19-04,171
20190708T18-04,170
20190708T17-04,171
20190708T16-04,170
20190708T15-04,170
20190708T14-04,171
20190708T13-04,171
20190708T12-04,171
20190708T11-04,172
20190708T10-04,170
20190708T09-04,152
20190708T08-04,53
20190708T07-04,52
20190708T06-04,51
20190708T05-04,52
20190708T04-04,51
20190708T03-04,51
20190708T02-04,52
20190708T01-04,59
20190708T00-04,170
20190707T23-04,171
20190707T22-04,169
20190707T21-04,171
20190707T20-04,170
20190707T19-04,171
20190707T18-04,171
20190707T17-04,170
20190707T16-04,171
20190707T15-04,171
20190707T14-04,171
20190707T13-04,171
20190707T12-04,172
20190707T11-04,170
20190707T10-04,171
20190707T09-04,152
20190707T08-04,54
20190707T07-04,51
20190707T06-04,52
20190707T05-04,51
20190707T04-04,51
20190707T03-04,52
20190707T02-04,52
20190707T01-04,57
20190707T00-04,171
20190706T23-04,172
20190706T22-04,170
20190706T21-04,171
20190706T20-04,171
20190706T19-04,171
20190706T18-04,172
20190706T17-04,171
20190706T16-04,171
20190706T15-04,171
20190706T14-04,171
20190706T13-04,171
20190706T12-04,170
20190706T11-04,172
20190706T10-04,170
20190706T09-04,154
20190706T08-04,48
20190706T07-04,46
20190706T06-04,23
20190706T05-04,23
20190706T04-04,22
20190706T03-04,22
20190706T02-04,20
20190706T01-04,31
20190706T00-04,171
20190705T23-04,171
20190705T22-04,171
20190705T21-04,171
20190705T20-04,170
20190705T19-04,171
20190705T18-04,170
20190705T17-04,171
20190705T16-04,158
20190705T15-04,158
20190705T14-04,159
20190705T13-04,160
20190705T12-04,160
20190705T11-04,157
20190705T10-04,160
20190705T09-04,151
20190705T08-04,23
20190705T07-04,22
20190705T06-04,22
20190705T05-04,21
20190705T04-04,21
20190705T03-04,21
20190705T02-04,21
20190705T01-04,30
20190705T00-04,170
20190704T23-04,171
20190704T22-04,172
20190704T21-04,171
20190704T20-04,170
20190704T19-04,171
20190704T18-04,170
20190704T17-04,171
20190704T16-04,170
20190704T15-04,170
20190704T14-04,171
20190704T13-04,171
20190704T12-04,170
20190704T11-04,171
20190704T10-04,172
20190704T09-04,150
20190704T08-04,22
20190704T07-04,20
20190704T06-04,22
20190704T05-04,20
20190704T04-04,22
20190704T03-04,20
20190704T02-04,22
20190704T01-04,21
20190704T00-04,27
20190703T23-04,162
20190703T22-04,162
20190703T21-04,163
20190703T20-04,162
20190703T19-04,162
20190703T18-04,162
20190703T17-04,162
20190703T16-04,163
20190703T15-04,162
20190703T14-04,162
20190703T13-04,163
20190703T12-04,161
20190703T11-04,162
20190703T10-04,164
20190703T09-04,163
20190703T08-04,160
20190703T07-04,26
20190703T06-04,21
20190703T05-04,22
20190703T04-04,21
20190703T03-04,21
20190703T02-04,21
20190703T01-04,21
20190703T00-04,24
20190702T23-04,104
20190702T22-04,170
20190702T21-04,171
20190702T20-04,171
20190702T19-04,171
20190702T18-04,171
20190702T17-04,171
20190702T16-04,171
20190702T15-04,171
20190702T14-04,171
20190702T13-04,149
20190702T12-04,71
20190702T11-04,72
20190702T10-04,71
20190702T09-04,73
20190702T08-04,68
20190702T07-04,2
20190702T06-04,0
20190702T05-04,1
20190702T04-04,0
20190702T03-04,1
20190702T02-04,0
20190702T01-04,10
20190702T00-04,169
20190701T23-04,170
20190701T22-04,170
20190701T21-04,171
20190701T20-04,170
20190701T19-04,171
20190701T18-04,171
20190701T17-04,171
20190701T16-04,170
20190701T15-04,171
20190701T14-04,171
20190701T13-04,170
20190701T12-04,171
20190701T11-04,171
20190701T10-04,170
20190701T09-04,167
20190701T08-04,26
20190701T07-04,22
20190701T06-04,21
20190701T05-04,20
20190701T04-04,21
20190701T03-04,20
20190701T02-04,21
20190701T01-04,19
20190701T00-04,2
20190630T23-04,7
20190630T22-04,142
20190630T21-04,142
20190630T20-04,143
20190630T19-04,143
20190630T18-04,142
20190630T17-04,142
20190630T16-04,143
20190630T15-04,143
20190630T14-04,144
20190630T13-04,143
20190630T12-04,139
20190630T11-04,4
20190630T10-04,1
20190630T09-04,2
20190630T08-04,1
20190630T07-04,2
20190630T06-04,1
20190630T05-04,2
20190630T04-04,1
20190630T03-04,2
20190630T02-04,1
20190630T01-04,2
20190630T00-04,1
20190629T23-04,7
20190629T22-04,143
20190629T21-04,143
20190629T20-04,144
20190629T19-04,142
20190629T18-04,144
20190629T17-04,143
20190629T16-04,144
20190629T15-04,141
20190629T14-04,129
20190629T13-04,143
20190629T12-04,140
20190629T11-04,2
20190629T10-04,0
20190629T09-04,1
20190629T08-04,0
20190629T07-04,1
20190629T06-04,0
20190629T05-04,1
20190629T04-04,0
20190629T03-04,1
20190629T02-04,0
20190629T01-04,1
20190629T00-04,27
20190628T23-04,171
20190628T22-04,170
20190628T21-04,172
20190628T20-04,171
20190628T19-04,171
20190628T18-04,169
20190628T17-04,171
20190628T16-04,171
20190628T15-04,171
20190628T14-04,172
20190628T13-04,171
20190628T12-04,169
20190628T11-04,99
20190628T10-04,98
20190628T09-04,95
20190628T08-04,21
20190628T07-04,21
20190628T06-04,22
20190628T05-04,20
20190628T04-04,20
20190628T03-04,20
20190628T02-04,20
20190628T01-04,28
20190628T00-04,171
20190627T23-04,171
20190627T22-04,171
20190627T21-04,170
20190627T20-04,171
20190627T19-04,171
20190627T18-04,170
20190627T17-04,172
20190627T16-04,170
20190627T15-04,170
20190627T14-04,169
20190627T13-04,171
20190627T12-04,171
20190627T11-04,171
20190627T10-04,171
20190627T09-04,171
20190627T08-04,171
20190627T07-04,171
20190627T06-04,171
20190627T05-04,172
20190627T04-04,170
20190627T03-04,171
