,hydro
20190807T06-07,914
20190807T05-07,713
20190807T04-07,544
20190807T03-07,570
20190807T02-07,544
20190807T01-07,530
20190807T00-07,710
20190806T23-07,878
20190806T22-07,663
20190806T21-07,1036
20190806T20-07,1235
20190806T19-07,1373
20190806T18-07,1294
20190806T17-07,1443
20190806T16-07,1441
20190806T15-07,1443
20190806T14-07,1456
20190806T13-07,1370
20190806T12-07,1283
20190806T11-07,1334
20190806T10-07,1182
20190806T09-07,1253
20190806T08-07,1235
20190806T07-07,1153
20190806T06-07,986
20190806T05-07,505
20190806T04-07,360
20190806T03-07,386
20190806T02-07,488
20190806T01-07,588
20190806T00-07,567
20190805T23-07,778
20190805T22-07,1031
20190805T21-07,1149
20190805T20-07,1333
20190805T19-07,1242
20190805T18-07,1401
20190805T17-07,1358
20190805T16-07,1385
20190805T15-07,1221
20190805T14-07,1204
20190805T13-07,1151
20190805T12-07,1041
20190805T11-07,1058
20190805T10-07,1046
20190805T09-07,1092
20190805T08-07,1086
20190805T07-07,824
20190805T06-07,410
20190805T05-07,292
20190805T04-07,291
20190805T03-07,297
20190805T02-07,360
20190805T01-07,397
20190805T00-07,584
20190804T23-07,918
20190804T22-07,1013
20190804T21-07,1142
20190804T20-07,1393
20190804T19-07,1399
20190804T18-07,1426
20190804T17-07,1326
20190804T16-07,1383
20190804T15-07,1253
20190804T14-07,923
20190804T13-07,610
20190804T12-07,546
20190804T11-07,599
20190804T10-07,515
20190804T09-07,610
20190804T08-07,743
20190804T07-07,712
20190804T06-07,550
20190804T05-07,506
20190804T04-07,525
20190804T03-07,489
20190804T02-07,696
20190804T01-07,639
20190804T00-07,951
20190803T23-07,972
20190803T22-07,1058
20190803T21-07,1026
20190803T20-07,976
20190803T19-07,1073
20190803T18-07,1255
20190803T17-07,1434
20190803T16-07,1450
20190803T15-07,1375
20190803T14-07,1338
20190803T13-07,1320
20190803T12-07,1299
20190803T11-07,1044
20190803T10-07,860
20190803T09-07,708
20190803T08-07,652
20190803T07-07,788
20190803T06-07,688
20190803T05-07,623
20190803T04-07,673
20190803T03-07,787
20190803T02-07,862
20190803T01-07,914
20190803T00-07,1041
20190802T23-07,925
20190802T22-07,1289
20190802T21-07,1132
20190802T20-07,1146
20190802T19-07,871
20190802T18-07,808
20190802T17-07,967
20190802T16-07,1085
20190802T15-07,1118
20190802T14-07,1178
20190802T13-07,1122
20190802T12-07,1097
20190802T11-07,1137
20190802T10-07,1225
20190802T09-07,1227
20190802T08-07,1271
20190802T07-07,1176
20190802T06-07,997
20190802T05-07,929
20190802T04-07,859
20190802T03-07,853
20190802T02-07,847
20190802T01-07,950
20190802T00-07,973
20190801T23-07,1177
20190801T22-07,1377
20190801T21-07,1370
20190801T20-07,1441
20190801T19-07,1472
20190801T18-07,1484
20190801T17-07,1528
20190801T16-07,1488
20190801T15-07,1400
20190801T14-07,1491
20190801T13-07,1450
20190801T12-07,1446
20190801T11-07,1473
20190801T10-07,1303
20190801T09-07,1344
20190801T08-07,1378
20190801T07-07,1286
20190801T06-07,1250
20190801T05-07,994
20190801T04-07,591
20190801T03-07,463
20190801T02-07,531
20190801T01-07,750
20190801T00-07,1124
20190731T23-07,1303
20190731T22-07,1391
20190731T21-07,1374
20190731T20-07,1479
20190731T19-07,1330
20190731T18-07,1445
20190731T17-07,1461
20190731T16-07,1446
20190731T15-07,1396
20190731T14-07,1378
20190731T13-07,1316
20190731T12-07,1401
20190731T11-07,1453
20190731T10-07,1376
20190731T09-07,1330
20190731T08-07,1515
20190731T07-07,1532
20190731T06-07,1311
20190731T05-07,1043
20190731T04-07,927
20190731T03-07,862
20190731T02-07,738
20190731T01-07,996
20190731T00-07,1164
20190730T23-07,1164
20190730T22-07,1257
20190730T21-07,1211
20190730T20-07,1185
20190730T19-07,1205
20190730T18-07,1421
20190730T17-07,1432
20190730T16-07,1364
20190730T15-07,1307
20190730T14-07,1354
20190730T13-07,1239
20190730T12-07,1203
20190730T11-07,1217
20190730T10-07,1071
20190730T09-07,1233
20190730T08-07,1297
20190730T07-07,1271
20190730T06-07,992
20190730T05-07,638
20190730T04-07,422
20190730T03-07,527
20190730T02-07,676
20190730T01-07,824
20190730T00-07,704
20190729T23-07,442
20190729T22-07,421
20190729T21-07,463
20190729T20-07,429
20190729T19-07,723
20190729T18-07,1022
20190729T17-07,1178
20190729T16-07,1078
20190729T15-07,840
20190729T14-07,973
20190729T13-07,1067
20190729T12-07,1003
20190729T11-07,1128
20190729T10-07,1076
20190729T09-07,1186
20190729T08-07,1079
20190729T07-07,961
20190729T06-07,620
20190729T05-07,435
20190729T04-07,293
20190729T03-07,294
20190729T02-07,328
20190729T01-07,673
20190729T00-07,881
20190728T23-07,861
20190728T22-07,866
20190728T21-07,887
20190728T20-07,908
20190728T19-07,942
20190728T18-07,1097
20190728T17-07,1284
20190728T16-07,1135
20190728T15-07,1296
20190728T14-07,1191
20190728T13-07,1091
20190728T12-07,1063
20190728T11-07,736
20190728T10-07,533
20190728T09-07,359
20190728T08-07,324
20190728T07-07,423
20190728T06-07,308
20190728T05-07,314
20190728T04-07,433
20190728T03-07,517
20190728T02-07,574
20190728T01-07,671
20190728T00-07,1191
20190727T23-07,1131
20190727T22-07,1082
20190727T21-07,979
20190727T20-07,648
20190727T19-07,656
20190727T18-07,797
20190727T17-07,565
20190727T16-07,670
20190727T15-07,677
20190727T14-07,540
20190727T13-07,556
20190727T12-07,409
20190727T11-07,551
20190727T10-07,540
20190727T09-07,719
20190727T08-07,951
20190727T07-07,1087
20190727T06-07,825
20190727T05-07,584
20190727T04-07,493
20190727T03-07,509
20190727T02-07,510
20190727T01-07,680
20190727T00-07,681
20190726T23-07,542
20190726T22-07,667
20190726T21-07,683
20190726T20-07,729
20190726T19-07,788
20190726T18-07,708
20190726T17-07,1058
20190726T16-07,1288
20190726T15-07,1437
20190726T14-07,1465
20190726T13-07,1450
20190726T12-07,1265
20190726T11-07,1205
20190726T10-07,777
20190726T09-07,823
20190726T08-07,784
20190726T07-07,816
20190726T06-07,882
20190726T05-07,680
20190726T04-07,818
20190726T03-07,809
20190726T02-07,873
20190726T01-07,929
20190726T00-07,861
20190725T23-07,1172
20190725T22-07,1304
20190725T21-07,1302
20190725T20-07,1347
20190725T19-07,1313
20190725T18-07,1386
20190725T17-07,1172
20190725T16-07,1336
20190725T15-07,1191
20190725T14-07,1157
20190725T13-07,1076
20190725T12-07,1104
20190725T11-07,1021
20190725T10-07,967
20190725T09-07,984
20190725T08-07,671
20190725T07-07,716
20190725T06-07,642
20190725T05-07,618
20190725T04-07,665
20190725T03-07,680
20190725T02-07,1045
20190725T01-07,1030
20190725T00-07,1259
20190724T23-07,1220
20190724T22-07,1241
20190724T21-07,1231
20190724T20-07,1224
20190724T19-07,1330
20190724T18-07,1343
20190724T17-07,1368
20190724T16-07,1260
20190724T15-07,1299
20190724T14-07,1154
20190724T13-07,911
20190724T12-07,688
20190724T11-07,622
20190724T10-07,364
20190724T09-07,584
20190724T08-07,860
20190724T07-07,1036
20190724T06-07,904
20190724T05-07,660
20190724T04-07,671
20190724T03-07,710
20190724T02-07,740
20190724T01-07,903
20190724T00-07,866
20190723T23-07,763
20190723T22-07,895
20190723T21-07,936
20190723T20-07,1022
20190723T19-07,853
20190723T18-07,944
20190723T17-07,920
20190723T16-07,916
20190723T15-07,1013
20190723T14-07,1253
20190723T13-07,1154
20190723T12-07,1094
20190723T11-07,1020
20190723T10-07,1045
20190723T09-07,1034
20190723T08-07,993
20190723T07-07,868
20190723T06-07,736
20190723T05-07,389
20190723T04-07,299
20190723T03-07,309
20190723T02-07,321
20190723T01-07,357
20190723T00-07,526
20190722T23-07,635
20190722T22-07,1090
20190722T21-07,1182
20190722T20-07,1182
20190722T19-07,1102
20190722T18-07,1019
20190722T17-07,1035
20190722T16-07,1100
20190722T15-07,1345
20190722T14-07,1372
20190722T13-07,1326
20190722T12-07,1204
20190722T11-07,990
20190722T10-07,937
20190722T09-07,857
20190722T08-07,977
20190722T07-07,843
20190722T06-07,447
20190722T05-07,293
20190722T04-07,285
20190722T03-07,282
20190722T02-07,239
20190722T01-07,296
20190722T00-07,503
20190721T23-07,711
20190721T22-07,1301
20190721T21-07,1448
20190721T20-07,1442
20190721T19-07,1341
20190721T18-07,1319
20190721T17-07,1026
20190721T16-07,1040
20190721T15-07,925
20190721T14-07,572
20190721T13-07,432
20190721T12-07,327
20190721T11-07,370
20190721T10-07,329
20190721T09-07,361
20190721T08-07,588
20190721T07-07,657
20190721T06-07,587
20190721T05-07,618
20190721T04-07,534
20190721T03-07,388
20190721T02-07,314
20190721T01-07,353
20190721T00-07,590
20190720T23-07,774
20190720T22-07,1022
20190720T21-07,1116
20190720T20-07,1223
20190720T19-07,1210
20190720T18-07,1258
20190720T17-07,1262
20190720T16-07,1073
20190720T15-07,776
20190720T14-07,659
20190720T13-07,554
20190720T12-07,698
20190720T11-07,792
20190720T10-07,1096
20190720T09-07,1142
20190720T08-07,1415
20190720T07-07,1449
20190720T06-07,1157
20190720T05-07,975
20190720T04-07,754
20190720T03-07,727
20190720T02-07,657
20190720T01-07,849
20190720T00-07,695
20190719T23-07,938
20190719T22-07,1119
20190719T21-07,961
20190719T20-07,962
20190719T19-07,967
20190719T18-07,1113
20190719T17-07,1035
20190719T16-07,1121
20190719T15-07,1146
20190719T14-07,1098
20190719T13-07,1124
20190719T12-07,1050
20190719T11-07,987
20190719T10-07,870
20190719T09-07,899
20190719T08-07,1193
20190719T07-07,1117
20190719T06-07,1049
20190719T05-07,979
20190719T04-07,898
20190719T03-07,664
20190719T02-07,567
20190719T01-07,670
20190719T00-07,1016
20190718T23-07,993
20190718T22-07,1178
20190718T21-07,1066
20190718T20-07,1045
20190718T19-07,1017
20190718T18-07,1072
20190718T17-07,867
20190718T16-07,897
20190718T15-07,1127
20190718T14-07,1206
20190718T13-07,1044
20190718T12-07,822
20190718T11-07,584
20190718T10-07,485
20190718T09-07,692
20190718T08-07,1197
20190718T07-07,1280
20190718T06-07,925
20190718T05-07,864
20190718T04-07,796
20190718T03-07,694
20190718T02-07,861
20190718T01-07,793
20190718T00-07,1025
20190717T23-07,1220
20190717T22-07,1070
20190717T21-07,992
20190717T20-07,1083
20190717T19-07,1165
20190717T18-07,1039
20190717T17-07,1087
20190717T16-07,967
20190717T15-07,770
20190717T14-07,782
20190717T13-07,914
20190717T12-07,731
20190717T11-07,548
20190717T10-07,700
20190717T09-07,991
20190717T08-07,1188
20190717T07-07,1258
20190717T06-07,997
20190717T05-07,900
20190717T04-07,1020
20190717T03-07,1083
20190717T02-07,782
20190717T01-07,773
20190717T00-07,558
20190716T23-07,919
20190716T22-07,1111
20190716T21-07,1082
20190716T20-07,1014
20190716T19-07,650
20190716T18-07,931
20190716T17-07,958
20190716T16-07,1160
20190716T15-07,1284
20190716T14-07,1283
20190716T13-07,1206
20190716T12-07,765
20190716T11-07,550
20190716T10-07,600
20190716T09-07,760
20190716T08-07,1080
20190716T07-07,1164
20190716T06-07,835
20190716T05-07,674
20190716T04-07,521
20190716T03-07,328
20190716T02-07,283
20190716T01-07,446
20190716T00-07,528
20190715T23-07,687
20190715T22-07,833
20190715T21-07,425
20190715T20-07,434
20190715T19-07,752
20190715T18-07,991
20190715T17-07,1222
20190715T16-07,1279
20190715T15-07,1409
20190715T14-07,1248
20190715T13-07,1118
20190715T12-07,850
20190715T11-07,655
20190715T10-07,592
20190715T09-07,670
20190715T08-07,879
20190715T07-07,784
20190715T06-07,667
20190715T05-07,384
20190715T04-07,373
20190715T03-07,440
20190715T02-07,535
20190715T01-07,627
20190715T00-07,693
20190714T23-07,733
20190714T22-07,993
20190714T21-07,982
20190714T20-07,1219
20190714T19-07,1293
20190714T18-07,1349
20190714T17-07,1214
20190714T16-07,1033
20190714T15-07,1013
20190714T14-07,744
20190714T13-07,640
20190714T12-07,510
20190714T11-07,419
20190714T10-07,475
20190714T09-07,490
20190714T08-07,849
20190714T07-07,787
20190714T06-07,622
20190714T05-07,820
20190714T04-07,848
20190714T03-07,797
20190714T02-07,840
20190714T01-07,698
20190714T00-07,666
20190713T23-07,613
20190713T22-07,828
20190713T21-07,1050
20190713T20-07,1158
20190713T19-07,1123
20190713T18-07,1167
20190713T17-07,1067
20190713T16-07,916
20190713T15-07,1056
20190713T14-07,1138
20190713T13-07,1046
20190713T12-07,1013
20190713T11-07,694
20190713T10-07,588
20190713T09-07,453
20190713T08-07,910
20190713T07-07,1099
20190713T06-07,1184
20190713T05-07,1332
20190713T04-07,1141
20190713T03-07,819
20190713T02-07,889
20190713T01-07,867
20190713T00-07,886
20190712T23-07,853
20190712T22-07,1069
20190712T21-07,1155
20190712T20-07,1375
20190712T19-07,1298
20190712T18-07,1301
20190712T17-07,1207
20190712T16-07,1100
20190712T15-07,1162
20190712T14-07,1083
20190712T13-07,935
20190712T12-07,808
20190712T11-07,673
20190712T10-07,965
20190712T09-07,1187
20190712T08-07,1171
20190712T07-07,1173
20190712T06-07,690
20190712T05-07,439
20190712T04-07,433
20190712T03-07,435
20190712T02-07,561
20190712T01-07,725
20190712T00-07,755
20190711T23-07,737
20190711T22-07,1167
20190711T21-07,1174
20190711T20-07,1166
20190711T19-07,949
20190711T18-07,830
20190711T17-07,792
20190711T16-07,851
20190711T15-07,979
20190711T14-07,1033
20190711T13-07,1140
20190711T12-07,847
20190711T11-07,588
20190711T10-07,507
20190711T09-07,555
20190711T08-07,953
20190711T07-07,882
20190711T06-07,745
20190711T05-07,554
20190711T04-07,496
20190711T03-07,631
20190711T02-07,852
20190711T01-07,1007
20190711T00-07,901
20190710T23-07,978
20190710T22-07,1010
20190710T21-07,834
20190710T20-07,809
20190710T19-07,778
20190710T18-07,756
20190710T17-07,620
20190710T16-07,635
20190710T15-07,737
20190710T14-07,859
20190710T13-07,1033
20190710T12-07,1042
20190710T11-07,904
20190710T10-07,747
20190710T09-07,953
20190710T08-07,938
20190710T07-07,997
20190710T06-07,664
20190710T05-07,437
20190710T04-07,453
20190710T03-07,436
20190710T02-07,429
20190710T01-07,672
20190710T00-07,436
20190709T23-07,707
20190709T22-07,944
20190709T21-07,1043
20190709T20-07,968
20190709T19-07,870
20190709T18-07,765
20190709T17-07,680
20190709T16-07,709
20190709T15-07,745
20190709T14-07,764
20190709T13-07,836
20190709T12-07,746
20190709T11-07,802
20190709T10-07,1016
20190709T09-07,944
20190709T08-07,899
20190709T07-07,987
20190709T06-07,654
20190709T05-07,515
20190709T04-07,575
20190709T03-07,770
20190709T02-07,699
20190709T01-07,681
20190709T00-07,800
20190708T23-07,691
20190708T22-07,803
20190708T21-07,1050
20190708T20-07,1079
20190708T19-07,942
20190708T18-07,983
20190708T17-07,864
20190708T16-07,838
20190708T15-07,745
20190708T14-07,706
20190708T13-07,701
20190708T12-07,599
20190708T11-07,574
20190708T10-07,428
20190708T09-07,668
20190708T08-07,777
20190708T07-07,1006
20190708T06-07,945
20190708T05-07,919
20190708T04-07,767
20190708T03-07,786
20190708T02-07,676
20190708T01-07,501
20190708T00-07,461
20190707T23-07,627
20190707T22-07,991
20190707T21-07,986
20190707T20-07,1098
20190707T19-07,1037
20190707T18-07,989
20190707T17-07,1058
20190707T16-07,1115
20190707T15-07,1000
20190707T14-07,661
20190707T13-07,601
20190707T12-07,536
20190707T11-07,668
20190707T10-07,531
20190707T09-07,643
20190707T08-07,726
20190707T07-07,1051
20190707T06-07,1127
20190707T05-07,1051
20190707T04-07,1204
20190707T03-07,1055
20190707T02-07,621
20190707T01-07,451
20190707T00-07,528
20190706T23-07,693
20190706T22-07,919
20190706T21-07,1033
20190706T20-07,907
20190706T19-07,834
20190706T18-07,535
20190706T17-07,497
20190706T16-07,608
20190706T15-07,824
20190706T14-07,889
20190706T13-07,688
20190706T12-07,409
20190706T11-07,381
20190706T10-07,300
20190706T09-07,301
20190706T08-07,450
20190706T07-07,508
20190706T06-07,481
20190706T05-07,463
20190706T04-07,359
20190706T03-07,358
20190706T02-07,530
20190706T01-07,787
20190706T00-07,887
20190705T23-07,1090
20190705T22-07,1133
20190705T21-07,1334
20190705T20-07,1380
20190705T19-07,1298
20190705T18-07,1050
20190705T17-07,861
20190705T16-07,869
20190705T15-07,980
20190705T14-07,1008
20190705T13-07,815
20190705T12-07,759
20190705T11-07,601
20190705T10-07,550
20190705T09-07,909
20190705T08-07,1074
20190705T07-07,1256
20190705T06-07,1473
20190705T05-07,1207
20190705T04-07,1002
20190705T03-07,840
20190705T02-07,837
20190705T01-07,663
20190705T00-07,758
20190704T23-07,630
20190704T22-07,546
20190704T21-07,434
20190704T20-07,419
20190704T19-07,474
20190704T18-07,360
20190704T17-07,477
20190704T16-07,497
20190704T15-07,634
20190704T14-07,783
20190704T13-07,639
20190704T12-07,605
20190704T11-07,573
20190704T10-07,396
20190704T09-07,349
20190704T08-07,365
20190704T07-07,449
20190704T06-07,853
20190704T05-07,791
20190704T04-07,741
20190704T03-07,758
20190704T02-07,766
20190704T01-07,927
20190704T00-07,1033
20190703T23-07,1165
20190703T22-07,925
20190703T21-07,695
20190703T20-07,741
20190703T19-07,531
20190703T18-07,598
20190703T17-07,538
20190703T16-07,611
20190703T15-07,778
20190703T14-07,680
20190703T13-07,895
20190703T12-07,836
20190703T11-07,795
20190703T10-07,706
20190703T09-07,890
20190703T08-07,1012
20190703T07-07,1014
20190703T06-07,1167
20190703T05-07,1086
20190703T04-07,1083
20190703T03-07,1094
20190703T02-07,1111
20190703T01-07,988
20190703T00-07,1105
20190702T23-07,1083
20190702T22-07,954
20190702T21-07,816
20190702T20-07,881
20190702T19-07,726
20190702T18-07,533
20190702T17-07,450
20190702T16-07,505
20190702T15-07,413
20190702T14-07,373
20190702T13-07,389
20190702T12-07,512
20190702T11-07,775
20190702T10-07,969
20190702T09-07,1249
20190702T08-07,1338
20190702T07-07,1285
20190702T06-07,1100
20190702T05-07,998
20190702T04-07,830
20190702T03-07,741
20190702T02-07,632
20190702T01-07,623
20190702T00-07,937
20190701T23-07,1108
20190701T22-07,1284
20190701T21-07,1303
20190701T20-07,1194
20190701T19-07,886
20190701T18-07,480
20190701T17-07,641
20190701T16-07,827
20190701T15-07,938
20190701T14-07,1092
20190701T13-07,1277
20190701T12-07,1276
20190701T11-07,1454
20190701T10-07,1466
20190701T09-07,1431
20190701T08-07,1368
20190701T07-07,1130
20190701T06-07,795
20190701T05-07,255
20190701T04-07,246
20190701T03-07,244
20190701T02-07,366
20190701T01-07,412
20190701T00-07,711
20190630T23-07,965
20190630T22-07,1352
20190630T21-07,1336
20190630T20-07,1210
20190630T19-07,1272
20190630T18-07,1311
20190630T17-07,1164
20190630T16-07,1263
20190630T15-07,1189
20190630T14-07,1167
20190630T13-07,1130
20190630T12-07,1046
20190630T11-07,1082
20190630T10-07,1025
20190630T09-07,993
20190630T08-07,805
20190630T07-07,599
20190630T06-07,656
20190630T05-07,763
20190630T04-07,869
20190630T03-07,918
20190630T02-07,1020
20190630T01-07,841
20190630T00-07,686
20190629T23-07,740
20190629T22-07,1092
20190629T21-07,1167
20190629T20-07,1142
20190629T19-07,1127
20190629T18-07,1116
20190629T17-07,1092
20190629T16-07,935
20190629T15-07,880
20190629T14-07,927
20190629T13-07,917
20190629T12-07,977
20190629T11-07,909
20190629T10-07,905
20190629T09-07,983
20190629T08-07,1139
20190629T07-07,1080
20190629T06-07,664
20190629T05-07,574
20190629T04-07,719
20190629T03-07,1046
20190629T02-07,1176
20190629T01-07,1184
20190629T00-07,1242
20190628T23-07,1219
20190628T22-07,1194
20190628T21-07,1090
20190628T20-07,1063
20190628T19-07,1123
20190628T18-07,1146
20190628T17-07,1156
20190628T16-07,1250
20190628T15-07,1217
20190628T14-07,1158
20190628T13-07,1133
20190628T12-07,1013
20190628T11-07,1027
20190628T10-07,1012
20190628T09-07,991
20190628T08-07,1284
20190628T07-07,1217
20190628T06-07,1047
20190628T05-07,1048
20190628T04-07,1038
20190628T03-07,1006
20190628T02-07,956
20190628T01-07,1142
20190628T00-07,1208
20190627T23-07,1356
20190627T22-07,1379
20190627T21-07,1274
20190627T20-07,1208
20190627T19-07,1156
20190627T18-07,1234
20190627T17-07,1088
20190627T16-07,1137
20190627T15-07,1172
20190627T14-07,1048
20190627T13-07,1038
20190627T12-07,1094
20190627T11-07,1040
20190627T10-07,1150
20190627T09-07,1070
20190627T08-07,1247
20190627T07-07,1209
20190627T06-07,1090
20190627T05-07,852
20190627T04-07,921
20190627T03-07,841
20190627T02-07,930
20190627T01-07,877
20190627T00-07,794
20190626T23-07,769
20190626T22-07,964
20190626T21-07,995
20190626T20-07,1119
20190626T19-07,1289
20190626T18-07,1086
20190626T17-07,929
20190626T16-07,1119
20190626T15-07,1353
20190626T14-07,1403
20190626T13-07,1403
20190626T12-07,1452
20190626T11-07,1370
20190626T10-07,1299
20190626T09-07,1304
20190626T08-07,1381
20190626T07-07,1494
20190626T06-07,1452
20190626T05-07,1038
20190626T04-07,823
20190626T03-07,684
20190626T02-07,619
20190626T01-07,828
20190626T00-07,985
20190625T23-07,1012
20190625T22-07,987
20190625T21-07,1352
20190625T20-07,1151
20190625T19-07,988
20190625T18-07,965
20190625T17-07,835
20190625T16-07,953
20190625T15-07,1154
20190625T14-07,1362
20190625T13-07,1417
20190625T12-07,1241
20190625T11-07,1171
20190625T10-07,1036
20190625T09-07,1034
20190625T08-07,1394
20190625T07-07,1178
20190625T06-07,904
20190625T05-07,796
20190625T04-07,688
20190625T03-07,650
20190625T02-07,675
20190625T01-07,561
20190625T00-07,435
20190624T23-07,806
20190624T22-07,1119
20190624T21-07,1092
20190624T20-07,1150
20190624T19-07,1058
20190624T18-07,1103
20190624T17-07,1242
20190624T16-07,1282
20190624T15-07,1353
20190624T14-07,1337
20190624T13-07,1239
20190624T12-07,1279
20190624T11-07,1164
20190624T10-07,1105
20190624T09-07,1158
20190624T08-07,1398
20190624T07-07,1398
20190624T06-07,804
20190624T05-07,564
20190624T04-07,396
20190624T03-07,486
20190624T02-07,542
20190624T01-07,1043
20190624T00-07,858
20190623T23-07,971
20190623T22-07,1161
20190623T21-07,1033
20190623T20-07,1031
20190623T19-07,1093
20190623T18-07,853
20190623T17-07,566
20190623T16-07,543
20190623T15-07,443
20190623T14-07,496
20190623T13-07,621
20190623T12-07,732
20190623T11-07,801
20190623T10-07,567
20190623T09-07,468
20190623T08-07,491
20190623T07-07,482
20190623T06-07,531
20190623T05-07,587
20190623T04-07,714
20190623T03-07,880
20190623T02-07,885
20190623T01-07,769
20190623T00-07,712
20190622T23-07,882
20190622T22-07,905
20190622T21-07,965
20190622T20-07,806
20190622T19-07,970
20190622T18-07,973
20190622T17-07,974
20190622T16-07,883
20190622T15-07,796
20190622T14-07,721
20190622T13-07,826
20190622T12-07,821
20190622T11-07,762
20190622T10-07,675
20190622T09-07,669
20190622T08-07,578
20190622T07-07,696
20190622T06-07,750
20190622T05-07,1026
20190622T04-07,1113
20190622T03-07,1401
20190622T02-07,1341
20190622T01-07,1132
20190622T00-07,1370
20190621T23-07,1266
20190621T22-07,1273
20190621T21-07,1328
20190621T20-07,1244
20190621T19-07,1234
20190621T18-07,1223
20190621T17-07,1175
20190621T16-07,1110
20190621T15-07,977
20190621T14-07,1070
20190621T13-07,1166
20190621T12-07,1425
20190621T11-07,1416
20190621T10-07,1285
20190621T09-07,1174
20190621T08-07,1389
20190621T07-07,1295
20190621T06-07,1488
20190621T05-07,1492
20190621T04-07,1478
20190621T03-07,1493
20190621T02-07,1480
20190621T01-07,1155
20190621T00-07,1371
20190620T23-07,1317
20190620T22-07,1411
20190620T21-07,1431
20190620T20-07,1321
20190620T19-07,1221
20190620T18-07,1270
20190620T17-07,1258
20190620T16-07,1218
20190620T15-07,1123
20190620T14-07,1116
20190620T13-07,1149
20190620T12-07,1266
20190620T11-07,1280
20190620T10-07,1042
20190620T09-07,880
20190620T08-07,1030
20190620T07-07,1162
20190620T06-07,1222
20190620T05-07,939
20190620T04-07,724
20190620T03-07,711
20190620T02-07,1160
20190620T01-07,1253
20190620T00-07,1143
20190619T23-07,1153
20190619T22-07,1152
20190619T21-07,1068
20190619T20-07,1240
20190619T19-07,1294
20190619T18-07,1349
20190619T17-07,1146
20190619T16-07,848
20190619T15-07,852
20190619T14-07,890
20190619T13-07,906
20190619T12-07,822
20190619T11-07,759
20190619T10-07,740
20190619T09-07,892
20190619T08-07,1065
20190619T07-07,988
20190619T06-07,868
20190619T05-07,596
20190619T04-07,494
20190619T03-07,648
20190619T02-07,676
20190619T01-07,651
20190619T00-07,778
20190618T23-07,705
20190618T22-07,668
20190618T21-07,652
20190618T20-07,1019
20190618T19-07,1341
20190618T18-07,1149
20190618T17-07,1113
20190618T16-07,970
20190618T15-07,990
20190618T14-07,953
20190618T13-07,1046
20190618T12-07,962
20190618T11-07,926
20190618T10-07,952
20190618T09-07,987
20190618T08-07,1034
20190618T07-07,1118
20190618T06-07,864
20190618T05-07,747
20190618T04-07,742
20190618T03-07,734
20190618T02-07,813
20190618T01-07,826
20190618T00-07,852
20190617T23-07,766
20190617T22-07,927
20190617T21-07,941
20190617T20-07,949
20190617T19-07,796
20190617T18-07,729
20190617T17-07,784
20190617T16-07,966
20190617T15-07,1108
20190617T14-07,1187
20190617T13-07,1197
20190617T12-07,1100
20190617T11-07,872
20190617T10-07,701
20190617T09-07,788
20190617T08-07,636
20190617T07-07,508
20190617T06-07,312
20190617T05-07,416
20190617T04-07,558
20190617T03-07,751
20190617T02-07,860
20190617T01-07,963
20190617T00-07,1132
20190616T23-07,1045
20190616T22-07,1109
20190616T21-07,1171
20190616T20-07,1145
20190616T19-07,1216
20190616T18-07,1191
20190616T17-07,1098
20190616T16-07,1124
20190616T15-07,1169
20190616T14-07,1152
20190616T13-07,1136
20190616T12-07,867
20190616T11-07,664
20190616T10-07,595
20190616T09-07,508
20190616T08-07,685
20190616T07-07,726
20190616T06-07,948
20190616T05-07,1321
20190616T04-07,1323
20190616T03-07,1393
20190616T02-07,1254
20190616T01-07,1191
20190616T00-07,1134
20190615T23-07,1024
20190615T22-07,1173
20190615T21-07,1110
20190615T20-07,1112
20190615T19-07,1178
20190615T18-07,1133
20190615T17-07,1078
20190615T16-07,1084
20190615T15-07,1023
20190615T14-07,1097
20190615T13-07,926
20190615T12-07,974
20190615T11-07,955
20190615T10-07,946
20190615T09-07,1077
20190615T08-07,1142
20190615T07-07,1306
20190615T06-07,1350
20190615T05-07,1348
20190615T04-07,1327
20190615T03-07,1300
20190615T02-07,1289
20190615T01-07,1281
20190615T00-07,1034
20190614T23-07,916
20190614T22-07,795
20190614T21-07,628
20190614T20-07,1051
20190614T19-07,1166
20190614T18-07,1160
20190614T17-07,1355
20190614T16-07,1368
20190614T15-07,1366
20190614T14-07,1287
20190614T13-07,1182
20190614T12-07,978
20190614T11-07,796
20190614T10-07,791
20190614T09-07,1020
20190614T08-07,1201
20190614T07-07,1182
20190614T06-07,1045
20190614T05-07,1101
20190614T04-07,1217
20190614T03-07,1318
20190614T02-07,1393
20190614T01-07,1393
20190614T00-07,1425
20190613T23-07,1282
20190613T22-07,1273
20190613T21-07,1265
20190613T20-07,1163
20190613T19-07,1208
20190613T18-07,1233
20190613T17-07,1236
20190613T16-07,1194
20190613T15-07,1271
20190613T14-07,1237
20190613T13-07,1169
20190613T12-07,1237
20190613T11-07,1201
20190613T10-07,1162
20190613T09-07,1324
20190613T08-07,1445
20190613T07-07,1438
20190613T06-07,1243
20190613T05-07,1120
20190613T04-07,1077
20190613T03-07,1271
20190613T02-07,1424
20190613T01-07,1436
20190613T00-07,1256
20190612T23-07,1262
20190612T22-07,1188
20190612T21-07,1271
20190612T20-07,1239
20190612T19-07,1287
20190612T18-07,1351
20190612T17-07,1401
20190612T16-07,1410
20190612T15-07,1417
20190612T14-07,1416
