,coal,natural gas,nuclear,petroleum,other,solar,hydro,wind
20190930T01-07,266.0,3380,3981,,-3,-3,0.0,
20190412T00-07,-9.0,3084,2651,0,0,-1,0.0,0
20190411T23-07,-9.0,3433,2648,0,0,-2,0.0,0
20190411T22-07,-10.0,3885,2655,0,0,-1,0.0,0
20190411T21-07,-8.0,3999,2651,0,0,-2,0.0,0
20190411T20-07,-9.0,3854,2652,0,0,-1,0.0,0
20190411T19-07,-9.0,3639,2649,0,0,16,0.0,0
20190411T18-07,-8.0,3326,2649,0,0,142,0.0,0
20190411T17-07,-10.0,3043,2645,0,0,465,0.0,0
20190411T16-07,-8.0,2808,2648,0,0,465,0.0,0
20190411T15-07,-9.0,2588,2648,0,0,593,0.0,0
20190411T14-07,-9.0,2630,2649,0,0,637,-1.0,0
20190411T13-07,-9.0,2554,2647,0,0,663,0.0,0
20190411T12-07,-9.0,2479,2647,0,0,668,0.0,0
20190411T11-07,-9.0,2410,2650,0,0,671,0.0,0
20190411T10-07,-10.0,2507,2651,0,0,655,0.0,0
20190411T09-07,-9.0,2602,2653,0,0,607,0.0,0
20190411T08-07,-9.0,3231,2653,0,0,377,0.0,0
20190411T07-07,-10.0,3489,2655,0,0,56,0.0,0
20190411T06-07,-10.0,2812,2656,0,0,-2,-1.0,0
20190411T05-07,-10.0,2519,2650,0,0,-1,0.0,0
20190411T04-07,-9.0,2633,2654,0,0,-1,0.0,0
20190411T03-07,-9.0,2574,2651,0,0,-2,0.0,0
20190411T02-07,-10.0,2614,2655,0,0,0,0.0,0
20190411T01-07,-10.0,2742,2654,0,0,-1,0.0,0
20190329T00-07,147.0,2377,3994,0,0,-2,0.0,0
20190328T23-07,147.0,35238,3983,0,0,-1,0.0,0
20190328T22-07,151.0,3046,3988,0,0,-1,0.0,0
20190328T21-07,222.0,3167,3980,0,0,-2,0.0,0
20190328T20-07,225.0,3173,3973,0,0,-1,0.0,0
20190328T19-07,225.0,3131,3973,0,0,40,-1.0,0
20190328T18-07,157.0,2777,3975,0,0,198,0.0,0
20190328T17-07,147.0,2482,3974,0,0,539,0.0,0
20190328T16-07,147.0,2212,3978,0,0,560,0.0,0
20190328T15-07,147.0,2047,3972,0,0,539,-1.0,0
20190328T14-07,147.0,2081,3972,0,0,619,0.0,0
20190328T13-07,147.0,1956,3977,0,0,621,0.0,0
20190328T12-07,147.0,1896,3976,0,0,666,0.0,0
20190328T11-07,147.0,1972,3982,0,0,666,0.0,0
20190328T10-07,147.0,2080,3988,0,0,639,0.0,0
20190328T09-07,147.0,2504,3994,0,0,571,0.0,0
20190328T08-07,146.0,2893,3996,0,0,263,0.0,0
20190328T07-07,145.0,35574,3995,0,0,17,0.0,0
20190328T06-07,148.0,2126,3996,0,0,-2,0.0,0
20190328T05-07,146.0,1711,3994,0,0,-1,0.0,0
20190328T04-07,148.0,1517,3991,0,0,-1,0.0,0
20190328T03-07,147.0,1450,3992,0,0,-2,0.0,0
20190328T02-07,146.0,1595,3993,0,0,-1,-1.0,0
20190328T01-07,147.0,1886,3987,0,0,-1,0.0,0
20190328T00-07,148.0,2405,3987,0,0,-1,-1.0,0
20190327T23-07,172.0,2402,3988,0,0,-1,0.0,0
20190327T22-07,236.0,2810,3983,0,0,-2,0.0,0
20190327T21-07,236.0,3181,3982,0,0,-1,29.0,0
20190327T20-07,235.0,3466,3979,0,0,-2,0.0,0
20190327T19-07,224.0,3228,3979,0,0,11,0.0,0
20190327T18-07,156.0,2711,3979,0,0,100,0.0,0
20190327T17-07,147.0,2437,3978,0,0,174,0.0,0
20190327T16-07,147.0,2486,3980,0,0,279,0.0,0
20190327T15-07,146.0,2448,3977,0,0,387,0.0,0
20190327T14-07,147.0,2476,3979,0,0,468,0.0,0
20190327T13-07,148.0,2543,3981,0,0,473,0.0,0
20190327T12-07,147.0,2474,3983,0,0,452,0.0,0
20190327T11-07,147.0,2541,3988,0,0,378,0.0,0
20190327T10-07,148.0,2618,3989,0,0,279,0.0,0
20190327T09-07,147.0,2677,3993,0,0,239,-1.0,0
20190327T08-07,147.0,3106,3995,0,0,120,0.0,0
20190327T07-07,146.0,3580,3993,0,0,8,-3.0,0
20190327T06-07,146.0,2922,3995,0,0,0,-59.0,0
20190327T05-07,147.0,2503,3991,0,0,-2,-26.0,0
20190327T04-07,147.0,2296,3992,0,0,-1,0.0,0
20190327T03-07,147.0,2330,3991,0,0,-1,0.0,0
20190327T02-07,147.0,2418,3987,0,0,-2,0.0,0
20190327T01-07,147.0,2644,3986,0,0,-1,0.0,0
20190327T00-07,148.0,2874,3991,0,0,-1,0.0,0
20190326T23-07,147.0,3252,3987,0,0,-1,0.0,0
20190326T22-07,193.0,4025,3978,0,0,-1,0.0,0
20190326T21-07,230.0,4351,3976,0,0,-2,0.0,0
20190326T20-07,166.0,4480,3974,0,0,-1,14.0,0
20190326T19-07,149.0,4388,3980,0,0,11,0.0,0
20190326T18-07,146.0,4034,3979,0,0,114,0.0,0
20190326T17-07,148.0,3657,3978,0,0,290,-56.0,0
20190326T16-07,147.0,3079,3975,0,0,504,-60.0,0
20190326T15-07,147.0,2991,3979,0,0,439,-59.0,0
20190326T14-07,148.0,2938,3979,0,0,569,-14.0,0
20190326T13-07,147.0,2702,3981,0,0,613,0.0,0
20190326T12-07,148.0,2651,3985,0,0,601,17.0,0
20190326T11-07,147.0,2721,3987,0,0,549,9.0,0
20190326T10-07,146.0,2895,3993,0,0,548,51.0,0
20190326T09-07,146.0,3324,3998,0,0,506,53.0,0
20190326T08-07,147.0,3763,3999,0,0,151,33.0,0
20190326T07-07,150.0,3691,4002,0,0,14,0.0,0
20190326T06-07,147.0,2939,3997,0,0,-2,0.0,0
20190326T05-07,147.0,2518,3996,0,0,0,0.0,0
20190326T04-07,147.0,2349,3992,0,0,-2,0.0,0
20190326T03-07,146.0,2383,3996,0,0,-1,0.0,0
20190326T02-07,147.0,2473,3996,0,0,-1,-1.0,0
20190326T01-07,147.0,2383,3994,0,0,-2,0.0,0
20190326T00-07,147.0,2654,3990,0,0,-1,0.0,0
20190325T23-07,147.0,2847,3986,0,0,-1,0.0,0
20190325T22-07,146.0,3549,3985,0,0,-1,0.0,0
20190325T21-07,147.0,3635,3984,0,0,-1,-1.0,0
20190325T20-07,174.0,3766,3984,0,0,-2,0.0,0
20190325T19-07,148.0,3750,3984,0,0,30,0.0,0
20190325T18-07,147.0,3236,3985,0,0,299,0.0,0
20190325T17-07,148.0,2739,3984,0,0,572,0.0,0
20190325T16-07,147.0,2256,3987,0,0,641,0.0,0
20190325T15-07,215.0,2042,3987,0,0,662,0.0,0
20190325T14-07,240.0,1953,3986,0,0,663,-1.0,0
20190325T13-07,232.0,1951,3983,0,0,663,0.0,0
20190325T12-07,136.0,1900,3981,0,0,666,0.0,0
20190325T11-07,107.0,2037,3987,0,0,666,0.0,0
20190325T10-07,107.0,2103,3995,0,0,641,-1.0,0
20190325T09-07,108.0,2108,4003,0,0,524,0.0,0
20190325T08-07,113.0,2519,4003,0,0,245,0.0,0
20190325T07-07,127.0,2708,4002,0,0,12,0.0,0
20190325T06-07,132.0,2192,4004,0,0,-1,0.0,0
20190325T05-07,147.0,1795,3998,0,0,-2,0.0,0
20190325T04-07,146.0,1535,3996,0,0,0,0.0,0
20190325T03-07,147.0,1363,3994,0,0,-1,0.0,0
20190325T02-07,146.0,1334,3998,0,0,-2,-1.0,0
20190325T01-07,146.0,1569,3988,0,0,-1,0.0,0
20190325T00-07,148.0,2142,3995,0,0,-2,0.0,0
20190324T23-07,146.0,2498,3992,0,0,-1,0.0,0
20190324T22-07,146.0,2761,3991,0,0,0,0.0,0
20190324T21-07,189.0,2720,3990,0,0,-2,0.0,0
20190324T20-07,213.0,2888,3984,0,0,-1,0.0,0
20190324T19-07,154.0,2743,3987,0,0,27,-1.0,0
20190324T18-07,147.0,1918,3985,0,0,303,0.0,0
20190324T17-07,147.0,1409,3986,0,0,534,-2.0,0
20190324T16-07,147.0,1177,3987,0,0,623,0.0,0
20190324T15-07,147.0,1142,3986,0,0,609,0.0,0
20190324T14-07,147.0,1115,3988,0,0,470,0.0,0
20190324T13-07,147.0,1196,3984,0,0,485,0.0,0
20190324T12-07,147.0,1166,3986,0,0,584,0.0,0
20190324T11-07,146.0,1231,3990,0,0,648,0.0,0
20190324T10-07,146.0,1345,3992,0,0,640,0.0,0
20190324T09-07,146.0,1504,3996,0,0,541,0.0,0
20190324T08-07,147.0,1977,3998,0,0,221,0.0,0
20190324T07-07,145.0,2046,3998,0,0,6,0.0,0
20190324T06-07,146.0,1846,3995,0,0,-1,0.0,0
20190324T05-07,146.0,1645,3994,0,0,-1,0.0,0
20190324T04-07,145.0,1587,3993,0,0,-2,0.0,0
20190324T03-07,147.0,1411,3990,0,0,-1,0.0,0
20190324T02-07,145.0,1414,3988,0,0,-1,0.0,0
20190324T01-07,147.0,1749,3991,0,0,-2,0.0,0
20190324T00-07,145.0,2239,3985,0,0,0,0.0,0
20190323T23-07,147.0,2545,3982,0,0,-1,-2.0,0
20190323T22-07,145.0,2666,3985,0,0,-2,0.0,0
20190323T21-07,147.0,2830,3987,0,0,-1,-1.0,0
20190323T20-07,146.0,2692,3985,0,0,-2,0.0,0
20190323T19-07,146.0,2553,3991,0,0,23,0.0,0
20190323T18-07,148.0,1833,3989,0,0,259,0.0,0
20190323T17-07,146.0,1682,3989,0,0,526,0.0,0
20190323T16-07,146.0,1583,3984,0,0,562,0.0,0
20190323T15-07,147.0,1387,3983,0,0,659,0.0,0
20190323T14-07,147.0,1395,3984,0,0,665,0.0,0
20190323T13-07,147.0,1509,3985,0,0,630,0.0,0
20190323T12-07,146.0,1491,3987,0,0,653,0.0,0
20190323T11-07,146.0,1618,3991,0,0,649,0.0,0
20190323T10-07,145.0,1734,3995,0,0,560,0.0,0
20190323T09-07,147.0,1874,4002,0,0,399,0.0,0
20190323T08-07,145.0,2492,4002,0,0,177,0.0,0
20190323T07-07,146.0,2530,3998,0,0,7,0.0,0
20190323T06-07,146.0,2274,3994,0,0,-1,-1.0,0
20190323T05-07,145.0,1806,3997,0,0,-2,0.0,0
20190323T04-07,146.0,1629,3999,0,0,0,0.0,0
20190323T03-07,145.0,1617,3997,0,0,-2,-1.0,0
20190323T02-07,146.0,1702,3999,0,0,-1,0.0,0
20190323T01-07,145.0,1805,3998,0,0,-1,0.0,0
20190323T00-07,147.0,2197,3996,0,0,-2,0.0,0
20190322T23-07,145.0,2501,3990,0,0,-1,0.0,0
20190322T22-07,146.0,2553,3988,0,0,-1,0.0,0
20190322T21-07,146.0,2839,3991,0,0,-1,0.0,0
20190322T20-07,147.0,2872,3991,0,0,-1,0.0,0
20190322T19-07,147.0,2475,3992,0,0,23,0.0,0
20190322T18-07,146.0,1812,3991,0,0,314,0.0,0
20190322T17-07,147.0,1607,3994,0,0,583,0.0,0
20190322T16-07,148.0,1446,3993,0,0,650,0.0,0
20190322T15-07,147.0,1435,3995,0,0,668,0.0,0
20190322T14-07,147.0,1453,3994,0,0,667,0.0,0
20190322T13-07,146.0,1504,3996,0,0,668,-1.0,0
20190322T12-07,147.0,1568,3998,0,0,668,0.0,0
20190322T11-07,146.0,1739,3999,0,0,669,0.0,0
20190322T10-07,146.0,1793,4004,0,0,641,0.0,0
20190322T09-07,146.0,1817,4004,0,0,557,0.0,0
20190322T08-07,146.0,2440,4006,0,0,228,-1.0,0
20190322T07-07,147.0,2601,4006,0,0,8,0.0,0
20190322T06-07,146.0,2371,4009,0,0,-1,0.0,0
20190322T05-07,145.0,1750,4000,0,0,-1,0.0,0
20190322T04-07,147.0,1531,3999,0,0,-2,0.0,0
20190322T03-07,146.0,1456,3999,0,0,-1,0.0,0
20190322T02-07,146.0,1512,3991,0,0,-1,0.0,0
20190322T01-07,147.0,1641,3992,0,0,-1,0.0,0
20190322T00-07,145.0,2381,3991,0,0,-1,0.0,0
20190321T23-07,178.0,2571,3987,0,0,-2,0.0,0
20190321T22-07,282.0,2831,3989,0,0,-1,0.0,0
20190321T21-07,282.0,2991,3984,0,0,-1,-1.0,0
20190321T20-07,164.0,3308,3984,0,0,-2,-1.0,0
20190321T19-07,147.0,3016,3984,0,0,20,0.0,0
20190321T18-07,146.0,2236,3985,0,0,212,0.0,0
20190321T17-07,147.0,2165,3981,0,0,180,0.0,0
20190321T16-07,146.0,1911,3982,0,0,347,0.0,0
20190321T15-07,147.0,1846,3984,0,0,561,0.0,0
20190321T14-07,147.0,1894,3983,0,0,565,0.0,0
20190321T13-07,147.0,1895,3983,0,0,611,0.0,0
20190321T12-07,146.0,1932,3985,0,0,620,-1.0,0
20190321T11-07,147.0,1942,3983,0,0,641,0.0,0
20190321T10-07,147.0,1824,3986,0,0,638,0.0,0
20190321T09-07,146.0,2224,3988,0,0,548,0.0,0
20190321T08-07,147.0,2554,3991,0,0,212,0.0,0
20190321T07-07,145.0,2685,3990,0,0,5,0.0,0
20190321T06-07,147.0,2150,3988,0,0,-2,0.0,0
20190321T05-07,146.0,1895,3982,0,0,-1,-1.0,0
20190321T04-07,146.0,1694,3980,0,0,-1,0.0,0
20190321T03-07,145.0,1708,3980,0,0,-2,0.0,0
20190321T02-07,147.0,1720,3983,0,0,-1,0.0,0
20190321T01-07,145.0,1840,3980,0,0,-1,0.0,0
20190321T00-07,145.0,2010,3980,0,0,-1,0.0,0
20190320T23-07,147.0,2547,3979,0,0,-1,0.0,0
20190320T22-07,145.0,35645,3978,0,0,-1,0.0,0
20190320T21-07,147.0,3122,3979,0,0,0,0.0,0
20190320T20-07,146.0,3259,3977,0,0,0,0.0,0
20190320T19-07,147.0,3239,3974,0,0,10,0.0,0
20190320T18-07,147.0,2967,3976,0,0,97,0.0,0
20190320T17-07,148.0,2921,3971,0,0,176,-1.0,0
20190320T16-07,147.0,2751,3973,0,0,272,0.0,0
20190320T15-07,147.0,2631,3974,0,0,479,0.0,0
20190320T14-07,148.0,2545,3974,0,0,576,0.0,0
20190320T13-07,147.0,2434,3980,0,0,575,-1.0,0
20190320T12-07,147.0,2382,3974,0,0,641,0.0,0
20190320T11-07,147.0,2550,3975,0,0,498,0.0,0
20190320T10-07,147.0,2558,3978,0,0,320,0.0,0
20190320T09-07,142.0,2552,3985,0,0,188,0.0,0
20190320T08-07,145.0,2830,3985,0,0,101,0.0,0
20190320T07-07,145.0,2796,3983,0,0,4,0.0,0
20190320T06-07,145.0,2398,3987,0,0,-1,0.0,0
20190320T05-07,146.0,2062,3981,0,0,-1,0.0,0
20190320T04-07,145.0,1908,3981,0,0,-1,0.0,0
20190320T03-07,147.0,1914,3980,0,0,-1,0.0,0
20190320T02-07,146.0,1977,3977,0,0,-2,0.0,0
20190320T01-07,147.0,2100,3977,0,0,-1,0.0,0
20190320T00-07,147.0,2697,3975,0,0,-1,0.0,0
20190319T23-07,146.0,2938,3965,0,0,0,0.0,0
20190319T22-07,146.0,3541,3970,0,0,0,-1.0,0
20190319T21-07,147.0,3682,3970,0,0,-1,-1.0,0
20190319T20-07,147.0,36508,3967,0,0,-1,0.0,0
20190319T19-07,146.0,3693,3968,0,0,23,0.0,0
20190319T18-07,147.0,3508,3969,0,0,231,0.0,0
20190319T17-07,147.0,3022,3976,0,0,471,0.0,0
20190319T16-07,147.0,2777,3970,0,0,418,0.0,0
20190319T15-07,147.0,2651,3968,0,0,500,-2.0,0
20190319T14-07,147.0,2524,3971,0,0,616,9.0,0
20190319T13-07,147.0,2458,3966,0,0,637,2.0,0
20190319T12-07,147.0,2431,3969,0,0,629,0.0,0
20190319T11-07,146.0,2383,3973,0,0,542,0.0,0
20190319T10-07,148.0,2454,3979,0,0,511,8.0,0
20190319T09-07,145.0,2865,3993,0,0,433,7.0,0
20190319T08-07,146.0,3224,3992,0,0,118,0.0,0
20190319T07-07,146.0,3240,3996,0,0,3,0.0,0
20190319T06-07,146.0,2915,3993,0,0,-1,0.0,0
20190319T05-07,146.0,2588,3984,0,0,-1,-1.0,0
20190319T04-07,145.0,2392,3995,0,0,-1,-1.0,0
20190319T03-07,145.0,2362,3992,0,0,-1,0.0,0
20190319T02-07,146.0,2397,3991,0,0,-1,0.0,0
20190319T01-07,147.0,2524,3987,0,0,-2,0.0,0
20190319T00-07,145.0,2600,3990,0,0,0,-1.0,0
20190318T23-07,147.0,2640,3986,0,0,-1,0.0,0
20190318T22-07,147.0,2977,3983,0,0,0,0.0,0
20190318T21-07,159.0,35999,3984,0,0,0,0.0,0
20190318T20-07,176.0,3322,3986,0,0,-1,0.0,0
20190318T19-07,163.0,3269,3988,0,0,20,0.0,0
20190318T18-07,148.0,2950,3983,0,0,273,0.0,0
20190318T17-07,147.0,2788,3987,0,0,544,0.0,0
20190318T16-07,146.0,2529,3985,0,0,617,0.0,0
20190318T15-07,147.0,2410,3985,0,0,644,4.0,0
20190318T14-07,147.0,2264,3978,0,0,642,5.0,0
20190318T13-07,148.0,2230,3980,0,0,645,-1.0,0
20190318T12-07,147.0,2210,3983,0,0,647,-1.0,0
20190318T11-07,146.0,2351,3982,0,0,649,-59.0,0
20190318T10-07,147.0,2578,3988,0,0,620,-60.0,0
20190318T09-07,145.0,2874,3996,0,0,519,-60.0,0
20190318T08-07,147.0,3296,3996,0,0,186,-17.0,0
20190318T07-07,145.0,3256,3997,0,0,6,0.0,0
20190318T06-07,145.0,2850,3997,0,0,-2,0.0,0
20190318T05-07,146.0,2666,3993,0,0,-1,0.0,0
20190318T04-07,147.0,2488,3993,0,0,-1,0.0,0
20190318T03-07,146.0,2435,3996,0,0,-2,0.0,0
20190318T02-07,145.0,2406,3992,0,0,-1,0.0,0
20190318T01-07,147.0,2518,3989,0,0,0,0.0,0
20190318T00-07,146.0,2764,3985,0,0,-2,0.0,0
20190317T23-07,147.0,3000,3989,0,0,-1,0.0,0
20190317T22-07,146.0,3171,3987,0,0,-2,0.0,0
20190317T21-07,191.0,3547,3982,0,0,-1,0.0,0
20190317T20-07,224.0,3475,3982,0,0,-1,-1.0,0
20190317T19-07,153.0,3198,3981,0,0,18,0.0,0
20190317T18-07,145.0,2965,3980,0,0,270,0.0,0
20190317T17-07,145.0,2472,3978,0,0,551,0.0,0
20190317T16-07,145.0,2014,3977,0,0,622,0.0,0
20190317T15-07,146.0,1893,3979,0,0,647,0.0,0
20190317T14-07,144.0,1858,3975,0,0,598,-1.0,0
20190317T13-07,144.0,1841,3977,0,0,647,-1.0,0
20190317T12-07,144.0,1913,3983,0,0,648,0.0,0
20190317T11-07,145.0,1830,3979,0,0,650,0.0,0
20190317T10-07,145.0,1949,3985,0,0,623,0.0,0
20190317T09-07,144.0,1979,3988,0,0,512,0.0,0
20190317T08-07,144.0,2538,3986,0,0,177,0.0,0
20190317T07-07,144.0,2707,3989,0,0,1,0.0,0
20190317T06-07,145.0,2618,3988,0,0,-1,0.0,0
20190317T05-07,144.0,2572,3986,0,0,-1,0.0,0
20190317T04-07,144.0,2468,3983,0,0,-1,0.0,0
20190317T03-07,144.0,2458,3983,0,0,-1,-1.0,0
20190317T02-07,145.0,2481,3984,0,0,-2,0.0,0
20190317T01-07,144.0,2514,3983,0,0,-1,0.0,0
20190317T00-07,153.0,2735,3986,0,0,-1,0.0,0
20190316T23-07,182.0,3091,3981,0,0,-1,0.0,0
20190316T22-07,181.0,3268,3979,0,0,-1,0.0,0
20190316T21-07,183.0,3326,3975,0,0,-2,0.0,0
20190316T20-07,208.0,3366,3978,0,0,-1,0.0,0
20190316T19-07,160.0,3226,3975,0,0,17,0.0,0
20190316T18-07,140.0,2705,3977,0,0,266,0.0,0
20190316T17-07,141.0,2100,3979,0,0,532,-1.0,0
20190316T16-07,139.0,1846,3978,0,0,578,0.0,0
20190316T15-07,140.0,1694,3979,0,0,640,0.0,0
20190316T14-07,140.0,1716,3979,0,0,638,0.0,0
20190316T13-07,140.0,1840,3977,0,0,647,0.0,0
20190316T12-07,139.0,1916,3976,0,0,649,0.0,0
20190316T11-07,139.0,1982,3980,0,0,651,0.0,0
20190316T10-07,139.0,2055,3985,0,0,621,-1.0,0
20190316T09-07,140.0,2382,3998,0,0,505,0.0,0
20190316T08-07,139.0,2971,3999,0,0,162,0.0,0
20190316T07-07,139.0,3074,4000,0,0,0,0.0,0
20190316T06-07,139.0,2850,3998,0,0,-2,0.0,0
20190316T05-07,139.0,2689,3998,0,0,-1,0.0,0
20190316T04-07,139.0,2606,3993,0,0,-2,0.0,0
20190316T03-07,139.0,2644,3994,0,0,-1,0.0,0
20190316T02-07,139.0,2690,3989,0,0,0,0.0,0
20190316T01-07,140.0,2818,3997,0,0,-2,0.0,0
20190316T00-07,139.0,3064,3994,0,0,-1,0.0,0
20190315T23-07,139.0,3468,3993,0,0,-1,0.0,0
20190315T22-07,139.0,3564,3988,0,0,-2,0.0,0
20190315T21-07,140.0,3573,3987,0,0,-1,-1.0,0
20190315T20-07,139.0,3556,3988,0,0,-1,0.0,0
20190315T19-07,138.0,3400,3982,0,0,12,0.0,0
20190315T18-07,137.0,2850,3983,0,0,209,0.0,0
20190315T17-07,136.0,2550,3979,0,0,292,0.0,0
20190315T16-07,138.0,2346,3984,0,0,293,-1.0,0
20190315T15-07,137.0,2253,3975,0,0,504,0.0,0
20190315T14-07,136.0,2211,3977,0,0,467,2.0,0
20190315T13-07,137.0,2203,3977,0,0,618,0.0,0
20190315T12-07,137.0,2213,3978,0,0,641,0.0,0
20190315T11-07,136.0,2235,3981,0,0,650,0.0,0
20190315T10-07,136.0,2377,3985,0,0,616,0.0,0
20190315T09-07,135.0,3146,3992,0,0,512,-1.0,0
20190315T08-07,194.0,3450,3998,0,0,185,0.0,0
20190315T07-07,201.0,3536,4000,0,0,2,0.0,0
20190315T06-07,145.0,3342,3993,0,0,0,0.0,0
20190315T05-07,146.0,3083,3988,0,0,-2,0.0,0
20190315T04-07,146.0,2847,3985,0,0,-1,0.0,0
20190315T03-07,146.0,2786,3987,0,0,-2,0.0,0
20190315T02-07,145.0,2795,3987,0,0,-1,0.0,0
20190315T01-07,146.0,2851,3989,0,0,-1,-1.0,0
20190315T00-07,146.0,3309,3992,0,0,-1,-1.0,0
20190314T23-07,145.0,36120,3993,0,0,0,0.0,0
20190314T22-07,145.0,3708,3993,0,0,0,0.0,0
20190314T21-07,149.0,3781,3996,0,0,-1,0.0,0
20190314T20-07,176.0,3786,3996,0,0,0,0.0,0
20190314T19-07,150.0,3510,3993,0,0,17,0.0,0
20190314T18-07,145.0,3060,3992,0,0,288,0.0,0
20190314T17-07,147.0,2536,3995,0,0,565,-27.0,0
20190314T16-07,145.0,2122,3991,0,0,635,9.0,0
20190314T15-07,147.0,2177,3992,0,0,670,0.0,0
20190314T14-07,146.0,2284,3993,0,0,669,7.0,0
20190314T13-07,146.0,2406,3991,0,0,671,0.0,0
20190314T12-07,147.0,2482,3990,0,0,672,1.0,0
20190314T11-07,145.0,2625,3988,0,0,673,-1.0,0
20190314T10-07,146.0,3010,3993,0,0,649,-3.0,0
20190314T09-07,151.0,3601,4000,0,0,542,-4.0,0
20190314T08-07,218.0,3896,4005,0,0,186,-1.0,0
20190314T07-07,214.0,4194,4006,0,0,1,-1.0,0
20190314T06-07,149.0,3813,4007,0,0,-1,0.0,0
20190314T05-07,146.0,3565,4002,0,0,-1,0.0,0
20190314T04-07,146.0,3328,4005,0,0,-2,0.0,0
20190314T03-07,147.0,3243,4001,0,0,-1,0.0,0
20190314T02-07,146.0,3121,3996,0,0,-2,0.0,0
20190314T01-07,146.0,3257,3999,0,0,-1,0.0,0
20190314T00-07,146.0,3365,3997,0,0,0,0.0,0
20190313T23-07,146.0,3421,3997,0,0,-2,0.0,0
20190313T22-07,146.0,3600,3996,0,0,-1,0.0,0
20190313T21-07,145.0,3693,3995,0,0,-2,0.0,0
20190313T20-07,147.0,3681,3993,0,0,0,0.0,0
20190313T19-07,146.0,3433,3989,0,0,18,0.0,0
20190313T18-07,146.0,2893,3990,0,0,290,0.0,0
20190313T17-07,147.0,2590,3987,0,0,540,0.0,0
20190313T16-07,146.0,2331,3983,0,0,559,0.0,0
20190313T15-07,145.0,2420,3981,0,0,566,8.0,0
20190313T14-07,146.0,2431,3980,0,0,607,28.0,0
20190313T13-07,147.0,2321,3982,0,0,549,0.0,0
20190313T12-07,149.0,2418,3982,0,0,589,0.0,0
20190313T11-07,149.0,1873,3982,0,0,580,1.0,0
20190313T10-07,150.0,2053,3965,0,0,529,0.0,0
20190313T09-07,145.0,3149,3982,0,0,304,0.0,0
20190313T08-07,210.0,2615,3983,0,0,67,0.0,0
20190313T07-07,216.0,2600,3982,0,0,-1,0.0,0
20190313T06-07,150.0,2253,3985,0,0,-2,0.0,0
20190313T05-07,145.0,2055,3979,0,0,-1,0.0,0
20190313T04-07,144.0,2000,3984,0,0,-1,0.0,0
20190313T03-07,146.0,1937,3978,0,0,-1,-1.0,0
20190313T02-07,145.0,2021,3982,0,0,-1,-1.0,0
20190313T01-07,145.0,2118,3981,0,0,-2,0.0,0
20190313T00-07,145.0,2331,3986,0,0,-1,0.0,0
20190312T23-07,145.0,2312,3989,0,0,-1,0.0,0
20190312T22-07,146.0,2424,3990,0,0,-1,0.0,0
20190312T21-07,144.0,2453,3986,0,0,0,-1.0,0
20190312T20-07,144.0,2401,3991,0,0,-1,0.0,0
20190312T19-07,145.0,2368,3983,0,0,3,0.0,0
20190312T18-07,145.0,1962,3987,0,0,79,0.0,0
20190312T17-07,145.0,1729,3991,0,0,363,0.0,0
20190312T16-07,145.0,1695,3991,0,0,294,0.0,0
20190312T15-07,143.0,1616,3991,0,0,389,3.0,0
20190312T14-07,145.0,1754,3988,0,0,315,13.0,0
20190312T13-07,144.0,1895,3989,0,0,254,13.0,0
20190312T12-07,145.0,1922,3986,0,0,415,0.0,0
20190312T11-07,146.0,1984,3987,0,0,148,-1.0,0
20190312T10-07,207.0,2144,3984,0,0,44,1.0,0
20190312T09-07,225.0,2365,3988,0,0,23,1.0,0
20190312T08-07,295.0,2395,3990,0,0,6,-3.0,0
20190312T07-07,363.0,2432,3986,0,0,-1,-117.0,0
20190312T06-07,367.0,2101,3983,0,0,-2,-115.0,0
20190312T05-07,366.0,1887,3979,0,0,-1,-118.0,0
20190312T04-07,369.0,1735,3979,0,0,-1,-117.0,0
20190312T03-07,369.0,1750,3980,0,0,-1,-116.0,0
20190312T02-07,365.0,1772,3978,0,0,-1,-117.0,0
20190312T01-07,366.0,1768,3984,0,0,-2,-117.0,0
20190312T00-07,367.0,2025,3981,0,0,-1,-117.0,0
20190311T23-07,370.0,2318,3977,0,0,-1,-117.0,0
20190311T22-07,365.0,2791,3981,0,0,-2,-102.0,0
20190311T21-07,367.0,2831,3981,0,0,0,60.0,0
20190311T20-07,368.0,2727,3983,0,0,-1,94.0,0
20190311T19-07,352.0,2826,3980,0,0,0,94.0,0
20190311T18-07,312.0,2671,3981,0,0,16,87.0,0
20190311T17-07,255.0,2504,3980,0,0,28,-2.0,0
20190311T16-07,239.0,2471,3979,0,0,83,-3.0,0
20190311T15-07,240.0,2378,3985,0,0,118,-4.0,0
20190311T14-07,240.0,2357,3983,0,0,132,-3.0,0
20190311T13-07,240.0,2296,3983,0,0,205,-5.0,0
20190311T12-07,240.0,2210,3982,0,0,316,-4.0,0
20190311T11-07,241.0,2124,3985,0,0,478,-3.0,0
20190311T10-07,240.0,2437,3991,0,0,545,-3.0,0
20190311T09-07,242.0,2794,3990,0,0,469,-4.0,0
20190311T08-07,305.0,3088,3993,0,0,133,-3.0,0
20190311T07-07,244.0,2912,3994,0,0,0,-4.0,0
20190311T06-07,241.0,2495,3990,0,0,-2,-3.0,0
20190311T05-07,241.0,2257,3984,0,0,-1,-3.0,0
20190311T04-07,240.0,2039,3983,0,0,0,-3.0,0
20190311T03-07,241.0,2008,3980,0,0,-2,-3.0,0
