,coal,natural gas,nuclear,petroleum,other,solar,hydro,wind
20191109T10Z,2968,7376,6805,0.0,20,-1.0,1597,0.0
20191109T09Z,2879,7770,6807,0.0,16,0.0,1417,0.0
20191109T08Z,2986,7439,6805,0.0,20,0.0,1350,0.0
20191109T07Z,2974,7414,6801,0.0,20,0.0,1352,0.0
20191109T06Z,2976,7246,6797,0.0,28,0.0,1381,0.0
20191109T05Z,2983,7621,6795,0.0,22,0.0,1479,0.0
20191109T04Z,2984,7728,6791,0.0,20,-1.0,1731,0.0
20191109T03Z,2975,7646,6781,0.0,19,-2.0,2181,0.0
20191109T02Z,2963,7719,6790,0.0,23,0.0,2283,0.0
20191109T01Z,2949,7725,6789,0.0,19,0.0,2307,0.0
20191109T00Z,2958,7731,6774,0.0,23,-1.0,2293,0.0
20191108T23Z,2842,6849,6772,0.0,22,22.0,1969,0.0
20191108T22Z,2588,6255,6783,0.0,17,123.0,1859,0.0
20191108T21Z,2519,6061,6798,0.0,19,168.0,1843,0.0
20191108T20Z,2528,6217,6794,0.0,20,192.0,1844,0.0
20191108T19Z,2531,6386,6799,0.0,22,178.0,1887,0.0
20191108T18Z,2912,6428,6790,0.0,17,177.0,2066,0.0
20191108T17Z,3038,6797,6794,0.0,20,184.0,2144,0.0
20191108T16Z,3016,7159,6795,0.0,17,177.0,2591,0.0
20191108T15Z,3014,7170,6810,0.0,16,154.0,2831,0.0
20191108T14Z,2999,7103,6813,0.0,20,82.0,2831,0.0
20191108T13Z,3015,7064,6801,0.0,22,4.0,2792,0.0
20191108T12Z,3008,6606,6790,0.0,23,0.0,2552,0.0
20191108T11Z,2964,5830,6777,0.0,17,0.0,1786,0.0
20191108T10Z,2830,5233,6782,0.0,16,-1.0,1481,0.0
20191108T09Z,2528,5186,6787,0.0,20,0.0,1430,0.0
20191108T08Z,2544,4822,6774,0.0,22,0.0,1437,0.0
20191108T07Z,2719,4478,6762,0.0,23,0.0,1493,0.0
20191108T06Z,2967,4247,6744,0.0,25,0.0,1827,0.0
20191108T05Z,3043,4583,6733,0.0,20,-2.0,1936,0.0
20191108T04Z,3081,5134,6717,0.0,22,0.0,2221,0.0
20191108T03Z,3100,5545,6702,0.0,17,-1.0,2519,0.0
20191108T02Z,3138,5470,6695,0.0,19,0.0,2889,0.0
20191108T01Z,3124,5601,6680,0.0,14,0.0,2892,0.0
20191108T00Z,3141,5923,6691,0.0,9,0.0,2902,0.0
20191107T23Z,3035,5617,6668,0.0,8,2.0,2737,0.0
20191107T22Z,2958,5324,6678,0.0,9,5.0,2417,0.0
20191107T21Z,2910,5401,6680,0.0,8,9.0,2172,0.0
20191107T20Z,2973,4868,6683,0.0,11,17.0,2376,0.0
20191107T19Z,2971,4709,6697,0.0,11,23.0,2479,0.0
20191107T18Z,3016,4430,6723,0.0,17,25.0,2575,0.0
20191107T17Z,3048,4282,6830,0.0,20,28.0,2406,0.0
20191107T16Z,3082,3691,7139,0.0,17,17.0,2540,0.0
20191107T15Z,3090,3298,7269,0.0,16,10.0,2723,0.0
20191107T14Z,3112,3225,7274,0.0,14,5.0,2738,0.0
20191107T13Z,3073,3428,7272,0.0,12,0.0,2448,0.0
20191107T12Z,2689,3401,7276,0.0,16,0.0,1729,0.0
20191107T11Z,2144,3000,7276,0.0,14,-1.0,1069,0.0
20191107T10Z,2012,3059,7281,0.0,20,0.0,500,0.0
20191107T09Z,2009,2965,7274,0.0,25,0.0,337,0.0
20191107T08Z,1990,3092,7275,0.0,25,-1.0,339,0.0
20191107T07Z,2205,3131,7275,0.0,23,-2.0,355,0.0
20191107T06Z,2470,2774,7276,0.0,17,0.0,668,0.0
20191107T05Z,2729,2803,7270,0.0,19,-1.0,1621,0.0
20191107T04Z,2994,2802,7275,0.0,17,-1.0,2128,0.0
20191107T03Z,3010,2996,7269,0.0,20,0.0,2905,0.0
20191107T02Z,3015,2891,7262,0.0,16,0.0,3798,0.0
20191107T01Z,3046,3213,7258,0.0,12,0.0,3821,0.0
20191107T00Z,3062,3428,7263,0.0,8,0.0,3367,0.0
20191106T23Z,3051,3213,7256,0.0,20,3.0,2494,0.0
20191106T22Z,3064,3277,7262,0.0,16,37.0,1840,0.0
20191106T21Z,3063,3543,7265,0.0,20,77.0,1288,0.0
20191106T20Z,3052,3688,7265,0.0,20,118.0,1243,0.0
20191106T19Z,3009,3828,7271,0.0,16,142.0,1135,0.0
20191106T18Z,3006,3693,7277,0.0,17,161.0,1362,0.0
20191106T17Z,2997,3659,7283,0.0,20,166.0,1799,0.0
20191106T16Z,3011,3704,7290,0.0,17,173.0,2242,0.0
20191106T15Z,2963,3766,7295,0.0,19,165.0,2974,0.0
20191106T14Z,2907,3955,7298,0.0,9,84.0,3856,0.0
20191106T13Z,2925,4237,7294,0.0,11,5.0,4018,0.0
20191106T12Z,2865,4219,7297,0.0,17,0.0,2824,0.0
20191106T11Z,2797,4128,7293,0.0,14,0.0,1435,0.0
20191106T10Z,2610,4087,7295,0.0,19,0.0,846,0.0
20191106T09Z,2551,4026,7290,0.0,20,-2.0,791,0.0
20191106T08Z,2531,3904,7296,0.0,25,0.0,860,0.0
20191106T07Z,2532,3533,7287,0.0,20,-1.0,1277,0.0
20191106T06Z,2613,3275,7284,0.0,25,0.0,1590,0.0
20191106T05Z,2750,3216,7283,0.0,17,0.0,1963,0.0
20191106T04Z,2900,3691,7280,0.0,22,0.0,2230,0.0
20191106T03Z,2943,4125,7280,0.0,20,0.0,2416,0.0
20191106T02Z,2969,3914,7277,0.0,22,-1.0,3081,0.0
20191106T01Z,2985,4517,7285,0.0,20,0.0,3088,0.0
20191106T00Z,3008,4303,7270,0.0,16,10.0,2879,0.0
20191105T23Z,2956,4273,7261,0.0,17,19.0,1654,0.0
20191105T22Z,2877,4159,7259,0.0,23,106.0,1025,0.0
20191105T21Z,2866,4049,7261,0.0,19,172.0,886,0.0
20191105T20Z,2860,3934,7263,0.0,20,163.0,1152,0.0
20191105T19Z,2851,4261,7278,0.0,25,166.0,1260,0.0
20191105T18Z,2879,4229,7278,0.0,20,152.0,1419,0.0
20191105T17Z,2915,4104,7279,0.0,16,142.0,1693,0.0
20191105T16Z,2859,4227,7290,0.0,20,110.0,2363,0.0
20191105T15Z,2840,4236,7296,0.0,11,82.0,2886,0.0
20191105T14Z,2748,4377,7298,0.0,14,40.0,3710,0.0
20191105T13Z,2765,4255,7301,0.0,25,2.0,4042,0.0
20191105T12Z,2792,4025,7297,0.0,23,0.0,3124,0.0
20191105T11Z,2744,3695,7294,0.0,28,-3.0,2027,0.0
20191105T10Z,2727,3374,7295,0.0,22,0.0,1722,0.0
20191105T09Z,2729,3284,7297,0.0,23,0.0,1557,0.0
20191105T08Z,2759,3307,7289,0.0,22,0.0,1400,0.0
20191105T07Z,2731,3344,7300,0.0,22,-1.0,1437,0.0
20191105T06Z,2734,3183,7297,0.0,23,0.0,1911,0.0
20191105T05Z,2768,3490,7290,0.0,22,0.0,2128,0.0
20191105T04Z,2858,3995,7289,0.0,23,-1.0,2419,0.0
20191105T03Z,2973,4006,7293,0.0,22,0.0,2882,0.0
20191105T02Z,3022,3889,7290,0.0,22,0.0,3594,0.0
20191105T01Z,2967,4101,7296,0.0,23,0.0,3682,0.0
20191105T00Z,3035,4257,7278,0.0,19,-2.0,3234,0.0
20191104T23Z,2999,4250,7285,0.0,26,21.0,2195,0.0
20191104T22Z,2923,4143,7282,0.0,25,108.0,1643,0.0
20191104T21Z,2839,4023,7269,0.0,28,145.0,1596,0.0
20191104T20Z,2801,4209,7289,0.0,28,140.0,1587,0.0
