        1.034714
      187.393900      200.652300    6.660777E+08      871.987300
      614.385100
    1.093651E+16    3.850029E+15
    32490.460000    87490.470000    21508.230000    15987.710000
     1229.573000      169.962200
    3.162018E-01        2.677533       43.076080      583.528700
     4616.859000    26364.070000    86853.790000   575485.500000
  1648546.000000  2919882.000000    1.509945E+08
  5454185.000000  2727062.000000  2727123.000000
      555.779200      580.357600      603.653000      625.448900
      625.450300      625.450100      625.449600      622.992500
      614.753700      585.118600      563.885300      549.673100
      530.125500      530.105800      530.105500      530.103700
      530.101600      530.102400      530.126500      549.673800
      563.886300      585.119400      614.754000      622.992500
      625.449300      625.449300
      625.448900      530.103700
     2050.569000     2050.166000
    0.000000E+00      150.796000      137.321200      219.898800
       50.265480        5.731918
    0.000000E+00    1.989847E-04    2.048575E-04    9.999539E-01
       37.089870       38.636380       38.636380       38.636380
      690.228100      668.268600      668.268600      668.268600
        6.438500        5.509221        5.509221        5.509221
     1052.738000     1065.607000     1065.607000     1065.607000
       37.089870       38.629780       38.629590        5.510748
    25600.470000    25815.510000    25815.390000     5871.583000
    0.000000E+00    0.000000E+00       10.239840   -1.752991E-01
    0.000000E+00
    0.000000E+00    0.000000E+00    0.000000E+00    0.000000E+00
    0.000000E+00     5825.217000     5304.660000     1211.807000
    0.000000E+00  3892876.000000  3545000.000000  1291154.000000
    61838.020000    2.886675E-43    0.000000E+00      416.555600
    0.000000E+00    0.000000E+00
      575.169700     1248.220000
      580.203700     1252.405000
      584.749800     1256.122000
      588.902000     1259.469000
      592.607500     1262.420000
      595.980200     1265.077000
      598.942400     1267.389000
      601.707500     1269.529000
      604.045300     1271.326000
      606.167500     1272.948000
      521.828400     1175.437000
      521.828400     1192.752000
      524.884100     1200.874000
      532.479600     1208.885000
      539.747400     1216.194000
      546.622400     1222.834000
      553.057100     1228.840000
      559.051000     1234.272000
      564.580300     1239.159000
      569.667000     1243.557000
      521.828400      854.834600
      521.828400      889.253600
      521.828400      923.653300
      521.828400      958.033400
      521.828400      992.397000
      521.828400     1030.637000
      521.828400     1060.460000
      521.828400     1090.300000
      521.828400     1118.994000
      521.828400     1145.057000
      521.828400      621.993300
      521.828400      644.109600
      521.828400      666.191700
      521.828400      688.252000
      521.828400      710.297600
      521.828400      732.333900
      521.828400      754.361200
      521.828400      776.380100
      521.828400      798.392000
      521.828400      820.396900
      486.083100      472.447900
      498.894900      487.234600
      511.170000      501.594300
      521.828400      515.623700
      521.828400      529.679300
      521.828400      543.724700
      521.828400      557.762800
      521.828400      571.795300
      521.828400      585.822000
      521.828400      599.843500
      324.716400      297.625300
      351.595200      325.689500
      375.134000      350.538300
      395.650800      372.433300
      413.477100      391.658900
      428.935400      408.500200
      442.326000      423.229700
      453.920300      436.099200
      463.958800      447.336300
      472.652000      457.143800
      324.716400      297.625300
      351.595200      325.689500
      375.134000      350.538300
      395.650800      372.433300
      413.477100      391.658900
      428.935400      408.500200
      442.326000      423.229700
      453.920300      436.099200
      463.958800      447.336300
      472.652000      457.143800
      486.083100      472.447900
      498.894900      487.234600
      511.170000      501.594300
      521.828400      515.623700
      521.828400      529.679300
      521.828400      543.724700
      521.828400      557.762800
      521.828400      571.795300
      521.828400      585.822000
      521.828400      599.843500
      521.828400      621.993300
      521.828400      644.109600
      521.828400      666.191700
