,Demand1
20191126T19-06,17631
20191126T18-06,17833
20191126T17-06,17290
20191126T16-06,16586
20191126T15-06,16548
20191126T14-06,16676
20191126T13-06,16755
20191126T12-06,17123
20191126T11-06,17709
20191126T10-06,18029
20191126T09-06,18522
20191126T08-06,18853
20191126T07-06,18918
20191126T06-06,17776
20191126T05-06,16587
20191126T04-06,16166
20191126T03-06,15879
20191126T02-06,15897
20191126T01-06,16005
20191126T00-06,16313
20191125T23-06,16924
20191125T22-06,17619
20191125T21-06,18213
20191125T20-06,18409
20191125T19-06,18374
20191125T18-06,18075
20191125T17-06,16899
20191125T16-06,16149
20191125T15-06,16164
20191125T14-06,16399
20191125T13-06,16731
20191125T12-06,17092
20191125T11-06,17870
20191125T10-06,18722
20191125T09-06,19994
20191125T08-06,21168
20191125T07-06,21267
20191125T06-06,20004
20191125T05-06,18447
20191125T04-06,17814
20191125T03-06,17398
20191125T02-06,17145
20191125T01-06,17043
20191125T00-06,17165
20191124T23-06,17618
20191124T22-06,18095
20191124T21-06,18457
20191124T20-06,18506
20191124T19-06,18359
20191124T18-06,17893
20191124T17-06,16522
20191124T16-06,15511
20191124T15-06,15273
20191124T14-06,15494
20191124T13-06,15940
20191124T12-06,16326
20191124T11-06,16783
20191124T10-06,17525
20191124T09-06,17982
20191124T08-06,17872
20191124T07-06,17124
20191124T06-06,16311
20191124T05-06,15703
20191124T04-06,15393
20191124T03-06,15377
20191124T02-06,15306
20191124T01-06,15463
20191124T00-06,15781
20191123T23-06,16339
20191123T22-06,16911
20191123T21-06,17311
20191123T20-06,17509
20191123T19-06,17697
20191123T18-06,17602
20191123T17-06,17142
20191123T16-06,16463
20191123T15-06,16250
20191123T14-06,16331
20191123T13-06,16455
20191123T12-06,16729
20191123T11-06,16711
20191123T10-06,16474
20191123T09-06,16021
20191123T08-06,15240
20191123T07-06,14571
20191123T06-06,14063
20191123T05-06,13604
20191123T04-06,13437
20191123T03-06,13480
20191123T02-06,13620
20191123T01-06,13922
20191123T00-06,14448
20191122T23-06,15143
20191122T22-06,15959
20191122T21-06,16518
20191122T20-06,17116
20191122T19-06,17472
20191122T18-06,17774
20191122T17-06,17359
20191122T16-06,16803
20191122T15-06,16727
20191122T14-06,16800
20191122T13-06,16804
20191122T12-06,16865
20191122T11-06,17010
20191122T10-06,16833
20191122T09-06,16706
20191122T08-06,16609
20191122T07-06,16450
20191122T06-06,15131
20191122T05-06,13900
20191122T04-06,13455
20191122T03-06,13371
20191122T02-06,13487
20191122T01-06,13645
20191122T00-06,14231
20191121T23-06,15080
20191121T22-06,16048
20191121T21-06,16691
20191121T20-06,17185
20191121T19-06,17442
20191121T18-06,17463
20191121T17-06,16746
20191121T16-06,16133
20191121T15-06,16075
20191121T14-06,16227
20191121T13-06,16354
20191121T12-06,16505
20191121T11-06,16892
20191121T10-06,17224
20191121T09-06,17734
20191121T08-06,18203
20191121T07-06,18350
20191121T06-06,17162
20191121T05-06,15782
20191121T04-06,15161
20191121T03-06,14924
20191121T02-06,14700
20191121T01-06,14962
20191121T00-06,15319
20191120T23-06,15989
20191120T22-06,16972
20191120T21-06,17588
20191120T20-06,17789
20191120T19-06,17743
20191120T18-06,17484
20191120T17-06,16386
20191120T16-06,15537
20191120T15-06,15441
20191120T14-06,15595
20191120T13-06,15855
20191120T12-06,16242
20191120T11-06,16882
20191120T10-06,17564
20191120T09-06,18576
20191120T08-06,19764
20191120T07-06,19939
20191120T06-06,18482
20191120T05-06,16864
20191120T04-06,16082
20191120T03-06,15759
20191120T02-06,15564
20191120T01-06,15482
20191120T00-06,15575
20191119T23-06,16248
20191119T22-06,17069
20191119T21-06,17504
20191119T20-06,17937
20191119T19-06,17934
20191119T18-06,17779
20191119T17-06,16658
20191119T16-06,15991
20191119T15-06,15963
20191119T14-06,16094
20191119T13-06,16379
20191119T12-06,16741
20191119T11-06,17266
20191119T10-06,17610
20191119T09-06,18158
20191119T08-06,18697
20191119T07-06,18756
20191119T06-06,17497
20191119T05-06,16153
20191119T04-06,15587
20191119T03-06,15481
20191119T02-06,15517
20191119T01-06,15743
20191119T00-06,16130
20191118T23-06,16819
20191118T22-06,17732
20191118T21-06,18475
20191118T20-06,18783
20191118T19-06,18900
20191118T18-06,18515
20191118T17-06,17276
20191118T16-06,16416
20191118T15-06,16234
20191118T14-06,16390
20191118T13-06,16639
20191118T12-06,17079
20191118T11-06,17318
20191118T10-06,17783
20191118T09-06,18980
20191118T08-06,19703
20191118T07-06,19773
20191118T06-06,18273
20191118T05-06,16652
20191118T04-06,15917
20191118T03-06,15482
20191118T02-06,15391
20191118T01-06,15520
20191118T00-06,15661
20191117T23-06,16147
20191117T22-06,16755
20191117T21-06,17305
20191117T20-06,17546
20191117T19-06,17520
20191117T18-06,17215
20191117T17-06,16088
20191117T16-06,15144
20191117T15-06,14980
20191117T14-06,15126
20191117T13-06,15450
20191117T12-06,15821
20191117T11-06,16672
20191117T10-06,17860
20191117T09-06,19291
20191117T08-06,20078
20191117T07-06,19809
20191117T06-06,19135
20191117T05-06,18466
20191117T04-06,17997
20191117T03-06,17594
20191117T02-06,17314
20191117T01-06,17159
20191117T00-06,17187
20191116T23-06,17418
20191116T22-06,17707
20191116T21-06,17913
20191116T20-06,17836
20191116T19-06,17647
20191116T18-06,17473
20191116T17-06,16277
20191116T16-06,15476
20191116T15-06,15429
20191116T14-06,15765
20191116T13-06,16389
20191116T12-06,17229
20191116T11-06,18227
20191116T10-06,19207
20191116T09-06,20137
20191116T08-06,20753
20191116T07-06,20531
20191116T06-06,19868
20191116T05-06,19180
20191116T04-06,18667
20191116T03-06,18434
20191116T02-06,18277
20191116T01-06,18248
20191116T00-06,18395
20191115T23-06,18781
20191115T22-06,19342
20191115T21-06,19709
20191115T20-06,19704
20191115T19-06,19598
20191115T18-06,19421
20191115T17-06,18225
20191115T16-06,17251
20191115T15-06,17280
20191115T14-06,17534
20191115T13-06,17900
20191115T12-06,18547
20191115T11-06,19111
20191115T10-06,19700
20191115T09-06,20495
20191115T08-06,21192
20191115T07-06,21268
20191115T06-06,20023
20191115T05-06,18570
20191115T04-06,17800
20191115T03-06,17517
20191115T02-06,17401
20191115T01-06,17521
20191115T00-06,17881
20191114T23-06,18547
20191114T22-06,19506
20191114T21-06,20128
20191114T20-06,20339
20191114T19-06,20261
20191114T18-06,20088
20191114T17-06,18890
20191114T16-06,18006
20191114T15-06,17885
20191114T14-06,17997
20191114T13-06,18497
20191114T12-06,19169
20191114T11-06,20026
20191114T10-06,20989
20191114T09-06,22145
20191114T08-06,23204
20191114T07-06,23625
20191114T06-06,22429
20191114T05-06,21096
20191114T04-06,20670
20191114T03-06,20473
20191114T02-06,20492
20191114T01-06,20697
20191114T00-06,21023
20191113T23-06,21639
20191113T22-06,22420
20191113T21-06,22969
20191113T20-06,23030
20191113T19-06,22877
20191113T18-06,22283
20191113T17-06,20750
20191113T16-06,19586
20191113T15-06,19465
20191113T14-06,20019
20191113T13-06,20707
20191113T12-06,21706
20191113T11-06,22792
20191113T10-06,24019
20191113T09-06,25581
20191113T08-06,27185
20191113T07-06,27720
20191113T06-06,26829
20191113T05-06,25489
20191113T04-06,24711
20191113T03-06,24437
20191113T02-06,24219
20191113T01-06,24034
20191113T00-06,24093
20191112T23-06,24708
20191112T22-06,25369
20191112T21-06,25971
20191112T20-06,26215
20191112T19-06,26138
20191112T18-06,25772
20191112T17-06,24275
20191112T16-06,22916
20191112T15-06,22692
20191112T14-06,22736
20191112T13-06,23279
20191112T12-06,23618
20191112T11-06,23942
20191112T10-06,24103
20191112T09-06,24204
20191112T08-06,23987
20191112T07-06,23153
20191112T06-06,21566
20191112T05-06,19789
20191112T04-06,18613
20191112T03-06,17825
20191112T02-06,17415
20191112T01-06,17217
20191112T00-06,17132
20191111T23-06,17360
20191111T22-06,17950
20191111T21-06,18213
20191111T20-06,18468
20191111T19-06,18434
20191111T18-06,18184
20191111T17-06,17360
20191111T16-06,16499
20191111T15-06,16267
20191111T14-06,16214
20191111T13-06,16331
20191111T12-06,16402
20191111T11-06,16718
20191111T10-06,16870
20191111T09-06,17356
20191111T08-06,17822
20191111T07-06,17759
20191111T06-06,16653
20191111T05-06,15154
20191111T04-06,14520
20191111T03-06,14284
20191111T02-06,14149
20191111T01-06,14184
20191111T00-06,14364
20191110T23-06,14782
20191110T22-06,15378
20191110T21-06,15631
20191110T20-06,16232
20191110T19-06,16247
20191110T18-06,16169
20191110T17-06,15023
20191110T16-06,14431
20191110T15-06,14259
20191110T14-06,14439
20191110T13-06,14682
20191110T12-06,15041
20191110T11-06,15609
20191110T10-06,16484
20191110T09-06,17381
20191110T08-06,17915
20191110T07-06,17770
20191110T06-06,17187
20191110T05-06,16630
20191110T04-06,16337
20191110T03-06,16105
20191110T02-06,16011
20191110T01-06,16119
20191110T00-06,16331
20191109T23-06,16748
20191109T22-06,17198
20191109T21-06,17414
20191109T20-06,17522
20191109T19-06,17413
20191109T18-06,17204
20191109T17-06,16040
20191109T16-06,15400
20191109T15-06,15428
20191109T14-06,15800
20191109T13-06,16366
20191109T12-06,17136
20191109T11-06,18075
20191109T10-06,19237
20191109T09-06,20603
20191109T08-06,21545
20191109T07-06,21517
20191109T06-06,20820
20191109T05-06,20235
20191109T04-06,19798
20191109T03-06,19626
20191109T02-06,19508
20191109T01-06,19440
20191109T00-06,19505
20191108T23-06,19833
20191108T22-06,20194
20191108T21-06,20351
20191108T20-06,20358
20191108T19-06,20226
20191108T18-06,19840
20191108T17-06,18421
20191108T16-06,17600
20191108T15-06,17374
20191108T14-06,17578
20191108T13-06,17844
20191108T12-06,18413
20191108T11-06,19038
20191108T10-06,19592
20191108T09-06,20276
20191108T08-06,20740
20191108T07-06,20630
20191108T06-06,19234
20191108T05-06,17559
20191108T04-06,16721
20191108T03-06,16372
20191108T02-06,16080
20191108T01-06,15924
20191108T00-06,16150
20191107T23-06,16564
20191107T22-06,17342
20191107T21-06,18005
20191107T20-06,18385
20191107T19-06,18542
20191107T18-06,18473
20191107T17-06,17857
20191107T16-06,17155
20191107T15-06,16923
20191107T14-06,16864
20191107T13-06,16902
20191107T12-06,16878
20191107T11-06,16872
20191107T10-06,16659
20191107T09-06,16512
20191107T08-06,16513
20191107T07-06,16385
20191107T06-06,15192
20191107T05-06,13849
20191107T04-06,13431
20191107T03-06,13236
20191107T02-06,13349
20191107T01-06,13583
20191107T00-06,13957
20191106T23-06,14742
20191106T22-06,15466
20191106T21-06,16488
20191106T20-06,16826
20191106T19-06,17077
20191106T18-06,16905
20191106T17-06,15946
20191106T16-06,15580
20191106T15-06,15381
20191106T14-06,15557
20191106T13-06,15622
20191106T12-06,15830
20191106T11-06,16309
20191106T10-06,16622
20191106T09-06,17323
20191106T08-06,18250
20191106T07-06,18683
20191106T06-06,17484
20191106T05-06,15932
20191106T04-06,15162
20191106T03-06,14916
20191106T02-06,14768
20191106T01-06,14795
20191106T00-06,14962
20191105T23-06,15450
20191105T22-06,16263
20191105T21-06,16753
20191105T20-06,16969
20191105T19-06,17559
20191105T18-06,17261
20191105T17-06,16133
20191105T16-06,15725
20191105T15-06,15642
20191105T14-06,15897
20191105T13-06,16176
20191105T12-06,16259
20191105T11-06,16582
20191105T10-06,17187
20191105T09-06,17598
20191105T08-06,18070
20191105T07-06,18309
20191105T06-06,17200
20191105T05-06,15842
20191105T04-06,15302
20191105T03-06,15197
20191105T02-06,15101
20191105T01-06,15265
20191105T00-06,15538
20191104T23-06,16065
20191104T22-06,16894
20191104T21-06,17549
20191104T20-06,17892
20191104T19-06,18119
20191104T18-06,17826
20191104T17-06,16652
20191104T16-06,16160
