,Demand1
20191023T16-05,2079
20191023T15-05,2062
20191023T14-05,2057
20191023T13-05,2123
20191023T12-05,2205
20191023T11-05,2280
20191023T10-05,2306
20191023T09-05,2497
20191023T08-05,2594
20191023T07-05,2539
20191023T06-05,2283
20191023T05-05,2127
20191023T04-05,2034
20191023T03-05,2032
20191023T02-05,2009
20191023T01-05,2040
20191023T00-05,2095
20191022T23-05,2209
20191022T22-05,2356
20191022T21-05,2447
20191022T20-05,2409
20191022T19-05,2332
20191022T18-05,2175
20191022T17-05,2148
20191022T16-05,2111
20191022T15-05,2119
20191022T14-05,2149
20191022T13-05,2188
20191022T12-05,2268
20191022T11-05,2280
20191022T10-05,2386
20191022T09-05,2503
20191022T08-05,2588
20191022T07-05,2532
20191022T06-05,2233
20191022T05-05,1982
20191022T04-05,1929
20191022T03-05,1906
20191022T02-05,1916
20191022T01-05,1933
20191022T00-05,1993
20191021T23-05,2139
20191021T22-05,2286
20191021T21-05,2430
20191021T20-05,2463
20191021T19-05,2390
20191021T18-05,2219
20191021T17-05,2189
20191021T16-05,2125
20191021T15-05,2071
20191021T14-05,2111
20191021T13-05,2088
20191021T12-05,2114
20191021T11-05,2108
20191021T10-05,2135
20191021T09-05,2103
20191021T08-05,2142
20191021T07-05,2056
20191021T06-05,1804
20191021T05-05,1694
20191021T04-05,1628
20191021T03-05,1645
20191021T02-05,1672
20191021T01-05,1685
20191021T00-05,1770
20191020T23-05,1935
20191020T22-05,2194
20191020T21-05,2333
20191020T20-05,2402
20191020T19-05,2283
20191020T18-05,2214
20191020T17-05,2159
20191020T16-05,2111
20191020T15-05,2093
20191020T14-05,2098
20191020T13-05,2166
20191020T12-05,2152
20191020T11-05,2207
20191020T10-05,2264
20191020T09-05,2213
20191020T08-05,2108
20191020T07-05,1923
20191020T06-05,1859
20191020T05-05,1811
20191020T04-05,1802
20191020T03-05,1753
20191020T02-05,1761
20191020T01-05,1785
20191020T00-05,1862
20191019T23-05,1971
20191019T22-05,1951
20191019T21-05,2081
20191019T20-05,2155
20191019T19-05,2105
20191019T18-05,2056
20191019T17-05,2031
20191019T16-05,1982
20191019T15-05,2017
20191019T14-05,1998
20191019T13-05,2067
20191019T12-05,2095
20191019T11-05,2161
20191019T10-05,2189
20191019T09-05,2190
20191019T08-05,2141
20191019T07-05,1998
20191019T06-05,1901
20191019T05-05,1774
20191019T04-05,1777
20191019T03-05,1803
20191019T02-05,1810
20191019T01-05,1857
20191019T00-05,1887
20191018T23-05,2062
20191018T22-05,2130
20191018T21-05,2166
20191018T20-05,2221
20191018T19-05,2153
20191018T18-05,2133
20191018T17-05,2090
20191018T16-05,2078
20191018T15-05,2076
20191018T14-05,2073
20191018T13-05,2102
