,Demand
20191101T14Z,2369
20191101T13Z,2340
20191101T12Z,2374
20191101T11Z,2262
20191101T10Z,2073
20191101T09Z,1965
20191101T08Z,1955
20191101T07Z,1930
20191101T06Z,2043
20191101T05Z,2146
20191101T04Z,2350
20191101T03Z,2570
20191101T02Z,2788
20191101T01Z,2928
20191101T00Z,2999
20191031T23Z,3051
20191031T22Z,3138
20191031T21Z,3228
20191031T20Z,3163
20191031T19Z,3191
20191031T18Z,3112
20191031T17Z,2995
20191031T16Z,2865
20191031T15Z,2752
20191031T14Z,2601
20191031T13Z,2554
20191031T12Z,2557
20191031T11Z,2453
20191031T10Z,2306
20191031T09Z,2198
20191031T08Z,2166
20191031T07Z,2171
20191031T06Z,2160
20191031T05Z,2253
20191031T04Z,2313
20191031T03Z,2477
20191031T02Z,2630
20191031T01Z,2829
20191031T00Z,2823
20191030T23Z,2820
20191030T22Z,2684
20191030T21Z,2654
20191030T20Z,2515
20191030T19Z,2485
20191030T18Z,2456
20191030T17Z,2388
20191030T16Z,2316
20191030T15Z,2261
20191030T14Z,2217
20191030T13Z,2174
20191030T12Z,2190
20191030T11Z,2147
20191030T10Z,1995
20191030T09Z,2029
20191030T08Z,2012
20191030T07Z,2037
20191030T06Z,2091
20191030T05Z,2110
20191030T04Z,2260
20191030T03Z,2418
20191030T02Z,2528
20191030T01Z,2704
20191030T00Z,2733
20191029T23Z,2679
20191029T22Z,2624
20191029T21Z,2639
20191029T20Z,2553
20191029T19Z,2521
20191029T18Z,2515
20191029T17Z,2524
20191029T16Z,2504
20191029T15Z,2462
20191029T14Z,2432
20191029T13Z,2383
20191029T12Z,2385
20191029T11Z,2300
20191029T10Z,2142
20191029T09Z,2056
20191029T08Z,2037
20191029T07Z,2061
20191029T06Z,2127
20191029T05Z,2176
20191029T04Z,2324
20191029T03Z,2505
20191029T02Z,2684
20191029T01Z,2864
20191029T00Z,2970
20191028T23Z,2957
20191028T22Z,2966
20191028T21Z,3049
20191028T20Z,3011
20191028T19Z,2941
20191028T18Z,2838
20191028T17Z,2686
20191028T16Z,2563
20191028T15Z,2454
20191028T14Z,2367
20191028T13Z,2288
20191028T12Z,2269
20191028T11Z,2267
20191028T10Z,2096
20191028T09Z,2004
20191028T08Z,2009
20191028T07Z,2024
20191028T06Z,2049
20191028T05Z,2191
20191028T04Z,2296
20191028T03Z,2485
20191028T02Z,2679
20191028T01Z,2845
20191028T00Z,3021
20191027T23Z,2956
20191027T22Z,3065
20191027T21Z,3114
20191027T20Z,3126
20191027T19Z,3056
20191027T18Z,2998
20191027T17Z,2872
20191027T16Z,2824
20191027T15Z,2783
20191027T14Z,2649
20191027T13Z,2531
20191027T12Z,2375
20191027T11Z,2284
20191027T10Z,2140
20191027T09Z,2159
20191027T08Z,2200
20191027T07Z,2209
20191027T06Z,2271
20191027T05Z,2319
20191027T04Z,2384
20191027T03Z,2483
20191027T02Z,2635
20191027T01Z,2721
20191027T00Z,2747
20191026T23Z,2784
20191026T22Z,2824
20191026T21Z,2877
20191026T20Z,2851
20191026T19Z,2826
20191026T18Z,2743
20191026T17Z,2684
20191026T16Z,2576
20191026T15Z,2499
20191026T14Z,2374
20191026T13Z,2327
20191026T12Z,2209
20191026T11Z,2090
20191026T10Z,2027
20191026T09Z,2002
20191026T08Z,1996
20191026T07Z,1982
20191026T06Z,2001
20191026T05Z,2009
20191026T04Z,2189
20191026T03Z,2280
20191026T02Z,2516
20191026T01Z,2643
20191026T00Z,2723
20191025T23Z,2715
20191025T22Z,2728
20191025T21Z,2740
20191025T20Z,2705
20191025T19Z,2726
20191025T18Z,2644
20191025T17Z,2576
20191025T16Z,2502
20191025T15Z,2454
20191025T14Z,2378
20191025T13Z,2332
20191025T12Z,2301
20191025T11Z,2255
20191025T10Z,2087
20191025T09Z,1954
20191025T08Z,1989
20191025T07Z,1999
20191025T06Z,2028
20191025T05Z,2081
20191025T04Z,2235
20191025T03Z,2347
20191025T02Z,2518
20191025T01Z,2582
20191025T00Z,2611
20191024T23Z,2500
20191024T22Z,2515
20191024T21Z,2480
20191024T20Z,2436
20191024T19Z,2381
20191024T18Z,2354
20191024T17Z,2327
20191024T16Z,2367
20191024T15Z,2396
20191024T14Z,2447
20191024T13Z,2471
20191024T12Z,2484
20191024T11Z,2372
20191024T10Z,2177
20191024T09Z,2110
20191024T08Z,2037
20191024T07Z,2035
20191024T06Z,2077
20191024T05Z,2133
20191024T04Z,2185
