,Demand1
20191206T09-05,14009
20191206T08-05,14313
20191206T07-05,13971
20191206T06-05,12895
20191206T05-05,12194
20191206T04-05,11874
20191206T03-05,11725
20191206T02-05,11672
20191206T01-05,11717
20191206T00-05,11930
20191205T23-05,12405
20191205T22-05,12897
20191205T21-05,13082
20191205T20-05,12968
20191205T19-05,12751
20191205T18-05,12114
20191205T17-05,11213
20191205T16-05,10980
20191205T15-05,10998
20191205T14-05,11195
20191205T13-05,11394
20191205T12-05,11809
20191205T11-05,12340
20191205T10-05,13083
20191205T09-05,13915
20191205T08-05,14275
20191205T07-05,13749
20191205T06-05,12334
20191205T05-05,11468
20191205T04-05,11085
20191205T03-05,10950
20191205T02-05,10961
20191205T01-05,11110
20191205T00-05,11481
20191204T23-05,12111
20191204T22-05,12757
20191204T21-05,13123
20191204T20-05,13183
20191204T19-05,13090
20191204T18-05,12524
20191204T17-05,11541
20191204T16-05,11217
20191204T15-05,11229
20191204T14-05,11450
20191204T13-05,11718
20191204T12-05,12189
20191204T11-05,12863
20191204T10-05,13670
20191204T09-05,14574
20191204T08-05,14999
20191204T07-05,14408
20191204T06-05,12796
20191204T05-05,11751
20191204T04-05,11211
20191204T03-05,10978
20191204T02-05,10947
20191204T01-05,11125
20191204T00-05,11538
20191203T23-05,12235
20191203T22-05,12967
20191203T21-05,13461
20191203T20-05,13617
20191203T19-05,13565
20191203T18-05,13045
20191203T17-05,11951
20191203T16-05,11528
20191203T15-05,11578
20191203T14-05,11823
20191203T13-05,12092
20191203T12-05,12607
20191203T11-05,13234
20191203T10-05,14026
20191203T09-05,14965
20191203T08-05,15482
20191203T07-05,14955
20191203T06-05,13471
20191203T05-05,12442
20191203T04-05,11963
20191203T03-05,11773
20191203T02-05,11773
20191203T01-05,11890
20191203T00-05,12260
20191202T23-05,12916
20191202T22-05,13647
20191202T21-05,14079
20191202T20-05,14209
20191202T19-05,14131
20191202T18-05,13591
20191202T17-05,12594
20191202T16-05,12130
20191202T15-05,12020
