,Demand1
20191206T06-08,1500
20191206T05-08,1374
20191206T04-08,1328
20191206T03-08,1312
20191206T02-08,1320
20191206T01-08,1343
20191206T00-08,1391
20191205T23-08,1468
20191205T22-08,1567
20191205T21-08,1652
20191205T20-08,1686
20191205T19-08,1720
20191205T18-08,1748
20191205T17-08,1719
20191205T16-08,1638
20191205T15-08,1610
20191205T14-08,1617
20191205T13-08,1631
20191205T12-08,1651
20191205T11-08,1662
20191205T10-08,1683
20191205T09-08,1692
20191205T08-08,1677
20191205T07-08,1631
20191205T06-08,1474
20191205T05-08,1332
20191205T04-08,1294
20191205T03-08,1268
20191205T02-08,1282
20191205T01-08,1302
20191205T00-08,1359
20191204T23-08,1428
20191204T22-08,1542
20191204T21-08,1628
20191204T20-08,1691
20191204T19-08,1727
20191204T18-08,1734
20191204T17-08,1714
20191204T16-08,1639
20191204T15-08,1596
20191204T14-08,1610
20191204T13-08,1617
20191204T12-08,1602
20191204T11-08,1600
20191204T10-08,1616
20191204T09-08,1646
20191204T08-08,1706
20191204T07-08,1641
20191204T06-08,1477
20191204T05-08,1340
20191204T04-08,1288
20191204T03-08,1286
20191204T02-08,1295
20191204T01-08,1324
20191204T00-08,1376
20191203T23-08,1472
20191203T22-08,1581
20191203T21-08,1675
20191203T20-08,1714
20191203T19-08,1753
20191203T18-08,1783
20191203T17-08,1742
20191203T16-08,1669
20191203T15-08,1640
20191203T14-08,1652
20191203T13-08,1655
20191203T12-08,1692
20191203T11-08,1712
20191203T10-08,1738
20191203T09-08,1769
20191203T08-08,1793
20191203T07-08,1729
20191203T06-08,1561
20191203T05-08,1441
20191203T04-08,1372
20191203T03-08,1372
20191203T02-08,1381
20191203T01-08,1404
20191203T00-08,1463
20191202T23-08,1547
20191202T22-08,1665
20191202T21-08,1753
20191202T20-08,1800
20191202T19-08,1853
20191202T18-08,1861
20191202T17-08,1824
20191202T16-08,1716
20191202T15-08,1690
20191202T14-08,1713
20191202T13-08,1751
20191202T12-08,1793
20191202T11-08,1809
20191202T10-08,1830
20191202T09-08,1847
20191202T08-08,1844
20191202T07-08,1768
20191202T06-08,1602
20191202T05-08,1477
20191202T04-08,1410
20191202T03-08,1397
20191202T02-08,1396
20191202T01-08,1422
20191202T00-08,1476
20191201T23-08,1551
20191201T22-08,1672
20191201T21-08,1763
20191201T20-08,1833
20191201T19-08,1861
20191201T18-08,1884
20191201T17-08,1877
20191201T16-08,1802
20191201T15-08,1772
20191201T14-08,1794
20191201T13-08,1797
20191201T12-08,1807
20191201T11-08,1825
20191201T10-08,1813
20191201T09-08,1777
20191201T08-08,1728
20191201T07-08,1661
20191201T06-08,1592
20191201T05-08,1543
20191201T04-08,1519
20191201T03-08,1513
20191201T02-08,1519
20191201T01-08,1531
20191201T00-08,1568
20191130T23-08,1627
20191130T22-08,1698
20191130T21-08,1751
20191130T20-08,1777
20191130T19-08,1794
20191130T18-08,1805
20191130T17-08,1746
20191130T16-08,1630
20191130T15-08,1592
20191130T14-08,1599
20191130T13-08,1654
20191130T12-08,1683
20191130T11-08,1727
20191130T10-08,1755
20191130T09-08,1740
20191130T08-08,1681
20191130T07-08,1622
20191130T06-08,1547
20191130T05-08,1504
20191130T04-08,1478
20191130T03-08,1462
20191130T02-08,1470
20191130T01-08,1478
20191130T00-08,1520
20191129T23-08,1585
20191129T22-08,1648
20191129T21-08,1711
20191129T20-08,1754
20191129T19-08,1786
20191129T18-08,1802
20191129T17-08,1780
20191129T16-08,1740
20191129T15-08,1717
20191129T14-08,1715
20191129T13-08,1734
20191129T12-08,1754
20191129T11-08,1795
20191129T10-08,1811
20191129T09-08,1790
20191129T08-08,1767
20191129T07-08,1711
20191129T06-08,1629
20191129T05-08,1554
20191129T04-08,1512
20191129T03-08,1490
20191129T02-08,1475
20191129T01-08,1487
20191129T00-08,1518
20191128T23-08,1547
