,Demand
20191029T10Z,5136
20191029T09Z,4884
20191029T08Z,4886
20191029T07Z,5037
20191029T06Z,5317
20191029T05Z,5708
20191029T04Z,6275
20191029T03Z,7003
20191029T02Z,7717
20191029T01Z,8451
20191029T00Z,9036
20191028T23Z,9283
20191028T22Z,9678
20191028T21Z,9803
20191028T20Z,9693
20191028T19Z,9396
20191028T18Z,9026
20191028T17Z,8471
20191028T16Z,7772
20191028T15Z,7020
20191028T14Z,6375
20191028T13Z,5837
20191028T12Z,5701
20191028T11Z,5352
20191028T10Z,4815
20191028T09Z,4522
20191028T08Z,4531
20191028T07Z,4646
20191028T06Z,4902
20191028T05Z,5281
20191028T04Z,5823
20191028T03Z,6485
20191028T02Z,7177
20191028T01Z,7775
20191028T00Z,8260
20191027T23Z,8438
20191027T22Z,8770
20191027T21Z,8869
20191027T20Z,8877
20191027T19Z,8794
20191027T18Z,8485
20191027T17Z,8074
20191027T16Z,7501
20191027T15Z,6877
20191027T14Z,6147
20191027T13Z,5393
20191027T12Z,4919
20191027T11Z,4678
20191027T10Z,4552
20191027T09Z,4510
20191027T08Z,4562
20191027T07Z,4717
20191027T06Z,4976
20191027T05Z,5310
20191027T04Z,5731
20191027T03Z,6199
20191027T02Z,6667
20191027T01Z,7093
20191027T00Z,7482
20191026T23Z,7641
20191026T22Z,7994
20191026T21Z,8211
20191026T20Z,8235
20191026T19Z,8325
20191026T18Z,8251
20191026T17Z,7899
20191026T16Z,7473
20191026T15Z,6905
20191026T14Z,6225
20191026T13Z,5499
20191026T12Z,5025
20191026T11Z,4754
20191026T10Z,4550
20191026T09Z,4504
20191026T08Z,4562
20191026T07Z,4722
20191026T06Z,4950
20191026T05Z,5311
20191026T04Z,5761
20191026T03Z,6266
20191026T02Z,6721
20191026T01Z,7073
20191026T00Z,7375
20191025T23Z,7591
20191025T22Z,7976
20191025T21Z,8211
20191025T20Z,8304
20191025T19Z,8359
20191025T18Z,8215
20191025T17Z,7948
20191025T16Z,7561
20191025T15Z,7053
20191025T14Z,6481
20191025T13Z,5942
20191025T12Z,5750
20191025T11Z,5426
20191025T10Z,4895
20191025T09Z,4644
20191025T08Z,4661
20191025T07Z,4780
20191025T06Z,5031
20191025T05Z,5440
20191025T04Z,5927
20191025T03Z,6568
20191025T02Z,7247
20191025T01Z,7775
20191025T00Z,8171
20191024T23Z,8289
20191024T22Z,8679
20191024T21Z,8837
20191024T20Z,8730
20191024T19Z,8444
20191024T18Z,8053
20191024T17Z,7559
20191024T16Z,7008
20191024T15Z,6405
20191024T14Z,5783
20191024T13Z,5321
20191024T12Z,5198
20191024T11Z,4831
20191024T10Z,4247
20191024T09Z,3934
20191024T08Z,3890
20191024T07Z,3973
20191024T06Z,4175
20191024T05Z,4488
20191024T04Z,4943
20191024T03Z,5653
20191024T02Z,6315
20191024T01Z,6847
20191024T00Z,7213
20191023T23Z,7301
20191023T22Z,7613
20191023T21Z,7680
20191023T20Z,7452
20191023T19Z,7083
20191023T18Z,6628
20191023T17Z,6220
20191023T16Z,5858
20191023T15Z,5552
20191023T14Z,5256
20191023T13Z,5089
20191023T12Z,5067
20191023T11Z,4873
20191023T10Z,4470
20191023T09Z,4259
20191023T08Z,4352
20191023T07Z,4587
20191023T06Z,4878
20191023T05Z,5269
20191023T04Z,5850
20191023T03Z,6599
20191023T02Z,7304
20191023T01Z,8043
20191023T00Z,8575
20191022T23Z,8853
20191022T22Z,9353
20191022T21Z,9545
20191022T20Z,9490
20191022T19Z,9300
20191022T18Z,8988
20191022T17Z,8439
20191022T16Z,7787
20191022T15Z,7058
20191022T14Z,6497
20191022T13Z,6081
20191022T12Z,5910
20191022T11Z,5568
20191022T10Z,4982
