,Demand1
20191219T23-05,20190
20191219T22-05,21439
20191219T21-05,22278
20191219T20-05,22836
20191219T19-05,23173
20191219T18-05,23253
20191219T17-05,22201
20191219T16-05,21318
20191219T15-05,20983
20191219T14-05,20954
20191219T13-05,21008
20191219T12-05,21194
20191219T11-05,21353
20191219T10-05,21458
20191219T09-05,21401
20191219T08-05,21048
20191219T07-05,19842
20191219T06-05,18129
20191219T05-05,17215
20191219T04-05,16924
20191219T03-05,16923
20191219T02-05,17180
20191219T01-05,17665
20191219T00-05,18518
20191218T23-05,19717
20191218T22-05,20849
20191218T21-05,21585
20191218T20-05,22012
20191218T19-05,22293
20191218T18-05,22323
20191218T17-05,21247
20191218T16-05,20191
20191218T15-05,19924
20191218T14-05,19910
20191218T13-05,19628
20191218T12-05,19494
20191218T11-05,19496
20191218T10-05,19565
20191218T09-05,19614
20191218T08-05,19364
20191218T07-05,18210
20191218T06-05,16490
20191218T05-05,15525
20191218T04-05,15231
20191218T03-05,15294
20191218T02-05,15558
20191218T01-05,16137
20191218T00-05,17148
20191217T23-05,18433
20191217T22-05,19702
20191217T21-05,20592
20191217T20-05,21207
20191217T19-05,21695
20191217T18-05,21928
20191217T17-05,21278
20191217T16-05,20566
20191217T15-05,20440
20191217T14-05,20475
20191217T13-05,20483
20191217T12-05,20516
20191217T11-05,20384
20191217T10-05,20151
20191217T09-05,19775
20191217T08-05,19214
20191217T07-05,17844
20191217T06-05,16259
20191217T05-05,15384
20191217T04-05,15084
20191217T03-05,15163
20191217T02-05,15437
20191217T01-05,15964
20191217T00-05,16924
20191216T23-05,18209
20191216T22-05,19521
20191216T21-05,20397
20191216T20-05,20949
20191216T19-05,21308
20191216T18-05,21457
20191216T17-05,20600
20191216T16-05,19676
20191216T15-05,19407
20191216T14-05,19427
20191216T13-05,19479
20191216T12-05,19704
20191216T11-05,19833
20191216T10-05,19763
20191216T09-05,19627
20191216T08-05,19056
20191216T07-05,17771
20191216T06-05,16055
20191216T05-05,15097
20191216T04-05,14807
20191216T03-05,14830
20191216T02-05,15070
20191216T01-05,15517
20191216T00-05,16365
20191215T23-05,17488
20191215T22-05,18493
20191215T21-05,19258
20191215T20-05,19612
20191215T19-05,19804
20191215T18-05,19799
20191215T17-05,18790
20191215T16-05,17750
20191215T15-05,17344
20191215T14-05,17258
20191215T13-05,17266
20191215T12-05,17176
20191215T11-05,16908
20191215T10-05,16579
20191215T09-05,15986
20191215T08-05,15242
20191215T07-05,14609
20191215T06-05,14101
20191215T05-05,13855
20191215T04-05,13868
20191215T03-05,14075
20191215T02-05,14445
20191215T01-05,15023
20191215T00-05,15832
20191214T23-05,16678
20191214T22-05,17451
20191214T21-05,17965
20191214T20-05,18359
20191214T19-05,18678
20191214T18-05,18803
20191214T17-05,18334
20191214T16-05,17717
20191214T15-05,17500
20191214T14-05,17437
20191214T13-05,17411
20191214T12-05,17420
20191214T11-05,17346
20191214T10-05,17127
20191214T09-05,16559
20191214T08-05,15793
20191214T07-05,14977
20191214T06-05,14277
20191214T05-05,13931
20191214T04-05,13965
20191214T03-05,14179
20191214T02-05,14580
20191214T01-05,15270
20191214T00-05,16233
20191213T23-05,17369
20191213T22-05,18415
20191213T21-05,19154
20191213T20-05,19756
20191213T19-05,20238
20191213T18-05,20578
20191213T17-05,20243
20191213T16-05,19592
20191213T15-05,19427
