,Demand1
20191128T10-05,663
20191128T09-05,665
20191128T08-05,633
20191128T07-05,588
20191128T06-05,544
20191128T05-05,518
20191128T04-05,503
20191128T03-05,494
20191128T02-05,487
20191128T01-05,493
20191128T00-05,511
20191127T23-05,545
20191127T22-05,581
20191127T21-05,591
20191127T20-05,588
20191127T19-05,585
20191127T18-05,553
20191127T17-05,530
20191127T16-05,529
20191127T15-05,521
20191127T14-05,532
20191127T13-05,554
20191127T12-05,584
20191127T11-05,602
20191127T10-05,602
20191127T09-05,604
20191127T08-05,587
20191127T07-05,548
20191127T06-05,483
20191127T05-05,473
20191127T04-05,473
20191127T03-05,471
20191127T02-05,481
20191127T01-05,497
20191127T00-05,535
20191126T23-05,578
20191126T22-05,610
20191126T21-05,633
20191126T20-05,648
20191126T19-05,657
20191126T18-05,634
20191126T17-05,600
20191126T16-05,564
20191126T15-05,577
20191126T14-05,578
20191126T13-05,615
20191126T12-05,667
20191126T11-05,704
20191126T10-05,748
20191126T09-05,780
20191126T08-05,801
20191126T07-05,765
20191126T06-05,684
20191126T05-05,623
20191126T04-05,609
20191126T03-05,602
20191126T02-05,588
20191126T01-05,582
20191126T00-05,596
20191125T23-05,628
20191125T22-05,659
20191125T21-05,679
20191125T20-05,672
20191125T19-05,677
20191125T18-05,624
20191125T17-05,581
20191125T16-05,562
20191125T15-05,564
20191125T14-05,585
20191125T13-05,611
20191125T12-05,649
20191125T11-05,706
20191125T10-05,766
20191125T09-05,796
20191125T08-05,817
20191125T07-05,790
20191125T06-05,705
20191125T05-05,658
20191125T04-05,638
20191125T03-05,617
20191125T02-05,614
20191125T01-05,626
20191125T00-05,633
20191124T23-05,664
20191124T22-05,693
20191124T21-05,712
20191124T20-05,713
20191124T19-05,690
20191124T18-05,663
20191124T17-05,606
20191124T16-05,581
20191124T15-05,590
20191124T14-05,598
20191124T13-05,621
20191124T12-05,645
20191124T11-05,661
20191124T10-05,701
20191124T09-05,687
20191124T08-05,644
20191124T07-05,595
20191124T06-05,561
20191124T05-05,537
20191124T04-05,513
20191124T03-05,501
20191124T02-05,495
20191124T01-05,504
20191124T00-05,603
20191123T23-05,539
20191123T22-05,641
20191123T21-05,671
20191123T20-05,689
20191123T19-05,688
20191123T18-05,683
20191123T17-05,674
20191123T16-05,704
20191123T15-05,638
20191123T14-05,648
20191123T13-05,654
20191123T12-05,653
20191123T11-05,678
20191123T10-05,588
20191123T09-05,521
20191123T08-05,516
20191123T07-05,474
20191123T06-05,448
20191123T05-05,433
20191123T04-05,427
20191123T03-05,426
20191123T02-05,432
20191123T01-05,449
20191123T00-05,477
20191122T23-05,522
20191122T22-05,546
20191122T21-05,565
20191122T20-05,577
20191122T19-05,595
20191122T18-05,582
20191122T17-05,549
20191122T16-05,536
20191122T15-05,540
20191122T14-05,553
20191122T13-05,562
20191122T12-05,589
20191122T11-05,609
20191122T10-05,623
20191122T09-05,652
20191122T08-05,641
20191122T07-05,616
20191122T06-05,534
20191122T05-05,512
20191122T04-05,496
20191122T03-05,489
20191122T02-05,490
20191122T01-05,516
20191122T00-05,515
20191121T23-05,549
20191121T22-05,585
20191121T21-05,610
20191121T20-05,626
20191121T19-05,627
20191121T18-05,611
20191121T17-05,567
20191121T16-05,570
20191121T15-05,555
20191121T14-05,566
20191121T13-05,576
20191121T12-05,615
20191121T11-05,645
20191121T10-05,699
20191121T09-05,770
20191121T08-05,773
20191121T07-05,745
20191121T06-05,659
20191121T05-05,604
20191121T04-05,576
20191121T03-05,569
20191121T02-05,538
20191121T01-05,579
20191121T00-05,599
20191120T23-05,624
20191120T22-05,670
20191120T21-05,680
20191120T20-05,681
20191120T19-05,697
20191120T18-05,645
20191120T17-05,592
20191120T16-05,570
20191120T15-05,570
20191120T14-05,590
20191120T13-05,599
20191120T12-05,632
20191120T11-05,659
20191120T10-05,658
20191120T09-05,680
20191120T08-05,676
20191120T07-05,655
20191120T06-05,575
20191120T05-05,527
20191120T04-05,518
20191120T03-05,514
20191120T02-05,514
20191120T01-05,524
20191120T00-05,536
20191119T23-05,574
20191119T22-05,619
20191119T21-05,656
20191119T20-05,660
20191119T19-05,662
20191119T18-05,645
20191119T17-05,591
20191119T16-05,560
20191119T15-05,562
20191119T14-05,580
20191119T13-05,574
20191119T12-05,598
20191119T11-05,566
20191119T10-05,627
20191119T09-05,699
20191119T08-05,709
20191119T07-05,689
20191119T06-05,608
20191119T05-05,565
20191119T04-05,547
20191119T03-05,543
20191119T02-05,550
20191119T01-05,558
20191119T00-05,577
20191118T23-05,612
20191118T22-05,632
20191118T21-05,653
20191118T20-05,662
20191118T19-05,655
20191118T18-05,615
20191118T17-05,565
20191118T16-05,536
20191118T15-05,548
20191118T14-05,557
20191118T13-05,575
20191118T12-05,603
20191118T11-05,627
20191118T10-05,643
20191118T09-05,654
20191118T08-05,659
20191118T07-05,626
20191118T06-05,554
20191118T05-05,496
20191118T04-05,475
20191118T03-05,477
20191118T02-05,485
20191118T01-05,487
20191118T00-05,491
20191117T23-05,520
20191117T22-05,557
20191117T21-05,584
20191117T20-05,594
20191117T19-05,594
20191117T18-05,570
20191117T17-05,518
20191117T16-05,502
20191117T15-05,505
20191117T14-05,517
20191117T13-05,534
20191117T12-05,558
20191117T11-05,597
20191117T10-05,640
20191117T09-05,667
20191117T08-05,642
20191117T07-05,606
20191117T06-05,578
20191117T05-05,559
20191117T04-05,551
20191117T03-05,541
20191117T02-05,552
20191117T01-05,548
20191117T00-05,565
20191116T23-05,583
20191116T22-05,599
20191116T21-05,607
20191116T20-05,610
20191116T19-05,612
20191116T18-05,575
20191116T17-05,532
20191116T16-05,520
20191116T15-05,512
20191116T14-05,532
20191116T13-05,572
20191116T12-05,613
20191116T11-05,646
20191116T10-05,701
20191116T09-05,709
20191116T08-05,690
20191116T07-05,649
20191116T06-05,603
20191116T05-05,571
20191116T04-05,555
20191116T03-05,548
20191116T02-05,548
20191116T01-05,557
20191116T00-05,576
20191115T23-05,608
20191115T22-05,631
20191115T21-05,651
20191115T20-05,653
20191115T19-05,661
20191115T18-05,641
20191115T17-05,594
20191115T16-05,572
20191115T15-05,576
20191115T14-05,582
20191115T13-05,622
20191115T12-05,653
20191115T11-05,678
20191115T10-05,719
20191115T09-05,745
20191115T08-05,751
20191115T07-05,717
20191115T06-05,630
20191115T05-05,596
20191115T04-05,582
20191115T03-05,573
20191115T02-05,575
20191115T01-05,586
20191115T00-05,619
