,Demand1
20191020T19-04,1658
20191020T18-04,1732
20191020T17-04,1726
20191020T16-04,1684
20191020T15-04,1614
20191020T14-04,1533
20191020T13-04,1461
20191020T12-04,1395
20191020T11-04,1341
20191020T10-04,1270
20191020T09-04,1164
20191020T08-04,1110
20191020T07-04,1090
20191020T06-04,1074
20191020T05-04,1075
20191020T04-04,1099
20191020T03-04,1128
20191020T02-04,1175
20191020T01-04,1242
20191020T00-04,1342
20191019T23-04,1422
20191019T22-04,1488
20191019T21-04,1541
20191019T20-04,1570
20191019T19-04,1533
20191019T18-04,1540
20191019T17-04,1559
20191019T16-04,1531
20191019T15-04,1513
20191019T14-04,1472
20191019T13-04,1463
20191019T12-04,1435
20191019T11-04,1392
20191019T10-04,1307
20191019T09-04,1209
20191019T08-04,1129
20191019T07-04,1068
20191019T06-04,1026
20191019T05-04,991
20191019T04-04,989
20191019T03-04,1007
20191019T02-04,1043
20191019T01-04,1079
20191019T00-04,1165
20191018T23-04,1239
20191018T22-04,1319
20191018T21-04,1365
20191018T20-04,1399
20191018T19-04,1367
20191018T18-04,1360
20191018T17-04,1365
20191018T16-04,1334
20191018T15-04,1340
20191018T14-04,1359
20191018T13-04,1324
20191018T12-04,1307
20191018T11-04,1279
20191018T10-04,1245
20191018T09-04,1223
20191018T08-04,1186
20191018T07-04,1131
20191018T06-04,1004
20191018T05-04,923
20191018T04-04,904
20191018T03-04,914
20191018T02-04,946
20191018T01-04,1001
20191018T00-04,1086
20191017T23-04,1196
20191017T22-04,1316
20191017T21-04,1418
20191017T20-04,1472
20191017T19-04,1460
20191017T18-04,1491
20191017T17-04,1515
20191017T16-04,1491
20191017T15-04,1454
20191017T14-04,1401
20191017T13-04,1353
20191017T12-04,1332
20191017T11-04,1297
20191017T10-04,1261
20191017T09-04,1243
20191017T08-04,1258
20191017T07-04,1229
20191017T06-04,1107
20191017T05-04,1051
20191017T04-04,1061
20191017T03-04,1108
20191017T02-04,1176
20191017T01-04,1261
20191017T00-04,1381
20191016T23-04,1539
20191016T22-04,1696
20191016T21-04,1825
20191016T20-04,1923
20191016T19-04,1971
20191016T18-04,2014
20191016T17-04,2062
20191016T16-04,2082
20191016T15-04,2005
20191016T14-04,1887
20191016T13-04,1871
20191016T12-04,1801
20191016T11-04,1556
20191016T10-04,1431
20191016T09-04,1474
20191016T08-04,1458
20191016T07-04,1395
20191016T06-04,1257
20191016T05-04,1170
20191016T04-04,1155
20191016T03-04,1175
20191016T02-04,1229
20191016T01-04,1301
20191016T00-04,1403
20191015T23-04,1536
20191015T22-04,1675
20191015T21-04,1770
20191015T20-04,1837
20191015T19-04,1828
20191015T18-04,1840
20191015T17-04,1879
20191015T16-04,1901
20191015T15-04,1884
20191015T14-04,1840
20191015T13-04,1736
20191015T12-04,1637
20191015T11-04,1571
20191015T10-04,1502
20191015T09-04,1468
20191015T08-04,1470
20191015T07-04,1405
20191015T06-04,1268
20191015T05-04,1182
20191015T04-04,1170
20191015T03-04,1196
20191015T02-04,1237
20191015T01-04,1305
20191015T00-04,1425
20191014T23-04,1564
20191014T22-04,1733
20191014T21-04,1860
20191014T20-04,1937
20191014T19-04,1971
20191014T18-04,2039
20191014T17-04,2047
20191014T16-04,2024
20191014T15-04,1991
20191014T14-04,1913
20191014T13-04,1779
20191014T12-04,1649
20191014T11-04,1515
20191014T10-04,1403
20191014T09-04,1302
20191014T08-04,1267
20191014T07-04,1209
20191014T06-04,1081
20191014T05-04,999
20191014T04-04,984
20191014T03-04,1001
20191014T02-04,1052
20191014T01-04,1124
20191014T00-04,1231
20191013T23-04,1361
20191013T22-04,1501
20191013T21-04,1621
20191013T20-04,1694
20191013T19-04,1717
20191013T18-04,1783
20191013T17-04,1812
20191013T16-04,1775
20191013T15-04,1732
20191013T14-04,1678
20191013T13-04,1594
20191013T12-04,1501
20191013T11-04,1388
20191013T10-04,1267
20191013T09-04,1130
20191013T08-04,1031
20191013T07-04,989
20191013T06-04,960
20191013T05-04,951
20191013T04-04,959
20191013T03-04,988
20191013T02-04,1042
20191013T01-04,1118
20191013T00-04,1208
20191012T23-04,1308
20191012T22-04,1413
20191012T21-04,1509
20191012T20-04,1580
20191012T19-04,1605
20191012T18-04,1668
20191012T17-04,1672
20191012T16-04,1636
20191012T15-04,1610
20191012T14-04,1566
20191012T13-04,1506
20191012T12-04,1447
20191012T11-04,1352
20191012T10-04,1241
20191012T09-04,1137
20191012T08-04,1062
20191012T07-04,1008
20191012T06-04,971
20191012T05-04,977
20191012T04-04,997
20191012T03-04,1029
20191012T02-04,1079
20191012T01-04,1149
20191012T00-04,1264
20191011T23-04,1375
20191011T22-04,1478
20191011T21-04,1573
20191011T20-04,1647
20191011T19-04,1698
20191011T18-04,1781
20191011T17-04,1806
20191011T16-04,1788
20191011T15-04,1757
20191011T14-04,1713
20191011T13-04,1658
20191011T12-04,1570
20191011T11-04,1491
20191011T10-04,1398
20191011T09-04,1320
20191011T08-04,1302
20191011T07-04,1245
20191011T06-04,1121
20191011T05-04,1046
20191011T04-04,1020
20191011T03-04,1060
20191011T02-04,1105
20191011T01-04,1170
20191011T00-04,1290
20191010T23-04,1425
20191010T22-04,1579
20191010T21-04,1696
20191010T20-04,1754
20191010T19-04,1756
20191010T18-04,1844
20191010T17-04,1880
20191010T16-04,1854
20191010T15-04,1833
20191010T14-04,1778
20191010T13-04,1720
20191010T12-04,1651
20191010T11-04,1567
20191010T10-04,1437
20191010T09-04,1401
20191010T08-04,1395
20191010T07-04,1326
20191010T06-04,1176
20191010T05-04,1081
20191010T04-04,1061
20191010T03-04,1082
20191010T02-04,1118
20191010T01-04,1159
20191010T00-04,1298
20191009T23-04,1419
20191009T22-04,1555
20191009T21-04,1648
20191009T20-04,1696
20191009T19-04,1670
20191009T18-04,1699
20191009T17-04,1718
20191009T16-04,1739
20191009T15-04,1743
20191009T14-04,1734
20191009T13-04,1704
20191009T12-04,1622
20191009T11-04,1549
20191009T10-04,1498
20191009T09-04,1451
20191009T08-04,1432
20191009T07-04,1369
20191009T06-04,1228
20191009T05-04,1144
20191009T04-04,1115
20191009T03-04,1135
20191009T02-04,1175
20191009T01-04,1252
20191009T00-04,1361
20191008T23-04,1503
20191008T22-04,1654
20191008T21-04,1771
20191008T20-04,1825
20191008T19-04,1829
20191008T18-04,1879
20191008T17-04,1905
20191008T16-04,1930
20191008T15-04,1902
20191008T14-04,1852
20191008T13-04,1753
20191008T12-04,1655
20191008T11-04,1563
20191008T10-04,1503
20191008T09-04,1450
20191008T08-04,1440
20191008T07-04,1386
20191008T06-04,1236
20191008T05-04,1143
20191008T04-04,1110
20191008T03-04,1125
20191008T02-04,1138
20191008T01-04,1193
20191008T00-04,1278
20191007T23-04,1388
20191007T22-04,1501
20191007T21-04,1590
20191007T20-04,1589
20191007T19-04,1551
20191007T18-04,1522
20191007T17-04,1501
20191007T16-04,1497
20191007T15-04,1529
20191007T14-04,1555
20191007T13-04,1581
20191007T12-04,1582
20191007T11-04,1544
20191007T10-04,1495
20191007T09-04,1484
20191007T08-04,1484
20191007T07-04,1414
20191007T06-04,1268
20191007T05-04,1172
20191007T04-04,1150
20191007T03-04,1165
20191007T02-04,1201
20191007T01-04,1271
20191007T00-04,1363
20191006T23-04,1484
20191006T22-04,1596
20191006T21-04,1708
20191006T20-04,1778
20191006T19-04,1786
20191006T18-04,1842
20191006T17-04,1889
20191006T16-04,1902
20191006T15-04,1882
20191006T14-04,1834
20191006T13-04,1764
20191006T12-04,1682
20191006T11-04,1574
20191006T10-04,1447
20191006T09-04,1303
20191006T08-04,1211
20191006T07-04,1177
20191006T06-04,1151
20191006T05-04,1172
20191006T04-04,1185
20191006T03-04,1221
20191006T02-04,1269
20191006T01-04,1381
20191006T00-04,1494
20191005T23-04,1602
20191005T22-04,1707
20191005T21-04,1800
20191005T20-04,1875
20191005T19-04,1917
20191005T18-04,1991
20191005T17-04,2021
20191005T16-04,2007
20191005T15-04,1974
20191005T14-04,1929
20191005T13-04,1862
20191005T12-04,1760
20191005T11-04,1646
20191005T10-04,1471
20191005T09-04,1301
20191005T08-04,1214
20191005T07-04,1174
20191005T06-04,1141
20191005T05-04,1128
20191005T04-04,1140
20191005T03-04,1193
20191005T02-04,1266
20191005T01-04,1370
20191005T00-04,1480
20191004T23-04,1616
20191004T22-04,1766
20191004T21-04,1899
20191004T20-04,2010
20191004T19-04,2102
20191004T18-04,2220
20191004T17-04,2256
20191004T16-04,2218
20191004T15-04,2162
20191004T14-04,2055
20191004T13-04,1904
20191004T12-04,1771
20191004T11-04,1626
20191004T10-04,1504
20191004T09-04,1400
20191004T08-04,1355
20191004T07-04,1299
20191004T06-04,1175
20191004T05-04,1103
20191004T04-04,1101
20191004T03-04,1136
20191004T02-04,1208
20191004T01-04,1300
20191004T00-04,1429
20191003T23-04,1601
20191003T22-04,1775
20191003T21-04,1931
20191003T20-04,2018
20191003T19-04,2100
20191003T18-04,2194
20191003T17-04,2226
20191003T16-04,2206
20191003T15-04,2171
20191003T14-04,2073
20191003T13-04,1954
20191003T12-04,1839
20191003T11-04,1715
20191003T10-04,1597
20191003T09-04,1448
20191003T08-04,1424
20191003T07-04,1400
20191003T06-04,1269
20191003T05-04,1191
20191003T04-04,1184
20191003T03-04,1207
20191003T02-04,1265
20191003T01-04,1362
20191003T00-04,1492
20191002T23-04,1645
20191002T22-04,1819
20191002T21-04,1962
20191002T20-04,2045
20191002T19-04,2119
20191002T18-04,2191
20191002T17-04,2214
20191002T16-04,2211
20191002T15-04,2151
20191002T14-04,2050
20191002T13-04,1968
20191002T12-04,1865
20191002T11-04,1740
20191002T10-04,1499
20191002T09-04,1492
20191002T08-04,1457
20191002T07-04,1411
20191002T06-04,1274
20191002T05-04,1207
20191002T04-04,1190
20191002T03-04,1221
20191002T02-04,1282
20191002T01-04,1352
20191002T00-04,1471
20191001T23-04,1631
20191001T22-04,1780
20191001T21-04,1907
20191001T20-04,1944
20191001T19-04,1975
20191001T18-04,2041
20191001T17-04,2110
20191001T16-04,2151
20191001T15-04,2113
20191001T14-04,2051
20191001T13-04,1950
20191001T12-04,1918
20191001T11-04,1832
20191001T10-04,1692
20191001T09-04,1569
20191001T08-04,1524
20191001T07-04,1496
20191001T06-04,1364
20191001T05-04,1289
20191001T04-04,1261
20191001T03-04,1309
20191001T02-04,1376
20191001T01-04,1459
20191001T00-04,1574
20190930T23-04,1718
20190930T22-04,1880
20190930T21-04,2028
20190930T20-04,2111
20190930T19-04,2173
20190930T18-04,2264
20190930T17-04,2285
20190930T16-04,2288
20190930T15-04,2207
20190930T14-04,2118
20190930T13-04,2013
20190930T12-04,1894
20190930T11-04,1781
20190930T10-04,1654
20190930T09-04,1533
20190930T08-04,1482
20190930T07-04,1431
20190930T06-04,1297
20190930T05-04,1211
20190930T04-04,1199
20190930T03-04,1229
20190930T02-04,1290
20190930T01-04,1383
20190930T00-04,1502
20190929T23-04,1643
20190929T22-04,1792
20190929T21-04,1915
20190929T20-04,1957
20190929T19-04,2013
20190929T18-04,2087
20190929T17-04,2098
20190929T16-04,2080
20190929T15-04,2041
20190929T14-04,1982
20190929T13-04,1883
20190929T12-04,1741
20190929T11-04,1596
20190929T10-04,1434
20190929T09-04,1251
20190929T08-04,1133
20190929T07-04,1102
20190929T06-04,1082
20190929T05-04,1124
20190929T04-04,1156
20190929T03-04,1205
20190929T02-04,1284
20190929T01-04,1377
20190929T00-04,1483
20190928T23-04,1617
20190928T22-04,1744
20190928T21-04,1834
20190928T20-04,1931
20190928T19-04,1969
20190928T18-04,2068
20190928T17-04,2101
20190928T16-04,2101
20190928T15-04,2081
20190928T14-04,1987
20190928T13-04,1919
20190928T12-04,1829
20190928T11-04,1705
20190928T10-04,1534
20190928T09-04,1378
20190928T08-04,1258
20190928T07-04,1208
20190928T06-04,1183
20190928T05-04,1171
20190928T04-04,1184
20190928T03-04,1240
20190928T02-04,1306
20190928T01-04,1400
20190928T00-04,1527
20190927T23-04,1688
20190927T22-04,1858
20190927T21-04,1997
20190927T20-04,2072
20190927T19-04,2190
20190927T18-04,2325
20190927T17-04,2400
20190927T16-04,2412
20190927T15-04,2378
20190927T14-04,2297
20190927T13-04,2166
20190927T12-04,1997
20190927T11-04,1835
20190927T10-04,1699
20190927T09-04,1605
20190927T08-04,1586
20190927T07-04,1536
20190927T06-04,1413
20190927T05-04,1326
20190927T04-04,1312
20190927T03-04,1361
20190927T02-04,1422
20190927T01-04,1537
20190927T00-04,1683
20190926T23-04,1862
20190926T22-04,2065
20190926T21-04,2221
20190926T20-04,2314
20190926T19-04,2393
20190926T18-04,2487
20190926T17-04,2518
20190926T16-04,2444
20190926T15-04,2402
20190926T14-04,2285
20190926T13-04,2088
20190926T12-04,1924
20190926T11-04,1808
20190926T10-04,1602
20190926T09-04,1571
20190926T08-04,1523
20190926T07-04,1465
20190926T06-04,1325
20190926T05-04,1266
20190926T04-04,1265
20190926T03-04,1304
20190926T02-04,1390
20190926T01-04,1460
20190926T00-04,1623
20190925T23-04,1803
20190925T22-04,2004
20190925T21-04,2184
20190925T20-04,2263
20190925T19-04,2332
20190925T18-04,2458
20190925T17-04,2494
20190925T16-04,2473
20190925T15-04,2391
20190925T14-04,2258
20190925T13-04,2079
20190925T12-04,1900
20190925T11-04,1730
20190925T10-04,1063
20190925T09-04,1483
20190925T08-04,1449
20190925T07-04,1392
20190925T06-04,1259
20190925T05-04,1177
20190925T04-04,1161
20190925T03-04,1200
20190925T02-04,1278
20190925T01-04,1373
20190925T00-04,1512
20190924T23-04,1674
20190924T22-04,1889
20190924T21-04,2049
20190924T20-04,2123
20190924T19-04,2232
20190924T18-04,2321
20190924T17-04,2319
20190924T16-04,2267
20190924T15-04,2180
20190924T14-04,2050
20190924T13-04,1906
20190924T12-04,1734
20190924T11-04,1590
20190924T10-04,1472
20190924T09-04,1378
20190924T08-04,1341
20190924T07-04,1286
20190924T06-04,1147
20190924T05-04,1069
20190924T04-04,1054
20190924T03-04,1084
20190924T02-04,1142
20190924T01-04,1224
20190924T00-04,1334
20190923T23-04,1480
20190923T22-04,1680
20190923T21-04,1846
20190923T20-04,1924
20190923T19-04,2005
20190923T18-04,2075
20190923T17-04,2085
20190923T16-04,2046
20190923T15-04,1986
20190923T14-04,1920
20190923T13-04,1815
20190923T12-04,1635
20190923T11-04,1596
20190923T10-04,1472
20190923T09-04,1369
20190923T08-04,1323
20190923T07-04,1282
20190923T06-04,1156
20190923T05-04,1086
20190923T04-04,1077
20190923T03-04,1103
20190923T02-04,1157
20190923T01-04,1243
20190923T00-04,1365
20190922T23-04,1506
20190922T22-04,1665
20190922T21-04,1782
20190922T20-04,1827
20190922T19-04,1869
20190922T18-04,1937
20190922T17-04,1945
20190922T16-04,1899
20190922T15-04,1844
20190922T14-04,1787
20190922T13-04,1699
20190922T12-04,1595
20190922T11-04,1499
20190922T10-04,1373
20190922T09-04,1224
20190922T08-04,1103
20190922T07-04,1072
20190922T06-04,1046
20190922T05-04,1073
20190922T04-04,1115
20190922T03-04,1158
20190922T02-04,1211
20190922T01-04,1291
20190922T00-04,1393
20190921T23-04,1514
20190921T22-04,1601
20190921T21-04,1684
20190921T20-04,1701
20190921T19-04,1771
20190921T18-04,1879
20190921T17-04,1903
20190921T16-04,1888
20190921T15-04,1853
20190921T14-04,1833
20190921T13-04,1756
20190921T12-04,1661
20190921T11-04,1572
20190921T10-04,1453
20190921T09-04,1305
20190921T08-04,1207
20190921T07-04,1161
20190921T06-04,1117
