,Demand
20191018T10Z,2648
20191018T09Z,2737
20191018T08Z,2878
20191018T07Z,3092
20191018T06Z,3407
20191018T05Z,3720
20191018T04Z,3952
20191018T03Z,4034
20191018T02Z,4153
20191018T01Z,4185
20191018T00Z,4189
20191017T23Z,4062
20191017T22Z,4011
20191017T21Z,3718
20191017T20Z,3470
20191017T19Z,3233
20191017T18Z,3076
20191017T17Z,2955
20191017T16Z,2927
20191017T15Z,2959
20191017T14Z,2961
20191017T13Z,2785
20191017T12Z,2620
20191017T11Z,2573
20191017T10Z,2612
20191017T09Z,2714
20191017T08Z,2839
20191017T07Z,3017
20191017T06Z,3294
20191017T05Z,3609
20191017T04Z,3803
20191017T03Z,3924
20191017T02Z,4106
20191017T01Z,4151
20191017T00Z,4152
20191016T23Z,4043
20191016T22Z,3966
20191016T21Z,3683
20191016T20Z,3413
20191016T19Z,3166
20191016T18Z,2965
20191016T17Z,2841
20191016T16Z,2822
20191016T15Z,2858
20191016T14Z,2879
20191016T13Z,2694
20191016T12Z,2535
20191016T11Z,2483
20191016T10Z,2494
20191016T09Z,2584
20191016T08Z,2705
20191016T07Z,2902
20191016T06Z,3185
20191016T05Z,3499
20191016T04Z,3729
20191016T03Z,3872
20191016T02Z,4068
20191016T01Z,4109
20191016T00Z,4058
20191015T23Z,3879
20191015T22Z,3725
20191015T21Z,3489
20191015T20Z,3246
20191015T19Z,3036
20191015T18Z,2876
20191015T17Z,2811
20191015T16Z,2811
20191015T15Z,2881
20191015T14Z,2887
20191015T13Z,2721
20191015T12Z,2569
20191015T11Z,2520
20191015T10Z,2545
20191015T09Z,2622
20191015T08Z,2732
20191015T07Z,2931
20191015T06Z,3193
20191015T05Z,3491
20191015T04Z,3701
20191015T03Z,3812
20191015T02Z,3946
20191015T01Z,3937
20191015T00Z,3836
20191014T23Z,3678
20191014T22Z,3562
20191014T21Z,3341
20191014T20Z,3106
20191014T19Z,2934
20191014T18Z,2808
20191014T17Z,2734
20191014T16Z,2741
20191014T15Z,2793
20191014T14Z,2782
20191014T13Z,2605
20191014T12Z,2462
20191014T11Z,2386
20191014T10Z,2415
20191014T09Z,2481
20191014T08Z,2578
20191014T07Z,2724
20191014T06Z,2983
20191014T05Z,3225
20191014T04Z,3420
20191014T03Z,3596
20191014T02Z,3733
20191014T01Z,3768
20191014T00Z,3646
20191013T23Z,3434
20191013T22Z,3175
20191013T21Z,2909
20191013T20Z,2677
20191013T19Z,2479
20191013T18Z,2361
20191013T17Z,2340
