,Demand1
20191225T05-05,61962
20191225T04-05,62114
20191225T03-05,62290
20191225T02-05,63253
20191225T01-05,65227
20191225T00-05,67013
20191224T23-05,68663
20191224T22-05,69615
20191224T21-05,70289
20191224T20-05,71094
20191224T19-05,71818
20191224T18-05,70056
20191224T17-05,68767
20191224T16-05,68875
20191224T15-05,69625
20191224T14-05,70870
20191224T13-05,72840
20191224T12-05,74647
20191224T11-05,76115
20191224T10-05,76728
20191224T09-05,75571
20191224T08-05,73113
20191224T07-05,69932
20191224T06-05,68221
20191224T05-05,67466
20191224T04-05,67157
20191224T03-05,67567
20191224T02-05,68740
20191224T01-05,70623
20191224T00-05,73347
20191223T23-05,76300
20191223T22-05,78404
20191223T21-05,79577
20191223T20-05,80255
20191223T19-05,79800
20191223T18-05,76437
20191223T17-05,73994
20191223T16-05,74022
20191223T15-05,74865
20191223T14-05,76022
20191223T13-05,77854
20191223T12-05,79976
20191223T11-05,81543
20191223T10-05,82897
20191223T09-05,82441
20191223T08-05,79485
20191223T07-05,74649
20191223T06-05,70824
20191223T05-05,68723
20191223T04-05,68082
20191223T03-05,68439
20191223T02-05,69221
20191223T01-05,70927
20191223T00-05,73832
20191222T23-05,76832
20191222T22-05,78666
20191222T21-05,79644
20191222T20-05,79751
20191222T19-05,79008
20191222T18-05,74385
20191222T17-05,71281
20191222T16-05,70491
20191222T15-05,70966
20191222T14-05,72195
20191222T13-05,73745
20191222T12-05,75546
20191222T11-05,77216
20191222T10-05,78098
20191222T09-05,76892
20191222T08-05,74574
20191222T07-05,71951
20191222T06-05,70479
20191222T05-05,70620
20191222T04-05,70636
20191222T03-05,71200
20191222T02-05,72085
20191222T01-05,74019
20191222T00-05,76386
20191221T23-05,78754
20191221T22-05,80029
20191221T21-05,81036
20191221T20-05,81215
20191221T19-05,80883
20191221T18-05,76931
20191221T17-05,74047
20191221T16-05,73546
20191221T15-05,74329
20191221T14-05,75877
20191221T13-05,77861
20191221T12-05,79739
20191221T11-05,81203
20191221T10-05,81476
20191221T09-05,79857
20191221T08-05,77297
20191221T07-05,74420
20191221T06-05,73326
20191221T05-05,73255
20191221T04-05,73142
20191221T03-05,73717
20191221T02-05,74740
20191221T01-05,76712
20191221T00-05,79526
20191220T23-05,82874
20191220T22-05,85203
20191220T21-05,86648
20191220T20-05,87712
20191220T19-05,87930
20191220T18-05,84730
20191220T17-05,82198
20191220T16-05,82127
20191220T15-05,83243
20191220T14-05,84509
20191220T13-05,86957
20191220T12-05,89737
20191220T11-05,92106
20191220T10-05,94158
20191220T09-05,95290
20191220T08-05,92881
20191220T07-05,87023
20191220T06-05,82345
20191220T05-05,81351
20191220T04-05,81105
20191220T03-05,81378
20191220T02-05,82008
20191220T01-05,82891
20191220T00-05,85657
20191219T23-05,89460
20191219T22-05,91807
20191219T21-05,92565
20191219T20-05,92615
20191219T19-05,91435
20191219T18-05,87025
20191219T17-05,83778
20191219T16-05,83885
20191219T15-05,85206
20191219T14-05,86783
20191219T13-05,89411
20191219T12-05,92264
20191219T11-05,95535
20191219T10-05,98632
20191219T09-05,100680
20191219T08-05,98630
20191219T07-05,92552
20191219T06-05,87603
20191219T05-05,85540
20191219T04-05,85102
20191219T03-05,85259
20191219T02-05,86647
20191219T01-05,88696
20191219T00-05,91380
20191218T23-05,94903
20191218T22-05,97182
20191218T21-05,98257
20191218T20-05,98250
20191218T19-05,96792
20191218T18-05,91943
20191218T17-05,88469
20191218T16-05,88464
20191218T15-05,89507
20191218T14-05,90586
20191218T13-05,92521
20191218T12-05,94755
20191218T11-05,97012
20191218T10-05,99019
20191218T09-05,100207
20191218T08-05,98007
20191218T07-05,91963
20191218T06-05,86866
20191218T05-05,84302
20191218T04-05,84087
20191218T03-05,84409
20191218T02-05,85223
20191218T01-05,87181
20191218T00-05,90279
20191217T23-05,93847
20191217T22-05,96535
20191217T21-05,98056
20191217T20-05,98197
20191217T19-05,97018
20191217T18-05,92621
20191217T17-05,89183
20191217T16-05,88836
20191217T15-05,89479
20191217T14-05,90283
20191217T13-05,91475
20191217T12-05,92525
20191217T11-05,93015
20191217T10-05,93268
20191217T09-05,93013
20191217T08-05,89619
20191217T07-05,83127
20191217T06-05,78407
20191217T05-05,77000
20191217T04-05,76824
20191217T03-05,77210
20191217T02-05,78305
20191217T01-05,80118
20191217T00-05,83533
20191216T23-05,87113
20191216T22-05,90587
20191216T21-05,92446
20191216T20-05,94113
20191216T19-05,94313
20191216T18-05,91279
20191216T17-05,88963
20191216T16-05,88705
20191216T15-05,89082
20191216T14-05,89373
20191216T13-05,89627
20191216T12-05,89764
20191216T11-05,89653
20191216T10-05,88891
20191216T09-05,88443
20191216T08-05,85318
20191216T07-05,79379
20191216T06-05,75096
20191216T05-05,73131
20191216T04-05,72803
20191216T03-05,72926
20191216T02-05,73934
20191216T01-05,76077
20191216T00-05,79034
20191215T23-05,82503
20191215T22-05,85523
20191215T21-05,87291
20191215T20-05,88246
20191215T19-05,87997
20191215T18-05,84678
20191215T17-05,81654
20191215T16-05,80773
20191215T15-05,80585
20191215T14-05,80628
20191215T13-05,80608
20191215T12-05,80605
20191215T11-05,80662
20191215T10-05,79780
20191215T09-05,77903
20191215T08-05,75624
20191215T07-05,73252
20191215T06-05,71689
20191215T05-05,71298
20191215T04-05,71542
20191215T03-05,72057
20191215T02-05,73021
20191215T01-05,75118
20191215T00-05,77781
20191214T23-05,80418
20191214T22-05,82071
20191214T21-05,83086
20191214T20-05,83875
20191214T19-05,83831
20191214T18-05,81091
20191214T17-05,78526
20191214T16-05,77802
20191214T15-05,78320
20191214T14-05,79147
20191214T13-05,80416
20191214T12-05,81262
