,Demand
20191028T00Z,7747
20191027T23Z,7724
20191027T22Z,7783
20191027T21Z,7781
20191027T20Z,7658
20191027T19Z,7411
20191027T18Z,7167
20191027T17Z,6962
20191027T16Z,6705
20191027T15Z,6498
20191027T14Z,6152
20191027T13Z,5713
20191027T12Z,5285
20191027T11Z,4974
20191027T10Z,4773
20191027T09Z,4652
20191027T08Z,4633
20191027T07Z,4670
20191027T06Z,4788
20191027T05Z,5022
20191027T04Z,5337
20191027T03Z,5701
20191027T02Z,5882
20191027T01Z,6274
20191027T00Z,6444
20191026T23Z,6396
20191026T22Z,6325
20191026T21Z,6377
20191026T20Z,6315
20191026T19Z,6236
20191026T18Z,6155
20191026T17Z,6005
20191026T16Z,5809
20191026T15Z,5622
20191026T14Z,5412
20191026T13Z,5194
20191026T12Z,4866
20191026T11Z,4643
20191026T10Z,4408
20191026T09Z,4281
20191026T08Z,4257
20191026T07Z,4329
20191026T06Z,4479
20191026T05Z,4719
20191026T04Z,5141
20191026T03Z,5545
20191026T02Z,5912
20191026T01Z,6163
20191026T00Z,6397
20191025T23Z,6402
20191025T22Z,6411
20191025T21Z,6469
20191025T20Z,6426
20191025T19Z,6358
20191025T18Z,6261
20191025T17Z,6118
20191025T16Z,6017
20191025T15Z,5975
20191025T14Z,5915
20191025T13Z,5856
20191025T12Z,5860
20191025T11Z,5643
20191025T10Z,4973
20191025T09Z,4582
20191025T08Z,4460
20191025T07Z,4483
20191025T06Z,4608
20191025T05Z,4787
20191025T04Z,5088
20191025T03Z,5553
20191025T02Z,6040
20191025T01Z,6381
20191025T00Z,6527
20191024T23Z,6358
20191024T22Z,6161
20191024T21Z,6119
20191024T20Z,6092
20191024T19Z,5976
20191024T18Z,5959
20191024T17Z,5906
20191024T16Z,5952
20191024T15Z,6033
20191024T14Z,6114
20191024T13Z,6322
20191024T12Z,6397
20191024T11Z,6111
20191024T10Z,5322
20191024T09Z,4813
20191024T08Z,4637
20191024T07Z,4639
20191024T06Z,4676
20191024T05Z,4817
20191024T04Z,5114
20191024T03Z,5516
20191024T02Z,5992
20191024T01Z,6310
20191024T00Z,6523
20191023T23Z,6323
20191023T22Z,6265
20191023T21Z,6230
20191023T20Z,6156
20191023T19Z,6058
20191023T18Z,5937
20191023T17Z,5833
20191023T16Z,5868
20191023T15Z,5921
20191023T14Z,5873
20191023T13Z,5825
20191023T12Z,5904
20191023T11Z,5674
20191023T10Z,4933
20191023T09Z,4547
20191023T08Z,4479
20191023T07Z,4552
20191023T06Z,4698
20191023T05Z,4976
20191023T04Z,5400
20191023T03Z,6002
20191023T02Z,6606
20191023T01Z,7072
20191023T00Z,7380
20191022T23Z,7277
20191022T22Z,7200
20191022T21Z,7104
20191022T20Z,6933
20191022T19Z,6789
20191022T18Z,6594
20191022T17Z,6389
20191022T16Z,6252
20191022T15Z,6142
20191022T14Z,6097
20191022T13Z,6019
20191022T12Z,6011
20191022T11Z,5696
20191022T10Z,4987
20191022T09Z,4620
20191022T08Z,4545
20191022T07Z,4583
20191022T06Z,4701
20191022T05Z,4880
20191022T04Z,5213
20191022T03Z,5699
20191022T02Z,6195
20191022T01Z,6599
20191022T00Z,6852
20191021T23Z,6685
20191021T22Z,6499
20191021T21Z,6453
20191021T20Z,6329
20191021T19Z,6244
20191021T18Z,6147
20191021T17Z,6037
20191021T16Z,5962
20191021T15Z,5904
20191021T14Z,5863
20191021T13Z,5869
20191021T12Z,5855
20191021T11Z,5607
20191021T10Z,4896
20191021T09Z,4482
20191021T08Z,4342
20191021T07Z,4334
20191021T06Z,4427
20191021T05Z,4554
20191021T04Z,4881
20191021T03Z,5295
20191021T02Z,5706
20191021T01Z,6029
20191021T00Z,6167
20191020T23Z,6018
20191020T22Z,5810
20191020T21Z,5725
20191020T20Z,5714
20191020T19Z,5766
20191020T18Z,5799
20191020T17Z,5830
20191020T16Z,5779
20191020T15Z,5723
20191020T14Z,5588
20191020T13Z,5260
20191020T12Z,4899
20191020T11Z,4647
20191020T10Z,4468
20191020T09Z,4373
20191020T08Z,4362
20191020T07Z,4411
20191020T06Z,4512
20191020T05Z,4683
20191020T04Z,4922
20191020T03Z,5221
20191020T02Z,5535
20191020T01Z,5746
20191020T00Z,5855
20191019T23Z,5745
20191019T22Z,5550
20191019T21Z,5468
20191019T20Z,5355
20191019T19Z,5329
20191019T18Z,5350
20191019T17Z,5417
20191019T16Z,5500
20191019T15Z,5706
20191019T14Z,5855
20191019T13Z,5876
20191019T12Z,5640
20191019T11Z,5315
20191019T10Z,5029
20191019T09Z,4825
20191019T08Z,4736
20191019T07Z,4760
20191019T06Z,4805
20191019T05Z,4941
20191019T04Z,5215
20191019T03Z,5527
20191019T02Z,5764
20191019T01Z,5939
20191019T00Z,6071
20191018T23Z,5915
20191018T22Z,5744
20191018T21Z,5673
20191018T20Z,5590
20191018T19Z,5588
20191018T18Z,5622
20191018T17Z,5660
20191018T16Z,5756
20191018T15Z,5935
20191018T14Z,6099
20191018T13Z,6319
20191018T12Z,6381
20191018T11Z,6113
20191018T10Z,5328
20191018T09Z,4862
20191018T08Z,4710
20191018T07Z,4675
20191018T06Z,4730
20191018T05Z,4886
20191018T04Z,5170
20191018T03Z,5597
20191018T02Z,6033
20191018T01Z,6333
20191018T00Z,6453
20191017T23Z,6125
20191017T22Z,5929
20191017T21Z,5790
20191017T20Z,5678
20191017T19Z,5661
20191017T18Z,5709
20191017T17Z,5698
20191017T16Z,5737
20191017T15Z,5793
20191017T14Z,5865
20191017T13Z,5956
20191017T12Z,5996
20191017T11Z,5706
20191017T10Z,4969
20191017T09Z,4527
20191017T08Z,4382
20191017T07Z,4398
20191017T06Z,4427
20191017T05Z,4512
20191017T04Z,5029
20191017T03Z,5531
20191017T02Z,6031
20191017T01Z,6457
20191017T00Z,6715
20191016T23Z,6546
20191016T22Z,6466
20191016T21Z,6386
20191016T20Z,6373
20191016T19Z,6381
20191016T18Z,6407
20191016T17Z,6341
20191016T16Z,6304
20191016T15Z,6239
20191016T14Z,6106
20191016T13Z,5994
20191016T12Z,5946
20191016T11Z,5616
20191016T10Z,4938
20191016T09Z,4588
20191016T08Z,4474
20191016T07Z,4530
20191016T06Z,4617
20191016T05Z,4804
20191016T04Z,5155
20191016T03Z,5640
20191016T02Z,6164
20191016T01Z,6574
20191016T00Z,6807
20191015T23Z,6680
20191015T22Z,6573
20191015T21Z,6561
20191015T20Z,6534
20191015T19Z,6435
20191015T18Z,6331
20191015T17Z,6100
20191015T16Z,5905
20191015T15Z,5781
20191015T14Z,5741
20191015T13Z,5686
20191015T12Z,5722
20191015T11Z,5533
20191015T10Z,4880
20191015T09Z,4513
20191015T08Z,4412
20191015T07Z,4457
20191015T06Z,4595
20191015T05Z,4840
20191015T04Z,5221
20191015T03Z,5798
20191015T02Z,6399
20191015T01Z,6973
20191015T00Z,7389
20191014T23Z,7498
20191014T22Z,7720
20191014T21Z,7763
20191014T20Z,7640
20191014T19Z,7492
20191014T18Z,7246
20191014T17Z,6956
20191014T16Z,6696
20191014T15Z,6473
20191014T14Z,6225
20191014T13Z,6024
20191014T12Z,5939
20191014T11Z,5713
20191014T10Z,5079
20191014T09Z,4737
20191014T08Z,4660
20191014T07Z,4704
20191014T06Z,4845
20191014T05Z,5074
20191014T04Z,5450
20191014T03Z,5895
20191014T02Z,6348
20191014T01Z,6750
20191014T00Z,6954
20191013T23Z,6878
20191013T22Z,6790
20191013T21Z,6726
20191013T20Z,6702
20191013T19Z,6687
20191013T18Z,6587
20191013T17Z,6417
20191013T16Z,6163
20191013T15Z,5824
20191013T14Z,5472
20191013T13Z,5054
20191013T12Z,4694
20191013T11Z,4523
20191013T10Z,4378
20191013T09Z,4328
