,Demand
20191007T14Z,1486
20191007T13Z,1448
20191007T12Z,1317
20191007T11Z,1253
20191007T10Z,1227
20191007T09Z,1228
20191007T08Z,1239
20191007T07Z,1291
20191007T06Z,1347
20191007T05Z,1453
20191007T04Z,1576
20191007T03Z,1660
20191007T02Z,1688
20191007T01Z,1662
20191007T00Z,1648
20191006T23Z,1624
20191006T22Z,1555
20191006T21Z,1497
20191006T20Z,1437
20191006T19Z,1400
20191006T18Z,1364
20191006T17Z,1335
20191006T16Z,1314
20191006T15Z,1309
20191006T14Z,1277
20191006T13Z,1269
20191006T12Z,1239
20191006T11Z,1221
20191006T10Z,1216
20191006T09Z,1229
20191006T08Z,1261
20191006T07Z,1293
20191006T06Z,1373
20191006T05Z,1461
20191006T04Z,1549
20191006T03Z,1612
20191006T02Z,1666
20191006T01Z,1646
20191006T00Z,1647
20191005T23Z,1627
20191005T22Z,1573
20191005T21Z,1520
20191005T20Z,1476
20191005T19Z,1440
20191005T18Z,1415
20191005T17Z,1392
20191005T16Z,1376
20191005T15Z,1374
20191005T14Z,1346
20191005T13Z,1332
20191005T12Z,1291
20191005T11Z,1273
20191005T10Z,1267
20191005T09Z,1271
20191005T08Z,1304
20191005T07Z,1344
20191005T06Z,1399
20191005T05Z,1496
20191005T04Z,1567
20191005T03Z,1636
20191005T02Z,1624
20191005T01Z,1570
20191005T00Z,1557
20191004T23Z,1527
20191004T22Z,1526
20191004T21Z,1559
20191004T20Z,1572
20191004T19Z,1600
20191004T18Z,1591
20191004T17Z,1562
20191004T16Z,1555
20191004T15Z,1528
20191004T14Z,1532
20191004T13Z,1468
20191004T12Z,1345
20191004T11Z,1293
20191004T10Z,1261
20191004T09Z,1280
20191004T08Z,1307
20191004T07Z,1340
20191004T06Z,1418
20191004T05Z,1527
20191004T04Z,1622
20191004T03Z,1717
20191004T02Z,1751
20191004T01Z,1737
20191004T00Z,1770
20191003T23Z,1766
20191003T22Z,1705
20191003T21Z,1657
20191003T20Z,1608
20191003T19Z,1558
20191003T18Z,1520
20191003T17Z,1500
20191003T16Z,1477
20191003T15Z,1482
20191003T14Z,1497
20191003T13Z,1463
20191003T12Z,1340
20191003T11Z,1278
20191003T10Z,1252
20191003T09Z,1271
20191003T08Z,1296
20191003T07Z,1348
20191003T06Z,1416
20191003T05Z,1532
20191003T04Z,1652
20191003T03Z,1768
20191003T02Z,1802
20191003T01Z,1791
20191003T00Z,1811
20191002T23Z,1781
20191002T22Z,1758
20191002T21Z,1704
20191002T20Z,1637
20191002T19Z,1587
20191002T18Z,1555
20191002T17Z,1534
20191002T16Z,1493
20191002T15Z,1494
20191002T14Z,1491
20191002T13Z,1460
20191002T12Z,1350
20191002T11Z,1293
