,Demand1
20191206T06-08,6773
20191206T05-08,6270
20191206T04-08,5980
20191206T03-08,5917
20191206T02-08,5903
20191206T01-08,6061
20191206T00-08,6266
20191205T23-08,6598
20191205T22-08,7069
20191205T21-08,7371
20191205T20-08,7542
20191205T19-08,7605
20191205T18-08,7600
20191205T17-08,7280
20191205T16-08,6900
20191205T15-08,6794
20191205T14-08,6854
20191205T13-08,6957
20191205T12-08,7154
20191205T11-08,7307
20191205T10-08,7555
20191205T09-08,7736
20191205T08-08,7841
20191205T07-08,7486
20191205T06-08,6799
20191205T05-08,6255
20191205T04-08,6003
20191205T03-08,5943
20191205T02-08,5987
20191205T01-08,6092
20191205T00-08,6223
20191204T23-08,6604
20191204T22-08,7077
20191204T21-08,7470
20191204T20-08,7661
20191204T19-08,7719
20191204T18-08,7711
20191204T17-08,7487
20191204T16-08,7123
20191204T15-08,7036
20191204T14-08,7047
20191204T13-08,7166
20191204T12-08,7357
20191204T11-08,7524
20191204T10-08,7646
20191204T09-08,7759
20191204T08-08,7888
20191204T07-08,7552
20191204T06-08,6853
20191204T05-08,6331
20191204T04-08,6066
20191204T03-08,5946
20191204T02-08,6005
20191204T01-08,6060
20191204T00-08,6259
20191203T23-08,6643
20191203T22-08,7139
20191203T21-08,7515
20191203T20-08,7705
20191203T19-08,7834
20191203T18-08,7854
20191203T17-08,7586
20191203T16-08,7245
20191203T15-08,7169
20191203T14-08,7235
20191203T13-08,7341
20191203T12-08,7552
20191203T11-08,7786
20191203T10-08,8035
20191203T09-08,8284
20191203T08-08,8457
20191203T07-08,8137
20191203T06-08,7438
20191203T05-08,6813
20191203T04-08,6511
20191203T03-08,6420
20191203T02-08,6420
20191203T01-08,6465
20191203T00-08,6646
20191202T23-08,7005
20191202T22-08,7449
20191202T21-08,7786
20191202T20-08,8007
20191202T19-08,8100
20191202T18-08,8134
20191202T17-08,7709
20191202T16-08,7309
20191202T15-08,7259
20191202T14-08,7319
20191202T13-08,7471
20191202T12-08,7658
20191202T11-08,7929
20191202T10-08,8232
20191202T09-08,8470
20191202T08-08,8569
20191202T07-08,8169
20191202T06-08,7433
20191202T05-08,6788
20191202T04-08,6471
20191202T03-08,6308
20191202T02-08,6292
20191202T01-08,6345
20191202T00-08,6438
20191201T23-08,6796
20191201T22-08,7297
20191201T21-08,7716
20191201T20-08,7971
20191201T19-08,8098
20191201T18-08,8207
20191201T17-08,7959
20191201T16-08,7708
20191201T15-08,7634
20191201T14-08,7659
20191201T13-08,7824
20191201T12-08,7988
20191201T11-08,8091
20191201T10-08,8227
20191201T09-08,8194
20191201T08-08,7943
20191201T07-08,7580
20191201T06-08,7242
20191201T05-08,7005
20191201T04-08,6876
20191201T03-08,6828
20191201T02-08,6813
20191201T01-08,6916
20191201T00-08,7056
20191130T23-08,7338
20191130T22-08,7728
20191130T21-08,7993
20191130T20-08,8175
20191130T19-08,8226
20191130T18-08,8248
20191130T17-08,7994
20191130T16-08,7586
20191130T15-08,7404
20191130T14-08,7529
20191130T13-08,7736
20191130T12-08,8121
20191130T11-08,8523
20191130T10-08,8903
20191130T09-08,9067
20191130T08-08,8807
20191130T07-08,8353
20191130T06-08,7889
20191130T05-08,7549
20191130T04-08,7359
20191130T03-08,7217
20191130T02-08,7107
20191130T01-08,7124
20191130T00-08,7226
20191129T23-08,7509
20191129T22-08,7842
20191129T21-08,8028
20191129T20-08,8104
20191129T19-08,8156
20191129T18-08,8066
