,Demand1
20191211T14-08,292
20191211T13-08,290
20191211T12-08,291
20191211T11-08,292
20191211T10-08,291
20191211T09-08,297
20191211T08-08,300
20191211T07-08,287
20191211T06-08,261
20191211T05-08,244
20191211T04-08,237
20191211T03-08,236
20191211T02-08,242
20191211T01-08,250
20191211T00-08,261
20191210T23-08,279
20191210T22-08,299
20191210T21-08,311
20191210T20-08,316
20191210T19-08,320
20191210T18-08,318
20191210T17-08,301
20191210T16-08,290
20191210T15-08,283
20191210T14-08,287
20191210T13-08,293
20191210T12-08,296
20191210T11-08,299
20191210T10-08,301
20191210T09-08,305
20191210T08-08,303
20191210T07-08,289
20191210T06-08,261
20191210T05-08,244
20191210T04-08,236
20191210T03-08,237
20191210T02-08,242
20191210T01-08,250
20191210T00-08,258
20191209T23-08,275
20191209T22-08,289
20191209T21-08,291
20191209T20-08,292
20191209T19-08,295
20191209T18-08,296
20191209T17-08,281
20191209T16-08,275
20191209T15-08,265
20191209T14-08,269
20191209T13-08,269
20191209T12-08,275
20191209T11-08,285
20191209T10-08,290
20191209T09-08,297
20191209T08-08,293
20191209T07-08,280
20191209T06-08,255
20191209T05-08,231
20191209T04-08,224
20191209T03-08,221
20191209T02-08,225
20191209T01-08,230
20191209T00-08,239
20191208T23-08,253
20191208T22-08,269
20191208T21-08,278
20191208T20-08,279
20191208T19-08,279
20191208T18-08,277
20191208T17-08,256
20191208T16-08,247
20191208T15-08,239
20191208T14-08,233
20191208T13-08,235
20191208T12-08,239
20191208T11-08,240
20191208T10-08,238
20191208T09-08,232
20191208T08-08,223
20191208T07-08,219
20191208T06-08,209
20191208T05-08,204
20191208T04-08,204
20191208T03-08,207
20191208T02-08,212
20191208T01-08,220
20191208T00-08,229
20191207T23-08,242
20191207T22-08,256
20191207T21-08,265
20191207T20-08,269
20191207T19-08,275
20191207T18-08,279
20191207T17-08,266
20191207T16-08,256
20191207T15-08,252
20191207T14-08,252
20191207T13-08,255
20191207T12-08,265
20191207T11-08,263
20191207T10-08,262
20191207T09-08,252
20191207T08-08,245
20191207T07-08,241
20191207T06-08,228
20191207T05-08,221
20191207T04-08,219
20191207T03-08,220
20191207T02-08,230
20191207T01-08,237
20191207T00-08,248
20191206T23-08,263
20191206T22-08,276
20191206T21-08,281
20191206T20-08,285
20191206T19-08,292
20191206T18-08,297
20191206T17-08,282
20191206T16-08,274
20191206T15-08,270
20191206T14-08,267
20191206T13-08,266
20191206T12-08,265
20191206T11-08,271
20191206T10-08,278
20191206T09-08,289
20191206T08-08,294
20191206T07-08,284
20191206T06-08,260
20191206T05-08,245
20191206T04-08,238
20191206T03-08,237
20191206T02-08,242
20191206T01-08,251
20191206T00-08,263
20191205T23-08,279
20191205T22-08,296
20191205T21-08,306
20191205T20-08,310
20191205T19-08,314
20191205T18-08,314
20191205T17-08,296
20191205T16-08,284
20191205T15-08,284
20191205T14-08,281
20191205T13-08,283
20191205T12-08,285
20191205T11-08,291
20191205T10-08,294
20191205T09-08,297
20191205T08-08,297
20191205T07-08,288
20191205T06-08,262
20191205T05-08,246
20191205T04-08,238
20191205T03-08,237
20191205T02-08,241
20191205T01-08,249
20191205T00-08,261
20191204T23-08,278
20191204T22-08,296
20191204T21-08,307
20191204T20-08,313
20191204T19-08,319
20191204T18-08,319
20191204T17-08,308
20191204T16-08,304
20191204T15-08,304
20191204T14-08,302
20191204T13-08,302
20191204T12-08,298
20191204T11-08,304
20191204T10-08,304
20191204T09-08,309
20191204T08-08,309
20191204T07-08,290
20191204T06-08,264
20191204T05-08,248
20191204T04-08,238
20191204T03-08,239
20191204T02-08,244
20191204T01-08,253
20191204T00-08,264
20191203T23-08,281
20191203T22-08,298
20191203T21-08,310
20191203T20-08,316
20191203T19-08,321
20191203T18-08,321
20191203T17-08,310
20191203T16-08,302
20191203T15-08,298
20191203T14-08,300
20191203T13-08,302
20191203T12-08,303
20191203T11-08,302
20191203T10-08,303
20191203T09-08,303
20191203T08-08,300
20191203T07-08,288
20191203T06-08,261
20191203T05-08,246
20191203T04-08,239
20191203T03-08,240
20191203T02-08,243
20191203T01-08,252
20191203T00-08,262
20191202T23-08,277
20191202T22-08,294
20191202T21-08,305
20191202T20-08,314
20191202T19-08,318
20191202T18-08,323
20191202T17-08,314
20191202T16-08,308
20191202T15-08,306
20191202T14-08,309
20191202T13-08,306
20191202T12-08,305
20191202T11-08,304
20191202T10-08,305
20191202T09-08,296
20191202T08-08,298
20191202T07-08,282
20191202T06-08,257
20191202T05-08,241
20191202T04-08,229
20191202T03-08,228
20191202T02-08,230
20191202T01-08,236
20191202T00-08,0
20191201T23-08,0
20191201T22-08,0
20191201T21-08,0
20191201T20-08,0
20191201T19-08,0
20191201T18-08,0
20191201T17-08,0
20191201T16-08,0
20191201T15-08,0
20191201T14-08,0
20191201T13-08,0
20191201T12-08,0
20191201T11-08,0
20191201T10-08,0
20191201T09-08,0
20191201T08-08,0
20191201T07-08,0
20191201T06-08,0
20191201T05-08,0
20191201T04-08,0
20191201T03-08,0
20191201T02-08,0
20191201T01-08,0
20191201T00-08,0
20191130T23-08,0
20191130T22-08,0
20191130T21-08,0
20191130T20-08,0
20191130T19-08,0
20191130T18-08,0
20191130T17-08,0
20191130T16-08,0
20191130T15-08,0
20191130T14-08,0
20191130T13-08,0
20191130T12-08,0
20191130T11-08,0
20191130T10-08,0
20191130T09-08,0
20191130T08-08,0
20191130T07-08,0
20191130T06-08,0
20191130T05-08,0
20191130T04-08,0
20191130T03-08,0
20191130T02-08,0
20191130T01-08,0
20191130T00-08,0
20191129T23-08,0
20191129T22-08,0
20191129T21-08,0
20191129T20-08,0
20191129T19-08,0
20191129T18-08,0
20191129T17-08,0
20191129T16-08,0
20191129T15-08,0
20191129T14-08,0
20191129T13-08,0
20191129T12-08,0
20191129T11-08,0
20191129T10-08,0
20191129T09-08,0
20191129T08-08,0
20191129T07-08,0
20191129T06-08,0
20191129T05-08,0
20191129T04-08,0
20191129T03-08,0
20191129T02-08,0
20191129T01-08,0
20191129T00-08,0
20191128T23-08,0
20191128T22-08,0
20191128T21-08,0
20191128T20-08,0
20191128T19-08,0
20191128T18-08,249
20191128T17-08,245
20191128T16-08,243
20191128T15-08,245
20191128T14-08,247
20191128T13-08,250
20191128T12-08,254
20191128T11-08,254
20191128T10-08,249
20191128T09-08,243
20191128T08-08,238
20191128T07-08,234
20191128T06-08,227
20191128T05-08,222
20191128T04-08,221
20191128T03-08,226
20191128T02-08,232
20191128T01-08,242
20191128T00-08,257
20191127T23-08,271
20191127T22-08,288
20191127T21-08,296
20191127T20-08,302
20191127T19-08,307
20191127T18-08,310
20191127T17-08,298
20191127T16-08,289
20191127T15-08,280
20191127T14-08,284
20191127T13-08,294
20191127T12-08,296
20191127T11-08,297
20191127T10-08,296
20191127T09-08,294
20191127T08-08,291
20191127T07-08,278
20191127T06-08,258
20191127T05-08,245
20191127T04-08,239
20191127T03-08,238
20191127T02-08,243
20191127T01-08,252
20191127T00-08,261
20191126T23-08,278
20191126T22-08,294
20191126T21-08,304
20191126T20-08,311
20191126T19-08,319
20191126T18-08,321
20191126T17-08,313
20191126T16-08,306
20191126T15-08,304
20191126T14-08,301
20191126T13-08,298
20191126T12-08,294
20191126T11-08,295
20191126T10-08,287
20191126T09-08,291
20191126T08-08,293
20191126T07-08,284
20191126T06-08,261
20191126T05-08,245
20191126T04-08,239
20191126T03-08,237
20191126T02-08,243
20191126T01-08,250
20191126T00-08,259
20191125T23-08,274
20191125T22-08,288
20191125T21-08,298
20191125T20-08,304
20191125T19-08,310
20191125T18-08,310
20191125T17-08,291
20191125T16-08,284
20191125T15-08,285
20191125T14-08,285
20191125T13-08,283
20191125T12-08,284
20191125T11-08,286
20191125T10-08,288
20191125T09-08,294
20191125T08-08,290
20191125T07-08,278
20191125T06-08,254
20191125T05-08,237
20191125T04-08,228
20191125T03-08,226
20191125T02-08,229
20191125T01-08,233
20191125T00-08,240
20191124T23-08,253
20191124T22-08,263
20191124T21-08,271
20191124T20-08,273
20191124T19-08,273
20191124T18-08,273
20191124T17-08,252
20191124T16-08,242
20191124T15-08,235
20191124T14-08,234
20191124T13-08,230
20191124T12-08,230
20191124T11-08,231
20191124T10-08,234
20191124T09-08,236
20191124T08-08,232
20191124T07-08,229
20191124T06-08,222
20191124T05-08,218
20191124T04-08,217
20191124T03-08,217
20191124T02-08,219
20191124T01-08,226
20191124T00-08,234
20191123T23-08,244
20191123T22-08,254
20191123T21-08,262
20191123T20-08,266
20191123T19-08,271
20191123T18-08,274
20191123T17-08,260
20191123T16-08,252
20191123T15-08,249
20191123T14-08,245
20191123T13-08,245
20191123T12-08,246
20191123T11-08,250
20191123T10-08,253
20191123T09-08,253
20191123T08-08,248
20191123T07-08,243
20191123T06-08,232
20191123T05-08,225
20191123T04-08,223
20191123T03-08,224
20191123T02-08,229
20191123T01-08,237
20191123T00-08,247
20191122T23-08,262
20191122T22-08,276
20191122T21-08,286
20191122T20-08,290
20191122T19-08,298
20191122T18-08,303
20191122T17-08,290
20191122T16-08,286
20191122T15-08,287
20191122T14-08,286
20191122T13-08,285
20191122T12-08,286
20191122T11-08,290
20191122T10-08,294
20191122T09-08,300
20191122T08-08,302
20191122T07-08,290
20191122T06-08,263
20191122T05-08,248
20191122T04-08,242
20191122T03-08,240
20191122T02-08,243
20191122T01-08,250
20191122T00-08,261
20191121T23-08,275
20191121T22-08,292
20191121T21-08,300
20191121T20-08,304
20191121T19-08,309
20191121T18-08,309
20191121T17-08,294
20191121T16-08,291
20191121T15-08,290
20191121T14-08,288
20191121T13-08,286
20191121T12-08,285
20191121T11-08,288
20191121T10-08,290
20191121T09-08,297
20191121T08-08,298
20191121T07-08,286
20191121T06-08,259
20191121T05-08,241
20191121T04-08,234
20191121T03-08,233
20191121T02-08,239
20191121T01-08,246
20191121T00-08,254
20191120T23-08,269
20191120T22-08,287
20191120T21-08,296
20191120T20-08,301
20191120T19-08,304
20191120T18-08,306
20191120T17-08,292
20191120T16-08,291
20191120T15-08,287
20191120T14-08,285
20191120T13-08,285
20191120T12-08,289
20191120T11-08,288
20191120T10-08,288
20191120T09-08,290
20191120T08-08,292
20191120T07-08,282
20191120T06-08,259
20191120T05-08,243
20191120T04-08,236
20191120T03-08,234
20191120T02-08,238
20191120T01-08,245
20191120T00-08,254
20191119T23-08,270
20191119T22-08,288
20191119T21-08,301
20191119T20-08,306
20191119T19-08,312
20191119T18-08,314
20191119T17-08,301
20191119T16-08,299
20191119T15-08,298
20191119T14-08,296
20191119T13-08,296
20191119T12-08,296
20191119T11-08,295
20191119T10-08,297
20191119T09-08,298
20191119T08-08,300
20191119T07-08,285
20191119T06-08,260
20191119T05-08,245
20191119T04-08,239
20191119T03-08,237
20191119T02-08,240
20191119T01-08,245
20191119T00-08,254
20191118T23-08,268
20191118T22-08,283
20191118T21-08,295
20191118T20-08,303
20191118T19-08,314
20191118T18-08,319
20191118T17-08,309
20191118T16-08,306
20191118T15-08,305
20191118T14-08,300
20191118T13-08,296
20191118T12-08,294
20191118T11-08,292
20191118T10-08,290
20191118T09-08,293
20191118T08-08,291
20191118T07-08,277
20191118T06-08,249
20191118T05-08,231
20191118T04-08,223
20191118T03-08,221
20191118T02-08,224
20191118T01-08,229
20191118T00-08,236
20191117T23-08,246
20191117T22-08,258
20191117T21-08,268
20191117T20-08,275
20191117T19-08,278
20191117T18-08,276
20191117T17-08,256
20191117T16-08,249
20191117T15-08,241
20191117T14-08,235
20191117T13-08,231
20191117T12-08,229
20191117T11-08,228
20191117T10-08,228
20191117T09-08,227
20191117T08-08,224
20191117T07-08,225
20191117T06-08,220
20191117T05-08,217
20191117T04-08,215
20191117T03-08,217
20191117T02-08,221
20191117T01-08,228
20191117T00-08,235
20191116T23-08,246
20191116T22-08,259
20191116T21-08,266
20191116T20-08,269
20191116T19-08,274
20191116T18-08,277
20191116T17-08,264
20191116T16-08,259
20191116T15-08,255
20191116T14-08,253
20191116T13-08,253
20191116T12-08,254
20191116T11-08,253
20191116T10-08,252
20191116T09-08,251
20191116T08-08,247
20191116T07-08,245
20191116T06-08,236
20191116T05-08,228
20191116T04-08,230
20191116T03-08,230
20191116T02-08,235
20191116T01-08,242
20191116T00-08,254
20191115T23-08,267
20191115T22-08,281
20191115T21-08,290
20191115T20-08,298
20191115T19-08,306
20191115T18-08,311
20191115T17-08,298
20191115T16-08,298
20191115T15-08,297
20191115T14-08,297
20191115T13-08,290
20191115T12-08,290
20191115T11-08,293
20191115T10-08,294
20191115T09-08,297
20191115T08-08,297
20191115T07-08,283
20191115T06-08,260
20191115T05-08,244
20191115T04-08,238
20191115T03-08,241
20191115T02-08,246
20191115T01-08,257
20191115T00-08,268
20191114T23-08,279
20191114T22-08,293
20191114T21-08,302
20191114T20-08,309
20191114T19-08,314
20191114T18-08,318
20191114T17-08,307
20191114T16-08,306
20191114T15-08,309
20191114T14-08,307
20191114T13-08,303
20191114T12-08,300
20191114T11-08,297
20191114T10-08,296
20191114T09-08,297
20191114T08-08,297
20191114T07-08,285
20191114T06-08,260
20191114T05-08,243
20191114T04-08,238
20191114T03-08,238
20191114T02-08,243
20191114T01-08,252
20191114T00-08,262
20191113T23-08,276
20191113T22-08,294
20191113T21-08,306
20191113T20-08,311
20191113T19-08,318
20191113T18-08,319
20191113T17-08,306
20191113T16-08,305
20191113T15-08,305
20191113T14-08,307
20191113T13-08,303
20191113T12-08,297
20191113T11-08,297
20191113T10-08,298
20191113T09-08,298
20191113T08-08,296
20191113T07-08,286
20191113T06-08,263
20191113T05-08,248
20191113T04-08,242
20191113T03-08,241
20191113T02-08,245
20191113T01-08,253
