,Demand1
20191128T23-05,1694
20191128T22-05,1768
20191128T21-05,1851
20191128T20-05,1940
20191128T19-05,2089
20191128T18-05,2195
20191128T17-05,2371
20191128T16-05,2499
20191128T15-05,2557
20191128T14-05,2539
20191128T13-05,2499
20191128T12-05,2399
20191128T11-05,2256
20191128T10-05,2074
20191128T09-05,1867
20191128T08-05,1658
20191128T07-05,1550
20191128T06-05,1466
20191128T05-05,1416
20191128T04-05,1421
20191128T03-05,1447
20191128T02-05,1516
20191128T01-05,1619
20191128T00-05,1768
20191127T23-05,1907
20191127T22-05,2052
20191127T21-05,2170
20191127T20-05,2276
20191127T19-05,2375
20191127T18-05,2361
20191127T17-05,2344
20191127T16-05,2332
20191127T15-05,2295
20191127T14-05,2240
20191127T13-05,2188
20191127T12-05,2138
20191127T11-05,2103
20191127T10-05,2084
20191127T09-05,2083
20191127T08-05,2035
20191127T07-05,1900
20191127T06-05,1734
20191127T05-05,1608
20191127T04-05,1553
20191127T03-05,1517
20191127T02-05,1544
20191127T01-05,1607
20191127T00-05,1712
20191126T23-05,1873
20191126T22-05,2014
20191126T21-05,2128
20191126T20-05,2231
20191126T19-05,2299
20191126T18-05,2226
20191126T17-05,2165
20191126T16-05,2162
20191126T15-05,2129
20191126T14-05,2081
20191126T13-05,2063
20191126T12-05,2059
20191126T11-05,2084
20191126T10-05,2121
20191126T09-05,2154
20191126T08-05,2127
20191126T07-05,2009
20191126T06-05,1810
20191126T05-05,1655
20191126T04-05,1591
20191126T03-05,1588
20191126T02-05,1605
20191126T01-05,1669
20191126T00-05,1765
20191125T23-05,1909
20191125T22-05,2037
20191125T21-05,2133
20191125T20-05,2213
20191125T19-05,2259
20191125T18-05,2177
20191125T17-05,2114
20191125T16-05,2114
20191125T15-05,2096
20191125T14-05,2079
20191125T13-05,2113
20191125T12-05,2107
20191125T11-05,2111
20191125T10-05,2116
20191125T09-05,2099
20191125T08-05,2034
20191125T07-05,1917
20191125T06-05,1704
20191125T05-05,1538
20191125T04-05,1503
20191125T03-05,1496
20191125T02-05,1512
20191125T01-05,1579
20191125T00-05,1692
20191124T23-05,1817
20191124T22-05,1948
20191124T21-05,2057
20191124T20-05,2134
20191124T19-05,2195
20191124T18-05,2119
20191124T17-05,2097
20191124T16-05,2152
20191124T15-05,2180
20191124T14-05,2180
20191124T13-05,2172
20191124T12-05,2119
20191124T11-05,2050
20191124T10-05,1953
20191124T09-05,1833
20191124T08-05,1655
20191124T07-05,1566
20191124T06-05,1504
20191124T05-05,1495
20191124T04-05,1533
20191124T03-05,1581
20191124T02-05,1614
20191124T01-05,1660
20191124T00-05,1755
20191123T23-05,1858
20191123T22-05,1967
20191123T21-05,2068
20191123T20-05,2156
20191123T19-05,2250
20191123T18-05,2243
20191123T17-05,2257
20191123T16-05,2305
20191123T15-05,2293
20191123T14-05,2263
20191123T13-05,2204
20191123T12-05,2127
20191123T11-05,2051
20191123T10-05,1968
20191123T09-05,1834
20191123T08-05,1679
20191123T07-05,1567
20191123T06-05,1490
20191123T05-05,1442
20191123T04-05,1438
20191123T03-05,1449
20191123T02-05,1504
20191123T01-05,1578
20191123T00-05,1694
20191122T23-05,1829
20191122T22-05,1980
20191122T21-05,2102
20191122T20-05,2219
20191122T19-05,2318
20191122T18-05,2284
20191122T17-05,2276
20191122T16-05,2284
20191122T15-05,2264
20191122T14-05,2211
20191122T13-05,2153
20191122T12-05,2116
20191122T11-05,2077
20191122T10-05,2025
20191122T09-05,1977
20191122T08-05,1942
20191122T07-05,1861
20191122T06-05,1657
20191122T05-05,1513
20191122T04-05,1471
20191122T03-05,1472
20191122T02-05,1510
20191122T01-05,1582
20191122T00-05,1691
20191121T23-05,1851
20191121T22-05,2025
20191121T21-05,2154
20191121T20-05,2235
20191121T19-05,2300
20191121T18-05,2240
20191121T17-05,2162
20191121T16-05,2132
20191121T15-05,2109
20191121T14-05,2094
20191121T13-05,2072
20191121T12-05,2051
20191121T11-05,2040
