,Demand1
20191102T07-07,9214
20191102T06-07,8842
20191102T05-07,8508
20191102T04-07,8382
20191102T03-07,8359
20191102T02-07,8506
20191102T01-07,8668
20191102T00-07,8906
20191101T23-07,9403
20191101T22-07,9912
20191101T21-07,10301
20191101T20-07,10498
20191101T19-07,10633
20191101T18-07,10507
20191101T17-07,9960
20191101T16-07,9409
20191101T15-07,9077
20191101T14-07,8902
20191101T13-07,8810
20191101T12-07,8838
20191101T11-07,8985
20191101T10-07,9267
20191101T09-07,9607
20191101T08-07,10200
20191101T07-07,10548
20191101T06-07,9817
20191101T05-07,8964
20191101T04-07,8621
20191101T03-07,8509
20191101T02-07,8532
20191101T01-07,8684
20191101T00-07,8932
20191031T23-07,9357
20191031T22-07,10017
20191031T21-07,10270
20191031T20-07,10330
20191031T19-07,10465
20191031T18-07,10225
20191031T17-07,9838
20191031T16-07,9471
20191031T15-07,9075
20191031T14-07,8934
20191031T13-07,8879
20191031T12-07,8969
20191031T11-07,9235
20191031T10-07,9562
20191031T09-07,9962
20191031T08-07,10622
20191031T07-07,10904
20191031T06-07,10017
20191031T05-07,9147
20191031T04-07,8700
20191031T03-07,8562
20191031T02-07,8602
20191031T01-07,8786
20191031T00-07,9117
20191030T23-07,9869
20191030T22-07,10534
20191030T21-07,10866
20191030T20-07,11114
20191030T19-07,11075
20191030T18-07,10556
20191030T17-07,9888
20191030T16-07,9502
20191030T15-07,9125
20191030T14-07,9030
20191030T13-07,8981
20191030T12-07,9085
20191030T11-07,9148
20191030T10-07,9509
20191030T09-07,9975
20191030T08-07,10379
20191030T07-07,10511
20191030T06-07,9815
20191030T05-07,9072
20191030T04-07,8707
20191030T03-07,8617
20191030T02-07,8681
20191030T01-07,8851
20191030T00-07,9091
20191029T23-07,9580
20191029T22-07,10295
20191029T21-07,10776
20191029T20-07,11101
20191029T19-07,11246
20191029T18-07,10855
20191029T17-07,10275
20191029T16-07,9720
20191029T15-07,9499
20191029T14-07,9358
20191029T13-07,9231
20191029T12-07,9240
20191029T11-07,9395
20191029T10-07,9514
20191029T09-07,9909
20191029T08-07,10343
20191029T07-07,10673
20191029T06-07,10138
20191029T05-07,9299
20191029T04-07,8939
20191029T03-07,8882
20191029T02-07,8947
20191029T01-07,9158
20191029T00-07,9434
20191028T23-07,9574
20191028T22-07,10017
20191028T21-07,11410
20191028T20-07,11808
20191028T19-07,11965
20191028T18-07,11647
20191028T17-07,11015
20191028T16-07,10445
20191028T15-07,10118
20191028T14-07,9922
20191028T13-07,9760
20191028T12-07,9661
20191028T11-07,9693
20191028T10-07,9854
20191028T09-07,9904
20191028T08-07,10159
20191028T07-07,10153
20191028T06-07,9456
20191028T05-07,8729
20191028T04-07,8444
20191028T03-07,8443
20191028T02-07,8534
20191028T01-07,8793
20191028T00-07,9210
20191027T23-07,9933
20191027T22-07,10819
20191027T21-07,11464
20191027T20-07,11873
20191027T19-07,12132
20191027T18-07,12078
20191027T17-07,11700
20191027T16-07,11066
20191027T15-07,10478
20191027T14-07,10018
20191027T13-07,9515
20191027T12-07,9218
20191027T11-07,8945
20191027T10-07,8761
20191027T09-07,8683
20191027T08-07,8692
20191027T07-07,8702
20191027T06-07,8471
20191027T05-07,8295
20191027T04-07,8217
20191027T03-07,8270
20191027T02-07,8419
20191027T01-07,8673
20191027T00-07,8983
20191026T23-07,9527
20191026T22-07,10268
20191026T21-07,10730
20191026T20-07,11119
20191026T19-07,11517
20191026T18-07,11527
20191026T17-07,11333
20191026T16-07,10749
20191026T15-07,10149
20191026T14-07,9615
20191026T13-07,9324
20191026T12-07,9083
20191026T11-07,8950
20191026T10-07,8905
20191026T09-07,8921
20191026T08-07,9046
20191026T07-07,9063
20191026T06-07,8757
20191026T05-07,8408
20191026T04-07,8300
20191026T03-07,8374
20191026T02-07,8517
20191026T01-07,8758
20191026T00-07,9181
20191025T23-07,9726
20191025T22-07,10445
20191025T21-07,10941
20191025T20-07,11196
20191025T19-07,11461
20191025T18-07,11551
20191025T17-07,11220
20191025T16-07,10701
20191025T15-07,10233
20191025T14-07,9852
20191025T13-07,9568
20191025T12-07,9371
20191025T11-07,9277
20191025T10-07,9471
20191025T09-07,9465
20191025T08-07,9785
20191025T07-07,10038
20191025T06-07,9460
20191025T05-07,8735
20191025T04-07,8529
20191025T03-07,8445
20191025T02-07,8559
20191025T01-07,8843
20191025T00-07,9210
20191024T23-07,9835
20191024T22-07,10669
20191024T21-07,11363
20191024T20-07,11752
20191024T19-07,12106
20191024T18-07,11870
20191024T17-07,11545
20191024T16-07,11378
20191024T15-07,11080
20191024T14-07,10687
20191024T13-07,10350
20191024T12-07,10063
20191024T11-07,9876
20191024T10-07,9760
20191024T09-07,9795
20191024T08-07,9948
20191024T07-07,10210
20191024T06-07,9496
20191024T05-07,8630
20191024T04-07,8350
20191024T03-07,8436
20191024T02-07,8626
20191024T01-07,9012
20191024T00-07,9442
20191023T23-07,10255
20191023T22-07,11140
20191023T21-07,11850
20191023T20-07,12428
20191023T19-07,12865
20191023T18-07,12995
20191023T17-07,12793
20191023T16-07,12309
20191023T15-07,11968
20191023T14-07,11318
20191023T13-07,10657
20191023T12-07,10167
20191023T11-07,9799
20191023T10-07,9628
20191023T09-07,9529
20191023T08-07,9678
20191023T07-07,9881
20191023T06-07,9213
20191023T05-07,8550
20191023T04-07,8434
20191023T03-07,8383
20191023T02-07,8534
20191023T01-07,8816
20191023T00-07,9237
20191022T23-07,10039
20191022T22-07,10920
20191022T21-07,11799
20191022T20-07,12395
20191022T19-07,12657
20191022T18-07,12718
20191022T17-07,12558
20191022T16-07,12104
20191022T15-07,11423
20191022T14-07,10899
20191022T13-07,10510
20191022T12-07,9966
20191022T11-07,9631
20191022T10-07,9446
20191022T09-07,9522
20191022T08-07,9830
20191022T07-07,9813
20191022T06-07,9219
20191022T05-07,8533
20191022T04-07,8201
20191022T03-07,8199
20191022T02-07,8358
20191022T01-07,8638
20191022T00-07,9076
20191021T23-07,9795
20191021T22-07,10715
20191021T21-07,11459
20191021T20-07,11868
20191021T19-07,12337
20191021T18-07,12180
20191021T17-07,11919
20191021T16-07,11467
20191021T15-07,11015
20191021T14-07,10469
20191021T13-07,9979
20191021T12-07,9632
20191021T11-07,9426
20191021T10-07,9365
20191021T09-07,9391
20191021T08-07,9655
20191021T07-07,9860
20191021T06-07,9238
20191021T05-07,8492
20191021T04-07,8192
20191021T03-07,8176
20191021T02-07,8344
20191021T01-07,8597
20191021T00-07,9003
20191020T23-07,9575
20191020T22-07,10284
20191020T21-07,10970
20191020T20-07,11507
20191020T19-07,12023
20191020T18-07,11911
20191020T17-07,11549
20191020T16-07,10968
20191020T15-07,10437
20191020T14-07,9898
20191020T13-07,9475
20191020T12-07,9125
20191020T11-07,8789
20191020T10-07,8702
20191020T09-07,8519
20191020T08-07,8426
20191020T07-07,8384
20191020T06-07,8299
20191020T05-07,8085
20191020T04-07,8038
20191020T03-07,8140
20191020T02-07,8317
20191020T01-07,8566
20191020T00-07,8997
20191019T23-07,9573
20191019T22-07,10272
20191019T21-07,10784
20191019T20-07,11324
20191019T19-07,11810
20191019T18-07,11862
20191019T17-07,11840
20191019T16-07,11470
20191019T15-07,10951
20191019T14-07,10418
20191019T13-07,9927
20191019T12-07,9560
20191019T11-07,9224
20191019T10-07,9031
20191019T09-07,8938
20191019T08-07,8920
20191019T07-07,8930
20191019T06-07,8612
20191019T05-07,8353
20191019T04-07,8299
20191019T03-07,8382
20191019T02-07,8583
20191019T01-07,8856
20191019T00-07,9332
20191018T23-07,9926
20191018T22-07,10803
20191018T21-07,11319
20191018T20-07,11783
20191018T19-07,12219
20191018T18-07,12323
20191018T17-07,12364
20191018T16-07,12141
20191018T15-07,11941
20191018T14-07,11621
20191018T13-07,11256
20191018T12-07,10959
20191018T11-07,10673
20191018T10-07,10506
20191018T09-07,10345
20191018T08-07,10239
20191018T07-07,10251
20191018T06-07,9677
20191018T05-07,9035
20191018T04-07,8879
20191018T03-07,8996
20191018T02-07,9227
20191018T01-07,9681
20191018T00-07,10441
20191017T23-07,11494
20191017T22-07,12785
20191017T21-07,13584
20191017T20-07,13993
20191017T19-07,14509
20191017T18-07,14681
20191017T17-07,14806
20191017T16-07,14560
20191017T15-07,14388
20191017T14-07,13750
20191017T13-07,13021
20191017T12-07,12175
20191017T11-07,11463
20191017T10-07,10812
20191017T09-07,10421
20191017T08-07,10319
20191017T07-07,10407
20191017T06-07,9929
20191017T05-07,9370
20191017T04-07,9095
20191017T03-07,9159
20191017T02-07,9419
20191017T01-07,9763
20191017T00-07,10343
20191016T23-07,11067
20191016T22-07,12029
20191016T21-07,12860
20191016T20-07,13523
20191016T19-07,14069
20191016T18-07,14053
20191016T17-07,14171
20191016T16-07,13890
20191016T15-07,13591
20191016T14-07,13077
20191016T13-07,12273
20191016T12-07,11381
20191016T11-07,10607
20191016T10-07,10198
20191016T09-07,9920
20191016T08-07,9949
20191016T07-07,9930
20191016T06-07,9414
20191016T05-07,8714
20191016T04-07,8481
20191016T03-07,8481
20191016T02-07,8787
20191016T01-07,9209
20191016T00-07,9855
20191015T23-07,10771
20191015T22-07,11931
20191015T21-07,12892
20191015T20-07,13606
20191015T19-07,14194
20191015T18-07,14353
20191015T17-07,14408
20191015T16-07,14013
20191015T15-07,13632
20191015T14-07,13067
20191015T13-07,12354
20191015T12-07,11480
20191015T11-07,10843
20191015T10-07,10444
20191015T09-07,10190
20191015T08-07,10201
20191015T07-07,10211
20191015T06-07,9730
20191015T05-07,9095
20191015T04-07,8871
20191015T03-07,8902
20191015T02-07,9158
20191015T01-07,9492
20191015T00-07,10000
20191014T23-07,10874
20191014T22-07,11905
20191014T21-07,12695
20191014T20-07,13250
20191014T19-07,13674
20191014T18-07,13617
20191014T17-07,13533
20191014T16-07,13150
20191014T15-07,12911
20191014T14-07,12434
20191014T13-07,11761
20191014T12-07,11094
20191014T11-07,10548
20191014T10-07,10004
20191014T09-07,9830
20191014T08-07,9664
20191014T07-07,9687
20191014T06-07,9110
20191014T05-07,8475
20191014T04-07,8220
20191014T03-07,8252
20191014T02-07,8492
20191014T01-07,8854
20191014T00-07,9405
20191013T23-07,10182
20191013T22-07,10992
20191013T21-07,11809
20191013T20-07,12519
20191013T19-07,13136
20191013T18-07,13292
20191013T17-07,13138
20191013T16-07,12583
20191013T15-07,11874
20191013T14-07,11019
20191013T13-07,10278
20191013T12-07,9503
20191013T11-07,8988
20191013T10-07,8667
20191013T09-07,8453
20191013T08-07,8307
20191013T07-07,8390
20191013T06-07,8286
20191013T05-07,8124
20191013T04-07,8150
20191013T03-07,8254
