,Demand1
20191225T03-07,36141
20191225T02-07,36711
20191225T01-07,37884
20191225T00-07,39453
20191224T23-07,41011
20191224T22-07,42077
20191224T21-07,42936
20191224T20-07,43780
20191224T19-07,44941
20191224T18-07,44961
20191224T17-07,43249
20191224T16-07,42530
20191224T15-07,42718
20191224T14-07,43270
20191224T13-07,44093
20191224T12-07,45019
20191224T11-07,45515
20191224T10-07,45152
20191224T09-07,44135
20191224T08-07,42263
20191224T07-07,39920
20191224T06-07,37770
20191224T05-07,36489
20191224T04-07,36102
20191224T03-07,36309
20191224T02-07,36998
20191224T01-07,38240
20191224T00-07,40201
20191223T23-07,42443
20191223T22-07,44098
20191223T21-07,45159
20191223T20-07,45862
20191223T19-07,46358
20191223T18-07,45334
20191223T17-07,43306
20191223T16-07,42545
20191223T15-07,42623
20191223T14-07,42959
20191223T13-07,43509
20191223T12-07,44325
20191223T11-07,44762
20191223T10-07,44799
20191223T09-07,44006
20191223T08-07,42322
20191223T07-07,39583
20191223T06-07,36937
20191223T05-07,35433
20191223T04-07,34826
20191223T03-07,35033
20191223T02-07,35604
20191223T01-07,36726
20191223T00-07,38925
20191222T23-07,41166
20191222T22-07,43021
20191222T21-07,44217
20191222T20-07,44901
20191222T19-07,45316
20191222T18-07,44465
20191222T17-07,42264
20191222T16-07,41205
20191222T15-07,41066
20191222T14-07,41202
20191222T13-07,41531
20191222T12-07,41836
20191222T11-07,42027
20191222T10-07,41693
20191222T09-07,40501
20191222T08-07,38851
20191222T07-07,37133
20191222T06-07,35889
20191222T05-07,35140
20191222T04-07,34985
20191222T03-07,35263
20191222T02-07,35923
20191222T01-07,37289
20191222T00-07,39049
20191221T23-07,41014
20191221T22-07,42534
20191221T21-07,43411
20191221T20-07,44066
20191221T19-07,44623
20191221T18-07,43988
20191221T17-07,41851
20191221T16-07,40769
20191221T15-07,40697
20191221T14-07,41222
20191221T13-07,41710
20191221T12-07,42148
20191221T11-07,42319
20191221T10-07,41679
20191221T09-07,40505
20191221T08-07,39077
20191221T07-07,37373
20191221T06-07,36067
20191221T05-07,35312
20191221T04-07,35043
20191221T03-07,35433
20191221T02-07,36163
20191221T01-07,37708
20191221T00-07,39575
20191220T23-07,41650
20191220T22-07,43475
20191220T21-07,44589
20191220T20-07,45546
20191220T19-07,46229
20191220T18-07,45710
20191220T17-07,43549
20191220T16-07,42678
20191220T15-07,42594
20191220T14-07,43410
20191220T13-07,42779
20191220T12-07,43741
20191220T11-07,44466
20191220T10-07,45020
20191220T09-07,45485
20191220T08-07,44337
