,Demand
20190928T09Z,11819
20190928T08Z,12068
20190928T07Z,12519
20190928T06Z,13200
20190928T05Z,14211
20190928T04Z,15469
20190928T03Z,16693
20190928T02Z,17908
20190928T01Z,18868
20190928T00Z,19618
20190927T23Z,20455
20190927T22Z,21473
20190927T21Z,21923
20190927T20Z,21776
20190927T19Z,21385
20190927T18Z,20752
20190927T17Z,19733
20190927T16Z,18529
20190927T15Z,17336
20190927T14Z,15724
20190927T13Z,14110
20190927T12Z,13087
20190927T11Z,12711
20190927T10Z,11790
20190927T09Z,11300
20190927T08Z,11373
20190927T07Z,11840
20190927T06Z,12500
20190927T05Z,13439
20190927T04Z,14712
20190927T03Z,16312
20190927T02Z,17780
20190927T01Z,19117
20190927T00Z,19811
20190926T23Z,20622
20190926T22Z,21524
20190926T21Z,21772
20190926T20Z,21607
20190926T19Z,21082
20190926T18Z,20321
20190926T17Z,19067
20190926T16Z,17780
20190926T15Z,16358
20190926T14Z,14894
20190926T13Z,13427
20190926T12Z,12582
20190926T11Z,12211
20190926T10Z,11213
20190926T09Z,10684
20190926T08Z,10788
20190926T07Z,11178
20190926T06Z,11820
20190926T05Z,12785
20190926T04Z,14109
20190926T03Z,15803
20190926T02Z,17328
20190926T01Z,18696
20190926T00Z,19527
20190925T23Z,20411
20190925T22Z,21297
20190925T21Z,21546
20190925T20Z,21281
20190925T19Z,20688
20190925T18Z,19815
20190925T17Z,18617
20190925T16Z,17373
20190925T15Z,15970
20190925T14Z,14536
20190925T13Z,13035
20190925T12Z,12149
20190925T11Z,11753
20190925T10Z,10687
20190925T09Z,10181
20190925T08Z,10300
20190925T07Z,10711
20190925T06Z,11374
20190925T05Z,12301
20190925T04Z,13644
20190925T03Z,15391
20190925T02Z,17007
20190925T01Z,18380
20190925T00Z,19188
20190924T23Z,20067
20190924T22Z,20896
20190924T21Z,21055
20190924T20Z,20727
20190924T19Z,20054
20190924T18Z,19249
20190924T17Z,18224
20190924T16Z,17135
20190924T15Z,15904
20190924T14Z,14430
20190924T13Z,13027
20190924T12Z,12203
20190924T11Z,11840
20190924T10Z,10805
20190924T09Z,10341
20190924T08Z,10438
20190924T07Z,10817
20190924T06Z,11433
20190924T05Z,12350
20190924T04Z,13630
20190924T03Z,15283
20190924T02Z,16865
20190924T01Z,18289
20190924T00Z,19002
20190923T23Z,19757
20190923T22Z,20562
20190923T21Z,20803
20190923T20Z,20614
20190923T19Z,20135
20190923T18Z,19429
20190923T17Z,18568
20190923T16Z,17574
20190923T15Z,16400
20190923T14Z,15068
20190923T13Z,13614
20190923T12Z,12742
20190923T11Z,12359
20190923T10Z,11426
20190923T09Z,10940
20190923T08Z,10945
20190923T07Z,11279
20190923T06Z,11798
20190923T05Z,12652
20190923T04Z,13855
20190923T03Z,15310
20190923T02Z,16677
20190923T01Z,17686
20190923T00Z,18099
20190922T23Z,18601
20190922T22Z,19387
20190922T21Z,19641
20190922T20Z,19679
20190922T19Z,19571
20190922T18Z,19104
20190922T17Z,18350
20190922T16Z,17321
20190922T15Z,16143
