,Demand
20191002T16Z,1811
20191002T15Z,1808
20191002T14Z,1735
20191002T13Z,1544
20191002T12Z,1434
20191002T11Z,1394
20191002T10Z,1403
20191002T09Z,1438
20191002T08Z,1492
20191002T07Z,1579
20191002T06Z,1713
20191002T05Z,1854
20191002T04Z,1962
20191002T03Z,1998
20191002T02Z,1918
20191002T01Z,1903
20191002T00Z,1869
20191001T23Z,1826
20191001T22Z,1807
20191001T21Z,1807
20191001T20Z,1796
20191001T19Z,1791
20191001T18Z,1808
20191001T17Z,1816
20191001T16Z,1819
20191001T15Z,1816
20191001T14Z,1742
20191001T13Z,1563
20191001T12Z,1454
20191001T11Z,1405
20191001T10Z,1419
20191001T09Z,1450
20191001T08Z,1498
20191001T07Z,1568
20191001T06Z,1699
20191001T05Z,1844
20191001T04Z,1939
20191001T03Z,1986
20191001T02Z,1903
20191001T01Z,1872
20191001T00Z,1841
20190930T23Z,1817
20190930T22Z,1827
20190930T21Z,1810
20190930T20Z,1809
20190930T19Z,1821
20190930T18Z,1806
20190930T17Z,1808
20190930T16Z,1789
20190930T15Z,1780
20190930T14Z,1694
20190930T13Z,1517
20190930T12Z,1425
20190930T11Z,1372
20190930T10Z,1374
20190930T09Z,1399
20190930T08Z,1449
20190930T07Z,1524
20190930T06Z,1644
20190930T05Z,1790
20190930T04Z,1878
20190930T03Z,1923
20190930T02Z,1843
20190930T01Z,1780
20190930T00Z,1742
20190929T23Z,1689
20190929T22Z,1637
20190929T21Z,1616
20190929T20Z,1614
20190929T19Z,1621
20190929T18Z,1600
20190929T17Z,1575
20190929T16Z,1525
20190929T15Z,1472
20190929T14Z,1438
20190929T13Z,1387
20190929T12Z,1370
20190929T11Z,1357
20190929T10Z,1379
20190929T09Z,1414
20190929T08Z,1476
20190929T07Z,1558
20190929T06Z,1669
20190929T05Z,1776
20190929T04Z,1855
20190929T03Z,1906
20190929T02Z,1866
20190929T01Z,1812
20190929T00Z,1791
20190928T23Z,1729
20190928T22Z,1701
20190928T21Z,1711
20190928T20Z,1727
20190928T19Z,1755
20190928T18Z,1755
20190928T17Z,1697
20190928T16Z,1638
20190928T15Z,1573
20190928T14Z,1548
20190928T13Z,1477
20190928T12Z,1446
20190928T11Z,1436
20190928T10Z,1474
20190928T09Z,1509
20190928T08Z,1585
20190928T07Z,1681
20190928T06Z,1821
20190928T05Z,1965
20190928T04Z,2081
20190928T03Z,2156
20190928T02Z,2156
20190928T01Z,2227
20190928T00Z,2245
20190927T23Z,2186
20190927T22Z,2125
20190927T21Z,2099
20190927T20Z,2080
20190927T19Z,2084
20190927T18Z,2060
20190927T17Z,2022
20190927T16Z,1959
20190927T15Z,1932
20190927T14Z,1873
20190927T13Z,1708
20190927T12Z,1612
20190927T11Z,1591
20190927T10Z,1617
20190927T09Z,1689
20190927T08Z,1790
20190927T07Z,1934
20190927T06Z,2146
20190927T05Z,2399
20190927T04Z,2601
20190927T03Z,2733
20190927T02Z,2882
20190927T01Z,3136
20190927T00Z,3284
20190926T23Z,3260
20190926T22Z,3157
20190926T21Z,2974
20190926T20Z,2787
20190926T19Z,2596
20190926T18Z,2420
20190926T17Z,2280
20190926T16Z,2147
20190926T15Z,2070
20190926T14Z,2027
20190926T13Z,1854
20190926T12Z,1770
20190926T11Z,1753
20190926T10Z,1821
20190926T09Z,1912
20190926T08Z,2066
20190926T07Z,2261
20190926T06Z,2540
20190926T05Z,2884
20190926T04Z,3177
20190926T03Z,3349
20190926T02Z,3510
20190926T01Z,3674
20190926T00Z,3668
20190925T23Z,3507
20190925T22Z,3261
20190925T21Z,3010
20190925T20Z,2745
20190925T19Z,2541
20190925T18Z,2344
20190925T17Z,2208
20190925T16Z,2068
20190925T15Z,2001
20190925T14Z,1942
20190925T13Z,1779
20190925T12Z,1678
20190925T11Z,1659
20190925T10Z,1705
20190925T09Z,1791
20190925T08Z,1914
20190925T07Z,2092
20190925T06Z,2355
20190925T05Z,2663
20190925T04Z,2907
20190925T03Z,3069
