,Total interchange
20180811T19Z,-8528
20180811T18Z,-8019
20180811T17Z,-8038
20180811T16Z,-8396
20180811T15Z,-9434
20180811T14Z,-9669
20180811T13Z,-9762
20180811T12Z,-9058
20180811T11Z,-9403
20180811T10Z,-9848
20180811T09Z,-10287
20180811T08Z,-10683
20180811T07Z,-10798
20180811T06Z,-10804
20180811T05Z,-11368
20180811T04Z,-10930
20180811T03Z,-10448
20180811T02Z,-9806
20180811T01Z,-8935
20180811T00Z,-8461
20180810T23Z,-8001
20180810T22Z,-7839
20180810T21Z,-7926
20180810T20Z,-8184
20180810T19Z,-8544
20180810T18Z,-8805
20180810T17Z,-9160
20180810T16Z,-9206
20180810T15Z,-10075
20180810T14Z,-10489
20180810T13Z,-9871
20180810T12Z,-9326
20180810T11Z,-8833
20180810T10Z,-9165
20180810T09Z,-8913
20180810T08Z,-8258
20180810T07Z,-8469
20180810T06Z,-8690
20180810T05Z,-8820
20180810T04Z,-8257
20180810T03Z,-7926
20180810T02Z,-7208
20180810T01Z,-5861
20180810T00Z,-5223
20180809T23Z,-5133
20180809T22Z,-5209
20180809T21Z,-5375
20180809T20Z,-5628
20180809T19Z,-5671
20180809T18Z,-5605
20180809T17Z,-5952
20180809T16Z,-7073
20180809T15Z,-8192
20180809T14Z,-8375
20180809T13Z,-7622
20180809T12Z,-6505
20180809T11Z,-6415
20180809T10Z,-6382
20180809T09Z,-6662
20180809T08Z,-7483
20180809T07Z,-7956
20180809T06Z,-8102
20180809T05Z,-8699
20180809T04Z,-8263
20180809T03Z,-6918
20180809T02Z,-5816
20180809T01Z,-4566
20180809T00Z,-4087
20180808T23Z,-4258
20180808T22Z,-4466
20180808T21Z,-4634
20180808T20Z,-3865
20180808T19Z,-4108
20180808T18Z,-4548
20180808T17Z,-5359
20180808T16Z,-6691
20180808T15Z,-8112
20180808T14Z,-8384
20180808T13Z,-8282
20180808T12Z,-8042
20180808T11Z,-7956
20180808T10Z,-8089
20180808T09Z,-8355
20180808T08Z,-8664
20180808T07Z,-8921
20180808T06Z,-8416
20180808T05Z,-6916
20180808T04Z,-6488
20180808T03Z,-5667
20180808T02Z,-4700
20180808T01Z,-3837
20180808T00Z,-3018
20180807T23Z,-3079
20180807T22Z,-3663
20180807T21Z,-4198
20180807T20Z,-4212
20180807T19Z,-4673
20180807T18Z,-5065
20180807T17Z,-5593
20180807T16Z,-6302
20180807T15Z,-7146
20180807T14Z,-7812
20180807T13Z,-7235
20180807T12Z,-7347
20180807T11Z,-7442
20180807T10Z,-7416
20180807T09Z,-7274
20180807T08Z,-7766
20180807T07Z,-8303
20180807T06Z,-8027
20180807T05Z,-8101
20180807T04Z,-7630
20180807T03Z,-7010
20180807T02Z,-6107
20180807T01Z,-4908
20180807T00Z,-4304
20180806T23Z,-3886
20180806T22Z,-3967
20180806T21Z,-4477
20180806T20Z,-4172
20180806T19Z,-4169
20180806T18Z,-4702
20180806T17Z,-5185
20180806T16Z,-5576
20180806T15Z,-6765
20180806T14Z,-7629
20180806T13Z,-6828
20180806T12Z,-6196
20180806T11Z,-6048
20180806T10Z,-6018
20180806T09Z,-6220
20180806T08Z,-6448
20180806T07Z,-7079
20180806T06Z,-7013
20180806T05Z,-6480
20180806T04Z,-4983
20180806T03Z,-6101
20180806T02Z,-5831
20180806T01Z,-5173
20180806T00Z,-4466
20180805T23Z,-3947
20180805T22Z,-4014
20180805T21Z,-3999
20180805T20Z,-3679
20180805T19Z,-2897
20180805T18Z,-2720
20180805T17Z,-2770
20180805T16Z,-2770
20180805T15Z,-5164
20180805T14Z,-6663
20180805T13Z,-6785
20180805T12Z,-6706
20180805T11Z,-6957
20180805T10Z,-7045
20180805T09Z,-6928
20180805T08Z,-6909
20180805T07Z,-8626
20180805T06Z,-9266
20180805T05Z,-9428
20180805T04Z,-8563
20180805T03Z,-7486
20180805T02Z,-6376
20180805T01Z,-5228
20180805T00Z,-4638
20180804T23Z,-4538
20180804T22Z,-4400
20180804T21Z,-4042
20180804T20Z,-4110
20180804T19Z,-4468
20180804T18Z,-4833
20180804T17Z,-5170
20180804T16Z,-5534
20180804T15Z,-7134
20180804T14Z,-8005
20180804T13Z,-7896
20180804T12Z,-7767
20180804T11Z,-7860
20180804T10Z,-8381
20180804T09Z,-8801
20180804T08Z,-9487
20180804T07Z,-9758
20180804T06Z,-10417
20180804T05Z,-10102
20180804T04Z,-9610
20180804T03Z,-8070
20180804T02Z,-7509
20180804T01Z,-7609
20180804T00Z,-7011
20180803T23Z,-6847
20180803T22Z,-7063
20180803T21Z,-6913
20180803T20Z,-6586
20180803T19Z,-7226
20180803T18Z,-7786
20180803T17Z,-7985
20180803T16Z,-8423
20180803T15Z,-9237
20180803T14Z,-9635
20180803T13Z,-9349
20180803T12Z,-8433
20180803T11Z,-8190
20180803T10Z,-8635
20180803T09Z,-9025
20180803T08Z,-9777
20180803T07Z,-9876
20180803T06Z,-10099
20180803T05Z,-9834
20180803T04Z,-9007
20180803T03Z,-8648
20180803T02Z,-8204
20180803T01Z,-6972
20180803T00Z,-6421
20180802T23Z,-6182
20180802T22Z,-6521
20180802T21Z,-6487
20180802T20Z,-6151
20180802T19Z,-6318
20180802T18Z,-6772
20180802T17Z,-7501
20180802T16Z,-7864
20180802T15Z,-8570
20180802T14Z,-9124
20180802T13Z,-8589
20180802T12Z,-7852
20180802T11Z,-8011
20180802T10Z,-7643
20180802T09Z,-7816
20180802T08Z,-9107
20180802T07Z,-10049
20180802T06Z,-10189
20180802T05Z,-9626
20180802T04Z,-8770
20180802T03Z,-8016
20180802T02Z,-7046
20180802T01Z,-6325
20180802T00Z,-5626
20180801T23Z,-5735
20180801T22Z,-5728
20180801T21Z,-5812
20180801T20Z,-5421
20180801T19Z,-5727
20180801T18Z,-6063
20180801T17Z,-6456
20180801T16Z,-7304
20180801T15Z,-8352
20180801T14Z,-8979
20180801T13Z,-8690
20180801T12Z,-8117
20180801T11Z,-7610
20180801T10Z,-7677
20180801T09Z,-8074
20180801T08Z,-9024
20180801T07Z,-9144
20180801T06Z,-9604
20180801T05Z,-9109
20180801T04Z,-9041
20180801T03Z,-8553
20180801T02Z,-7648
20180801T01Z,-6752
20180801T00Z,-6234
20180731T23Z,-5993
20180731T22Z,-5979
20180731T21Z,-6250
20180731T20Z,-6063
20180731T19Z,-6759
20180731T18Z,-7003
20180731T17Z,-7410
20180731T16Z,-7726
20180731T15Z,-8688
20180731T14Z,-9002
20180731T13Z,-8359
20180731T12Z,-7947
20180731T11Z,-7694
20180731T10Z,-7987
20180731T09Z,-8202
20180731T08Z,-8361
20180731T07Z,-7829
20180731T06Z,-8079
20180731T05Z,-8646
20180731T04Z,-8514
20180731T03Z,-6675
20180731T02Z,-5649
20180731T01Z,-4644
20180731T00Z,-4010
20180730T23Z,-3830
20180730T22Z,-3903
20180730T21Z,-4275
20180730T20Z,-4622
20180730T19Z,-5372
20180730T18Z,-5831
20180730T17Z,-6696
20180730T16Z,-7565
20180730T15Z,-8156
20180730T14Z,-8881
20180730T13Z,-7576
20180730T12Z,-6992
20180730T11Z,-6838
20180730T10Z,-6735
20180730T09Z,-6854
20180730T08Z,-7164
20180730T07Z,-7700
20180730T06Z,-8044
20180730T05Z,-7637
20180730T04Z,-7824
20180730T03Z,-7582
20180730T02Z,-6663
20180730T01Z,-5911
20180730T00Z,-5328
20180729T23Z,-5264
20180729T22Z,-4856
20180729T21Z,-4842
20180729T20Z,-4352
20180729T19Z,-4206
20180729T18Z,-3976
20180729T17Z,-4186
20180729T16Z,-4734
20180729T15Z,-6334
20180729T14Z,-7138
20180729T13Z,-7091
20180729T12Z,-6843
20180729T11Z,-6866
20180729T10Z,-6980
20180729T09Z,-7029
20180729T08Z,-7351
20180729T07Z,-8308
20180729T06Z,-8364
20180729T05Z,-8050
20180729T04Z,-8557
20180729T03Z,-7680
20180729T02Z,-6489
20180729T01Z,-5209
20180729T00Z,-4372
20180728T23Z,-3929
20180728T22Z,-3670
20180728T21Z,-3961
20180728T20Z,-4583
20180728T19Z,-4925
20180728T18Z,-5329
20180728T17Z,-5727
20180728T16Z,-6497
20180728T15Z,-7305
20180728T14Z,-8241
20180728T13Z,-8463
20180728T12Z,-8238
20180728T11Z,-8654
20180728T10Z,-9060
20180728T09Z,-9416
20180728T08Z,-9491
20180728T07Z,-9650
20180728T06Z,-9888
20180728T05Z,-9753
20180728T04Z,-8919
20180728T03Z,-8083
20180728T02Z,-6934
20180728T01Z,-6139
20180728T00Z,-5359
20180727T23Z,-4699
20180727T22Z,-4727
20180727T21Z,-5234
20180727T20Z,-5777
20180727T19Z,-6168
20180727T18Z,-6333
20180727T17Z,-6723
20180727T16Z,-7105
20180727T15Z,-8409
20180727T14Z,-8739
20180727T13Z,-8184
20180727T12Z,-7291
20180727T11Z,-7002
20180727T10Z,-7474
20180727T09Z,-7967
20180727T08Z,-8070
20180727T07Z,-7620
20180727T06Z,-8090
20180727T05Z,-7585
20180727T04Z,-7673
20180727T03Z,-7216
20180727T02Z,-5937
20180727T01Z,-4567
20180727T00Z,-3970
20180726T23Z,-3774
20180726T22Z,-3924
20180726T21Z,-4580
20180726T20Z,-5251
20180726T19Z,-5165
20180726T18Z,-6025
20180726T17Z,-6654
20180726T16Z,-7144
20180726T15Z,-8756
20180726T14Z,-9720
20180726T13Z,-9408
20180726T12Z,-9347
20180726T11Z,-9103
20180726T10Z,-8768
20180726T09Z,-8875
20180726T08Z,-8197
20180726T07Z,-8795
20180726T06Z,-8530
20180726T05Z,-8063
20180726T04Z,-6894
20180726T03Z,-6537
20180726T02Z,-5511
20180726T01Z,-4107
20180726T00Z,-3663
20180725T23Z,-3393
20180725T22Z,-3056
20180725T21Z,-3163
20180725T20Z,-3467
20180725T19Z,-3662
20180725T18Z,-4686
20180725T17Z,-4816
20180725T16Z,-5169
20180725T15Z,-6281
20180725T14Z,-7253
20180725T13Z,-7230
20180725T12Z,-7036
20180725T11Z,-6916
20180725T10Z,-7227
20180725T09Z,-7420
20180725T08Z,-7603
20180725T07Z,-8136
20180725T06Z,-8102
20180725T05Z,-6584
20180725T04Z,-6448
20180725T03Z,-5140
20180725T02Z,-4386
20180725T01Z,-3502
20180725T00Z,-3457
20180724T23Z,-4084
20180724T22Z,-4564
20180724T21Z,-4473
20180724T20Z,-4827
20180724T19Z,-5461
20180724T18Z,-6210
20180724T17Z,-5589
20180724T16Z,-4976
20180724T15Z,-5442
20180724T14Z,-6874
20180724T13Z,-7372
20180724T12Z,-6811
20180724T11Z,-7231
20180724T10Z,-7513
20180724T09Z,-7565
20180724T08Z,-7323
20180724T07Z,-7802
20180724T06Z,-8260
20180724T05Z,-7562
20180724T04Z,-7596
20180724T03Z,-7139
20180724T02Z,-5788
20180724T01Z,-4609
20180724T00Z,-4091
20180723T23Z,-4283
20180723T22Z,-4440
20180723T21Z,-4902
20180723T20Z,-4865
20180723T19Z,-4847
20180723T18Z,-5007
20180723T17Z,-5139
20180723T16Z,-5278
20180723T15Z,-6529
20180723T14Z,-7172
20180723T13Z,-7290
20180723T12Z,-6940
20180723T11Z,-6405
20180723T10Z,-6585
20180723T09Z,-7313
20180723T08Z,-8074
20180723T07Z,-8157
20180723T06Z,-8665
20180723T05Z,-8632
20180723T04Z,-8728
20180723T03Z,-8419
20180723T02Z,-7250
20180723T01Z,-6066
20180723T00Z,-5400
20180722T23Z,-5582
20180722T22Z,-5555
20180722T21Z,-5470
20180722T20Z,-4985
20180722T19Z,-4882
20180722T18Z,-4683
20180722T17Z,-3929
20180722T16Z,-4419
20180722T15Z,-6189
20180722T14Z,-7869
20180722T13Z,-7833
20180722T12Z,-7669
20180722T11Z,-7694
20180722T10Z,-7863
20180722T09Z,-8339
20180722T08Z,-9485
20180722T07Z,-11330
20180722T06Z,-10993
20180722T05Z,-10419
20180722T04Z,-10254
20180722T03Z,-10087
20180722T02Z,-9458
20180722T01Z,-8703
20180722T00Z,-8704
20180721T23Z,-8053
20180721T22Z,-7932
20180721T21Z,-7722
20180721T20Z,-7829
20180721T19Z,-7778
20180721T18Z,-7438
20180721T17Z,-7270
20180721T16Z,-8000
20180721T15Z,-8491
20180721T14Z,-8834
20180721T13Z,-9423
20180721T12Z,-9191
20180721T11Z,-9187
20180721T10Z,-9462
20180721T09Z,-9432
20180721T08Z,-9719
20180721T07Z,-9941
20180721T06Z,-9534
20180721T05Z,-8547
20180721T04Z,-8788
20180721T03Z,-8871
20180721T02Z,-7998
20180721T01Z,-8011
20180721T00Z,-8060
20180720T23Z,-7781
20180720T22Z,-7855
20180720T21Z,-7864
20180720T20Z,-7735
20180720T19Z,-8692
20180720T18Z,-8886
20180720T17Z,-9030
20180720T16Z,-9458
20180720T15Z,-10006
20180720T14Z,-10323
20180720T13Z,-10816
20180720T12Z,-10627
20180720T11Z,-10545
20180720T10Z,-10561
20180720T09Z,-10890
20180720T08Z,-10849
20180720T07Z,-10701
20180720T06Z,-10834
20180720T05Z,-10113
20180720T04Z,-9461
20180720T03Z,-8491
20180720T02Z,-7740
20180720T01Z,-6585
20180720T00Z,-6732
20180719T23Z,-6524
20180719T22Z,-6792
20180719T21Z,-6309
20180719T20Z,-6800
20180719T19Z,-7373
20180719T18Z,-7701
20180719T17Z,-7511
20180719T16Z,-7483
20180719T15Z,-8018
20180719T14Z,-8890
20180719T13Z,-8869
20180719T12Z,-8860
20180719T11Z,-8814
20180719T10Z,-9043
20180719T09Z,-8663
20180719T08Z,-8664
20180719T07Z,-8301
20180719T06Z,-8224
20180719T05Z,-7938
20180719T04Z,-7392
20180719T03Z,-7613
20180719T02Z,-7176
20180719T01Z,-5951
20180719T00Z,-5564
20180718T23Z,-5671
20180718T22Z,-5867
20180718T21Z,-6648
20180718T20Z,-6779
20180718T19Z,-6850
20180718T18Z,-8044
20180718T17Z,-8773
20180718T16Z,-9312
20180718T15Z,-9592
20180718T14Z,-8856
20180718T13Z,-8841
20180718T12Z,-9019
20180718T11Z,-9112
20180718T10Z,-9190
20180718T09Z,-9737
20180718T08Z,-10848
20180718T07Z,-10339
20180718T06Z,-10262
20180718T05Z,-9651
20180718T04Z,-9347
20180718T03Z,-9134
20180718T02Z,-8296
20180718T01Z,-7943
20180718T00Z,-7632
20180717T23Z,-7074
20180717T22Z,-6927
20180717T21Z,-6520
20180717T20Z,-6434
20180717T19Z,-6237
20180717T18Z,-6572
20180717T17Z,-6908
20180717T16Z,-7884
20180717T15Z,-8973
20180717T14Z,-9773
20180717T13Z,-9594
20180717T12Z,-8715
20180717T11Z,-8591
20180717T10Z,-8574
20180717T09Z,-9079
20180717T08Z,-9454
20180717T07Z,-9586
20180717T06Z,-9887
20180717T05Z,-9388
20180717T04Z,-8686
20180717T03Z,-8432
20180717T02Z,-7219
20180717T01Z,-5752
20180717T00Z,-5278
20180716T23Z,-5631
20180716T22Z,-5523
20180716T21Z,-6213
20180716T20Z,-6028
20180716T19Z,-6914
20180716T18Z,-7021
20180716T17Z,-6937
20180716T16Z,-7381
20180716T15Z,-8184
20180716T14Z,-8899
20180716T13Z,-8306
20180716T12Z,-7949
20180716T11Z,-7403
20180716T10Z,-7489
20180716T09Z,-7368
20180716T08Z,-7742
20180716T07Z,-8427
20180716T06Z,-8485
20180716T05Z,-8751
20180716T04Z,-8801
20180716T03Z,-8630
20180716T02Z,-8078
20180716T01Z,-7271
20180716T00Z,-6534
20180715T23Z,-6245
20180715T22Z,-5688
20180715T21Z,-5626
20180715T20Z,-5162
20180715T19Z,-5224
20180715T18Z,-5019
20180715T17Z,-4133
20180715T16Z,-4047
20180715T15Z,-5275
20180715T14Z,-7313
20180715T13Z,-7822
20180715T12Z,-7523
20180715T11Z,-7457
20180715T10Z,-8031
20180715T09Z,-8421
20180715T08Z,-8977
20180715T07Z,-9704
20180715T06Z,-10420
20180715T05Z,-11038
20180715T04Z,-11073
20180715T03Z,-10625
20180715T02Z,-9948
20180715T01Z,-8521
20180715T00Z,-8489
20180714T23Z,-8147
20180714T22Z,-7486
20180714T21Z,-7675
20180714T20Z,-7198
20180714T19Z,-6237
20180714T18Z,-5701
20180714T17Z,-5860
20180714T16Z,-5781
20180714T15Z,-7173
20180714T14Z,-8386
20180714T13Z,-8285
20180714T12Z,-8373
20180714T11Z,-8214
20180714T10Z,-8428
20180714T09Z,-9224
20180714T08Z,-9953
20180714T07Z,-10475
20180714T06Z,-10847
20180714T05Z,-11295
20180714T04Z,-11062
20180714T03Z,-10898
20180714T02Z,-10389
20180714T01Z,-9412
20180714T00Z,-8193
20180713T23Z,-8077
20180713T22Z,-7930
20180713T21Z,-8438
20180713T20Z,-7478
20180713T19Z,-6508
20180713T18Z,-7002
20180713T17Z,-7214
20180713T16Z,-7717
20180713T15Z,-8055
20180713T14Z,-9148
20180713T13Z,-8643
20180713T12Z,-8358
20180713T11Z,-8576
20180713T10Z,-8724
20180713T09Z,-9331
20180713T08Z,-9650
20180713T07Z,-10232
20180713T06Z,-10647
20180713T05Z,-11065
20180713T04Z,-10857
20180713T03Z,-10846
20180713T02Z,-10339
20180713T01Z,-9158
20180713T00Z,-8154
20180712T23Z,-7507
20180712T22Z,-7443
20180712T21Z,-7606
20180712T20Z,-7697
20180712T19Z,-7201
20180712T18Z,-7038
20180712T17Z,-7805
20180712T16Z,-7849
20180712T15Z,-8266
20180712T14Z,-9301
20180712T13Z,-8745
20180712T12Z,-8478
20180712T11Z,-8507
20180712T10Z,-8725
20180712T09Z,-9390
20180712T08Z,-9711
20180712T07Z,-10653
20180712T06Z,-10317
20180712T05Z,-11179
20180712T04Z,-10509
20180712T03Z,-9898
20180712T02Z,-9811
20180712T01Z,-9274
20180712T00Z,-9549
20180711T23Z,-8432
20180711T22Z,-7774
20180711T21Z,-7891
20180711T20Z,-7515
20180711T19Z,-7240
20180711T18Z,-7127
20180711T17Z,-7041
20180711T16Z,-7621
20180711T15Z,-8938
20180711T14Z,-9328
20180711T13Z,-8752
20180711T12Z,-8585
20180711T11Z,-8487
20180711T10Z,-8637
20180711T09Z,-9264
20180711T08Z,-9711
20180711T07Z,-10170
20180711T06Z,-11007
20180711T05Z,-10786
20180711T04Z,-10248
20180711T03Z,-9563
20180711T02Z,-9176
20180711T01Z,-8238
20180711T00Z,-7848
20180710T23Z,-7909
20180710T22Z,-8210
20180710T21Z,-8566
20180710T20Z,-8204
20180710T19Z,-7974
20180710T18Z,-7873
20180710T17Z,-9018
20180710T16Z,-9641
20180710T15Z,-10169
20180710T14Z,-10712
20180710T13Z,-10215
20180710T12Z,-9492
20180710T11Z,-9249
20180710T10Z,-9106
20180710T09Z,-9139
20180710T08Z,-9999
20180710T07Z,-10160
20180710T06Z,-10659
20180710T05Z,-10532
20180710T04Z,-9926
20180710T03Z,-9777
20180710T02Z,-9190
20180710T01Z,-8397
20180710T00Z,-7707
20180709T23Z,-7151
20180709T22Z,-7527
20180709T21Z,-7498
20180709T20Z,-6682
20180709T19Z,-6249
20180709T18Z,-7651
20180709T17Z,-7877
20180709T16Z,-8081
20180709T15Z,-8514
20180709T14Z,-9072
20180709T13Z,-8037
20180709T12Z,-7271
20180709T11Z,-7136
20180709T10Z,-7642
20180709T09Z,-8200
20180709T08Z,-8918
20180709T07Z,-9879
20180709T06Z,-9960
20180709T05Z,-9585
20180709T04Z,-9416
20180709T03Z,-8793
20180709T02Z,-7756
20180709T01Z,-6705
20180709T00Z,-6459
20180708T23Z,-6466
20180708T22Z,-6784
20180708T21Z,-6979
20180708T20Z,-7001
20180708T19Z,-7119
20180708T18Z,-6254
20180708T17Z,-5420
20180708T16Z,-5635
20180708T15Z,-6528
20180708T14Z,-7693
20180708T13Z,-7746
20180708T12Z,-7896
20180708T11Z,-8228
20180708T10Z,-8486
20180708T09Z,-9047
20180708T08Z,-9320
20180708T07Z,-9599
20180708T06Z,-9450
20180708T05Z,-9388
20180708T04Z,-8787
20180708T03Z,-8368
20180708T02Z,-7454
20180708T01Z,-6814
20180708T00Z,-6238
20180707T23Z,-6479
20180707T22Z,-7235
20180707T21Z,-7793
20180707T20Z,-7609
20180707T19Z,-7634
20180707T18Z,-7846
20180707T17Z,-7461
20180707T16Z,-7705
20180707T15Z,-7679
20180707T14Z,-8635
20180707T13Z,-8806
20180707T12Z,-8722
20180707T11Z,-8523
20180707T10Z,-8895
20180707T09Z,-9342
20180707T08Z,-9557
20180707T07Z,-10531
20180707T06Z,-10597
20180707T05Z,-10608
20180707T04Z,-9609
20180707T03Z,-9533
20180707T02Z,-8938
20180707T01Z,-8137
20180707T00Z,-8271
20180706T23Z,-7726
20180706T22Z,-8214
20180706T21Z,-7550
20180706T20Z,-7888
20180706T19Z,-7736
20180706T18Z,-7693
20180706T17Z,-7326
20180706T16Z,-7282
20180706T15Z,-7667
20180706T14Z,-8198
20180706T13Z,-8357
20180706T12Z,-7971
20180706T11Z,-7905
20180706T10Z,-7820
20180706T09Z,-8006
20180706T08Z,-8401
20180706T07Z,-8553
20180706T06Z,-9730
20180706T05Z,-9925
20180706T04Z,-9457
20180706T03Z,-8322
20180706T02Z,-7644
20180706T01Z,-6630
20180706T00Z,-5695
20180705T23Z,-4876
20180705T22Z,-4481
20180705T21Z,-4250
20180705T20Z,-4157
20180705T19Z,-3713
20180705T18Z,-4136
20180705T17Z,-4510
20180705T16Z,-4717
20180705T15Z,-5511
20180705T14Z,-6912
20180705T13Z,-7318
20180705T12Z,-7091
20180705T11Z,-6857
20180705T10Z,-6782
20180705T09Z,-6879
20180705T08Z,-7921
20180705T07Z,-8882
20180705T06Z,-9346
20180705T05Z,-9863
20180705T04Z,-9510
20180705T03Z,-8531
20180705T02Z,-7374
20180705T01Z,-6007
20180705T00Z,-4973
20180704T23Z,-4150
20180704T22Z,-3380
20180704T21Z,-2872
20180704T20Z,-2649
20180704T19Z,-2668
20180704T18Z,-2069
20180704T17Z,-2083
20180704T16Z,-2523
20180704T15Z,-4512
20180704T14Z,-7093
20180704T13Z,-8171
20180704T12Z,-7322
20180704T11Z,-7271
20180704T10Z,-7123
20180704T09Z,-7451
20180704T08Z,-8187
20180704T07Z,-8788
20180704T06Z,-9571
20180704T05Z,-10237
20180704T04Z,-9540
20180704T03Z,-8721
20180704T02Z,-8004
20180704T01Z,-6381
20180704T00Z,-5638
20180703T23Z,-4743
20180703T22Z,-4205
20180703T21Z,-4211
20180703T20Z,-3840
20180703T19Z,-4103
20180703T18Z,-4431
20180703T17Z,-4548
20180703T16Z,-5423
20180703T15Z,-6678
20180703T14Z,-8134
20180703T13Z,-8096
20180703T12Z,-7785
20180703T11Z,-7386
20180703T10Z,-7489
20180703T09Z,-7501
20180703T08Z,-7859
20180703T07Z,-8229
20180703T06Z,-8758
20180703T05Z,-9825
20180703T04Z,-8023
20180703T03Z,-7084
20180703T02Z,-5739
20180703T01Z,-5154
20180703T00Z,-4857
20180702T23Z,-4973
20180702T22Z,-4844
20180702T21Z,-5023
20180702T20Z,-5050
20180702T19Z,-5319
20180702T18Z,-5621
20180702T17Z,-5776
20180702T16Z,-6182
20180702T15Z,-7033
20180702T14Z,-7314
20180702T13Z,-7718
20180702T12Z,-7408
20180702T11Z,-6981
20180702T10Z,-6988
20180702T09Z,-7166
20180702T08Z,-7308
20180702T07Z,-7757
20180702T06Z,-8405
20180702T05Z,-8880
20180702T04Z,-8313
20180702T03Z,-7530
20180702T02Z,-6528
20180702T01Z,-5355
20180702T00Z,-4771
20180701T23Z,-4682
20180701T22Z,-4321
20180701T21Z,-4529
20180701T20Z,-4660
20180701T19Z,-4785
20180701T18Z,-4919
20180701T17Z,-4777
20180701T16Z,-4816
20180701T15Z,-6230
20180701T14Z,-7230
20180701T13Z,-7450
20180701T12Z,-7291
20180701T11Z,-7189
20180701T10Z,-7169
20180701T09Z,-7013
20180701T08Z,-6774
20180701T07Z,-6673
20180701T06Z,-7138
20180701T05Z,-7777
20180701T04Z,-7156
20180701T03Z,-6681
20180701T02Z,-5790
20180701T01Z,-4910
20180701T00Z,-3976
20180630T23Z,-3907
20180630T22Z,-3750
20180630T21Z,-3626
20180630T20Z,-4067
20180630T19Z,-3938
20180630T18Z,-3971
20180630T17Z,-4486
20180630T16Z,-5323
20180630T15Z,-6331
20180630T14Z,-7567
20180630T13Z,-7496
20180630T12Z,-7186
20180630T11Z,-6651
20180630T10Z,-8116
20180630T09Z,-8061
20180630T08Z,-8099
20180629T18Z,-3218
20180629T17Z,-3520
20180629T16Z,-4190
20180629T15Z,-5721
20180629T14Z,-7679
20180629T13Z,-7946
20180629T12Z,-7873
20180629T11Z,-7645
20180629T10Z,-7990
20180629T09Z,-8363
20180629T08Z,-8416
20180629T07Z,-8713
20180629T06Z,-9059
20180629T05Z,-9796
20180629T04Z,-9653
20180629T03Z,-8465
20180629T02Z,-6883
20180629T01Z,-5458
20180629T00Z,-5452
20180628T23Z,-5036
20180628T22Z,-4773
20180628T21Z,-5002
20180628T20Z,-4870
20180628T19Z,-5180
20180628T18Z,-4671
20180628T17Z,-4400
20180628T16Z,-4999
20180628T15Z,-7042
20180628T14Z,-8934
20180628T13Z,-9158
20180628T12Z,-9041
20180628T11Z,-8668
20180628T10Z,-8713
20180628T09Z,-8762
20180628T08Z,-8973
20180628T07Z,-9122
20180628T06Z,-9413
20180628T05Z,-9180
20180628T04Z,-8726
20180628T03Z,-7848
20180628T02Z,-6670
20180628T01Z,-5655
20180628T00Z,-4957
20180627T23Z,-4523
20180627T22Z,-4115
20180627T21Z,-4140
20180627T20Z,-3983
20180627T19Z,-4389
20180627T18Z,-4603
20180627T17Z,-4765
20180627T16Z,-5065
20180627T15Z,-6632
20180627T14Z,-8906
20180627T13Z,-8943
20180627T12Z,-8828
20180627T11Z,-8781
20180627T10Z,-9183
20180627T09Z,-9272
20180627T08Z,-9263
20180627T07Z,-9268
20180627T06Z,-9992
20180627T05Z,-9661
20180627T04Z,-9278
20180627T03Z,-8561
20180627T02Z,-7429
20180627T01Z,-6715
20180627T00Z,-7016
20180626T23Z,-6973
20180626T22Z,-6674
20180626T21Z,-6769
20180626T20Z,-6073
20180626T19Z,-6066
20180626T18Z,-5682
20180626T17Z,-5793
20180626T16Z,-6580
20180626T15Z,-7773
20180626T14Z,-9780
20180626T13Z,-9858
20180626T12Z,-9542
20180626T11Z,-9421
20180626T10Z,-9356
20180626T09Z,-9276
20180626T08Z,-9101
20180626T07Z,-8905
20180626T06Z,-9552
20180626T05Z,-10208
20180626T04Z,-9413
20180626T03Z,-7959
20180626T02Z,-6928
20180626T01Z,-6268
20180626T00Z,-6181
20180625T23Z,-6284
20180625T22Z,-5841
20180625T21Z,-5642
20180625T20Z,-5879
20180625T19Z,-5983
20180625T18Z,-6114
20180625T17Z,-6160
20180625T16Z,-6262
20180625T15Z,-7683
20180625T14Z,-9487
20180625T13Z,-8925
20180625T12Z,-8632
20180625T11Z,-8640
20180625T10Z,-8567
20180625T09Z,-8609
20180625T08Z,-8511
20180625T07Z,-7956
20180625T06Z,-8061
20180625T05Z,-7854
20180625T04Z,-8093
20180625T03Z,-7318
20180625T02Z,-6164
20180625T01Z,-4614
20180625T00Z,-4001
20180624T23Z,-3565
20180624T22Z,-2907
20180624T21Z,-2959
20180624T20Z,-2531
20180624T19Z,-2333
20180624T18Z,-2485
20180624T17Z,-2573
20180624T16Z,-2987
20180624T15Z,-4730
20180624T14Z,-7620
20180624T13Z,-7991
20180624T12Z,-7988
20180624T11Z,-7980
20180624T10Z,-8038
20180624T09Z,-8167
20180624T08Z,-8117
20180624T07Z,-7736
20180624T06Z,-7293
20180624T05Z,-7216
20180624T04Z,-6933
20180624T03Z,-6192
20180624T02Z,-5884
20180624T01Z,-4593
20180624T00Z,-4256
20180623T23Z,-4063
20180623T22Z,-4004
20180623T21Z,-4382
20180623T20Z,-4149
20180623T19Z,-4491
20180623T18Z,-4699
20180623T17Z,-4190
