,Total interchange1
20191123T14-05,130
20191123T13-05,119
20191123T12-05,123
20191123T11-05,104
20191123T10-05,108
20191123T09-05,3
20191123T08-05,-4
20191123T07-05,-36
20191123T06-05,-39
20191123T05-05,-39
20191123T04-05,-31
20191123T03-05,-32
20191123T02-05,-31
20191123T01-05,-28
20191123T00-05,-40
20191122T23-05,120
20191122T22-05,133
20191122T21-05,140
20191122T20-05,141
20191122T19-05,132
20191122T18-05,129
20191122T17-05,131
20191122T16-05,142
20191122T15-05,143
20191122T14-05,131
20191122T13-05,122
20191122T12-05,122
20191122T11-05,-52
20191122T10-05,-51
20191122T09-05,-48
20191122T08-05,-50
20191122T07-05,-62
20191122T06-05,-58
20191122T05-05,-60
20191122T04-05,-58
20191122T03-05,-60
20191122T02-05,-56
20191122T01-05,-56
20191122T00-05,-54
20191121T23-05,-48
20191121T22-05,-38
20191121T21-05,-35
20191121T20-05,-29
20191121T19-05,-26
20191121T18-05,-32
20191121T17-05,-29
20191121T16-05,-33
20191121T15-05,-29
20191121T14-05,-27
20191121T13-05,-20
20191121T12-05,-35
20191121T11-05,-33
20191121T10-05,82
20191121T09-05,75
20191121T08-05,76
20191121T07-05,57
20191121T06-05,61
20191121T05-05,47
20191121T04-05,-68
20191121T03-05,-67
20191121T02-05,-72
20191121T01-05,-77
20191121T00-05,-50
20191120T23-05,-41
20191120T22-05,-33
20191120T21-05,-28
20191120T20-05,-37
20191120T19-05,-24
20191120T18-05,-28
20191120T17-05,-27
20191120T16-05,-27
20191120T15-05,-26
20191120T14-05,-15
20191120T13-05,-26
20191120T12-05,-25
20191120T11-05,-30
20191120T10-05,-32
20191120T09-05,-27
20191120T08-05,-55
20191120T07-05,-72
20191120T06-05,-56
20191120T05-05,-54
20191120T04-05,-49
20191120T03-05,-51
20191120T02-05,-47
20191120T01-05,-48
20191120T00-05,-36
20191119T23-05,-22
20191119T22-05,-38
20191119T21-05,-22
20191119T20-05,-17
20191119T19-05,-10
20191119T18-05,-13
20191119T17-05,-15
20191119T16-05,-15
20191119T15-05,-14
20191119T14-05,-9
20191119T13-05,-9
20191119T12-05,-10
20191119T11-05,4
20191119T10-05,-8
20191119T09-05,-5
20191119T08-05,-9
20191119T07-05,5
20191119T06-05,19
20191119T05-05,15
20191119T04-05,22
20191119T03-05,25
20191119T02-05,28
20191119T01-05,26
20191119T00-05,16
20191118T23-05,34
20191118T22-05,31
20191118T21-05,25
20191118T20-05,28
20191118T19-05,38
20191118T18-05,19
20191118T17-05,20
20191118T16-05,31
20191118T15-05,25
20191118T14-05,31
20191118T13-05,26
20191118T12-05,18
20191118T11-05,22
20191118T10-05,26
20191118T09-05,20
20191118T08-05,15
20191118T07-05,15
20191118T06-05,11
20191118T05-05,14
20191118T04-05,18
20191118T03-05,27
20191118T02-05,22
20191118T01-05,29
20191118T00-05,34
20191117T23-05,29
20191117T22-05,31
20191117T21-05,25
20191117T20-05,35
20191117T19-05,44
20191117T18-05,27
20191117T17-05,29
20191117T16-05,27
20191117T15-05,36
20191117T14-05,27
20191117T13-05,26
20191117T12-05,26
20191117T11-05,-38
20191117T10-05,-47
20191117T09-05,-41
20191117T08-05,-41
20191117T07-05,-61
20191117T06-05,-50
20191117T05-05,-47
20191117T04-05,-49
20191117T03-05,-49
20191117T02-05,-48
20191117T01-05,-33
20191117T00-05,0
20191116T23-05,0
20191116T22-05,-5
20191116T21-05,-2
20191116T20-05,-5
20191116T19-05,-1
20191116T18-05,-9
20191116T17-05,-3
20191116T16-05,-3
20191116T15-05,-7
20191116T14-05,-15
20191116T13-05,-9
20191116T12-05,-10
20191116T11-05,-17
20191116T10-05,-10
20191116T09-05,-9
20191116T08-05,-15
20191116T07-05,-12
20191116T06-05,-4
20191116T05-05,12
20191116T04-05,7
20191116T03-05,16
20191116T02-05,21
20191116T01-05,18
20191116T00-05,18
20191115T23-05,18
20191115T22-05,20
20191115T21-05,21
20191115T20-05,24
20191115T19-05,27
20191115T18-05,27
20191115T17-05,22
20191115T16-05,24
20191115T15-05,21
20191115T14-05,27
20191115T13-05,23
20191115T12-05,23
20191115T11-05,22
20191115T10-05,21
20191115T09-05,18
20191115T08-05,22
20191115T07-05,13
20191115T06-05,18
20191115T05-05,30
20191115T04-05,22
20191115T03-05,26
20191115T02-05,30
20191115T01-05,28
20191115T00-05,220
20191114T23-05,200
20191114T22-05,196
20191114T21-05,195
20191114T20-05,189
20191114T19-05,172
20191114T18-05,193
20191114T17-05,194
20191114T16-05,197
20191114T15-05,202
20191114T14-05,206
20191114T13-05,197
20191114T12-05,189
20191114T11-05,187
20191114T10-05,196
20191114T09-05,188
20191114T08-05,192
20191114T07-05,210
20191114T06-05,208
20191114T05-05,210
20191114T04-05,215
20191114T03-05,208
20191114T02-05,214
20191114T01-05,225
20191114T00-05,353
20191113T23-05,321
20191113T22-05,317
20191113T21-05,310
20191113T20-05,320
20191113T19-05,309
20191113T18-05,314
20191113T17-05,315
20191113T16-05,311
20191113T15-05,301
20191113T14-05,317
20191113T13-05,307
20191113T12-05,311
20191113T11-05,309
20191113T10-05,311
20191113T09-05,342
20191113T08-05,322
20191113T07-05,359
20191113T06-05,366
20191113T05-05,366
20191113T04-05,369
20191113T03-05,365
20191113T02-05,370
20191113T01-05,367
20191113T00-05,164
20191112T23-05,138
20191112T22-05,136
20191112T21-05,137
20191112T20-05,132
20191112T19-05,137
20191112T18-05,137
20191112T17-05,139
20191112T16-05,136
20191112T15-05,135
20191112T14-05,137
20191112T13-05,144
20191112T12-05,158
20191112T11-05,131
20191112T10-05,124
20191112T09-05,127
20191112T08-05,140
20191112T07-05,173
20191112T06-05,165
20191112T05-05,180
20191112T04-05,169
20191112T03-05,173
20191112T02-05,173
20191112T01-05,167
20191112T00-05,89
20191111T23-05,32
20191111T22-05,25
20191111T21-05,26
20191111T20-05,158
20191111T19-05,175
20191111T18-05,172
20191111T17-05,170
20191111T16-05,121
20191111T15-05,164
20191111T14-05,175
20191111T13-05,167
20191111T12-05,18
20191111T11-05,13
20191111T10-05,15
20191111T09-05,10
20191111T08-05,14
20191111T07-05,61
20191111T06-05,57
20191111T05-05,61
20191111T04-05,67
20191111T03-05,62
20191111T02-05,70
20191111T01-05,68
20191111T00-05,70
20191110T23-05,28
20191110T22-05,15
20191110T21-05,33
20191110T20-05,168
20191110T19-05,167
20191110T18-05,172
20191110T17-05,175
20191110T16-05,168
20191110T15-05,165
20191110T14-05,170
20191110T13-05,165
20191110T12-05,18
20191110T11-05,19
20191110T10-05,17
20191110T09-05,19
20191110T08-05,10
20191110T07-05,56
20191110T06-05,58
20191110T05-05,71
20191110T04-05,70
20191110T03-05,72
20191110T02-05,70
20191110T01-05,67
20191110T00-05,55
20191109T23-05,14
20191109T22-05,21
20191109T21-05,24
20191109T20-05,25
20191109T19-05,163
20191109T18-05,176
20191109T17-05,177
20191109T16-05,171
20191109T15-05,168
20191109T14-05,158
20191109T13-05,163
20191109T12-05,149
20191109T11-05,41
20191109T10-05,28
20191109T09-05,24
20191109T08-05,19
20191109T07-05,52
20191109T06-05,62
20191109T05-05,77
20191109T04-05,67
20191109T03-05,71
20191109T02-05,72
20191109T01-05,68
20191109T00-05,24
20191108T23-05,21
20191108T22-05,30
20191108T21-05,17
20191108T20-05,37
20191108T19-05,36
20191108T18-05,33
20191108T17-05,23
20191108T16-05,28
20191108T15-05,44
20191108T14-05,30
20191108T13-05,34
20191108T12-05,53
20191108T11-05,38
20191108T10-05,26
20191108T09-05,17
20191108T08-05,21
20191108T07-05,16
20191108T06-05,25
20191108T05-05,34
20191108T04-05,27
20191108T03-05,34
20191108T02-05,27
20191108T01-05,27
20191108T00-05,33
20191107T23-05,48
20191107T22-05,36
20191107T21-05,128
20191107T20-05,129
20191107T19-05,165
20191107T18-05,167
20191107T17-05,145
20191107T16-05,139
20191107T15-05,132
20191107T14-05,37
20191107T13-05,38
20191107T12-05,142
20191107T11-05,28
20191107T10-05,36
20191107T09-05,42
20191107T08-05,44
20191107T07-05,30
20191107T06-05,21
20191107T05-05,18
20191107T04-05,12
20191107T03-05,18
20191107T02-05,16
20191107T01-05,15
20191107T00-05,13
20191106T23-05,19
20191106T22-05,21
20191106T21-05,35
20191106T20-05,28
20191106T19-05,27
20191106T18-05,47
20191106T17-05,44
20191106T16-05,29
20191106T15-05,37
20191106T14-05,38
20191106T13-05,37
20191106T12-05,35
20191106T11-05,23
20191106T10-05,38
20191106T09-05,28
20191106T08-05,26
20191106T07-05,32
20191106T06-05,30
20191106T05-05,30
20191106T04-05,24
20191106T03-05,25
20191106T02-05,29
20191106T01-05,21
20191106T00-05,26
20191105T23-05,29
20191105T22-05,23
20191105T21-05,35
20191105T20-05,43
20191105T19-05,61
20191105T18-05,43
20191105T17-05,43
20191105T16-05,57
20191105T15-05,26
20191105T14-05,31
20191105T13-05,40
20191105T12-05,25
20191105T11-05,30
20191105T10-05,55
20191105T09-05,26
20191105T08-05,23
20191105T07-05,28
20191105T06-05,24
20191105T05-05,23
20191105T04-05,23
20191105T03-05,24
20191105T02-05,23
20191105T01-05,19
20191105T00-05,63
20191104T23-05,22
20191104T22-05,26
20191104T21-05,41
20191104T20-05,26
20191104T19-05,-37
20191104T18-05,-43
20191104T17-05,-46
20191104T16-05,-43
20191104T15-05,-45
20191104T14-05,-50
20191104T13-05,-40
20191104T12-05,-28
20191104T11-05,27
20191104T10-05,24
20191104T09-05,26
20191104T08-05,23
20191104T07-05,68
20191104T06-05,63
20191104T05-05,58
20191104T04-05,58
20191104T03-05,60
20191104T02-05,68
20191104T01-05,66
20191104T00-05,51
20191103T23-05,19
20191103T22-05,11
20191103T21-05,18
20191103T20-05,-79
20191103T19-05,-79
20191103T18-05,-77
20191103T17-05,-73
20191103T16-05,-76
20191103T15-05,-79
20191103T14-05,-86
20191103T13-05,-73
20191103T12-05,17
20191103T11-05,21
20191103T10-05,19
20191103T09-05,-94
20191103T08-05,15
20191103T07-05,64
20191103T06-05,66
20191103T05-05,54
20191103T04-05,61
20191103T03-05,57
20191103T02-05,60
20191103T01-05,51
20191103T01-04,56
20191103T00-04,60
20191102T23-04,21
20191102T22-04,10
20191102T21-04,16
20191102T20-04,10
20191102T19-04,18
20191102T18-04,25
20191102T17-04,31
20191102T16-04,33
20191102T15-04,34
20191102T14-04,37
20191102T13-04,30
20191102T12-04,24
20191102T11-04,22
20191102T10-04,23
20191102T09-04,14
20191102T08-04,29
20191102T07-04,69
20191102T06-04,67
20191102T05-04,71
20191102T04-04,61
20191102T03-04,64
20191102T02-04,59
20191102T01-04,63
20191101T00-04,18
20191031T23-04,-150
20191031T22-04,-149
20191031T21-04,-180
20191031T20-04,-172
20191031T19-04,-105
20191031T18-04,-96
20191031T17-04,-99
20191031T16-04,-94
20191031T15-04,-94
20191031T14-04,-86
20191031T13-04,-133
20191031T12-04,-135
20191031T11-04,-191
20191031T10-04,-154
20191031T09-04,-147
20191031T08-04,-141
20191031T07-04,30
20191031T06-04,34
20191031T05-04,26
20191031T04-04,25
20191031T03-04,21
20191031T02-04,23
20191031T01-04,17
20191031T00-04,27
20191030T23-04,-111
20191030T22-04,-126
20191030T21-04,-138
20191030T20-04,-136
20191030T19-04,-60
20191030T18-04,-48
20191030T17-04,-58
20191030T16-04,-53
20191030T15-04,-69
20191030T14-04,-75
20191030T13-04,-195
20191030T12-04,-212
20191030T11-04,-252
20191030T10-04,-124
20191030T09-04,-121
20191030T08-04,-119
20191030T07-04,28
20191030T06-04,25
20191030T05-04,31
20191030T04-04,27
20191030T03-04,29
20191030T02-04,24
20191030T01-04,29
20191030T00-04,31
20191029T23-04,-69
20191029T22-04,-80
20191029T21-04,-53
20191029T20-04,6
20191029T19-04,70
20191029T18-04,71
20191029T17-04,52
20191029T16-04,27
20191029T15-04,14
20191029T14-04,63
20191029T13-04,8
20191029T12-04,-18
20191029T11-04,-80
20191029T10-04,-82
20191029T09-04,-92
20191029T08-04,-87
20191029T07-04,22
20191029T06-04,15
20191029T05-04,27
20191029T04-04,25
20191029T03-04,22
20191029T02-04,27
20191029T01-04,3
20191029T00-04,20
20191028T23-04,38
20191028T22-04,46
20191028T21-04,106
20191028T20-04,124
20191028T19-04,130
20191028T18-04,181
20191028T17-04,190
20191028T16-04,179
20191028T15-04,90
20191028T14-04,-9
20191028T13-04,16
20191028T12-04,8
20191028T11-04,37
20191028T10-04,34
20191028T09-04,26
20191028T08-04,35
20191028T07-04,25
20191028T06-04,19
20191028T05-04,18
20191028T04-04,20
20191028T03-04,15
20191028T02-04,23
20191028T01-04,20
20191028T00-04,23
20191027T23-04,34
20191027T22-04,29
20191027T21-04,18
20191027T20-04,8
20191027T19-04,16
20191027T18-04,11
20191027T17-04,11
20191027T16-04,14
20191027T15-04,14
20191027T14-04,14
20191027T13-04,37
20191027T12-04,37
20191027T11-04,40
20191027T10-04,35
20191027T09-04,31
20191027T08-04,38
20191027T07-04,24
20191027T06-04,19
20191027T05-04,14
20191027T04-04,26
20191027T03-04,16
20191027T02-04,22
20191027T01-04,20
20191027T00-04,20
20191026T23-04,33
20191026T22-04,34
20191026T21-04,5
20191026T20-04,0
20191026T19-04,10
20191026T18-04,11
20191026T17-04,17
20191026T16-04,10
20191026T15-04,19
20191026T14-04,17
20191026T13-04,36
20191026T12-04,36
20191026T11-04,40
20191026T10-04,38
20191026T09-04,27
20191026T08-04,32
20191026T07-04,25
20191026T06-04,17
20191026T05-04,30
20191026T04-04,28
20191026T03-04,32
20191026T02-04,31
20191026T01-04,32
20191026T00-04,29
20191025T23-04,52
20191025T22-04,57
20191025T21-04,78
20191025T20-04,-20
20191025T19-04,-73
20191025T18-04,-85
20191025T17-04,-87
