,Total interchange1
20191224T08-05,975
20191224T07-05,1093
20191224T06-05,1212
20191224T05-05,1292
20191224T04-05,1346
20191224T03-05,1319
20191224T02-05,1302
20191224T01-05,1164
20191224T00-05,825
20191223T23-05,721
20191223T22-05,611
20191223T21-05,373
20191223T20-05,283
20191223T19-05,326
20191223T18-05,332
20191223T17-05,589
20191223T16-05,623
20191223T15-05,873
20191223T14-05,1011
20191223T13-05,994
20191223T12-05,892
20191223T11-05,678
20191223T10-05,687
20191223T09-05,688
20191223T08-05,857
20191223T07-05,967
20191223T06-05,1100
20191223T05-05,1275
20191223T04-05,1312
20191223T03-05,1340
20191223T02-05,1311
20191223T01-05,1238
20191223T00-05,1234
20191222T23-05,1142
20191222T22-05,1012
20191222T21-05,549
20191222T20-05,534
20191222T19-05,511
20191222T18-05,356
20191222T17-05,597
20191222T16-05,625
20191222T15-05,603
20191222T14-05,590
20191222T13-05,583
20191222T12-05,610
20191222T11-05,856
20191222T10-05,552
20191222T09-05,548
20191222T08-05,605
20191222T07-05,624
20191222T06-05,741
20191222T05-05,747
20191222T04-05,773
20191222T03-05,919
20191222T02-05,1173
20191222T01-05,1139
20191222T00-05,1054
20191221T23-05,935
20191221T22-05,916
20191221T21-05,885
20191221T20-05,900
20191221T19-05,912
20191221T18-05,851
20191221T17-05,1049
20191221T16-05,1190
20191221T15-05,1090
20191221T14-05,1172
20191221T13-05,1119
20191221T12-05,899
20191221T11-05,815
20191221T10-05,476
20191221T09-05,407
20191221T08-05,375
20191221T07-05,491
20191221T06-05,558
20191221T05-05,637
20191221T04-05,669
20191221T03-05,682
20191221T02-05,693
20191221T01-05,793
20191221T00-05,892
20191220T23-05,865
20191220T22-05,810
20191220T21-05,656
20191220T20-05,662
20191220T19-05,729
20191220T18-05,775
20191220T17-05,905
20191220T16-05,858
20191220T15-05,951
20191220T14-05,909
20191220T13-05,858
20191220T12-05,769
20191220T11-05,20
20191220T10-05,-934
20191220T09-05,-1159
20191220T08-05,-1100
20191220T07-05,-1185
20191220T06-05,-938
20191220T05-05,199
20191220T04-05,492
20191220T03-05,629
20191220T02-05,642
20191220T01-05,616
20191220T00-05,566
20191219T23-05,349
20191219T22-05,358
20191219T21-05,277
20191219T20-05,301
20191219T19-05,333
20191219T18-05,379
20191219T17-05,567
20191219T16-05,477
20191219T15-05,549
20191219T14-05,523
20191219T13-05,562
20191219T12-05,582
20191219T11-05,364
20191219T10-05,553
20191219T09-05,289
20191219T08-05,240
20191219T07-05,-1
20191219T06-05,175
20191219T05-05,332
20191219T04-05,450
20191219T03-05,536
20191219T02-05,537
20191219T01-05,658
20191219T00-05,1017
20191218T23-05,884
20191218T22-05,826
20191218T21-05,712
20191218T20-05,645
20191218T19-05,707
20191218T18-05,671
20191218T17-05,1116
20191218T16-05,1150
20191218T15-05,1197
20191218T14-05,1138
20191218T13-05,1156
20191218T12-05,1109
20191218T11-05,933
20191218T10-05,1273
20191218T09-05,1059
20191218T08-05,997
20191218T07-05,977
20191218T06-05,1288
20191218T05-05,1067
20191218T04-05,1072
20191218T03-05,1093
20191218T02-05,1186
20191218T01-05,1210
20191218T00-05,1278
20191217T23-05,1321
20191217T22-05,1240
20191217T21-05,1220
20191217T20-05,1168
20191217T19-05,1174
20191217T18-05,1086
20191217T17-05,1154
20191217T16-05,1277
20191217T15-05,1258
20191217T14-05,1237
20191217T13-05,1219
20191217T12-05,1255
20191217T11-05,1254
20191217T10-05,1270
20191217T09-05,1280
20191217T08-05,1293
20191217T07-05,1386
20191217T06-05,1505
20191217T05-05,1684
20191217T04-05,1838
20191217T03-05,1810
20191217T02-05,1729
20191217T01-05,1434
20191217T00-05,1423
20191216T23-05,1486
20191216T22-05,1317
20191216T21-05,1226
20191216T20-05,1147
20191216T19-05,1166
20191216T18-05,1125
20191216T17-05,1161
20191216T16-05,1234
20191216T15-05,1180
20191216T14-05,1223
20191216T13-05,1184
20191216T12-05,1265
20191216T11-05,1237
20191216T10-05,1134
20191216T09-05,1033
20191216T08-05,969
20191216T07-05,858
20191216T06-05,982
20191216T05-05,1129
20191216T04-05,1281
20191216T03-05,1301
20191216T02-05,1285
20191216T01-05,1350
20191216T00-05,1249
20191215T23-05,1297
20191215T22-05,1266
20191215T21-05,1110
20191215T20-05,1080
