,Total interchange
20191001T17Z,-3409
20191001T16Z,-3379
20191001T15Z,-3598
20191001T14Z,-3733
20191001T13Z,-3510
20191001T12Z,-3106
20191001T11Z,-2414
20191001T10Z,-2327
20191001T09Z,-1980
20191001T08Z,-2020
20191001T07Z,-2052
20191001T06Z,-2262
20191001T05Z,-2807
20191001T04Z,-2792
20191001T03Z,-3048
20191001T02Z,-3326
20191001T01Z,-3662
20191001T00Z,-3706
20190930T23Z,-3621
20190930T22Z,-3480
20190930T21Z,-3624
20190930T20Z,-3643
20190930T19Z,-3656
20190930T18Z,-3785
20190930T17Z,-3528
20190930T16Z,-3546
20190930T15Z,-3424
20190930T14Z,-3358
20190930T13Z,-3135
20190930T12Z,-2934
20190930T11Z,-2585
20190930T10Z,-2369
20190930T09Z,-2238
20190930T08Z,-2318
20190930T07Z,-2621
20190930T06Z,-2868
20190930T05Z,-3104
20190930T04Z,-3123
20190930T03Z,-3220
20190930T02Z,-3249
20190930T01Z,-3245
20190930T00Z,-3218
20190929T23Z,-3161
20190929T22Z,-3168
20190929T21Z,-3086
20190929T20Z,-3046
20190929T19Z,-2743
20190929T18Z,-2888
20190929T17Z,-3137
20190929T16Z,-3254
20190929T15Z,-3147
20190929T14Z,-2867
20190929T13Z,-2721
20190929T12Z,-2957
20190929T11Z,-2672
20190929T10Z,-3029
20190929T09Z,-3066
20190929T08Z,-3115
20190929T07Z,-3435
20190929T06Z,-3197
20190929T05Z,-3223
20190929T04Z,-3295
20190929T03Z,-3499
20190929T02Z,-4008
20190929T01Z,-3509
20190929T00Z,-3422
20190928T23Z,-3516
20190928T22Z,-3313
20190928T21Z,-3315
20190928T20Z,-3218
20190928T19Z,-3282
20190928T18Z,-3155
20190928T17Z,-2976
20190928T16Z,-3189
20190928T15Z,-3161
20190928T14Z,-2491
20190928T13Z,-2569
20190928T12Z,-2460
20190928T11Z,-2259
20190928T10Z,-1813
20190928T09Z,-1843
20190928T08Z,-1920
20190928T07Z,-2177
20190928T06Z,-2361
20190928T05Z,-2595
20190928T04Z,-2623
20190928T03Z,-2647
20190928T02Z,-2908
20190928T01Z,-2838
20190928T00Z,-2864
20190927T23Z,-3024
20190927T22Z,-3136
20190927T21Z,-3375
20190927T20Z,-3239
20190927T19Z,-3452
20190927T18Z,-3531
20190927T17Z,-3571
20190927T16Z,-3457
20190927T15Z,-3185
20190927T14Z,-2944
20190927T13Z,-2594
20190927T12Z,-2303
20190927T11Z,-2051
20190927T10Z,-1954
20190927T09Z,-1672
20190927T08Z,-1778
20190927T07Z,-1741
20190927T06Z,-2006
20190927T05Z,-2250
20190927T04Z,-1943
20190927T03Z,-2302
20190927T02Z,-2311
20190927T01Z,-2252
20190927T00Z,-2925
20190926T23Z,-2581
20190926T22Z,-2761
20190926T21Z,-2448
20190926T20Z,-2827
20190926T19Z,-2970
20190926T18Z,-3300
20190926T17Z,-3667
20190926T16Z,-3296
20190926T15Z,-3130
20190926T14Z,-2800
20190926T13Z,-2453
20190926T12Z,-1737
20190926T11Z,-2055
20190926T10Z,-2161
20190926T09Z,-2068
20190926T08Z,-2011
20190926T07Z,-1949
20190926T06Z,-2117
20190926T05Z,-2666
20190926T04Z,-2664
20190926T03Z,-3023
20190926T02Z,-3190
20190926T01Z,-3067
20190926T00Z,-3087
20190925T23Z,-3060
20190925T22Z,-3280
20190925T21Z,-3516
20190925T20Z,-3473
20190925T19Z,-3208
20190925T18Z,-3314
20190925T17Z,-3137
20190925T16Z,-2927
20190925T15Z,-3019
20190925T14Z,-2552
20190925T13Z,-2123
20190925T12Z,-2123
20190925T11Z,-2277
