,Total interchange
20190323T14Z,4315
20190323T13Z,4125
20190323T12Z,3741
20190323T11Z,3576
20190323T10Z,3574
20190323T09Z,3606
20190323T08Z,3622
20190323T07Z,3883
20190323T06Z,4001
20190323T05Z,3934
20190323T04Z,4140
20190323T03Z,4131
20190323T02Z,3884
20190323T01Z,3601
20190323T00Z,3735
20190322T23Z,3676
20190322T22Z,3692
20190322T21Z,3701
20190322T20Z,3737
20190322T19Z,3776
20190322T18Z,3915
20190322T17Z,3918
20190322T16Z,3823
20190322T15Z,4043
20190322T14Z,4023
20190322T13Z,4011
20190322T12Z,3598
20190322T11Z,3462
20190322T10Z,3418
20190322T09Z,3441
20190322T08Z,3483
20190322T07Z,3643
20190322T06Z,3630
20190322T05Z,3798
20190322T04Z,3874
20190322T03Z,4011
20190322T02Z,3916
20190322T01Z,3429
20190322T00Z,3417
20190321T23Z,3562
20190321T22Z,3710
20190321T21Z,3771
20190321T20Z,3835
20190321T19Z,3875
20190321T18Z,3911
20190321T17Z,3792
20190321T16Z,3888
20190321T15Z,3811
20190321T14Z,3776
20190321T13Z,3452
20190321T12Z,3321
20190321T11Z,3161
20190321T10Z,3185
20190321T09Z,3161
20190321T08Z,3192
20190321T07Z,3204
20190321T06Z,3480
20190321T05Z,3557
20190321T04Z,3674
20190321T03Z,3753
20190321T02Z,3836
20190321T01Z,3719
20190321T00Z,3770
20190320T23Z,3739
20190320T22Z,3856
20190320T21Z,3945
20190320T20Z,3927
20190320T19Z,3962
20190320T18Z,3979
20190320T17Z,3847
20190320T16Z,3733
20190320T15Z,3905
20190320T14Z,3807
20190320T13Z,3589
20190320T12Z,3449
20190320T11Z,3362
