,Total interchange1
20191220T13-07,-139
20191220T12-07,-143
20191220T11-07,-163
20191220T10-07,-168
20191220T09-07,-61
20191220T08-07,28
20191220T07-07,-179
20191220T06-07,-147
20191220T05-07,-117
20191220T04-07,-100
20191220T03-07,-107
20191220T02-07,-107
20191220T01-07,-58
20191220T00-07,-56
20191219T23-07,-79
20191219T22-07,-157
20191219T21-07,-115
20191219T20-07,-73
20191219T19-07,-103
20191219T18-07,-121
20191219T17-07,-177
20191219T16-07,-139
20191219T15-07,-136
20191219T14-07,-160
20191219T13-07,-165
20191219T12-07,-183
20191219T11-07,-179
20191219T10-07,-106
20191219T09-07,-13
20191219T08-07,-49
20191219T07-07,-188
20191219T06-07,-168
20191219T05-07,-155
20191219T04-07,-148
20191219T03-07,-133
20191219T02-07,-126
20191219T01-07,-74
20191219T00-07,-46
20191218T23-07,-47
20191218T22-07,72
20191218T21-07,187
20191218T20-07,228
20191218T19-07,214
20191218T18-07,47
20191218T17-07,-107
20191218T16-07,-123
20191218T15-07,-110
20191218T14-07,-85
20191218T13-07,-123
20191218T12-07,-108
20191218T11-07,-143
20191218T10-07,-125
20191218T09-07,-77
20191218T08-07,48
20191218T07-07,-157
20191218T06-07,-80
20191218T05-07,-108
20191218T04-07,-86
20191218T03-07,-81
20191218T02-07,-44
20191218T01-07,-19
20191218T00-07,-64
20191217T23-07,-59
20191217T22-07,57
20191217T21-07,157
20191217T20-07,206
20191217T19-07,154
20191217T18-07,-9
20191217T17-07,-69
20191217T16-07,-58
20191217T15-07,-96
20191217T14-07,-104
20191217T13-07,-71
20191217T12-07,-89
20191217T11-07,-118
20191217T10-07,-82
20191217T09-07,16
20191217T08-07,0
20191217T07-07,-5
20191217T06-07,-31
20191217T05-07,-35
20191217T04-07,-44
20191217T03-07,-18
20191217T02-07,9
20191217T01-07,-21
20191217T00-07,-47
20191216T23-07,-9
20191216T22-07,16
20191216T21-07,171
20191216T20-07,199
20191216T19-07,247
20191216T18-07,152
20191216T17-07,-12
20191216T16-07,-80
20191216T15-07,-99
20191216T14-07,-103
20191216T13-07,-126
20191216T12-07,-125
20191216T11-07,-125
20191216T10-07,-82
20191216T09-07,98
20191216T08-07,167
20191216T07-07,38
20191216T06-07,-48
20191216T05-07,-77
20191216T04-07,-54
20191216T03-07,-23
20191216T02-07,-15
20191216T01-07,-13
20191216T00-07,27
20191215T23-07,69
20191215T22-07,68
20191215T21-07,205
20191215T20-07,276
20191215T19-07,395
20191215T18-07,60
20191215T17-07,-43
20191215T16-07,-43
20191215T15-07,-49
20191215T14-07,-50
20191215T13-07,-43
20191215T12-07,-65
20191215T11-07,-74
20191215T10-07,-56
20191215T09-07,66
20191215T08-07,81
20191215T07-07,44
20191215T06-07,-59
20191215T05-07,-37
20191215T04-07,-24
20191215T03-07,-24
20191215T02-07,-19
20191215T01-07,53
20191215T00-07,24
20191214T23-07,87
20191214T22-07,245
20191214T21-07,229
20191214T20-07,131
20191214T19-07,125
20191214T18-07,5
20191214T17-07,-88
20191214T16-07,-83
20191214T15-07,-95
20191214T14-07,-96
20191214T13-07,-70
20191214T12-07,-68
20191214T11-07,-63
20191214T10-07,-96
20191214T09-07,81
20191214T08-07,53
20191214T07-07,56
20191214T06-07,-40
20191214T05-07,-23
20191214T04-07,3
20191214T03-07,13
20191214T02-07,49
20191214T01-07,72
20191214T00-07,178
20191213T23-07,106
20191213T22-07,167
20191213T21-07,243
20191213T20-07,147
20191213T19-07,201
20191213T18-07,45
20191213T17-07,-87
20191213T16-07,-55
20191213T15-07,-67
20191213T14-07,-55
20191213T13-07,-81
20191213T12-07,-84
20191213T11-07,-93
20191213T10-07,-96
20191213T09-07,27
20191213T08-07,37
20191213T07-07,127
20191213T06-07,-12
20191213T05-07,-21
20191213T04-07,-11
20191213T03-07,-1
20191213T02-07,32
20191213T01-07,43
20191213T00-07,18
20191212T23-07,-87
20191212T22-07,-31
20191212T21-07,129
20191212T20-07,200
20191212T19-07,304
20191212T18-07,-82
20191212T17-07,-86
20191212T16-07,-116
20191212T15-07,-114
20191212T14-07,-119
20191212T13-07,-121
20191212T12-07,-82
20191212T11-07,-73
20191212T10-07,-123
20191212T09-07,76
20191212T08-07,96
20191212T07-07,142
20191212T06-07,-41
20191212T05-07,-57
20191212T04-07,-30
20191212T03-07,-13
20191212T02-07,18
20191212T01-07,54
20191212T00-07,62
20191211T23-07,21
20191211T22-07,111
20191211T21-07,160
20191211T20-07,163
20191211T19-07,147
20191211T18-07,123
20191211T17-07,-61
20191211T16-07,-58
20191211T15-07,-110
20191211T14-07,-103
20191211T13-07,-94
20191211T12-07,-97
20191211T11-07,-120
20191211T10-07,-122
20191211T09-07,78
20191211T08-07,138
20191211T07-07,49
20191211T06-07,3
20191211T05-07,20
20191211T04-07,24
20191211T03-07,38
20191211T02-07,66
20191211T01-07,185
20191211T00-07,201
20191210T23-07,135
20191210T22-07,139
20191210T21-07,226
20191210T20-07,253
20191210T19-07,348
20191210T18-07,112
20191210T17-07,49
20191210T16-07,44
20191210T15-07,22
20191210T14-07,15
20191210T13-07,24
20191210T12-07,29
20191210T11-07,2
20191210T10-07,24
20191210T09-07,213
20191210T08-07,287
20191210T07-07,326
20191210T06-07,237
20191210T05-07,134
20191210T04-07,166
20191210T03-07,212
20191210T02-07,237
20191210T01-07,173
20191210T00-07,171
20191209T23-07,126
20191209T22-07,44
20191209T21-07,172
20191209T20-07,351
20191209T19-07,428
20191209T18-07,161
20191209T17-07,144
20191209T16-07,15
20191209T15-07,33
20191209T14-07,19
20191209T13-07,21
20191209T12-07,3
20191209T11-07,2
20191209T10-07,-7
20191209T09-07,107
20191209T08-07,170
20191209T07-07,100
20191209T06-07,117
20191209T05-07,62
20191209T04-07,68
20191209T03-07,62
20191209T02-07,67
20191209T01-07,122
20191209T00-07,67
20191208T23-07,178
20191208T22-07,442
20191208T21-07,529
20191208T20-07,355
20191208T19-07,413
20191208T18-07,219
20191208T17-07,49
20191208T16-07,51
20191208T15-07,24
20191208T14-07,35
20191208T13-07,44
20191208T12-07,43
20191208T11-07,51
20191208T10-07,56
20191208T09-07,126
20191208T08-07,158
20191208T07-07,70
20191208T06-07,86
20191208T05-07,90
20191208T04-07,82
20191208T03-07,85
20191208T02-07,79
20191208T01-07,42
20191208T00-07,88
20191207T23-07,148
20191207T22-07,181
20191207T21-07,308
20191207T20-07,313
20191207T19-07,324
20191207T18-07,34
20191207T17-07,-49
20191207T16-07,13
20191207T15-07,-16
20191207T14-07,-9
20191207T13-07,4
20191207T12-07,36
20191207T11-07,-10
20191207T10-07,21
20191207T09-07,79
20191207T08-07,178
20191207T07-07,13
20191207T06-07,-4
20191207T05-07,21
20191207T04-07,28
20191207T03-07,31
20191207T02-07,15
20191207T01-07,-111
20191207T00-07,-124
20191206T23-07,-24
20191206T22-07,38
20191206T21-07,149
20191206T20-07,409
20191206T19-07,282
20191206T18-07,3
20191206T17-07,-126
20191206T16-07,-157
20191206T15-07,-142
20191206T14-07,-135
20191206T13-07,-146
20191206T12-07,-154
20191206T11-07,-144
20191206T10-07,-70
20191206T09-07,-60
20191206T08-07,128
20191206T07-07,-105
20191206T06-07,-115
20191206T05-07,-115
20191206T04-07,-83
20191206T03-07,-80
20191206T02-07,-44
20191206T01-07,-1
20191206T00-07,-18
20191205T23-07,-26
20191205T22-07,-46
20191205T21-07,221
20191205T20-07,365
20191205T19-07,451
20191205T18-07,214
20191205T17-07,-94
20191205T16-07,-173
20191205T15-07,-172
20191205T14-07,-153
20191205T13-07,-159
20191205T12-07,-180
20191205T11-07,-171
20191205T10-07,-158
20191205T09-07,36
20191205T08-07,111
20191205T07-07,-8
20191205T06-07,-56
20191205T05-07,-76
20191205T04-07,-53
20191205T03-07,-39
20191205T02-07,-14
20191205T01-07,153
20191205T00-07,92
20191204T23-07,92
20191204T22-07,83
20191204T21-07,303
20191204T20-07,436
20191204T19-07,366
20191204T18-07,187
20191204T17-07,105
20191204T16-07,142
20191204T15-07,131
20191204T14-07,72
20191204T13-07,98
20191204T12-07,107
20191204T11-07,145
20191204T10-07,131
20191204T09-07,231
20191204T08-07,280
20191204T07-07,137
20191204T06-07,53
20191204T05-07,93
20191204T04-07,101
20191204T03-07,122
20191204T02-07,132
20191204T01-07,75
20191204T00-07,60
20191203T23-07,117
20191203T22-07,110
20191203T21-07,358
20191203T20-07,354
20191203T19-07,452
20191203T18-07,209
20191203T17-07,65
20191203T16-07,39
20191203T15-07,28
20191203T14-07,31
20191203T13-07,37
20191203T12-07,14
20191203T11-07,10
20191203T10-07,20
20191203T09-07,130
