,Total interchange1
20191212T21-08,-364
20191212T20-08,-269
20191212T19-08,-231
20191212T18-08,-330
20191212T17-08,-331
20191212T16-08,-472
20191212T15-08,-626
20191212T14-08,-639
20191212T13-08,-591
20191212T12-08,-688
20191212T11-08,-621
20191212T10-08,-603
20191212T09-08,-446
20191212T08-08,-262
20191212T07-08,-218
20191212T06-08,-326
20191212T05-08,-568
20191212T04-08,-597
20191212T03-08,-575
20191212T02-08,-543
20191212T01-08,-544
20191212T00-08,-330
20191211T23-08,-290
20191211T22-08,-311
20191211T21-08,-336
20191211T20-08,-212
20191211T19-08,-203
20191211T18-08,-186
20191211T17-08,-251
20191211T16-08,-295
20191211T15-08,-468
20191211T14-08,-501
20191211T13-08,-486
20191211T12-08,-517
20191211T11-08,-514
20191211T10-08,-519
20191211T09-08,-300
20191211T08-08,-232
20191211T07-08,-187
20191211T06-08,-262
20191211T05-08,-429
20191211T04-08,-362
20191211T03-08,-382
20191211T02-08,-423
20191211T01-08,-270
20191211T00-08,-251
20191210T23-08,-254
20191210T22-08,-326
20191210T21-08,-290
20191210T20-08,-139
20191210T19-08,-150
20191210T18-08,-154
20191210T17-08,-247
20191210T16-08,-273
20191210T15-08,-434
20191210T14-08,-544
20191210T13-08,-448
20191210T12-08,-482
20191210T11-08,-481
20191210T10-08,-466
20191210T09-08,-247
20191210T08-08,-186
20191210T07-08,-226
20191210T06-08,-282
20191210T05-08,-344
20191210T04-08,-409
20191210T03-08,-494
20191210T02-08,-434
20191210T01-08,-349
20191210T00-08,-352
20191209T23-08,-456
20191209T22-08,-383
20191209T21-08,-334
20191209T20-08,-292
20191209T19-08,-348
20191209T18-08,-301
20191209T17-08,-365
20191209T16-08,-483
20191209T15-08,-600
20191209T14-08,-624
20191209T13-08,-609
20191209T12-08,-567
20191209T11-08,-538
20191209T10-08,-494
20191209T09-08,-250
20191209T08-08,-307
20191209T07-08,-376
20191209T06-08,-342
20191209T05-08,-558
20191209T04-08,-557
20191209T03-08,-614
20191209T02-08,-623
20191209T01-08,-573
20191209T00-08,-569
20191208T23-08,-473
20191208T22-08,-538
20191208T21-08,-600
20191208T20-08,-418
20191208T19-08,-59
20191208T18-08,-100
20191208T17-08,-220
20191208T16-08,-407
20191208T15-08,-542
20191208T14-08,-426
20191208T13-08,-603
20191208T12-08,-543
20191208T11-08,-660
20191208T10-08,-746
20191208T09-08,-661
20191208T08-08,-555
20191208T07-08,-514
20191208T06-08,-503
20191208T05-08,-566
20191208T04-08,-482
20191208T03-08,-493
20191208T02-08,-571
20191208T01-08,-595
20191208T00-08,-487
20191207T23-08,-263
20191207T22-08,-95
20191207T21-08,136
20191207T20-08,140
20191207T19-08,192
20191207T18-08,172
20191207T17-08,243
20191207T16-08,5
20191207T15-08,-114
20191207T14-08,-320
20191207T13-08,-258
20191207T12-08,-280
20191207T11-08,-344
20191207T10-08,-206
20191207T09-08,-51
20191207T08-08,-47
20191207T07-08,-118
20191207T06-08,-351
20191207T05-08,-324
20191207T04-08,-273
20191207T03-08,-320
20191207T02-08,-393
20191207T01-08,-221
20191207T00-08,-255
20191206T23-08,-183
20191206T22-08,-70
20191206T21-08,-102
20191206T20-08,-129
20191206T19-08,-127
20191206T18-08,-18
20191206T17-08,-13
20191206T16-08,-3
20191206T15-08,-404
20191206T14-08,-422
20191206T13-08,-481
20191206T12-08,-437
20191206T11-08,-428
20191206T10-08,-356
20191206T09-08,-183
20191206T08-08,-71
20191206T07-08,-49
20191206T06-08,-117
20191206T05-08,-284
20191206T04-08,-316
20191206T03-08,-346
20191206T02-08,-393
20191206T01-08,-399
20191206T00-08,-204
20191205T23-08,-122
20191205T22-08,-101
20191205T21-08,-132
20191205T20-08,-191
20191205T19-08,-212
20191205T18-08,-39
20191205T17-08,-105
20191205T16-08,-251
20191205T15-08,-442
20191205T14-08,-527
20191205T13-08,-440
20191205T12-08,-464
20191205T11-08,-415
20191205T10-08,-405
20191205T09-08,-135
20191205T08-08,66
20191205T07-08,98
20191205T06-08,-57
20191205T05-08,-324
20191205T04-08,-429
20191205T03-08,-425
20191205T02-08,-331
20191205T01-08,-280
20191205T00-08,-467
20191204T23-08,-339
20191204T22-08,-249
20191204T21-08,-231
20191204T20-08,-307
20191204T19-08,-287
20191204T18-08,-242
20191204T17-08,-211
20191204T16-08,-138
20191204T15-08,-265
20191204T14-08,-406
20191204T13-08,-350
20191204T12-08,-137
20191204T11-08,-147
20191204T10-08,-268
20191204T09-08,-248
20191204T08-08,-130
20191204T07-08,-114
20191204T06-08,-240
20191204T05-08,-516
20191204T04-08,-565
20191204T03-08,-531
20191204T02-08,-576
20191204T01-08,-523
20191204T00-08,-108
20191203T23-08,41
20191203T22-08,-49
20191203T21-08,-95
20191203T20-08,-93
20191203T19-08,5
20191203T18-08,248
20191203T17-08,278
20191203T16-08,162
20191203T15-08,-91
20191203T14-08,-284
20191203T13-08,-424
20191203T12-08,-439
20191203T11-08,-422
20191203T10-08,-270
20191203T09-08,-119
20191203T08-08,-17
20191203T07-08,19
20191203T06-08,-95
20191203T05-08,-346
20191203T04-08,-377
20191203T03-08,-402
20191203T02-08,-405
20191203T01-08,-302
20191203T00-08,67
20191202T23-08,13
20191202T22-08,-1
20191202T21-08,39
20191202T20-08,14
20191202T19-08,4
20191202T18-08,-60
20191202T17-08,114
20191202T16-08,95
20191202T15-08,-54
20191202T14-08,-150
20191202T13-08,-273
20191202T12-08,-202
20191202T11-08,-237
20191202T10-08,-78
20191202T09-08,19
20191202T08-08,-26
20191202T07-08,21
20191202T06-08,157
20191202T05-08,-4
20191202T04-08,-47
20191202T03-08,-94
20191202T02-08,-44
20191202T01-08,69
20191202T00-08,11
20191201T23-08,28
20191201T22-08,-1
20191201T21-08,77
20191201T20-08,90
20191201T19-08,25
20191201T18-08,14
20191201T17-08,83
20191201T16-08,65
20191201T15-08,-148
20191201T14-08,-218
20191201T13-08,-242
20191201T12-08,-418
20191201T11-08,-435
20191201T10-08,-182
20191201T09-08,-149
20191201T08-08,1
20191201T07-08,77
20191201T06-08,83
20191201T05-08,97
20191201T04-08,65
20191201T03-08,27
20191201T02-08,-2
20191201T01-08,-35
