,Total interchange1
20191102T22-05,-4611
20191102T21-05,-5042
20191102T20-05,-4988
20191102T19-05,-5198
20191102T18-05,-4864
20191102T17-05,-4942
20191102T16-05,-4665
20191102T15-05,-4420
20191102T14-05,-4503
20191102T13-05,-4399
20191102T12-05,-4469
20191102T11-05,-4535
20191102T10-05,-4406
20191102T09-05,-4091
20191102T08-05,-4477
20191102T07-05,-4762
20191102T06-05,-3972
20191102T05-05,-3359
20191102T04-05,-3118
20191102T03-05,-3342
20191102T02-05,-3106
20191102T01-05,-3335
20191102T00-05,-3462
20191101T23-05,-3051
20191101T22-05,-3700
20191101T21-05,-4608
20191101T20-05,-4642
20191101T19-05,-5132
20191101T18-05,-5033
20191101T17-05,-4708
20191101T16-05,-5015
20191101T15-05,-5201
20191101T14-05,-5339
20191101T13-05,-5467
20191101T12-05,-5406
20191101T11-05,-5325
20191101T10-05,-5644
20191101T09-05,-5477
20191101T08-05,-5811
20191101T07-05,-5730
20191101T06-05,-5199
20191101T05-05,-4390
20191101T04-05,-4301
20191101T03-05,-4115
20191101T02-05,-4004
20191101T01-05,-3888
20191101T00-05,-3879
20191031T23-05,-4088
20191031T22-05,-4560
20191031T21-05,-4767
20191031T20-05,-4741
20191031T19-05,-4579
20191031T18-05,-4142
20191031T17-05,-3894
20191031T16-05,-3890
20191031T15-05,-3950
20191031T14-05,-3932
20191031T13-05,-3695
20191031T12-05,-3939
20191031T11-05,-3803
20191031T10-05,-3688
20191031T09-05,-3645
20191031T08-05,-3862
20191031T07-05,-4256
20191031T06-05,-3565
20191031T05-05,-3646
20191031T04-05,-3745
20191031T03-05,-4031
20191031T02-05,-3970
20191031T01-05,-3692
20191031T00-05,-4361
20191030T23-05,-4219
20191030T22-05,-4057
20191030T21-05,-4251
20191030T20-05,-4458
20191030T19-05,-4558
20191030T18-05,-4120
20191030T17-05,-4026
20191030T16-05,-3917
20191030T15-05,-3900
20191030T14-05,-3923
20191030T13-05,-4036
20191030T12-05,-3965
20191030T11-05,-3860
20191030T10-05,-4053
20191030T09-05,-3857
20191030T08-05,-4384
20191030T07-05,-4596
20191030T06-05,-3963
20191030T05-05,-4124
20191030T04-05,-4138
20191030T03-05,-4101
20191030T02-05,-4424
20191030T01-05,-4442
20191030T00-05,-4495
20191029T23-05,-5064
20191029T22-05,-5045
20191029T21-05,-5209
20191029T20-05,-5455
20191029T19-05,-5102
20191029T18-05,-4529
20191029T17-05,-4469
20191029T16-05,-4412
20191029T15-05,-4363
20191029T14-05,-4184
20191029T13-05,-4310
20191029T12-05,-4483
20191029T11-05,-4883
20191029T10-05,-5006
20191029T09-05,-5273
20191029T08-05,-5189
20191029T07-05,-5648
20191029T06-05,-5597
20191029T05-05,-5329
20191029T04-05,-5701
20191029T03-05,-6009
20191029T02-05,-5742
20191029T01-05,-5750
20191029T00-05,-4804
20191028T23-05,-4092
20191028T22-05,-3899
20191028T21-05,-4404
20191028T20-05,-4271
20191028T19-05,-4351
20191028T18-05,-3877
20191028T17-05,-3916
20191028T16-05,-4081
20191028T15-05,-4211
20191028T14-05,-4281
20191028T13-05,-3724
20191028T12-05,-4364
20191028T11-05,-4385
20191028T10-05,-4561
20191028T09-05,-4557
20191028T08-05,-4818
20191028T07-05,-4914
20191028T06-05,-4810
20191028T05-05,-4352
20191028T04-05,-5437
20191028T03-05,-5597
20191028T02-05,-5932
20191028T01-05,-5936
20191028T00-05,-4662
20191027T23-05,-4716
20191027T22-05,-4047
20191027T21-05,-4346
20191027T20-05,-4844
20191027T19-05,-4181
20191027T18-05,-3943
20191027T17-05,-4274
20191027T16-05,-4149
20191027T15-05,-4175
20191027T14-05,-4128
20191027T13-05,-4082
20191027T12-05,-4289
20191027T11-05,-3580
20191027T10-05,-4384
20191027T09-05,-4539
20191027T08-05,-4876
20191027T07-05,-4668
20191027T06-05,-5243
20191027T05-05,-5688
20191027T04-05,-6066
20191027T03-05,-6192
20191027T02-05,-6409
20191027T01-05,-6504
20191027T00-05,-6090
20191026T23-05,-6166
20191026T22-05,-5879
20191026T21-05,-5674
20191026T20-05,-4948
20191026T19-05,-4871
20191026T18-05,-4724
20191026T17-05,-4628
20191026T16-05,-4519
20191026T15-05,-4059
20191026T14-05,-4021
20191026T13-05,-3862
20191026T12-05,-3894
20191026T11-05,-4208
20191026T10-05,-4237
20191026T09-05,-4331
20191026T08-05,-4016
20191026T07-05,-3690
20191026T06-05,-3290
20191026T05-05,-3002
20191026T04-05,-2579
20191026T03-05,-2677
20191026T02-05,-2685
20191026T01-05,-2551
20191026T00-05,-2459
20191025T23-05,-3005
20191025T22-05,-3142
20191025T21-05,-3481
20191025T20-05,-3496
20191025T19-05,-3815
20191025T18-05,-3785
20191025T17-05,-3664
20191025T16-05,-3227
20191025T15-05,-3523
20191025T14-05,-3961
20191025T13-05,-3913
20191025T12-05,-3794
20191025T11-05,-3869
20191025T10-05,-3795
20191025T09-05,-4145
20191025T08-05,-4710
20191025T07-05,-4003
20191025T06-05,-3596
20191025T05-05,-4324
20191025T04-05,-4903
20191025T03-05,-4849
20191025T02-05,-4781
20191025T01-05,-4746
20191025T00-05,-4738
20191024T23-05,-4465
20191024T22-05,-4697
20191024T21-05,-5193
20191024T20-05,-5162
20191024T19-05,-5185
20191024T18-05,-5162
20191024T17-05,-5469
20191024T16-05,-5666
20191024T15-05,-5317
20191024T14-05,-5346
20191024T13-05,-5248
20191024T12-05,-4982
20191024T11-05,-4960
20191024T10-05,-4670
20191024T09-05,-5379
20191024T08-05,-5514
20191024T07-05,-5111
20191024T06-05,-4668
20191024T05-05,-4641
20191024T04-05,-5024
20191024T03-05,-4900
20191024T02-05,-5095
20191024T01-05,-5172
20191024T00-05,-4774
20191023T23-05,-5218
20191023T22-05,-4260
20191023T21-05,-4637
20191023T20-05,-5105
20191023T19-05,-5016
20191023T18-05,-4081
20191023T17-05,-4434
20191023T16-05,-4144
20191023T15-05,-4173
20191023T14-05,-4340
20191023T13-05,-4624
20191023T12-05,-4788
20191023T11-05,-4710
20191023T10-05,-4711
20191023T09-05,-4660
20191023T08-05,-5042
20191023T07-05,-5988
20191023T06-05,-5365
20191023T05-05,-4642
20191023T04-05,-5536
20191023T03-05,-5279
20191023T02-05,-5836
20191023T01-05,-5112
20191023T00-05,-5003
20191022T23-05,-4263
20191022T22-05,-2971
20191022T21-05,-3138
20191022T20-05,-3635
20191022T19-05,-3629
20191022T18-05,-3277
20191022T17-05,-2701
20191022T16-05,-2434
20191022T15-05,-2546
20191022T14-05,-2334
20191022T13-05,-2470
20191022T12-05,-2345
20191022T11-05,-2611
20191022T10-05,-2777
20191022T09-05,-2822
20191022T08-05,-3487
20191022T07-05,-2822
20191022T06-05,-1752
20191022T05-05,-1927
20191022T04-05,-2429
20191022T03-05,-2796
20191022T02-05,-2743
20191022T01-05,-2658
20191022T00-05,-3582
20191021T23-05,-3517
20191021T22-05,-3498
20191021T21-05,-3059
20191021T20-05,-3167
20191021T19-05,-3296
20191021T18-05,-3021
20191021T17-05,-3458
20191021T16-05,-3690
20191021T15-05,-3491
20191021T14-05,-4210
20191021T13-05,-4758
20191021T12-05,-5090
20191021T11-05,-4977
20191021T10-05,-4933
20191021T09-05,-5071
20191021T08-05,-4980
20191021T07-05,-4577
20191021T06-05,-4308
20191021T05-05,-4510
20191021T04-05,-5146
20191021T03-05,-5516
20191021T02-05,-5566
20191021T01-05,-4857
20191021T00-05,-4336
20191020T23-05,-3955
20191020T22-05,-4467
20191020T21-05,-4720
20191020T20-05,-5144
20191020T19-05,-5570
20191020T18-05,-4857
20191020T17-05,-4926
20191020T16-05,-4865
20191020T15-05,-5144
20191020T14-05,-5050
20191020T13-05,-4925
20191020T12-05,-4960
20191020T11-05,-5334
20191020T10-05,-5570
20191020T09-05,-5399
20191020T08-05,-5447
20191020T07-05,-5424
20191020T06-05,-5442
20191020T05-05,-5667
20191020T04-05,-5928
20191020T03-05,-5941
20191020T02-05,-5613
20191020T01-05,-5713
20191020T00-05,-6209
20191019T23-05,-6207
20191019T22-05,-5721
20191019T21-05,-5783
20191019T20-05,-5902
20191019T19-05,-5967
20191019T18-05,-5768
20191019T17-05,-5826
20191019T16-05,-5711
20191019T15-05,-5574
20191019T14-05,-5807
20191019T13-05,-5983
20191019T12-05,-5409
20191019T11-05,-4552
20191019T10-05,-4434
20191019T09-05,-4485
20191019T08-05,-4559
20191019T07-05,-4259
20191019T06-05,-4855
20191019T05-05,-4947
20191019T04-05,-5012
20191019T03-05,-4846
20191019T02-05,-4811
20191019T01-05,-4863
20191019T00-05,-5294
20191018T23-05,-5788
20191018T22-05,-5664
20191018T21-05,-4877
20191018T20-05,-4662
20191018T19-05,-4917
20191018T18-05,-4798
20191018T17-05,-4781
20191018T16-05,-4563
20191018T15-05,-4750
20191018T14-05,-4738
20191018T13-05,-5345
20191018T12-05,-5390
20191018T11-05,-5233
20191018T10-05,-4872
20191018T09-05,-5374
20191018T08-05,-5329
20191018T07-05,-5274
20191018T06-05,-5607
20191018T05-05,-5445
20191018T04-05,-5966
20191018T03-05,-5784
20191018T02-05,-5887
20191018T01-05,-5536
20191018T00-05,-5386
20191017T23-05,-4767
20191017T22-05,-4302
20191017T21-05,-4437
20191017T20-05,-5168
20191017T19-05,-4838
20191017T18-05,-4720
20191017T17-05,-4459
20191017T16-05,-3795
20191017T15-05,-5137
20191017T14-05,-4891
20191017T13-05,-5184
20191017T12-05,-5527
20191017T11-05,-5588
20191017T10-05,-5800
20191017T09-05,-5694
20191017T08-05,-5416
20191017T07-05,-6045
