,Total interchange
20170709T03Z,925
20170709T02Z,1003
20170709T01Z,1000
20170709T00Z,1002
20170708T23Z,1000
20170708T22Z,963
20170708T21Z,963
20170708T20Z,977
20170708T19Z,995
20170708T18Z,906
20170708T17Z,693
20170708T16Z,479
20170708T15Z,378
20170708T14Z,355
20170708T13Z,386
20170708T12Z,386
20170708T11Z,394
20170708T10Z,403
20170708T09Z,403
20170708T08Z,463
20170708T07Z,867
20170708T06Z,933
20170708T05Z,916
20170708T04Z,912
20170708T03Z,901
20170708T02Z,902
20170708T01Z,901
20170708T00Z,877
20170707T23Z,904
20170707T22Z,900
20170707T21Z,1006
20170707T20Z,1027
20170707T19Z,1004
20170707T18Z,856
20170707T17Z,689
20170707T16Z,651
20170707T15Z,465
20170707T14Z,324
20170707T13Z,325
20170707T12Z,324
20170707T11Z,324
20170707T10Z,326
20170707T09Z,326
20170707T08Z,368
20170707T07Z,391
20170707T06Z,625
20170707T05Z,803
20170707T04Z,882
20170707T03Z,902
20170707T02Z,900
20170707T01Z,902
20170707T00Z,897
20170706T23Z,868
20170706T22Z,918
20170706T21Z,946
20170706T20Z,937
20170706T19Z,899
20170706T18Z,706
20170706T17Z,500
20170706T16Z,446
20170706T15Z,373
20170706T14Z,330
20170706T13Z,342
20170706T12Z,345
20170706T11Z,353
20170706T10Z,413
20170706T09Z,416
20170706T08Z,433
20170706T07Z,631
20170706T06Z,892
20170706T05Z,933
20170706T04Z,998
20170706T03Z,1015
20170706T02Z,1014
20170706T01Z,1016
20170706T00Z,1015
20170705T23Z,1016
20170705T22Z,1018
20170705T21Z,1007
20170705T20Z,929
20170705T19Z,850
20170705T18Z,650
20170705T17Z,453
20170705T16Z,393
20170705T15Z,367
20170705T14Z,371
20170705T13Z,326
20170705T12Z,326
20170705T11Z,330
20170705T10Z,371
20170705T09Z,409
20170705T08Z,424
20170705T07Z,433
20170705T06Z,449
20170705T05Z,680
20170705T04Z,843
20170705T03Z,816
20170705T02Z,886
20170705T01Z,880
20170705T00Z,834
20170704T23Z,852
20170704T22Z,872
20170704T21Z,799
20170704T20Z,761
20170704T19Z,616
20170704T18Z,458
20170704T17Z,423
20170704T16Z,396
20170704T15Z,343
20170704T14Z,364
20170704T13Z,330
20170704T12Z,325
20170704T11Z,325
20170704T10Z,325
20170704T09Z,329
20170704T08Z,371
20170704T07Z,410
20170704T06Z,428
20170704T05Z,562
20170704T04Z,794
20170704T03Z,909
20170704T02Z,933
20170704T01Z,919
20170704T00Z,908
20170703T23Z,874
20170703T22Z,805
20170703T21Z,807
20170703T20Z,759
20170703T19Z,650
20170703T18Z,441
20170703T17Z,392
20170703T16Z,303
20170703T15Z,264
20170703T14Z,263
20170703T13Z,319
20170703T12Z,350
20170703T11Z,350
20170703T10Z,379
20170703T09Z,446
20170703T08Z,495
20170703T07Z,496
20170703T06Z,496
20170703T05Z,607
20170703T04Z,714
20170703T03Z,869
20170703T02Z,920
20170703T01Z,996
20170703T00Z,998
20170702T23Z,1001
20170702T22Z,997
20170702T21Z,899
20170702T20Z,781
20170702T19Z,585
20170702T18Z,469
20170702T17Z,377
20170702T16Z,343
20170702T15Z,207
20170702T14Z,202
20170702T13Z,214
20170702T12Z,215
20170702T11Z,217
20170702T10Z,213
20170702T09Z,293
20170702T08Z,325
20170702T07Z,353
20170702T06Z,414
20170702T05Z,557
20170702T04Z,768
20170702T03Z,920
20170702T02Z,997
20170702T01Z,1015
20170702T00Z,1014
20170701T23Z,1012
20170701T22Z,968
20170701T21Z,850
20170701T20Z,711
20170701T19Z,672
20170701T18Z,485
20170701T17Z,385
20170701T16Z,281
20170701T15Z,138
20170701T14Z,120
20170701T13Z,121
20170701T12Z,118
20170701T11Z,120
20170701T10Z,191
20170701T09Z,220
20170701T08Z,330
20170701T07Z,338
20170701T06Z,589
20170701T05Z,819
20170701T04Z,998
20170701T03Z,1006
20170701T02Z,1007
20170701T01Z,1009
20170701T00Z,1008
20170630T23Z,996
20170630T22Z,991
20170630T21Z,970
20170630T20Z,954
20170630T19Z,961
20170630T18Z,862
20170630T17Z,750
20170630T16Z,608
20170630T15Z,589
20170630T14Z,576
20170630T13Z,238
20170630T12Z,116
20170630T11Z,117
20170630T10Z,132
20170630T09Z,244
20170630T08Z,324
20170630T07Z,380
20170630T06Z,644
20170630T05Z,936
20170630T04Z,1024
20170630T03Z,1016
20170630T02Z,1010
20170630T01Z,1003
20170630T00Z,925
20170629T23Z,921
20170629T22Z,925
20170629T21Z,924
20170629T20Z,926
20170629T19Z,873
20170629T18Z,868
20170629T17Z,617
20170629T16Z,435
20170629T15Z,415
20170629T14Z,419
20170629T13Z,210
20170629T12Z,176
20170629T11Z,183
20170629T10Z,194
20170629T09Z,230
20170629T08Z,327
20170629T07Z,493
20170629T06Z,812
20170629T05Z,906
20170629T04Z,933
20170629T03Z,926
20170629T02Z,940
20170629T01Z,959
20170629T00Z,958
20170628T23Z,960
20170628T22Z,965
20170628T21Z,969
20170628T20Z,972
20170628T19Z,948
20170628T18Z,688
20170628T17Z,613
20170628T16Z,460
20170628T15Z,413
20170628T14Z,415
20170628T13Z,401
20170628T12Z,392
20170628T11Z,402
20170628T10Z,405
20170628T09Z,350
20170628T08Z,447
20170628T07Z,625
20170628T06Z,745
20170628T05Z,862
20170628T04Z,908
20170628T03Z,895
20170628T02Z,919
20170628T01Z,947
20170628T00Z,955
20170627T23Z,947
20170627T22Z,929
20170627T21Z,934
20170627T20Z,960
20170627T19Z,951
20170627T18Z,835
20170627T17Z,663
20170627T16Z,424
20170627T15Z,408
20170627T14Z,408
20170627T13Z,369
20170627T12Z,323
20170627T11Z,327
20170627T10Z,333
20170627T09Z,391
20170627T08Z,422
20170627T07Z,396
20170627T06Z,539
20170627T05Z,760
20170627T04Z,805
20170627T03Z,755
20170627T02Z,850
20170627T01Z,906
20170627T00Z,891
20170626T23Z,897
20170626T22Z,898
20170626T21Z,883
20170626T20Z,791
20170626T19Z,755
20170626T18Z,571
20170626T17Z,453
20170626T16Z,384
20170626T15Z,356
20170626T14Z,358
20170626T13Z,386
20170626T12Z,364
20170626T11Z,347
20170626T10Z,335
20170626T09Z,323
20170626T08Z,370
20170626T07Z,488
20170626T06Z,611
20170626T05Z,975
20170626T04Z,1013
20170626T03Z,1010
20170626T02Z,1007
20170626T01Z,997
20170626T00Z,889
20170625T23Z,878
20170625T22Z,916
20170625T21Z,916
20170625T20Z,770
20170625T19Z,774
20170625T18Z,770
20170625T17Z,791
20170625T16Z,600
20170625T15Z,364
20170625T14Z,347
20170625T13Z,351
20170625T12Z,375
20170625T11Z,390
20170625T10Z,401
20170625T09Z,417
20170625T08Z,425
20170625T07Z,421
20170625T06Z,623
20170625T05Z,835
20170625T04Z,1010
20170625T03Z,993
20170625T02Z,1002
20170625T01Z,998
20170625T00Z,998
20170624T23Z,1002
20170624T22Z,1001
20170624T21Z,908
20170624T20Z,838
20170624T19Z,785
20170624T18Z,605
20170624T17Z,439
20170624T16Z,211
20170624T15Z,152
20170624T14Z,146
20170624T13Z,169
20170624T12Z,150
20170624T11Z,159
20170624T10Z,172
20170624T09Z,255
20170624T08Z,348
20170624T07Z,444
20170624T06Z,517
20170624T05Z,572
20170624T04Z,835
20170624T03Z,990
20170624T02Z,1007
20170624T01Z,1008
20170624T00Z,1008
20170623T23Z,988
20170623T22Z,986
20170623T21Z,990
20170623T20Z,1003
20170623T19Z,989
20170623T18Z,876
20170623T17Z,820
20170623T16Z,609
20170623T15Z,402
20170623T14Z,202
20170623T13Z,157
20170623T12Z,160
20170623T11Z,164
20170623T10Z,231
20170623T09Z,331
20170623T08Z,387
20170623T07Z,724
20170623T06Z,821
20170623T05Z,811
20170623T04Z,811
20170623T03Z,882
20170623T02Z,1003
20170623T01Z,1001
20170623T00Z,1003
20170622T23Z,1004
20170622T22Z,1001
20170622T21Z,990
20170622T20Z,861
20170622T19Z,860
20170622T18Z,841
20170622T17Z,731
20170622T16Z,642
20170622T15Z,545
20170622T14Z,428
20170622T13Z,346
20170622T12Z,376
20170622T11Z,377
20170622T10Z,386
20170622T09Z,401
20170622T08Z,524
20170622T07Z,1182
20170622T06Z,1226
20170622T05Z,1346
20170622T04Z,1334
20170622T03Z,1315
20170622T02Z,1353
20170622T01Z,1357
20170622T00Z,1344
20170621T23Z,1348
20170621T22Z,1308
20170621T21Z,1272
20170621T20Z,1220
20170621T19Z,1232
20170621T18Z,1219
20170621T17Z,1037
20170621T16Z,806
20170621T15Z,709
20170621T14Z,714
20170621T13Z,705
20170621T12Z,708
20170621T11Z,704
20170621T10Z,709
20170621T09Z,805
20170621T08Z,935
20170621T07Z,1257
20170621T06Z,1399
20170621T05Z,1474
20170621T04Z,1475
20170621T03Z,1465
20170621T02Z,1465
20170621T01Z,1466
20170621T00Z,1464
20170620T23Z,1469
20170620T22Z,1463
20170620T21Z,1473
20170620T20Z,1463
20170620T19Z,1069
20170620T18Z,870
20170620T17Z,841
20170620T16Z,621
20170620T15Z,393
20170620T14Z,200
20170620T13Z,153
20170620T12Z,163
20170620T11Z,172
20170620T10Z,263
20170620T09Z,324
20170620T08Z,413
20170620T07Z,785
20170620T06Z,937
20170620T05Z,973
20170620T04Z,966
20170620T03Z,960
20170620T02Z,978
20170620T01Z,1010
20170620T00Z,1009
20170619T23Z,1013
20170619T22Z,1001
20170619T21Z,922
20170619T20Z,922
20170619T19Z,825
20170619T18Z,622
20170619T17Z,343
20170619T16Z,131
20170619T15Z,113
20170619T14Z,112
20170619T13Z,112
20170619T12Z,111
20170619T11Z,144
20170619T10Z,161
20170619T09Z,153
20170619T08Z,192
20170619T07Z,358
20170619T06Z,756
20170619T05Z,932
20170619T04Z,989
20170619T03Z,1024
20170619T02Z,1022
20170619T01Z,1022
20170619T00Z,1014
20170618T23Z,844
20170618T22Z,806
20170618T21Z,809
20170618T20Z,820
20170618T19Z,595
20170618T18Z,275
20170618T17Z,208
20170618T16Z,183
20170618T15Z,115
20170618T14Z,113
20170618T13Z,114
20170618T12Z,112
20170618T11Z,112
20170618T10Z,112
20170618T09Z,139
20170618T08Z,210
20170618T07Z,250
20170618T06Z,273
20170618T05Z,510
20170618T04Z,673
20170618T03Z,673
20170618T02Z,613
20170618T01Z,651
20170618T00Z,700
20170617T23Z,731
20170617T22Z,756
20170617T21Z,764
20170617T20Z,719
20170617T19Z,609
20170617T18Z,434
20170617T17Z,153
20170617T16Z,114
20170617T15Z,113
20170617T14Z,114
20170617T13Z,114
20170617T12Z,112
20170617T11Z,125
20170617T10Z,150
20170617T09Z,158
20170617T08Z,294
20170617T07Z,348
20170617T06Z,378
20170617T05Z,712
20170617T04Z,779
20170617T03Z,868
20170617T02Z,897
20170617T01Z,887
20170617T00Z,865
20170616T23Z,841
20170616T22Z,819
20170616T21Z,629
20170616T20Z,481
20170616T19Z,433
20170616T18Z,353
20170616T17Z,207
20170616T16Z,120
20170616T15Z,113
20170616T14Z,113
20170616T13Z,114
20170616T12Z,114
20170616T11Z,128
20170616T10Z,152
20170616T09Z,150
20170616T08Z,174
20170616T07Z,333
20170616T06Z,364
20170616T05Z,412
20170616T04Z,727
20170616T03Z,949
20170616T02Z,1028
20170616T01Z,1029
20170616T00Z,1033
20170615T23Z,936
20170615T22Z,609
20170615T21Z,411
20170615T20Z,406
20170615T19Z,432
20170615T18Z,362
20170615T17Z,317
20170615T16Z,171
20170615T15Z,123
20170615T14Z,120
20170615T13Z,120
20170615T12Z,122
20170615T11Z,124
20170615T10Z,157
20170615T09Z,162
20170615T08Z,212
20170615T07Z,325
20170615T06Z,425
20170615T05Z,600
20170615T04Z,650
20170615T03Z,625
20170615T02Z,641
20170615T01Z,659
20170615T00Z,678
20170614T23Z,647
20170614T22Z,525
20170614T21Z,480
20170614T20Z,276
20170614T19Z,187
20170614T18Z,183
20170614T17Z,159
20170614T16Z,168
20170614T15Z,191
20170614T14Z,188
20170614T13Z,184
20170614T12Z,174
20170614T11Z,151
20170614T10Z,149
20170614T09Z,165
20170614T08Z,154
20170614T07Z,198
20170614T06Z,345
20170614T05Z,498
20170614T04Z,535
20170614T03Z,533
20170614T02Z,531
20170614T01Z,484
20170614T00Z,410
20170613T23Z,399
20170613T22Z,357
20170613T21Z,326
20170613T20Z,320
20170613T19Z,172
20170613T18Z,168
20170613T17Z,152
20170613T16Z,164
20170613T15Z,155
20170613T14Z,163
20170613T13Z,184
20170613T12Z,167
20170613T11Z,156
20170613T10Z,157
20170613T09Z,155
20170613T08Z,164
20170613T07Z,266
20170613T06Z,339
20170613T05Z,387
20170613T04Z,414
20170613T03Z,392
20170613T02Z,401
20170613T01Z,379
20170613T00Z,369
20170612T23Z,371
20170612T22Z,328
20170612T21Z,234
20170612T20Z,197
20170612T19Z,218
20170612T18Z,215
20170612T17Z,206
20170612T16Z,151
20170612T15Z,202
20170612T14Z,203
20170612T13Z,175
20170612T12Z,150
20170612T11Z,160
20170612T10Z,167
20170612T09Z,153
20170612T08Z,163
20170612T07Z,149
20170612T06Z,153
20170612T05Z,186
20170612T04Z,194
20170612T03Z,203
20170612T02Z,208
20170612T01Z,207
20170612T00Z,209
20170611T23Z,208
20170611T22Z,209
20170611T21Z,208
20170611T20Z,208
20170611T19Z,208
20170611T18Z,199
20170611T17Z,176
20170611T16Z,154
20170611T15Z,153
20170611T14Z,148
20170611T13Z,153
20170611T12Z,153
20170611T11Z,153
20170611T10Z,183
20170611T09Z,202
20170611T08Z,256
20170611T07Z,255
20170611T06Z,258
20170611T05Z,257
20170611T04Z,256
20170611T03Z,256
20170611T02Z,256
20170611T01Z,254
20170611T00Z,255
20170610T23Z,256
20170610T22Z,255
20170610T21Z,254
20170610T20Z,256
20170610T19Z,255
20170610T18Z,200
20170610T17Z,122
20170610T16Z,123
20170610T15Z,119
20170610T14Z,122
20170610T13Z,122
20170610T12Z,127
20170610T11Z,120
20170610T10Z,123
20170610T09Z,143
20170610T08Z,231
20170610T07Z,341
20170610T06Z,577
20170610T05Z,795
20170610T04Z,804
20170610T03Z,879
20170610T02Z,895
20170610T01Z,894
20170610T00Z,875
20170609T23Z,879
20170609T22Z,596
20170609T21Z,540
20170609T20Z,436
20170609T19Z,276
20170609T18Z,257
20170609T17Z,255
20170609T16Z,160
20170609T15Z,113
20170609T14Z,113
20170609T13Z,155
20170609T12Z,167
20170609T11Z,165
20170609T10Z,150
20170609T09Z,147
20170609T08Z,157
20170609T07Z,364
20170609T06Z,571
20170609T05Z,798
20170609T04Z,918
20170609T03Z,891
20170609T02Z,890
20170609T01Z,860
20170609T00Z,874
20170608T23Z,887
20170608T22Z,891
20170608T21Z,806
20170608T20Z,639
20170608T19Z,514
20170608T18Z,471
20170608T17Z,186
20170608T16Z,121
20170608T15Z,120
20170608T14Z,121
20170608T13Z,119
20170608T12Z,120
20170608T11Z,116
20170608T10Z,123
20170608T09Z,136
20170608T08Z,151
20170608T07Z,201
20170608T06Z,382
20170608T05Z,614
20170608T04Z,877
20170608T03Z,847
20170608T02Z,884
20170608T01Z,933
20170608T00Z,1034
20170607T23Z,1037
20170607T22Z,1042
20170607T21Z,1040
20170607T20Z,838
20170607T19Z,574
20170607T18Z,337
20170607T17Z,175
20170607T16Z,122
20170607T15Z,118
20170607T14Z,122
20170607T13Z,118
20170607T12Z,121
20170607T11Z,125
20170607T10Z,152
20170607T09Z,150
20170607T08Z,163
20170607T07Z,400
20170607T06Z,644
20170607T05Z,921
20170607T04Z,1030
20170607T03Z,1039
20170607T02Z,1034
20170607T01Z,1029
20170607T00Z,1026
20170606T23Z,1028
20170606T22Z,1014
20170606T21Z,943
20170606T20Z,904
20170606T19Z,876
20170606T18Z,841
20170606T17Z,548
20170606T16Z,212
20170606T15Z,156
20170606T14Z,149
20170606T13Z,145
20170606T12Z,144
20170606T11Z,147
20170606T10Z,149
20170606T09Z,168
20170606T08Z,298
20170606T07Z,537
20170606T06Z,771
20170606T05Z,893
20170606T04Z,1036
20170606T03Z,1027
20170606T02Z,1025
20170606T01Z,1025
20170606T00Z,1026
20170605T23Z,1032
20170605T22Z,1032
20170605T21Z,984
20170605T20Z,847
20170605T19Z,773
20170605T18Z,632
20170605T17Z,432
20170605T16Z,260
20170605T15Z,263
20170605T14Z,264
20170605T13Z,262
20170605T12Z,263
20170605T11Z,286
20170605T10Z,324
20170605T09Z,331
20170605T08Z,356
20170605T07Z,359
20170605T06Z,563
20170605T05Z,887
20170605T04Z,916
20170605T03Z,929
20170605T02Z,974
20170605T01Z,1007
20170605T00Z,1012
20170604T23Z,992
20170604T22Z,869
20170604T21Z,919
20170604T20Z,674
20170604T19Z,617
20170604T18Z,427
20170604T17Z,245
20170604T16Z,194
20170604T15Z,158
20170604T14Z,156
20170604T13Z,151
20170604T12Z,160
20170604T11Z,172
20170604T10Z,167
20170604T09Z,171
20170604T08Z,165
20170604T07Z,372
20170604T06Z,571
20170604T05Z,704
20170604T04Z,727
20170604T03Z,744
20170604T02Z,764
20170604T01Z,760
20170604T00Z,700
20170603T23Z,709
20170603T22Z,687
20170603T21Z,693
20170603T20Z,622
20170603T19Z,646
20170603T18Z,636
20170603T17Z,402
20170603T16Z,154
20170603T15Z,113
20170603T14Z,120
20170603T13Z,118
20170603T12Z,120
20170603T11Z,141
20170603T10Z,163
20170603T09Z,168
20170603T08Z,186
20170603T07Z,498
20170603T06Z,516
20170603T05Z,599
20170603T04Z,616
20170603T03Z,606
20170603T02Z,625
20170603T01Z,665
20170603T00Z,658
20170602T23Z,669
20170602T22Z,652
20170602T21Z,620
20170602T20Z,502
20170602T19Z,427
20170602T18Z,397
20170602T17Z,240
20170602T16Z,168
20170602T15Z,123
20170602T14Z,174
20170602T13Z,152
20170602T12Z,150
20170602T11Z,149
20170602T10Z,148
20170602T09Z,151
20170602T08Z,149
20170602T07Z,215
20170602T06Z,356
20170602T05Z,405
20170602T04Z,415
20170602T03Z,416
20170602T02Z,414
20170602T01Z,415
20170602T00Z,426
20170601T23Z,440
20170601T22Z,394
20170601T21Z,363
20170601T20Z,325
20170601T19Z,356
20170601T18Z,215
20170601T17Z,152
20170601T16Z,158
20170601T15Z,158
20170601T14Z,114
20170601T13Z,149
20170601T12Z,149
20170601T11Z,170
20170601T10Z,154
20170601T09Z,150
20170601T08Z,167
20170601T07Z,196
20170601T06Z,212
20170601T05Z,574
20170601T04Z,575
20170601T03Z,592
20170601T02Z,657
20170601T01Z,776
20170601T00Z,734
20170531T23Z,658
20170531T22Z,672
20170531T21Z,605
20170531T20Z,583
20170531T19Z,611
20170531T18Z,546
20170531T17Z,575
20170531T16Z,594
20170531T15Z,627
20170531T14Z,645
20170531T13Z,591
20170531T12Z,517
20170531T11Z,517
20170531T10Z,563
20170531T09Z,597
20170531T08Z,601
20170531T07Z,549
20170531T06Z,624
20170531T05Z,669
20170531T04Z,736
20170531T03Z,585
20170531T02Z,559
20170531T01Z,543
20170531T00Z,566
20170530T23Z,590
20170530T22Z,598
20170530T21Z,603
20170530T20Z,608
20170530T19Z,558
20170530T18Z,567
20170530T17Z,560
20170530T16Z,519
20170530T15Z,549
20170530T14Z,637
20170530T13Z,566
20170530T12Z,541
20170530T11Z,498
20170530T10Z,499
20170530T09Z,500
20170530T08Z,501
20170530T07Z,566
20170530T06Z,629
20170530T05Z,761
20170530T04Z,779
20170530T03Z,708
20170530T02Z,696
20170530T01Z,644
20170530T00Z,618
20170529T23Z,576
20170529T22Z,583
20170529T21Z,577
20170529T20Z,611
20170529T19Z,495
20170529T18Z,408
20170529T17Z,364
20170529T16Z,317
20170529T15Z,309
20170529T14Z,327
20170529T13Z,417
20170529T12Z,422
20170529T11Z,418
20170529T10Z,422
20170529T09Z,488
20170529T08Z,486
20170529T07Z,518
20170529T06Z,562
20170529T05Z,654
20170529T04Z,641
20170529T03Z,670
20170529T02Z,648
20170529T01Z,602
20170529T00Z,433
20170528T23Z,382
20170528T22Z,384
20170528T21Z,383
20170528T20Z,380
20170528T19Z,365
20170528T18Z,278
20170528T17Z,242
20170528T16Z,243
20170528T15Z,244
20170528T14Z,318
20170528T13Z,460
20170528T12Z,499
20170528T11Z,506
20170528T10Z,518
20170528T09Z,511
20170528T08Z,521
20170528T07Z,503
20170528T06Z,565
20170528T05Z,614
20170528T04Z,718
20170528T03Z,715
20170528T02Z,598
20170528T01Z,520
20170528T00Z,523
20170527T23Z,527
20170527T22Z,511
20170527T21Z,315
20170527T20Z,302
20170527T19Z,304
20170527T18Z,351
20170527T17Z,306
20170527T16Z,272
20170527T15Z,245
20170527T14Z,253
20170527T13Z,274
20170527T12Z,269
20170527T11Z,285
20170527T10Z,321
20170527T09Z,482
20170527T08Z,499
20170527T07Z,531
20170527T06Z,625
20170527T05Z,698
20170527T04Z,694
20170527T03Z,687
20170527T02Z,536
20170527T01Z,513
20170527T00Z,527
20170526T23Z,489
20170526T22Z,484
20170526T21Z,355
20170526T20Z,337
20170526T19Z,423
20170526T18Z,379
20170526T17Z,360
20170526T16Z,278
20170526T15Z,281
20170526T14Z,367
20170526T13Z,376
20170526T12Z,356
20170526T11Z,329
20170526T10Z,326
20170526T09Z,329
20170526T08Z,313
20170526T07Z,321
20170526T06Z,319
20170526T05Z,324
20170526T04Z,324
20170526T03Z,323
20170526T02Z,331
20170526T01Z,291
20170526T00Z,308
20170525T23Z,287
20170525T22Z,289
20170525T21Z,284
20170525T20Z,284
20170525T19Z,281
20170525T18Z,287
20170525T17Z,297
20170525T16Z,337
20170525T15Z,314
20170525T14Z,369
20170525T13Z,358
20170525T12Z,334
20170525T11Z,324
20170525T10Z,395
20170525T09Z,599
20170525T08Z,638
20170525T07Z,680
20170525T06Z,682
20170525T05Z,683
20170525T04Z,707
20170525T03Z,707
20170525T02Z,681
20170525T01Z,678
20170525T00Z,675
20170524T23Z,653
20170524T22Z,571
20170524T21Z,638
20170524T20Z,680
20170524T19Z,543
20170524T18Z,449
20170524T17Z,416
20170524T16Z,476
20170524T15Z,456
20170524T14Z,558
20170524T13Z,560
20170524T12Z,469
20170524T11Z,463
20170524T10Z,503
20170524T09Z,529
20170524T08Z,560
20170524T07Z,554
20170524T06Z,622
20170524T05Z,591
20170524T04Z,632
20170524T03Z,643
20170524T02Z,643
20170524T01Z,636
20170524T00Z,647
20170523T23Z,635
20170523T22Z,621
20170523T21Z,480
20170523T20Z,357
20170523T19Z,377
20170523T18Z,200
20170523T17Z,190
20170523T16Z,146
20170523T15Z,113
20170523T14Z,112
20170523T13Z,112
20170523T12Z,112
20170523T11Z,112
20170523T10Z,110
20170523T09Z,287
20170523T08Z,373
20170523T07Z,524
20170523T06Z,709
20170523T05Z,774
20170523T04Z,777
20170523T03Z,804
20170523T02Z,768
20170523T01Z,855
20170523T00Z,853
20170522T23Z,853
20170522T22Z,847
20170522T21Z,781
20170522T20Z,708
20170522T19Z,678
20170522T18Z,449
20170522T17Z,195
20170522T16Z,151
20170522T15Z,151
20170522T14Z,152
20170522T13Z,150
20170522T12Z,148
20170522T11Z,158
20170522T10Z,142
20170522T09Z,287
20170522T08Z,333
20170522T07Z,468
20170522T06Z,699
20170522T05Z,795
20170522T04Z,929
20170522T03Z,857
20170522T02Z,855
20170522T01Z,899
20170522T00Z,904
20170521T23Z,836
20170521T22Z,805
20170521T21Z,489
20170521T20Z,233
20170521T19Z,177
20170521T18Z,147
20170521T17Z,112
20170521T16Z,112
20170521T15Z,110
20170521T14Z,141
20170521T13Z,169
20170521T12Z,168
20170521T11Z,169
20170521T10Z,172
20170521T09Z,175
20170521T08Z,179
20170521T07Z,207
20170521T06Z,310
20170521T05Z,400
20170521T04Z,421
20170521T03Z,421
20170521T02Z,421
20170521T01Z,407
20170521T00Z,399
20170520T23Z,391
20170520T22Z,387
20170520T21Z,272
20170520T20Z,195
20170520T19Z,187
20170520T18Z,175
20170520T17Z,145
20170520T16Z,112
20170520T15Z,110
20170520T14Z,149
20170520T13Z,153
20170520T12Z,150
20170520T11Z,148
20170520T10Z,149
20170520T09Z,150
20170520T08Z,156
20170520T07Z,230
20170520T06Z,336
20170520T05Z,436
20170520T04Z,445
20170520T03Z,427
20170520T02Z,423
20170520T01Z,442
20170520T00Z,369
20170519T23Z,356
20170519T22Z,329
20170519T21Z,186
20170519T20Z,177
20170519T19Z,173
20170519T18Z,163
20170519T17Z,166
20170519T16Z,169
20170519T15Z,179
20170519T14Z,193
20170519T13Z,159
20170519T12Z,147
20170519T11Z,149
20170519T10Z,148
20170519T09Z,149
20170519T08Z,156
20170519T07Z,260
20170519T06Z,346
20170519T05Z,462
20170519T04Z,463
20170519T03Z,427
20170519T02Z,402
20170519T01Z,384
20170519T00Z,344
20170518T23Z,213
20170518T22Z,194
20170518T21Z,192
20170518T20Z,185
20170518T19Z,160
20170518T18Z,127
20170518T17Z,119
20170518T16Z,119
20170518T15Z,119
20170518T14Z,118
20170518T13Z,120
20170518T12Z,119
20170518T11Z,117
20170518T10Z,118
20170518T09Z,134
20170518T08Z,149
20170518T07Z,159
20170518T06Z,194
20170518T05Z,194
20170518T04Z,202
20170518T03Z,197
20170518T02Z,192
20170518T01Z,292
20170518T00Z,291
20170517T23Z,442
20170517T22Z,424
20170517T21Z,374
20170517T20Z,186
20170517T19Z,116
20170517T18Z,109
20170517T17Z,110
20170517T16Z,108
20170517T15Z,125
20170517T14Z,179
20170517T13Z,172
20170517T12Z,143
20170517T11Z,118
20170517T10Z,118
20170517T09Z,134
20170517T08Z,167
20170517T07Z,185
20170517T06Z,194
20170517T05Z,215
20170517T04Z,219
20170517T03Z,217
20170517T02Z,216
20170517T01Z,172
20170517T00Z,198
20170516T23Z,208
20170516T22Z,209
20170516T21Z,169
20170516T20Z,157
20170516T19Z,160
20170516T18Z,158
20170516T17Z,168
20170516T16Z,168
20170516T15Z,171
20170516T14Z,187
20170516T13Z,125
20170516T12Z,118
20170516T11Z,119
20170516T10Z,129
20170516T09Z,173
20170516T08Z,373
20170516T07Z,629
20170516T06Z,797
20170516T05Z,903
20170516T04Z,994
20170516T03Z,996
20170516T02Z,959
20170516T01Z,803
20170516T00Z,710
20170515T23Z,688
20170515T22Z,564
20170515T21Z,536
20170515T20Z,539
20170515T19Z,553
20170515T18Z,518
20170515T17Z,497
20170515T16Z,506
20170515T15Z,557
20170515T14Z,662
20170515T13Z,592
20170515T12Z,501
20170515T11Z,517
20170515T10Z,510
20170515T09Z,501
20170515T08Z,553
20170515T07Z,790
20170515T06Z,853
20170515T05Z,929
20170515T04Z,984
20170515T03Z,979
20170515T02Z,854
20170515T01Z,769
20170515T00Z,645
20170514T23Z,396
20170514T22Z,329
20170514T21Z,164
20170514T20Z,151
20170514T19Z,153
20170514T18Z,179
20170514T17Z,183
20170514T16Z,265
20170514T15Z,346
20170514T14Z,457
20170514T13Z,493
20170514T12Z,489
20170514T11Z,490
20170514T10Z,490
20170514T09Z,479
20170514T08Z,495
20170514T07Z,672
20170514T06Z,598
20170514T05Z,562
20170514T04Z,576
20170514T03Z,453
20170514T02Z,410
20170514T01Z,376
20170514T00Z,337
20170513T23Z,321
20170513T22Z,178
20170513T21Z,207
20170513T20Z,207
20170513T19Z,205
20170513T18Z,195
20170513T17Z,164
20170513T16Z,158
20170513T15Z,135
20170513T14Z,124
20170513T13Z,123
20170513T12Z,248
20170513T11Z,270
20170513T10Z,290
20170513T09Z,336
20170513T08Z,386
20170513T07Z,424
20170513T06Z,401
20170513T05Z,344
20170513T04Z,360
20170513T03Z,309
20170513T02Z,369
20170513T01Z,366
20170513T00Z,210
20170512T23Z,202
20170512T22Z,199
20170512T21Z,201
20170512T20Z,201
20170512T19Z,186
20170512T18Z,160
20170512T17Z,152
20170512T16Z,150
20170512T15Z,149
20170512T14Z,189
20170512T13Z,174
20170512T12Z,164
20170512T11Z,160
20170512T10Z,164
20170512T09Z,198
20170512T08Z,183
20170512T07Z,179
