,Total interchange1
20191027T00-05,1503
20191026T23-05,1378
20191026T22-05,1198
20191026T21-05,1011
20191026T20-05,89
20191026T19-05,-76
20191026T18-05,-159
20191026T17-05,-191
20191026T16-05,-200
20191026T15-05,-430
20191026T14-05,-546
20191026T13-05,-553
20191026T12-05,-786
20191026T11-05,-494
20191026T10-05,-543
20191026T09-05,-238
20191026T08-05,-128
20191026T07-05,174
20191026T06-05,161
20191026T05-05,104
20191026T04-05,268
20191026T03-05,95
20191026T02-05,72
20191026T01-05,-61
20191026T00-05,35
20191025T23-05,-130
20191025T22-05,-262
20191025T21-05,-278
20191025T20-05,-842
20191025T19-05,-1173
20191025T18-05,-975
20191025T17-05,-815
20191025T16-05,-724
20191025T15-05,-664
20191025T14-05,-642
20191025T13-05,-551
20191025T12-05,-443
20191025T11-05,-415
20191025T10-05,-501
20191025T09-05,-238
20191025T08-05,-388
20191025T07-05,-346
20191025T06-05,234
20191025T05-05,444
20191025T04-05,413
20191025T03-05,113
20191025T02-05,139
20191025T01-05,46
20191025T00-05,488
20191024T23-05,160
20191024T22-05,146
20191024T21-05,235
20191024T20-05,-286
20191024T19-05,-411
20191024T18-05,74
20191024T17-05,289
20191024T16-05,522
20191024T15-05,608
20191024T14-05,627
20191024T13-05,423
20191024T12-05,1
20191024T11-05,230
20191024T10-05,301
20191024T09-05,716
20191024T08-05,713
20191024T07-05,1043
20191024T06-05,986
20191024T05-05,1285
20191024T04-05,1355
20191024T03-05,1285
20191024T02-05,1069
20191024T01-05,1064
20191023T00-05,1507
20191022T23-05,1263
20191022T22-05,566
20191022T21-05,344
20191022T20-05,-207
20191022T19-05,-873
20191022T18-05,-792
20191022T17-05,-416
20191022T16-05,-140
20191022T15-05,81
20191022T14-05,-82
20191022T13-05,-104
20191022T12-05,-382
20191022T11-05,-635
20191022T10-05,-703
20191022T09-05,-81
20191022T08-05,119
20191022T07-05,45
20191022T06-05,565
20191022T05-05,526
20191022T04-05,527
20191022T03-05,524
20191022T02-05,773
20191022T01-05,1092
20191022T00-05,864
20191021T23-05,849
20191021T22-05,899
20191021T21-05,630
20191021T20-05,349
20191021T19-05,187
20191021T18-05,615
20191021T17-05,431
20191021T16-05,445
20191021T15-05,511
20191021T14-05,522
20191021T13-05,699
20191021T12-05,718
20191021T11-05,459
20191021T10-05,387
20191021T09-05,659
20191021T08-05,773
20191021T07-05,1040
20191021T06-05,1226
20191021T05-05,1355
20191021T04-05,1129
20191021T03-05,1413
20191021T02-05,1474
20191021T01-05,1358
20191021T00-05,916
20191020T23-05,721
20191020T22-05,985
20191020T21-05,398
20191020T20-05,-54
20191020T19-05,-273
20191020T18-05,-464
20191020T17-05,-219
20191020T16-05,-368
20191020T15-05,194
20191020T14-05,433
20191020T13-05,640
20191020T12-05,1022
20191020T11-05,993
20191020T10-05,1070
20191020T09-05,1185
20191020T08-05,1314
20191020T07-05,1250
20191020T06-05,1312
20191020T05-05,1333
20191020T04-05,1224
20191020T03-05,1195
20191020T02-05,1008
20191020T01-05,920
20191020T00-05,679
20191019T23-05,651
20191019T22-05,230
20191019T21-05,-76
20191019T20-05,-776
20191019T19-05,-1200
20191019T18-05,-971
20191019T17-05,-975
20191019T16-05,-821
20191019T15-05,-250
20191019T14-05,-133
20191019T13-05,-156
20191019T12-05,-94
20191019T11-05,80
20191019T10-05,-55
20191019T09-05,261
20191019T08-05,583
20191019T07-05,240
20191019T06-05,778
20191019T05-05,762
20191019T04-05,763
20191019T03-05,943
20191019T02-05,1256
20191019T01-05,1049
20191019T00-05,985
20191018T23-05,1003
20191018T22-05,940
20191018T21-05,723
20191018T20-05,620
20191018T19-05,555
20191018T18-05,512
20191018T17-05,367
20191018T16-05,527
20191018T15-05,532
20191018T14-05,595
20191018T13-05,627
20191018T12-05,318
20191018T11-05,257
20191018T10-05,6
20191018T09-05,502
20191018T08-05,1020
20191018T07-05,957
20191018T06-05,1422
20191018T05-05,1705
20191018T04-05,1595
20191018T03-05,1356
20191018T02-05,1546
20191018T01-05,1441
20191018T00-05,1413
20191017T23-05,1352
20191017T22-05,1214
20191017T21-05,1009
20191017T20-05,791
20191017T19-05,908
20191017T18-05,799
20191017T17-05,689
20191017T16-05,747
20191017T15-05,463
20191017T14-05,427
20191017T13-05,-162
20191017T12-05,-425
20191017T11-05,-527
20191017T10-05,83
20191017T09-05,279
20191017T08-05,713
20191017T07-05,1020
20191017T06-05,1219
20191017T05-05,1481
20191017T04-05,1699
20191017T03-05,1955
20191017T02-05,1857
20191017T01-05,1756
20191017T00-05,1629
20191016T23-05,1549
20191016T22-05,937
20191016T21-05,716
20191016T20-05,-20
20191016T19-05,-601
20191016T18-05,-459
20191016T17-05,-533
20191016T16-05,-496
20191016T15-05,-636
20191016T14-05,-736
20191016T13-05,-837
20191016T12-05,-816
20191016T11-05,-976
20191016T10-05,-705
20191016T09-05,-470
20191016T08-05,-430
20191016T07-05,-353
20191016T06-05,80
20191016T05-05,369
20191016T04-05,387
20191016T03-05,535
20191016T02-05,578
20191016T01-05,806
20191016T00-05,835
20191015T23-05,694
20191015T22-05,441
20191015T21-05,335
20191015T20-05,651
20191015T19-05,542
20191015T18-05,360
20191015T17-05,255
20191015T16-05,384
20191015T15-05,365
20191015T14-05,453
20191015T13-05,475
20191015T12-05,554
20191015T11-05,516
20191015T10-05,573
20191015T09-05,1091
20191015T08-05,1142
20191015T07-05,1018
20191015T06-05,1588
20191015T05-05,1647
20191015T04-05,1914
20191015T03-05,1810
20191015T02-05,1819
20191015T01-05,2048
20191015T00-05,1454
20191014T23-05,1729
20191014T22-05,1268
20191014T21-05,1227
20191014T20-05,533
20191014T19-05,453
20191014T18-05,368
20191014T17-05,279
20191014T16-05,522
20191014T15-05,416
20191014T14-05,30
20191014T13-05,-496
20191014T12-05,-712
20191014T11-05,-304
20191014T10-05,50
20191014T09-05,381
20191014T08-05,398
20191014T07-05,626
20191014T06-05,1146
20191014T05-05,1721
20191014T04-05,1975
20191014T03-05,1738
20191014T02-05,1740
20191014T01-05,1355
20191014T00-05,1028
20191013T23-05,380
20191013T22-05,16
20191013T21-05,-51
20191013T20-05,-485
20191013T19-05,-400
20191013T18-05,-265
20191013T17-05,-76
20191013T16-05,116
20191013T15-05,216
20191013T14-05,-35
20191013T13-05,-134
20191013T12-05,-193
20191013T11-05,-444
20191013T10-05,-172
20191013T09-05,220
20191013T08-05,527
20191013T07-05,555
20191013T06-05,1008
20191013T05-05,1456
20191013T04-05,1821
20191013T03-05,1897
20191013T02-05,1968
20191013T01-05,1467
20191013T00-05,1254
20191012T23-05,988
20191012T22-05,1071
20191012T21-05,825
20191012T20-05,30
20191012T19-05,479
20191012T18-05,959
20191012T17-05,1048
20191012T16-05,1467
