,Total interchange
20190128T17Z,1630
20190128T16Z,1833
20190128T15Z,1815
20190128T14Z,1804
20190128T13Z,1851
20190128T12Z,1727
20190128T11Z,1467
20190128T10Z,1472
20190128T09Z,1571
20190128T08Z,1533
20190128T07Z,1528
20190128T06Z,1539
20190128T05Z,1470
20190128T04Z,1484
20190128T03Z,1527
20190128T02Z,1511
20190128T01Z,1622
20190128T00Z,1693
20190127T23Z,1709
20190127T22Z,1716
20190127T21Z,1666
20190127T20Z,1683
20190127T19Z,1751
20190127T18Z,1722
20190127T17Z,1735
20190127T16Z,1797
20190127T15Z,1788
20190127T14Z,1706
20190127T13Z,1550
20190127T12Z,1394
20190127T11Z,1307
20190127T10Z,1321
20190127T09Z,1371
20190127T08Z,1393
20190127T07Z,1417
20190127T06Z,1434
20190127T05Z,1321
20190127T04Z,1394
20190127T03Z,1369
20190127T02Z,1360
20190127T01Z,1417
20190127T00Z,1490
20190126T23Z,1527
20190126T22Z,1422
20190126T21Z,1347
20190126T20Z,1378
20190126T19Z,1407
20190126T18Z,1476
20190126T17Z,1526
20190126T16Z,11489
20190126T15Z,1575
20190126T14Z,1581
20190126T13Z,1509
20190126T12Z,1413
20190126T11Z,1375
20190126T10Z,1442
20190126T09Z,1450
20190126T08Z,1507
20190126T07Z,1499
20190126T06Z,1525
20190126T05Z,1531
20190126T04Z,1528
20190126T03Z,1555
20190126T02Z,1557
20190126T01Z,1541
20190126T00Z,1542
20190125T23Z,1372
20190125T22Z,1247
20190125T21Z,1216
20190125T20Z,1238
20190125T19Z,1315
20190125T18Z,1411
20190125T17Z,1515
20190125T16Z,1483
20190125T15Z,1531
20190125T14Z,1600
20190125T13Z,1606
20190125T12Z,1475
20190125T11Z,1374
20190125T10Z,1348
20190125T09Z,1246
20190125T08Z,1186
20190125T07Z,1126
20190125T06Z,1131
20190125T05Z,1166
20190125T04Z,1270
20190125T03Z,1385
20190125T02Z,1461
20190125T01Z,1500
20190125T00Z,1451
20190124T23Z,1287
20190124T22Z,1210
20190124T21Z,1184
20190124T20Z,0
20190124T19Z,1207
20190124T18Z,1210
20190124T17Z,1189
20190124T16Z,1197
20190124T15Z,1169
20190124T14Z,1145
20190124T13Z,1137
20190124T12Z,1040
20190124T11Z,902
20190124T10Z,861
20190124T09Z,862
20190124T08Z,859
20190124T07Z,861
20190124T06Z,893
20190123T05Z,1110
20190123T04Z,1233
20190123T03Z,1367
20190123T02Z,1468
20190123T01Z,1522
20190123T00Z,1487
20190122T23Z,1317
20190122T22Z,1234
20190122T21Z,1196
20190122T20Z,1213
20190122T19Z,1258
20190122T18Z,1330
20190122T17Z,1423
20190122T16Z,1490
20190122T15Z,1514
20190122T14Z,1497
20190122T13Z,1608
20190122T12Z,1624
20190122T11Z,1551
20190122T10Z,1587
20190122T09Z,1594
20190122T08Z,1626
20190122T07Z,1624
20190122T06Z,1595
20190122T05Z,1487
20190122T04Z,1488
20190122T03Z,1498
20190122T02Z,1535
20190122T01Z,1558
20190122T00Z,1568
20190121T23Z,1396
20190121T22Z,1367
20190121T21Z,1351
20190121T20Z,1392
20190121T19Z,1459
20190121T18Z,1523
20190121T17Z,1568
20190121T16Z,1767
20190121T15Z,2034
20190121T14Z,2097
20190121T13Z,1963
20190121T12Z,1771
20190121T11Z,1744
20190121T10Z,1725
20190121T09Z,1691
20190121T08Z,1625
20190121T07Z,1657
20190121T06Z,1706
20190121T05Z,1738
20190121T04Z,1801
20190121T03Z,1732
20190121T02Z,1673
20190121T01Z,1711
20190121T00Z,1691
20190120T23Z,1651
20190120T22Z,1622
20190120T21Z,1575
20190120T20Z,1568
20190120T19Z,1569
20190120T18Z,1628
20190120T17Z,1608
20190120T16Z,1592
20190120T15Z,1500
20190120T14Z,1351
20190120T13Z,1132
20190120T12Z,965
20190120T11Z,841
20190120T10Z,791
20190120T09Z,752
20190120T08Z,790
20190120T07Z,797
20190120T06Z,843
20190120T05Z,956
20190120T04Z,1040
20190120T03Z,1146
20190120T02Z,1219
20190120T01Z,1279
20190120T00Z,1315
20190119T23Z,1231
20190119T22Z,1184
20190119T21Z,1174
20190119T20Z,1165
20190119T19Z,1179
20190119T18Z,1202
20190119T17Z,1241
20190119T16Z,1317
20190119T15Z,1421
20190119T14Z,1464
20190119T13Z,1355
20190119T12Z,1237
20190119T11Z,1129
20190119T10Z,1054
20190119T09Z,1014
20190119T08Z,981
20190119T07Z,977
20190119T06Z,1004
20190119T05Z,1061
20190119T04Z,1149
20190119T03Z,1220
20190119T02Z,1274
20190119T01Z,1301
20190119T00Z,1314
20190118T23Z,1196
20190118T22Z,1149
20190118T21Z,1162
20190118T20Z,1168
20190118T19Z,1146
20190118T18Z,1197
20190118T17Z,1282
20190118T16Z,1382
20190118T15Z,1471
20190118T14Z,1525
20190118T13Z,1558
20190118T12Z,1554
20190118T11Z,1424
20190118T10Z,1331
20190118T09Z,1242
20190118T08Z,1215
20190118T07Z,1212
20190118T06Z,1231
20190118T05Z,1275
20190118T04Z,1348
20190118T03Z,1463
20190118T02Z,1524
20190118T01Z,1534
20190118T00Z,1476
20190117T23Z,1280
20190117T22Z,1181
20190117T21Z,1149
20190117T20Z,1164
20190117T19Z,1231
20190117T18Z,1352
20190117T17Z,1479
20190117T16Z,1382
20190117T15Z,1538
20190117T14Z,1728
20190117T13Z,1760
20190117T12Z,1813
20190117T11Z,1635
20190117T10Z,1555
20190117T09Z,1608
20190117T08Z,1615
20190117T07Z,1601
20190117T06Z,1576
20190117T05Z,1590
20190117T04Z,1647
20190117T03Z,1728
20190117T02Z,1689
20190117T01Z,1684
20190117T00Z,1655
20190116T23Z,1434
20190116T22Z,1313
20190116T21Z,1368
20190116T20Z,1442
20190116T19Z,1528
20190116T18Z,1592
20190116T17Z,1565
20190116T16Z,1606
20190116T15Z,1610
20190116T14Z,1646
20190116T13Z,1693
20190116T12Z,1671
20190116T11Z,1495
20190116T10Z,1491
20190116T09Z,1520
20190116T08Z,1532
20190116T07Z,1553
20190116T06Z,1519
20190116T05Z,1541
20190116T04Z,1570
20190116T03Z,1585
20190116T02Z,1628
20190116T01Z,1647
20190116T00Z,1654
20190115T23Z,1587
20190115T22Z,1406
20190115T21Z,1364
20190115T20Z,1403
20190115T19Z,1461
20190115T18Z,1523
20190115T17Z,1580
20190115T16Z,1645
20190115T15Z,1673
20190115T14Z,1586
20190115T13Z,1486
20190115T12Z,1360
20190115T11Z,1313
20190115T10Z,1264
20190115T09Z,1218
20190115T08Z,1199
20190115T07Z,1210
20190115T06Z,1244
20190115T05Z,1324
20190115T04Z,1445
20190115T03Z,1578
20190115T02Z,1663
20190115T01Z,1687
20190115T00Z,1624
20190114T23Z,1434
20190114T22Z,1291
20190114T21Z,1249
20190114T20Z,1240
20190114T19Z,1269
20190114T18Z,1295
20190114T17Z,1323
20190114T16Z,1341
20190114T15Z,1344
20190114T14Z,1341
20190114T13Z,1338
20190114T12Z,1230
20190114T11Z,1020
20190114T10Z,883
20190114T09Z,834
20190114T08Z,830
20190114T07Z,841
20190114T06Z,870
20190114T05Z,950
20190114T04Z,1094
20190114T03Z,1266
20190114T02Z,1461
20190114T01Z,1522
20190114T00Z,1458
20190113T23Z,1370
20190113T22Z,1332
20190113T21Z,1307
20190113T20Z,1307
20190113T19Z,1314
20190113T18Z,1295
20190113T17Z,1263
20190113T16Z,1250
20190113T15Z,1229
20190113T14Z,1165
20190113T13Z,1054
20190113T12Z,931
20190113T11Z,847
20190113T10Z,824
20190113T09Z,820
20190113T08Z,828
20190113T07Z,852
20190113T06Z,887
20190113T05Z,1004
20190113T04Z,1112
20190113T03Z,1176
20190113T02Z,1252
20190113T01Z,1316
20190113T00Z,1352
20190112T23Z,1273
20190112T22Z,1225
20190112T21Z,1203
20190112T20Z,1203
20190112T19Z,1224
20190112T18Z,1250
20190112T17Z,1278
20190112T16Z,1348
20190112T15Z,1424
20190112T14Z,1454
20190112T13Z,1381
20190112T12Z,1263
20190112T11Z,1172
20190112T10Z,1104
20190112T09Z,1081
20190112T08Z,1110
20190112T07Z,1127
20190112T06Z,1160
20190112T05Z,1208
20190112T04Z,1293
20190112T03Z,1365
20190112T02Z,1417
20190112T01Z,1436
20190112T00Z,1421
20190111T23Z,1279
20190111T22Z,1195
20190111T21Z,1176
20190111T20Z,1193
20190111T19Z,1261
20190111T18Z,1355
20190111T17Z,1496
20190111T16Z,1468
20190111T15Z,1478
20190111T14Z,1616
20190111T13Z,1614
20190111T12Z,1687
20190111T11Z,1609
20190111T10Z,1538
20190111T09Z,1551
20190111T08Z,1613
20190111T07Z,1628
20190111T06Z,1585
20190111T05Z,1505
20190111T04Z,1501
20190111T03Z,1540
20190111T02Z,1541
20190111T01Z,1592
20190111T00Z,1575
20190110T23Z,1406
20190110T22Z,1301
20190110T21Z,1227
20190110T20Z,1244
20190110T19Z,1351
20190110T18Z,1436
20190110T17Z,1486
20190110T16Z,1561
20190110T15Z,1559
20190110T14Z,1623
20190110T13Z,1636
20190110T12Z,1497
20190110T11Z,1449
20190110T10Z,1470
20190110T09Z,1373
20190110T08Z,1325
20190110T07Z,1290
20190110T06Z,1290
20190110T05Z,1329
20190110T04Z,1396
20190110T03Z,1475
20190110T02Z,1529
20190110T01Z,1531
20190110T00Z,1476
20190109T23Z,1309
20190109T22Z,1200
20190109T21Z,1138
20190109T20Z,1166
20190109T19Z,1178
20190109T18Z,1193
20190109T17Z,1207
20190109T16Z,1233
20190109T15Z,1284
20190109T14Z,1304
20190109T13Z,1308
20190109T12Z,1226
20190109T11Z,1027
20190109T10Z,905
20190109T09Z,848
20190109T08Z,844
20190109T07Z,867
20190109T06Z,904
20190109T05Z,993
20190109T04Z,1124
20190109T03Z,1253
20190109T02Z,1369
20190109T01Z,1438
20190109T00Z,1443
20190108T23Z,1309
20190108T22Z,1244
20190108T21Z,1212
20190108T20Z,1205
20190108T19Z,1204
20190108T18Z,1195
20190108T17Z,1197
20190108T16Z,1238
20190108T15Z,1309
20190108T14Z,1353
20190108T13Z,1375
20190108T12Z,1305
20190108T11Z,1093
20190108T10Z,963
20190108T09Z,881
20190108T08Z,874
20190108T07Z,891
20190108T06Z,930
20190108T05Z,1010
20190108T04Z,1142
20190108T03Z,1259
20190108T02Z,1370
20190108T01Z,1444
20190108T00Z,1452
20190107T23Z,1310
20190107T22Z,1252
20190107T21Z,1214
20190107T20Z,1203
20190107T19Z,1203
20190107T18Z,1231
20190107T17Z,1249
20190107T16Z,1315
20190107T15Z,1479
20190107T14Z,1629
20190107T13Z,1663
20190107T12Z,1554
20190107T11Z,1338
20190107T10Z,1186
20190107T09Z,1097
20190107T08Z,1076
20190107T07Z,1061
20190107T06Z,1076
20190107T05Z,1088
20190107T04Z,1210
20190107T03Z,1276
20190107T02Z,1328
20190107T01Z,1343
20190107T00Z,1346
20190106T23Z,1205
20190106T22Z,1148
20190106T21Z,1163
20190106T20Z,1181
20190106T19Z,1218
20190106T18Z,1257
20190106T17Z,1328
20190106T16Z,1678
20190106T15Z,1396
20190106T14Z,1705
20190106T13Z,1563
20190106T12Z,1390
20190106T11Z,1262
20190106T10Z,1170
20190106T09Z,1119
20190106T08Z,1110
20190106T07Z,1118
20190106T06Z,1140
20190106T05Z,1202
20190106T04Z,1270
20190106T03Z,1334
20190106T02Z,1382
20190106T01Z,1396
20190106T00Z,1393
20190105T23Z,1277
20190105T22Z,1201
20190105T21Z,1178
20190105T20Z,1183
20190105T19Z,1210
20190105T18Z,1237
20190105T17Z,1255
20190105T16Z,1262
20190105T15Z,1243
20190105T14Z,1152
20190105T13Z,1022
20190105T12Z,904
20190105T11Z,839
20190105T10Z,792
20190105T09Z,778
20190105T08Z,791
20190105T07Z,825
20190105T06Z,875
20190105T05Z,983
20190105T04Z,1085
20190105T03Z,1183
20190105T02Z,1270
20190105T01Z,1342
20190105T00Z,1388
20190104T23Z,1343
20190104T22Z,1355
20190104T21Z,1343
20190104T20Z,1376
20190104T19Z,1388
20190104T18Z,1381
20190104T17Z,1320
20190104T16Z,1286
20190104T15Z,1181
20190104T14Z,1096
20190104T13Z,1045
20190104T12Z,952
20190104T11Z,846
20190104T10Z,765
20190104T09Z,761
20190104T08Z,775
20190104T07Z,809
20190104T06Z,877
20190104T05Z,990
20190104T04Z,1126
20190104T03Z,1270
20190104T02Z,1380
20190104T01Z,1482
20190104T00Z,1540
20190103T23Z,1471
20190103T22Z,1458
20190103T21Z,1438
20190103T20Z,1397
20190103T19Z,1362
20190103T18Z,1315
20190103T17Z,1250
20190103T16Z,1171
20190103T15Z,1110
20190103T14Z,1043
20190103T13Z,1003
20190103T12Z,941
20190103T11Z,827
20190103T10Z,773
20190103T09Z,757
20190103T08Z,780
20190103T07Z,818
20190103T06Z,881
20190103T05Z,977
20190103T04Z,1109
20190103T03Z,1527
20190103T02Z,1149
20190103T01Z,1501
20190103T00Z,1581
20190102T23Z,1513
20190102T22Z,1501
20190102T21Z,1487
20190102T20Z,1452
20190102T19Z,1397
20190102T18Z,1352
20190102T17Z,1243
20190102T16Z,1165
20190102T15Z,1112
20190102T14Z,1025
20190102T13Z,956
20190102T12Z,901
20190102T11Z,813
20190102T10Z,807
20190102T09Z,821
20190102T08Z,800
20190102T07Z,753
20190102T06Z,821
20190102T05Z,937
20190102T04Z,1075
20190102T03Z,1222
20190102T02Z,1352
20190102T01Z,1470
20190102T00Z,1564
20190101T23Z,1537
20190101T22Z,1563
20190101T21Z,1566
20190101T20Z,1561
20190101T19Z,1528
20190101T18Z,1464
20190101T17Z,1353
20190101T16Z,1217
20190101T15Z,1066
20190101T14Z,878
20190101T13Z,809
20190101T12Z,775
20190101T11Z,742
20190101T10Z,740
20190101T09Z,736
20190101T08Z,779
20190101T07Z,856
20190101T06Z,917
20190101T05Z,976
20190101T04Z,1121
20190101T03Z,1254
20190101T02Z,1356
20190101T01Z,1493
20190101T00Z,1615
20181231T23Z,1579
20181231T22Z,1582
20181231T21Z,1583
20181231T20Z,1566
20181231T19Z,1510
20181231T18Z,1459
20181231T17Z,1371
20181231T16Z,1285
20181231T15Z,1185
20181231T14Z,1047
20181231T13Z,954
20181231T12Z,826
20181231T11Z,767
20181231T10Z,727
20181231T09Z,726
20181231T08Z,752
20181231T07Z,769
20181231T06Z,838
20181231T05Z,966
20181231T04Z,1132
20181231T03Z,1265
20181231T02Z,1386
20181231T01Z,1490
20181231T00Z,1601
20181230T23Z,1568
20181230T22Z,1586
20181230T21Z,1591
20181230T20Z,1563
20181230T19Z,1502
20181230T18Z,1405
20181230T17Z,1282
20181230T16Z,1203
20181230T15Z,1121
20181230T14Z,994
20181230T13Z,855
20181230T12Z,790
20181230T11Z,742
20181230T10Z,725
20181230T09Z,725
20181230T08Z,754
20181230T07Z,804
20181230T06Z,913
20181230T05Z,1021
20181230T04Z,1143
20181230T03Z,1270
20181230T02Z,1367
20181230T01Z,1463
20181230T00Z,1552
20181229T23Z,1508
20181229T22Z,1520
20181229T21Z,1518
20181229T20Z,1493
20181229T19Z,1446
20181229T18Z,1383
20181229T17Z,1325
20181229T16Z,1261
20181229T15Z,1171
20181229T14Z,1044
20181229T13Z,916
20181229T12Z,831
20181229T11Z,792
20181229T10Z,779
20181229T09Z,785
20181229T08Z,812
20181229T07Z,854
20181229T06Z,909
20181229T05Z,1042
20181229T04Z,1151
20181229T03Z,1331
20181229T02Z,1431
20181229T01Z,1511
20181229T00Z,1584
20181228T23Z,1490
20181228T22Z,1434
20181228T21Z,1373
20181228T20Z,1348
20181228T19Z,1419
20181228T18Z,1350
20181228T17Z,1331
20181228T16Z,1264
20181228T15Z,1193
20181228T14Z,1096
20181228T13Z,1002
20181228T12Z,897
20181228T11Z,825
20181228T10Z,784
20181228T09Z,771
20181228T08Z,782
20181228T07Z,818
20181228T06Z,887
20181228T05Z,1022
20181228T04Z,1179
20181228T03Z,1308
20181228T02Z,1397
20181228T01Z,1450
20181228T00Z,1476
20181227T23Z,1332
20181227T22Z,1266
20181227T21Z,1249
20181227T20Z,1243
20181227T19Z,1260
20181227T18Z,1258
20181227T17Z,1251
20181227T16Z,1267
20181227T15Z,1239
20181227T14Z,1205
20181227T13Z,1172
20181227T12Z,1052
20181227T11Z,930
20181227T10Z,854
20181227T09Z,822
20181227T08Z,820
20181227T07Z,851
20181227T06Z,898
20181227T05Z,969
20181227T04Z,1086
20181227T03Z,1205
20181227T02Z,1286
20181227T01Z,1335
20181227T00Z,1367
20181226T23Z,1223
20181226T22Z,1137
20181226T21Z,1127
20181226T20Z,1141
20181226T19Z,1158
20181226T18Z,1179
20181226T17Z,1182
20181226T16Z,1247
20181226T15Z,1301
20181226T14Z,1324
20181226T13Z,1335
20181226T12Z,1232
20181226T11Z,1101
20181226T10Z,995
20181226T09Z,947
20181226T08Z,926
20181226T07Z,959
20181226T06Z,942
20181226T05Z,998
20181226T04Z,1081
20181226T03Z,1162
20181226T02Z,1212
20181226T01Z,1190
20181226T00Z,1231
20181225T23Z,1053
20181225T22Z,931
20181225T21Z,968
20181225T20Z,1028
20181225T19Z,1171
20181225T18Z,1235
20181225T17Z,1313
20181225T16Z,1385
20181225T15Z,1426
20181225T14Z,1477
20181225T13Z,1440
20181225T12Z,1296
20181225T11Z,1181
20181225T10Z,1091
20181225T09Z,1054
20181225T08Z,1044
20181225T07Z,1049
20181225T06Z,1077
20181225T05Z,1165
20181225T04Z,1222
20181225T03Z,1264
20181225T02Z,1292
20181225T01Z,1313
20181225T00Z,1367
20181224T23Z,1270
20181224T22Z,1238
20181224T21Z,1241
20181224T20Z,1262
20181224T19Z,1285
20181224T18Z,1337
20181224T17Z,1392
20181224T16Z,1439
20181224T15Z,1565
20181224T14Z,1643
20181224T13Z,1591
20181224T12Z,1479
20181224T11Z,1498
20181224T10Z,1465
20181224T09Z,1410
20181224T08Z,1382
20181224T07Z,1385
20181224T06Z,1422
20181224T05Z,1496
20181224T04Z,1562
20181224T03Z,1622
20181224T02Z,1625
20181224T01Z,1589
20181224T00Z,1553
20181223T23Z,1369
20181223T22Z,1245
20181223T21Z,1232
20181223T20Z,1246
20181223T19Z,1299
20181223T18Z,1390
20181223T17Z,1528
20181223T16Z,1543
20181223T15Z,1513
20181223T14Z,1737
20181223T13Z,1670
20181223T12Z,1605
20181223T11Z,1505
20181223T10Z,1527
20181223T09Z,1530
20181223T08Z,1577
20181223T07Z,1568
20181223T06Z,1559
20181223T05Z,1580
20181223T04Z,11572
20181223T03Z,1566
20181223T02Z,1522
20181223T01Z,1499
20181223T00Z,1454
20181222T23Z,1352
20181222T22Z,1241
20181222T21Z,1206
20181222T20Z,1233
20181222T19Z,1288
20181222T18Z,1376
20181222T17Z,1486
20181222T16Z,1608
20181222T15Z,1698
20181222T14Z,1730
20181222T13Z,1628
20181222T12Z,1491
20181222T11Z,1373
20181222T10Z,1299
20181222T09Z,1264
20181222T08Z,1250
20181222T07Z,1269
20181222T06Z,1329
20181222T05Z,1510
20181222T04Z,1547
20181222T03Z,1608
20181222T02Z,1623
20181222T01Z,1700
20181222T00Z,1689
20181221T23Z,1539
20181221T22Z,1419
20181221T21Z,1363
20181221T20Z,1353
20181221T19Z,1368
20181221T18Z,1403
20181221T17Z,1404
20181221T16Z,1410
20181221T15Z,1415
20181221T14Z,1370
20181221T13Z,1315
20181221T12Z,1227
20181221T11Z,1072
20181221T10Z,959
20181221T09Z,907
20181221T08Z,897
20181221T07Z,908
20181221T06Z,962
20181221T05Z,1002
20181221T04Z,1172
20181221T03Z,1310
20181221T02Z,1349
20181221T01Z,1406
20181221T00Z,1440
20181220T23Z,1343
20181220T22Z,1313
20181220T21Z,1273
20181220T20Z,1307
20181220T19Z,1327
20181220T18Z,1330
20181220T17Z,1304
20181220T16Z,1299
20181220T15Z,1236
20181220T14Z,1217
20181220T13Z,1188
20181220T12Z,1102
20181220T11Z,963
20181220T10Z,867
20181220T09Z,838
20181220T08Z,841
20181220T07Z,883
20181220T06Z,950
20181220T05Z,1092
20181220T04Z,1190
20181220T03Z,1254
20181220T02Z,1259
20181220T01Z,1345
20181220T00Z,1363
20181219T23Z,1364
20181219T22Z,1258
20181219T21Z,1196
20181219T20Z,1190
20181219T19Z,1194
20181219T18Z,1209
20181219T17Z,1226
20181219T16Z,1330
20181219T15Z,1431
20181219T14Z,1535
20181219T13Z,1511
20181219T12Z,1480
20181219T11Z,1368
20181219T10Z,1226
20181219T09Z,1165
20181219T08Z,1147
20181219T07Z,1148
20181219T06Z,1183
20181219T05Z,1259
20181219T04Z,1384
20181219T03Z,1516
20181219T02Z,1578
20181219T01Z,1596
20181219T00Z,1552
20181218T23Z,1341
20181218T22Z,1207
20181218T21Z,1166
20181218T20Z,1156
20181218T19Z,1152
20181218T18Z,1235
20181218T17Z,1352
20181218T16Z,1456
20181218T15Z,1566
20181218T14Z,1672
20181218T13Z,1693
20181218T12Z,1605
20181218T11Z,1446
20181218T10Z,1357
20181218T09Z,1279
20181218T08Z,1237
20181218T07Z,1222
20181218T06Z,1225
20181218T05Z,1274
20181218T04Z,1427
20181218T03Z,1506
20181218T02Z,1562
20181218T01Z,1621
20181218T00Z,1549
20181217T23Z,1356
20181217T22Z,1201
20181217T21Z,1170
20181217T20Z,1167
20181217T19Z,1185
20181217T18Z,1226
20181217T17Z,1314
20181217T16Z,1388
20181217T15Z,1474
20181217T14Z,1549
20181217T13Z,1583
20181217T12Z,1433
20181217T11Z,1220
20181217T10Z,1071
20181217T09Z,998
20181217T08Z,957
20181217T07Z,946
20181217T06Z,968
20181217T05Z,1041
20181217T04Z,1195
20181217T03Z,1310
20181217T02Z,1436
20181217T01Z,1452
20181217T00Z,1407
20181216T23Z,1303
20181216T22Z,1219
20181216T21Z,1174
20181216T20Z,1169
20181216T19Z,1186
20181216T18Z,1216
20181216T17Z,1257
20181216T16Z,1293
20181216T15Z,1289
20181216T14Z,1191
20181216T13Z,1058
20181216T12Z,920
20181216T11Z,839
20181216T10Z,797
20181216T09Z,782
20181216T08Z,802
20181216T07Z,831
20181216T06Z,885
20181216T05Z,983
20181216T04Z,1130
20181216T03Z,1237
20181216T02Z,1277
20181216T01Z,1321
20181216T00Z,1355
20181215T23Z,1250
20181215T22Z,1200
20181215T21Z,1193
20181215T20Z,1227
20181215T19Z,1248
20181215T18Z,1283
20181215T17Z,1284
20181215T16Z,1279
20181215T15Z,1232
20181215T14Z,1128
20181215T13Z,1001
20181215T12Z,864
20181215T11Z,794
20181215T10Z,758
20181215T09Z,754
20181215T08Z,760
20181215T07Z,792
20181215T06Z,853
20181215T05Z,967
20181215T04Z,1131
20181215T03Z,1252
20181215T02Z,1284
20181215T01Z,1344
20181215T00Z,1381
20181214T23Z,1388
20181214T22Z,1314
20181214T21Z,1263
20181214T20Z,1249
20181214T19Z,1262
20181214T18Z,1261
20181214T17Z,1263
20181214T16Z,1229
20181214T15Z,1203
20181214T14Z,1185
20181214T13Z,1155
20181214T12Z,1048
20181214T11Z,912
20181214T10Z,836
20181214T09Z,800
20181214T08Z,803
20181214T07Z,832
20181214T06Z,893
20181214T05Z,831
20181214T04Z,1008
20181214T03Z,1242
20181214T02Z,1299
20181214T01Z,1297
20181214T00Z,1312
20181213T23Z,1186
20181213T22Z,1046
20181213T21Z,1008
20181213T20Z,1006
20181213T19Z,1026
20181213T18Z,1065
20181213T17Z,1117
20181213T16Z,1135
20181213T15Z,1188
20181213T14Z,1265
20181213T13Z,1337
20181213T12Z,1312
20181213T11Z,1138
20181213T10Z,1062
20181213T09Z,1034
20181213T08Z,1038
20181213T07Z,1056
20181213T06Z,1095
20181213T05Z,950
20181213T04Z,946
20181213T03Z,975
20181213T02Z,980
20181213T01Z,937
20181213T00Z,872
20181212T23Z,939
20181212T22Z,787
20181212T21Z,700
20181212T20Z,735
20181212T19Z,796
20181212T18Z,903
20181212T17Z,1001
20181212T16Z,883
20181212T15Z,876
20181212T14Z,925
20181212T13Z,955
20181212T12Z,886
20181212T11Z,888
20181212T10Z,987
20181212T09Z,951
20181212T08Z,954
20181212T07Z,941
20181212T06Z,936
20181212T05Z,848
20181212T04Z,871
20181212T03Z,905
20181212T02Z,927
20181212T01Z,926
20181212T00Z,900
20181211T23Z,810
20181211T22Z,780
20181211T21Z,818
20181211T20Z,799
20181211T19Z,788
20181211T18Z,826
20181211T17Z,773
20181211T16Z,811
20181211T15Z,796
20181211T14Z,750
20181211T13Z,638
20181211T12Z,754
20181211T11Z,652
20181211T10Z,702
20181211T09Z,730
20181211T08Z,720
20181211T07Z,716
20181211T06Z,716
20181211T05Z,674
20181211T04Z,693
20181211T03Z,665
20181211T02Z,783
20181211T01Z,891
20181211T00Z,1047
20181210T23Z,946
20181210T22Z,954
20181210T21Z,1028
20181210T20Z,1002
20181210T19Z,1025
20181210T18Z,1051
20181210T17Z,1268
20181210T16Z,1139
20181210T15Z,1108
20181210T14Z,1098
20181210T13Z,1115
20181210T12Z,1068
20181210T11Z,957
20181210T10Z,902
20181210T09Z,838
20181210T08Z,811
20181210T07Z,821
20181210T06Z,810
20181210T05Z,894
20181210T04Z,968
20181210T03Z,982
20181210T02Z,966
20181210T01Z,1047
20181210T00Z,1095
20181209T23Z,977
20181209T22Z,905
20181209T21Z,935
20181209T20Z,975
20181209T19Z,1041
20181209T18Z,1039
20181209T17Z,1069
20181209T16Z,1033
20181209T15Z,1115
20181209T14Z,1098
20181209T13Z,869
20181209T12Z,761
20181209T11Z,706
20181209T10Z,669
20181209T09Z,676
20181209T08Z,697
20181209T07Z,738
20181209T06Z,810
20181209T05Z,882
20181209T04Z,929
20181209T03Z,1022
20181209T02Z,991
20181209T01Z,1010
20181209T00Z,1093
20181208T23Z,1047
20181208T22Z,1035
20181208T21Z,1019
20181208T20Z,1013
20181208T19Z,1008
20181208T18Z,1001
20181208T17Z,973
20181208T16Z,916
20181208T15Z,923
20181208T14Z,985
20181208T13Z,978
20181208T12Z,966
20181208T11Z,987
20181208T10Z,947
20181208T09Z,920
20181208T08Z,920
20181208T07Z,941
20181208T06Z,984
20181208T05Z,1019
20181208T04Z,1047
20181208T03Z,1042
20181208T02Z,1063
20181208T01Z,1046
20181208T00Z,1055
20181207T23Z,1040
20181207T22Z,1054
20181207T21Z,1017
20181207T20Z,1029
20181207T19Z,1049
20181207T18Z,1073
20181207T17Z,1015
20181207T16Z,1038
20181207T15Z,1031
20181207T14Z,1017
20181207T13Z,1090
20181207T12Z,1058
20181207T11Z,1072
20181207T10Z,1073
20181207T09Z,1099
20181207T08Z,1104
20181207T07Z,1116
20181207T06Z,1133
20181207T05Z,1116
20181207T04Z,1099
20181207T03Z,1154
20181207T02Z,1098
20181207T01Z,1098
20181207T00Z,1099
20181206T23Z,1000
20181206T22Z,1008
20181206T21Z,1038
20181206T20Z,1074
20181206T19Z,1043
20181206T18Z,989
20181206T17Z,1065
20181206T16Z,1264
20181206T15Z,1390
20181206T14Z,1445
20181206T13Z,1443
20181206T12Z,1420
20181206T11Z,1383
20181206T10Z,1293
20181206T09Z,1275
20181206T08Z,1228
20181206T07Z,1238
20181206T06Z,1225
20181206T05Z,1193
20181206T04Z,1261
20181206T03Z,1238
20181206T02Z,1244
20181206T01Z,1229
20181206T00Z,1222
20181205T23Z,1054
20181205T22Z,1038
20181205T21Z,1033
20181205T20Z,1021
20181205T19Z,1000
20181205T18Z,985
20181205T17Z,980
20181205T16Z,1005
20181205T15Z,987
20181205T14Z,981
20181205T13Z,985
20181205T12Z,956
20181205T11Z,899
20181205T10Z,929
20181205T09Z,907
20181205T08Z,882
20181205T07Z,881
20181205T06Z,912
20181205T05Z,961
20181205T04Z,1003
20181205T03Z,1031
20181205T02Z,1066
20181205T01Z,1076
20181205T00Z,1073
20181204T23Z,1052
20181204T22Z,1062
20181204T21Z,1115
20181204T20Z,1108
20181204T19Z,1085
20181204T18Z,1051
20181204T17Z,1028
