,Total interchange1
20191205T22-07,8499
20191205T21-07,8339
20191205T20-07,8639
20191205T19-07,8460
20191205T18-07,8802
20191205T17-07,8576
20191205T16-07,8314
20191205T15-07,8275
20191205T14-07,8486
20191205T13-07,8534
20191205T12-07,8479
20191205T11-07,8563
20191205T10-07,8307
20191205T09-07,8938
20191205T08-07,8871
20191205T07-07,8826
20191205T06-07,8752
20191205T05-07,8629
20191205T04-07,8691
20191205T03-07,8670
20191205T02-07,8640
20191205T01-07,8945
20191205T00-07,8755
20191204T23-07,8965
20191204T22-07,9193
20191204T21-07,9140
20191204T20-07,9294
20191204T19-07,8981
20191204T18-07,8819
20191204T17-07,8622
20191204T16-07,8308
20191204T15-07,8812
20191204T14-07,8755
20191204T13-07,9069
20191204T12-07,8954
20191204T11-07,9467
20191204T10-07,9490
20191204T09-07,9383
20191204T08-07,9294
20191204T07-07,8737
20191204T06-07,8693
20191204T05-07,8785
20191204T04-07,8811
20191204T03-07,9098
20191204T02-07,9089
20191204T01-07,8926
20191204T00-07,8721
20191203T23-07,8936
20191203T22-07,8935
20191203T21-07,8921
20191203T20-07,8845
20191203T19-07,8729
20191203T18-07,8441
20191203T17-07,8454
20191203T16-07,8199
20191203T15-07,8369
20191203T14-07,8372
20191203T13-07,8628
20191203T12-07,8251
20191203T11-07,8611
20191203T10-07,8993
20191203T09-07,9235
20191203T08-07,8615
20191203T07-07,8320
20191203T06-07,8308
20191203T05-07,8401
20191203T04-07,8269
20191203T03-07,8328
20191203T02-07,8384
20191203T01-07,8535
20191203T00-07,8736
20191202T23-07,8652
20191202T22-07,8482
20191202T21-07,8568
20191202T20-07,8426
20191202T19-07,8486
20191202T18-07,8226
20191202T17-07,7755
20191202T16-07,7364
20191202T15-07,7978
20191202T14-07,7631
20191202T13-07,7755
20191202T12-07,7861
20191202T11-07,8405
20191202T10-07,8388
20191202T09-07,8219
20191202T08-07,7559
20191202T07-07,7777
20191202T06-07,7963
20191202T05-07,7965
20191202T04-07,7974
20191202T03-07,7849
20191202T02-07,8072
20191202T01-07,8192
20191202T00-07,9042
20191201T23-07,9104
20191201T22-07,9237
20191201T21-07,9139
20191201T20-07,9412
20191201T19-07,9364
20191201T18-07,9075
20191201T17-07,8365
20191201T16-07,7828
20191201T15-07,7856
20191201T14-07,8051
20191201T13-07,8278
20191201T12-07,8109
20191201T11-07,8066
20191201T10-07,8306
20191201T09-07,8081
20191201T08-07,7667
20191201T07-07,7571
20191201T06-07,7759
20191201T05-07,7684
20191201T04-07,7673
20191201T03-07,7821
20191201T02-07,8128
20191201T01-07,8605
20191201T00-07,9051
20191130T23-07,9435
20191130T22-07,9553
20191130T21-07,9741
20191130T20-07,9854
20191130T19-07,9677
20191130T18-07,9539
20191130T17-07,8882
20191130T16-07,8743
20191130T15-07,8503
20191130T14-07,8519
20191130T13-07,8547
20191130T12-07,8592
20191130T11-07,8490
20191130T10-07,8692
20191130T09-07,8989
20191130T08-07,8816
20191130T07-07,8624
20191130T06-07,8297
20191130T05-07,8590
20191130T04-07,8627
20191130T03-07,8773
20191130T02-07,8957
20191130T01-07,9034
20191130T00-07,9109
20191129T23-07,9111
20191129T22-07,9191
20191129T21-07,9223
20191129T20-07,9343
20191129T19-07,9333
20191129T18-07,8811
20191129T17-07,7784
20191129T16-07,7444
20191129T15-07,7525
20191129T14-07,7207
20191129T13-07,7159
20191129T12-07,7468
20191129T11-07,7388
20191129T10-07,7649
20191129T09-07,7925
20191129T08-07,8391
20191129T07-07,8053
20191129T06-07,7898
20191129T05-07,8243
20191129T04-07,8453
20191129T03-07,8633
20191129T02-07,8847
20191129T01-07,9253
20191129T00-07,9167
20191128T23-07,9616
20191128T22-07,9589
20191128T21-07,9447
20191128T20-07,9166
20191128T19-07,8954
20191128T18-07,8853
20191128T17-07,8085
20191128T16-07,7823
20191128T15-07,7775
20191128T14-07,7863
20191128T13-07,7468
20191128T12-07,7382
20191128T11-07,7436
20191128T10-07,7374
20191128T09-07,7828
20191128T08-07,8350
20191128T07-07,8602
20191128T06-07,8307
20191128T05-07,8360
20191128T04-07,8332
20191128T03-07,8351
20191128T02-07,8425
20191128T01-07,8461
20191128T00-07,8352
20191127T23-07,8638
20191127T22-07,8814
20191127T21-07,8664
20191127T20-07,8806
20191127T19-07,8559
20191127T18-07,8424
20191127T17-07,7732
20191127T16-07,7982
20191127T15-07,8246
20191127T14-07,8262
20191127T13-07,8163
20191127T12-07,8095
20191127T11-07,8262
20191127T10-07,8373
20191127T09-07,8940
20191127T08-07,8788
20191127T07-07,8147
20191127T06-07,7694
20191127T05-07,7726
20191127T04-07,7915
20191127T03-07,8197
20191127T02-07,8550
20191127T01-07,8718
20191127T00-07,8742
20191126T23-07,9128
20191126T22-07,9438
20191126T21-07,9404
20191126T20-07,9417
20191126T19-07,9130
20191126T18-07,8482
20191126T17-07,8062
20191126T16-07,8265
20191126T15-07,8523
20191126T14-07,8546
20191126T13-07,8396
20191126T12-07,8151
20191126T11-07,8084
20191126T10-07,7863
20191126T09-07,8011
20191126T08-07,7715
20191126T07-07,6854
20191126T06-07,6721
20191126T05-07,7224
20191126T04-07,7792
20191126T03-07,7801
20191126T02-07,7889
20191126T01-07,7918
20191126T00-07,7724
20191125T23-07,8326
20191125T22-07,8538
20191125T21-07,8711
20191125T20-07,8959
20191125T19-07,8944
20191125T18-07,8983
20191125T17-07,8393
20191125T16-07,8332
20191125T15-07,8530
20191125T14-07,8221
20191125T13-07,8278
20191125T12-07,8361
20191125T11-07,8435
20191125T10-07,8301
20191125T09-07,9079
20191125T08-07,9403
20191125T07-07,8722
20191125T06-07,8328
20191125T05-07,8551
20191125T04-07,8183
20191125T03-07,7923
20191125T02-07,8027
20191125T01-07,8064
20191125T00-07,8476
20191124T23-07,8905
20191124T22-07,9237
20191124T21-07,8905
20191124T20-07,9186
20191124T19-07,8996
20191124T18-07,8604
20191124T17-07,7834
20191124T16-07,7652
20191124T15-07,7938
20191124T14-07,7898
20191124T13-07,8134
20191124T12-07,7966
20191124T11-07,7686
20191124T10-07,7597
20191124T09-07,8348
20191124T08-07,8655
20191124T07-07,8651
20191124T06-07,8427
20191124T05-07,8342
20191124T04-07,8367
20191124T03-07,8300
20191124T02-07,8576
20191124T01-07,9047
20191124T00-07,9277
20191123T23-07,9700
20191123T22-07,9721
20191123T21-07,9829
20191123T20-07,9722
20191123T19-07,9608
20191123T18-07,9112
20191123T17-07,8033
20191123T16-07,7635
20191123T15-07,7823
20191123T14-07,7666
20191123T13-07,7543
20191123T12-07,7858
20191123T11-07,7779
20191123T10-07,8124
20191123T09-07,8273
20191123T08-07,8569
20191123T07-07,8189
20191123T06-07,7874
20191123T05-07,8040
20191123T04-07,8144
20191123T03-07,8366
20191123T02-07,8071
20191123T01-07,8292
20191123T00-07,8426
20191122T23-07,8653
20191122T22-07,8876
20191122T21-07,9057
20191122T20-07,9008
20191122T19-07,8862
20191122T18-07,8703
20191122T17-07,7708
20191122T16-07,7286
20191122T15-07,7395
20191122T14-07,7464
20191122T13-07,7670
20191122T12-07,7424
20191122T11-07,7474
20191122T10-07,7933
20191122T09-07,8084
20191122T08-07,7843
20191122T07-07,7162
20191122T06-07,6731
20191122T05-07,6602
20191122T04-07,6291
20191122T03-07,6375
20191122T02-07,6122
20191122T01-07,6141
20191122T00-07,5762
20191121T23-07,6262
20191121T22-07,6488
20191121T21-07,6521
20191121T20-07,7513
20191121T19-07,7509
20191121T18-07,7004
20191121T17-07,5990
20191121T16-07,5327
20191121T15-07,5711
20191121T14-07,5921
20191121T13-07,5915
20191121T12-07,5635
20191121T11-07,6211
20191121T10-07,6827
20191121T09-07,7255
20191121T08-07,7089
20191121T07-07,6147
20191121T06-07,5720
20191121T05-07,6099
20191121T04-07,6084
20191121T03-07,6176
20191121T02-07,5951
20191121T01-07,5945
20191121T00-07,6159
20191120T23-07,6822
20191120T22-07,6771
20191120T21-07,6814
20191120T20-07,6891
20191120T19-07,6972
20191120T18-07,6833
20191120T17-07,6092
20191120T16-07,5639
20191120T15-07,5337
20191120T14-07,5495
20191120T13-07,5573
20191120T12-07,5187
20191120T11-07,5625
20191120T10-07,5831
20191120T09-07,6045
20191120T08-07,5340
20191120T07-07,4939
20191120T06-07,4599
20191120T05-07,4996
20191120T04-07,5943
20191120T03-07,6117
20191120T02-07,6062
20191120T01-07,5971
20191120T00-07,6194
20191119T23-07,6616
20191119T22-07,6954
20191119T21-07,6978
20191119T20-07,7067
20191119T19-07,7059
20191119T18-07,6994
20191119T17-07,6366
20191119T16-07,6145
20191119T15-07,5692
20191119T14-07,5480
20191119T13-07,5202
20191119T12-07,5190
20191119T11-07,5236
20191119T10-07,5675
20191119T09-07,5780
20191119T08-07,5607
20191119T07-07,4923
20191119T06-07,4563
20191119T05-07,4941
20191119T04-07,5167
20191119T03-07,5213
20191119T02-07,5618
20191119T01-07,6022
20191119T00-07,6127
20191118T23-07,6457
20191118T22-07,6869
20191118T21-07,6573
20191118T20-07,6558
20191118T19-07,6808
20191118T18-07,6634
20191118T17-07,6206
20191118T16-07,5546
20191118T15-07,5357
20191118T14-07,5370
20191118T13-07,5512
20191118T12-07,5547
20191118T11-07,5708
20191118T10-07,6034
20191118T09-07,6589
20191118T08-07,6555
20191118T07-07,5996
20191118T06-07,5226
20191118T05-07,5523
20191118T04-07,5559
20191118T03-07,5521
20191118T02-07,5640
20191118T01-07,5969
20191118T00-07,6224
20191117T23-07,6280
20191117T22-07,6416
20191117T21-07,6370
