,Total interchange1
20191130T05-07,1105
20191130T04-07,1141
20191130T03-07,1047
20191130T02-07,871
20191130T01-07,858
20191130T00-07,977
20191129T23-07,788
20191129T22-07,613
20191129T21-07,321
20191129T20-07,323
20191129T19-07,485
20191129T18-07,321
20191129T17-07,357
20191129T16-07,406
20191129T15-07,210
20191129T14-07,164
20191129T13-07,120
20191129T12-07,-171
20191129T11-07,-142
20191129T10-07,130
20191129T09-07,672
20191129T08-07,664
20191129T07-07,386
20191129T06-07,530
20191129T05-07,403
20191129T04-07,484
20191129T03-07,465
20191129T02-07,299
20191129T01-07,257
20191129T00-07,396
20191128T23-07,226
20191128T22-07,126
20191128T21-07,10
20191128T20-07,68
20191128T19-07,276
20191128T18-07,260
20191128T17-07,534
20191128T16-07,1092
20191128T15-07,1164
20191128T14-07,1158
20191128T13-07,930
20191128T12-07,741
20191128T11-07,781
20191128T10-07,910
20191128T09-07,894
20191128T08-07,689
20191128T07-07,550
20191128T06-07,659
20191128T05-07,723
20191128T04-07,707
20191128T03-07,738
20191128T02-07,679
20191128T01-07,545
20191128T00-07,496
20191127T23-07,255
20191127T22-07,-4
20191127T21-07,-103
20191127T20-07,-143
20191127T19-07,-36
20191127T18-07,-316
20191127T17-07,-223
20191127T16-07,201
20191127T15-07,376
20191127T14-07,383
20191127T13-07,219
20191127T12-07,163
20191127T11-07,275
20191127T10-07,310
20191127T09-07,7
20191127T08-07,195
20191127T07-07,-391
20191127T06-07,-281
20191127T05-07,-204
20191127T04-07,-188
20191127T03-07,-224
20191127T02-07,-348
20191127T01-07,-470
20191127T00-07,-400
20191126T23-07,-618
20191126T22-07,-931
20191126T21-07,-971
20191126T20-07,-1140
20191126T19-07,-959
20191126T18-07,-666
20191126T17-07,-33
20191126T16-07,35
20191126T15-07,72
20191126T14-07,-149
20191126T13-07,-193
20191126T12-07,-262
20191126T11-07,-595
20191126T10-07,-401
20191126T09-07,-379
20191126T08-07,-473
20191126T07-07,-339
20191126T06-07,-62
20191126T05-07,-117
20191126T04-07,-112
20191126T03-07,-85
20191126T02-07,-8
20191126T01-07,-40
20191126T00-07,12
20191125T23-07,-120
20191125T22-07,-330
20191125T21-07,-564
20191125T20-07,-652
20191125T19-07,-489
20191125T18-07,-951
20191125T17-07,-981
20191125T16-07,-899
20191125T15-07,-917
20191125T14-07,-1203
20191125T13-07,-1461
20191125T12-07,-1565
20191125T11-07,-1575
20191125T10-07,-1343
20191125T09-07,-1052
20191125T08-07,-1190
20191125T07-07,-950
20191125T06-07,-662
20191125T05-07,-546
20191125T04-07,-489
20191125T03-07,-409
20191125T02-07,-293
20191125T01-07,77
20191125T00-07,152
20191124T23-07,80
20191124T22-07,-2
20191124T21-07,39
20191124T20-07,52
20191124T19-07,94
20191124T18-07,-59
20191124T17-07,116
20191124T16-07,320
20191124T15-07,338
20191124T14-07,487
20191124T13-07,229
20191124T12-07,254
20191124T11-07,123
20191124T10-07,224
20191124T09-07,355
20191124T08-07,14
20191124T07-07,-68
20191124T06-07,-24
20191124T05-07,-52
20191124T04-07,-34
20191124T03-07,-106
20191124T02-07,-236
20191124T01-07,-234
20191124T00-07,-200
20191123T23-07,-99
20191123T22-07,-158
20191123T21-07,-289
20191123T20-07,-499
20191123T19-07,-292
20191123T18-07,-294
20191123T17-07,-108
20191123T16-07,277
20191123T15-07,417
20191123T14-07,299
20191123T13-07,-31
20191123T12-07,-213
20191123T11-07,-138
20191123T10-07,136
20191123T09-07,192
20191123T08-07,1
20191123T07-07,-373
20191123T06-07,-270
20191123T05-07,-416
20191123T04-07,-275
20191123T03-07,-203
20191123T02-07,-244
20191123T01-07,-154
20191123T00-07,90
20191122T23-07,152
20191122T22-07,4
20191122T21-07,-168
20191122T20-07,-144
20191122T19-07,-32
20191122T18-07,-208
20191122T17-07,-494
20191122T16-07,-472
20191122T15-07,-446
20191122T14-07,-439
20191122T13-07,-609
20191122T12-07,-823
20191122T11-07,-1137
20191122T10-07,-978
20191122T09-07,-655
20191122T08-07,-608
20191122T07-07,-775
20191122T06-07,-744
20191122T05-07,-700
20191122T04-07,-687
20191122T03-07,-694
20191122T02-07,-773
20191122T01-07,-855
20191122T00-07,-595
20191121T23-07,-523
20191121T22-07,-679
20191121T21-07,-743
20191121T20-07,-1063
20191121T19-07,-1117
20191121T18-07,-1180
20191121T17-07,-1311
20191121T16-07,-1153
20191121T15-07,-1162
20191121T14-07,-1305
20191121T13-07,-1469
20191121T12-07,-1293
20191121T11-07,-1727
20191121T10-07,-1357
20191121T09-07,-1187
20191121T08-07,-1235
20191121T07-07,-1216
20191121T06-07,-1178
